id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,edu_lit_7_t,edu_lit_7_f,edu_lit_7_m,edu_lit_15_t,edu_lit_15_f,edu_lit_15_m,edu_sec_15_t,edu_sec_15_f,edu_sec_15_m,edu_ter_15_t,edu_ter_15_f,edu_ter_15_m
3_20_353_0,2011,Total,3,India,20,Jharkhand,353,Pakur,48.8,40.5,57.1,54.3,45.8,60.90000000000001,6.4,4.600000000000001,7.800000000000001,1,.7000000000000001,1.2
3_20_353_0,2011,Urban,3,India,20,Jharkhand,353,Pakur,66.5,61.5,71.3,78.30000000000001,66.60000000000001,88.7,34,23.5,43.3,12.8,10.2,15.1
3_20_354_0,2011,Rural,3,India,20,Jharkhand,354,Dhanbad,68.2,54.90000000000001,80.5,74.10000000000001,59.90000000000001,87.2,21.6,14.9,27.7,12.5,10.8,14.1
3_20_354_0,2011,Total,3,India,20,Jharkhand,354,Dhanbad,74.5,64.3,83.80000000000001,70.5,57.8,81.5,27.7,25.1,29.9,11.1,6.800000000000001,14.7
3_20_354_0,2011,Urban,3,India,20,Jharkhand,354,Dhanbad,79,71,86.10000000000001,68,56.2,77.7,32,32.9,31.3,10.1,3.8,15.2
3_20_355_0,2011,Rural,3,India,20,Jharkhand,355,Bokaro,63.5,49.8,76.40000000000001,45.3,35,56.40000000000001,9.700000000000001,7.9,11.6,.1,0,.2
3_20_355_0,2011,Total,3,India,20,Jharkhand,355,Bokaro,72,60.6,82.5,58.1,46.40000000000001,69.60000000000001,21.7,15.9,27.5,4.800000000000001,3.9,5.800000000000001
3_20_355_0,2011,Urban,3,India,20,Jharkhand,355,Bokaro,81,72.3,88.80000000000001,81.2,69.8,90.80000000000001,43.5,32.3,53.1,13.4,11.9,14.6
3_20_356_0,2011,Rural,3,India,20,Jharkhand,356,Lohardaga,65,54.3,75.5,75,70,80,40.90000000000001,40.1,41.8,1.5,.5,2.5
3_20_356_0,2011,Total,3,India,20,Jharkhand,356,Lohardaga,67.60000000000001,57.7,77.40000000000001,76,71.2,80.80000000000001,40.7,40.7,40.7,3.1,1.5,4.7
3_20_356_0,2011,Urban,3,India,20,Jharkhand,356,Lohardaga,85.40000000000001,80.7,89.80000000000001,92.2,91.5,92.80000000000001,36.8,50,24.2,29.7,19.2,39.7
3_20_357_0,2011,Rural,3,India,20,Jharkhand,357,Purbi Singhbhum,62.90000000000001,50.8,74.7,59.5,47.8,71.90000000000001,22.1,13.3,31.4,.3,.3,.4
3_20_357_0,2011,Total,3,India,20,Jharkhand,357,Purbi Singhbhum,75.5,66.8,83.80000000000001,72.60000000000001,61,83.40000000000001,26.6,19.9,32.8,11.2,9.9,12.3
3_20_357_0,2011,Urban,3,India,20,Jharkhand,357,Purbi Singhbhum,85.30000000000001,79.60000000000001,90.60000000000001,84.2,74.2,92.40000000000001,30.5,26.4,33.9,20.7,19.6,21.6
3_20_358_0,2011,Rural,3,India,20,Jharkhand,358,Palamu,61.3,49.2,72.5,53.1,39.40000000000001,65.60000000000001,15.5,9.700000000000001,20.7,.7000000000000001,0,1.3
3_20_358_0,2011,Total,3,India,20,Jharkhand,358,Palamu,63.6,52.1,74.3,56.5,43.5,68.3,16.7,11.4,21.5,3.8,2.5,5
3_20_358_0,2011,Urban,3,India,20,Jharkhand,358,Palamu,80.5,73.3,87.10000000000001,95.80000000000001,91.7,99.5,30.8,31.3,30.3,40.3,32,47.8
3_20_359_0,2011,Rural,3,India,20,Jharkhand,359,Latehar,58,46.90000000000001,68.7,70,52.5,84.5,16.8,12.5,20.3,2.9,0,5.300000000000001
3_20_359_0,2011,Total,3,India,20,Jharkhand,359,Latehar,59.5,48.7,70,70.3,52.8,84.7,17.6,13.3,21.1,3.1,.3,5.4
3_20_359_0,2011,Urban,3,India,20,Jharkhand,359,Latehar,78.30000000000001,71.3,84.80000000000001,77.80000000000001,61.8,92,37.4,31.9,42.2,7,7.2,6.9
3_20_360_0,2011,Rural,3,India,20,Jharkhand,360,Hazaribagh,66.60000000000001,54.90000000000001,77.90000000000001,64.10000000000001,50.3,79.5,17.7,11.7,24.4,5.4,1.8,9.4
3_20_360_0,2011,Total,3,India,20,Jharkhand,360,Hazaribagh,69.8,59,80,68.7,56.6,81.90000000000001,22.1,17.1,27.4,8.1,4.4,12.1
3_20_360_0,2011,Urban,3,India,20,Jharkhand,360,Hazaribagh,85.5,79.90000000000001,90.60000000000001,84.30000000000001,79.40000000000001,89.2,37.1,36.9,37.2,17.5,13.9,21
3_20_361_0,2011,Rural,3,India,20,Jharkhand,361,Ramgarh,66.8,55.2,77.80000000000001,64.10000000000001,50.3,79.5,17.7,11.7,24.4,5.4,1.8,9.4
3_20_361_0,2011,Total,3,India,20,Jharkhand,361,Ramgarh,73.2,63.1,82.40000000000001,68.7,56.6,81.90000000000001,22.1,17.1,27.4,8.1,4.4,12.1
3_20_361_0,2011,Urban,3,India,20,Jharkhand,361,Ramgarh,81,73.2,87.90000000000001,84.30000000000001,79.40000000000001,89.2,37.1,36.9,37.2,17.5,13.9,21
3_20_362_0,2011,Rural,3,India,20,Jharkhand,362,Dumka,59.3,46.7,71.7,46.40000000000001,34.7,57.8,12.6,6.9,18.1,2.8,1.8,3.8
3_20_362_0,2011,Total,3,India,20,Jharkhand,362,Dumka,61,48.8,73,48.1,36.5,59.5,14,8.6,19.3,2.9,1.7,4.100000000000001
3_20_362_0,2011,Urban,3,India,20,Jharkhand,362,Dumka,83.7,77.60000000000001,89.2,83.5,73.8,92.60000000000001,43.3,43.40000000000001,43.2,5.4,.5,10.2
3_20_363_0,2011,Rural,3,India,20,Jharkhand,363,Jamtara,62.6,49.7,75,58.5,46.5,71.40000000000001,14.8,5.9,24.4,1.6,0,3.2
3_20_363_0,2011,Total,3,India,20,Jharkhand,363,Jamtara,64.60000000000001,52.1,76.5,61.2,49.40000000000001,73.7,17,8.300000000000001,26.2,3,1,5
3_20_363_0,2011,Urban,3,India,20,Jharkhand,363,Jamtara,82.60000000000001,75.3,89.2,90.90000000000001,86.40000000000001,94.60000000000001,40.90000000000001,38.7,42.7,17.9,13.1,21.7
3_20_364_0,2011,Rural,3,India,20,Jharkhand,364,Ranchi,67.8,56.7,78.60000000000001,59.90000000000001,50.2,68.40000000000001,21.9,12.9,29.8,2.8,4.3,1.4
3_20_364_0,2011,Total,3,India,20,Jharkhand,364,Ranchi,76.10000000000001,67.40000000000001,84.30000000000001,73.5,65.60000000000001,80.30000000000001,30.3,25.1,34.9,16.1,11.6,20
3_20_364_0,2011,Urban,3,India,20,Jharkhand,364,Ranchi,86.5,81.5,91.2,92.2,87,96.80000000000001,42,42.1,42,34.5,21.7,45.7
3_20_365_0,2011,Rural,3,India,20,Jharkhand,365,Khunti,61.90000000000001,51.40000000000001,72.60000000000001,59.90000000000001,50.2,68.40000000000001,21.9,12.9,29.8,2.8,4.3,1.4
3_20_365_0,2011,Total,3,India,20,Jharkhand,365,Khunti,63.90000000000001,53.7,74.10000000000001,73.5,65.60000000000001,80.30000000000001,30.3,25.1,34.9,16.1,11.6,20
3_20_365_0,2011,Urban,3,India,20,Jharkhand,365,Khunti,83.7,78,89.30000000000001,92.2,87,96.80000000000001,42,42.1,42,34.5,21.7,45.7
3_20_366_0,2011,Rural,3,India,20,Jharkhand,366,Gumla,64.2,54,74.3,69.2,51.40000000000001,84.2,24.6,12.1,35.1,2.7,1.4,3.7
3_20_366_0,2011,Total,3,India,20,Jharkhand,366,Gumla,65.7,55.90000000000001,75.60000000000001,69.8,52.7,84.30000000000001,25,13.7,34.6,3.2,1.9,4.4
3_20_366_0,2011,Urban,3,India,20,Jharkhand,366,Gumla,87.80000000000001,83.2,92.2,83.60000000000001,80.10000000000001,88.2,35.1,48.6,17.4,17.9,12.3,25.3
3_20_367_0,2011,Rural,3,India,20,Jharkhand,367,Simdega,66.60000000000001,58.2,75,73.90000000000001,67.90000000000001,79.60000000000001,31.5,21.9,40.7,1.6,1.3,1.9
3_20_367_0,2011,Total,3,India,20,Jharkhand,367,Simdega,68,59.90000000000001,76.10000000000001,74.90000000000001,68.7,80.80000000000001,31.8,22.7,40.5,2.2,1.5,2.9
3_20_367_0,2011,Urban,3,India,20,Jharkhand,367,Simdega,85.5,81.5,89.2,94.80000000000001,87.10000000000001,100,37.8,39.3,36.8,13.8,6.300000000000001,18.9
3_20_368_0,2011,Rural,3,India,20,Jharkhand,368,Pashchimi Singhbhum,54.3,41.2,67.7,43.1,30.1,57.8,11,8.1,14.2,1.3,0,2.8
3_20_368_0,2011,Total,3,India,20,Jharkhand,368,Pashchimi Singhbhum,58.6,46.3,71.10000000000001,51.3,39.1,64.8,16.6,11.7,21.9,4.600000000000001,2.5,6.9
3_20_368_0,2011,Urban,3,India,20,Jharkhand,368,Pashchimi Singhbhum,82.40000000000001,75.2,89.30000000000001,91.90000000000001,85.90000000000001,98.10000000000001,44.2,30.8,57.8,20.8,15.1,26.6
3_20_369_0,2011,Rural,3,India,20,Jharkhand,369,Saraikela-Kharsawan,63.5,50.3,76.5,58,46.8,69.90000000000001,12.5,6,19.4,6.5,.4,13.1
3_20_369_0,2011,Total,3,India,20,Jharkhand,369,Saraikela-Kharsawan,67.7,55.90000000000001,79,64.7,54.90000000000001,75.2,14.3,8.300000000000001,20.6,12.7,6.5,19.3
3_20_369_0,2011,Urban,3,India,20,Jharkhand,369,Saraikela-Kharsawan,80.5,73.8,86.60000000000001,95.7,92.10000000000001,99.5,22.4,19,26,41.1,34.6,47.90000000000001
3_21_370_0,2011,Rural,3,India,21,Odisha,370,Bargarh,73.40000000000001,63.8,82.80000000000001,62.8,54.3,71,19.9,17.4,22.2,3.8,1.8,5.7
3_21_370_0,2011,Total,3,India,21,Odisha,370,Bargarh,74.60000000000001,65.40000000000001,83.7,63.5,55,71.90000000000001,19.5,17.2,21.8,5,2.8,7.300000000000001
3_21_370_0,2011,Urban,3,India,21,Odisha,370,Bargarh,85.80000000000001,79.90000000000001,91.5,73.8,63,89.2,14.9,14.8,15.1,24.1,14.9,37.1
3_21_371_0,2011,Rural,3,India,21,Odisha,371,Jharsuguda,75.5,66.60000000000001,84.30000000000001,74.40000000000001,65.90000000000001,82.60000000000001,11.1,2.6,19.3,5.9,5.7,6.100000000000001
3_21_371_0,2011,Total,3,India,21,Odisha,371,Jharsuguda,78.90000000000001,70.7,86.60000000000001,77.60000000000001,69,85.40000000000001,17.1,8.300000000000001,25.2,7.800000000000001,6.7,8.9
3_21_371_0,2011,Urban,3,India,21,Odisha,371,Jharsuguda,83.90000000000001,77.2,90.10000000000001,84.10000000000001,76,91,29.7,21.2,36.8,11.8,8.800000000000001,14.3
3_21_372_0,2011,Rural,3,India,21,Odisha,372,Sambalpur,72.60000000000001,63.40000000000001,81.80000000000001,75.5,67.7,83.10000000000001,15,10.7,19.3,2.6,1.9,3.2
3_21_372_0,2011,Total,3,India,21,Odisha,372,Sambalpur,76.2,67.90000000000001,84.40000000000001,77.5,67.60000000000001,87,16.6,13.7,19.4,6.2,3.5,8.800000000000001
3_21_372_0,2011,Urban,3,India,21,Odisha,372,Sambalpur,84.80000000000001,79,90.30000000000001,81.40000000000001,67.5,94.40000000000001,19.6,19.7,19.5,13.3,6.7,19.6
3_21_373_0,2011,Rural,3,India,21,Odisha,373,Debagarh,71.7,62,81.30000000000001,61.8,48.3,78,17.3,16.7,18.1,2.8,.8,5.300000000000001
3_21_373_0,2011,Total,3,India,21,Odisha,373,Debagarh,72.60000000000001,63,81.90000000000001,62.5,48.7,78.7,17.8,16.8,19,3.3,1.2,5.7
3_21_373_0,2011,Urban,3,India,21,Odisha,373,Debagarh,83.40000000000001,77.30000000000001,89.10000000000001,75.40000000000001,59.1,89.90000000000001,27.5,20,34.1,11.5,9.300000000000001,13.4
3_21_374_0,2011,Rural,3,India,21,Odisha,374,Sundargarh,66.60000000000001,57.7,75.60000000000001,69.8,56.5,81.7,12.5,12.9,12.2,.8,.4,1.3
3_21_374_0,2011,Total,3,India,21,Odisha,374,Sundargarh,73.3,65.5,81,74.60000000000001,63.6,83.60000000000001,17.7,15.6,19.5,6.100000000000001,3.8,8
3_21_374_0,2011,Urban,3,India,21,Odisha,374,Sundargarh,85.30000000000001,80,90.2,82.10000000000001,76.3,86.30000000000001,25.9,20.3,29.8,14.4,9.9,17.6
3_21_375_0,2011,Rural,3,India,21,Odisha,375,Kendujhar,66.5,56.3,76.80000000000001,60.2,50.90000000000001,67.90000000000001,14.3,10.8,17.2,2.1,1.9,2.4
3_21_375_0,2011,Total,3,India,21,Odisha,375,Kendujhar,68.2,58.3,78.10000000000001,61.7,52.2,69.60000000000001,16.1,11.9,19.6,3,2.8,3.2
3_21_375_0,2011,Urban,3,India,21,Odisha,375,Kendujhar,78.60000000000001,70.8,85.80000000000001,83.60000000000001,71.90000000000001,92.60000000000001,41.7,28.2,52.1,14.7,16.1,13.7
3_21_376_0,2011,Rural,3,India,21,Odisha,376,Mayurbhanj,61.2,50.3,72.2,55.40000000000001,38.2,73.2,13,7.7,18.4,1.3,.6000000000000001,2
3_21_376_0,2011,Total,3,India,21,Odisha,376,Mayurbhanj,63.2,52.7,73.8,56.7,39.40000000000001,74.2,13.9,8.200000000000001,19.7,2,1.3,2.7
3_21_376_0,2011,Urban,3,India,21,Odisha,376,Mayurbhanj,85.90000000000001,80.80000000000001,90.80000000000001,82.90000000000001,71,91.40000000000001,33.1,21.6,41.3,16.7,18.7,15.3
3_21_377_0,2011,Rural,3,India,21,Odisha,377,Baleshwar,79.2,71.3,86.7,74.3,63.40000000000001,83.80000000000001,14.7,10.1,18.6,3.8,3.3,4.3
3_21_377_0,2011,Total,3,India,21,Odisha,377,Baleshwar,79.80000000000001,72.3,87,76.7,67.40000000000001,85,16.2,12.2,19.8,5.9,5.7,6
3_21_377_0,2011,Urban,3,India,21,Odisha,377,Baleshwar,84.7,80.10000000000001,89.10000000000001,87.40000000000001,84.40000000000001,90.10000000000001,22.9,20.6,25,14.9,16,13.8
3_21_378_0,2011,Rural,3,India,21,Odisha,378,Bhadrak,83.2,76.10000000000001,90.30000000000001,74.10000000000001,66.10000000000001,82.40000000000001,14.5,9,20.3,2.3,2.2,2.5
3_21_378_0,2011,Total,3,India,21,Odisha,378,Bhadrak,82.80000000000001,75.8,89.60000000000001,74.60000000000001,66.5,83.10000000000001,15.8,10.6,21.2,3.1,2.4,3.8
3_21_378_0,2011,Urban,3,India,21,Odisha,378,Bhadrak,79.5,73.90000000000001,84.90000000000001,80.10000000000001,70.2,90.90000000000001,29.3,27.8,31,11.6,5,18.8
3_21_379_0,2011,Rural,3,India,21,Odisha,379,Kendrapara,85,78.7,91.40000000000001,68.8,59,78.10000000000001,19.3,16,22.6,4.100000000000001,2.2,5.800000000000001
3_21_379_0,2011,Total,3,India,21,Odisha,379,Kendrapara,85.2,79,91.5,69.7,60.1,78.90000000000001,19.6,16.7,22.5,4.4,2.6,6.2
3_21_379_0,2011,Urban,3,India,21,Odisha,379,Kendrapara,88.30000000000001,83.7,92.60000000000001,90.2,83.5,97.80000000000001,26.2,31.3,20.4,13,9.9,16.4
3_21_380_0,2011,Rural,3,India,21,Odisha,380,Jagatsinghapur,86.5,80.40000000000001,92.5,76,67.5,84.90000000000001,24.1,22,26.3,3.5,.8,6.300000000000001
3_21_380_0,2011,Total,3,India,21,Odisha,380,Jagatsinghapur,86.60000000000001,80.60000000000001,92.40000000000001,76,67.2,84.7,24.2,22.4,26.1,4.100000000000001,1.3,6.800000000000001
3_21_380_0,2011,Urban,3,India,21,Odisha,380,Jagatsinghapur,87.30000000000001,82.7,91.5,75.60000000000001,61.8,82.7,26.6,32,23.9,12.1,12.1,12.1
3_21_381_0,2011,Rural,3,India,21,Odisha,381,Cuttack,83.5,76.5,90.10000000000001,81.10000000000001,72.5,89.60000000000001,19.8,17,22.5,5.4,4.3,6.5
3_21_381_0,2011,Total,3,India,21,Odisha,381,Cuttack,85.5,79.60000000000001,91.10000000000001,83.60000000000001,75.60000000000001,91,23.6,22.6,24.5,7.9,6.7,9
3_21_381_0,2011,Urban,3,India,21,Odisha,381,Cuttack,90.60000000000001,87.40000000000001,93.7,92.80000000000001,89,95.7,37.6,46.5,30.9,17.2,17,17.3
3_21_382_0,2011,Rural,3,India,21,Odisha,382,Jajapur,79.7,72.7,86.5,79.2,70.7,87.7,24.7,18.6,30.8,7.2,3.9,10.6
3_21_382_0,2011,Total,3,India,21,Odisha,382,Jajapur,80.10000000000001,73.3,86.80000000000001,79.40000000000001,70.8,87.90000000000001,25,19.1,31,7.600000000000001,4.100000000000001,11
3_21_382_0,2011,Urban,3,India,21,Odisha,382,Jajapur,86,81.10000000000001,90.7,81.90000000000001,72.8,90.60000000000001,30.6,27.8,33.4,13.3,8.5,18
3_21_383_0,2011,Rural,3,India,21,Odisha,383,Dhenkanal,77.60000000000001,69.5,85.40000000000001,67.10000000000001,57.40000000000001,76,11.8,13,10.7,2.8,.7000000000000001,4.7
3_21_383_0,2011,Total,3,India,21,Odisha,383,Dhenkanal,78.80000000000001,71,86.2,68.7,58.7,77.7,12.7,13.5,12,4.4,1.3,7.2
3_21_383_0,2011,Urban,3,India,21,Odisha,383,Dhenkanal,89.30000000000001,84.90000000000001,93.30000000000001,87.10000000000001,75.3,95.7,23.5,20.7,25.5,23.4,9.1,33.9
3_21_384_0,2011,Rural,3,India,21,Odisha,384,Anugul,75.7,66.3,84.80000000000001,61.3,48.7,73.7,15,12.2,17.8,5.4,4.3,6.4
3_21_384_0,2011,Total,3,India,21,Odisha,384,Anugul,77.5,68.60000000000001,86,65,53.3,76.3,17.3,14.9,19.7,8.1,6,10.1
3_21_384_0,2011,Urban,3,India,21,Odisha,384,Anugul,86.80000000000001,81,92,94.5,91.7,97.10000000000001,35.8,37,34.6,29.8,19.5,39.6
3_21_385_0,2011,Rural,3,India,21,Odisha,385,Nayagarh,79.80000000000001,71.10000000000001,87.7,72.2,65.40000000000001,79.10000000000001,8.800000000000001,8.300000000000001,9.4,3.2,1.6,4.7
3_21_385_0,2011,Total,3,India,21,Odisha,385,Nayagarh,80.40000000000001,72,88.2,72.7,65.90000000000001,79.7,9.5,8.9,10,4.600000000000001,2.8,6.5
3_21_385_0,2011,Urban,3,India,21,Odisha,385,Nayagarh,87.80000000000001,82.2,92.90000000000001,82.2,74.60000000000001,89.5,19.6,20.3,19,27.9,21.8,33.7
3_21_386_0,2011,Rural,3,India,21,Odisha,386,Khordha,83,76.3,89.40000000000001,79.2,68.8,88.2,14.7,9.9,18.8,3.2,1,5.2
3_21_386_0,2011,Total,3,India,21,Odisha,386,Khordha,86.90000000000001,81.60000000000001,91.80000000000001,87.10000000000001,79.60000000000001,93.2,24.7,20.5,28.2,13.6,8.5,17.8
3_21_386_0,2011,Urban,3,India,21,Odisha,386,Khordha,91,87.5,94.2,97.60000000000001,94.7,99.80000000000001,38.1,35.3,40.3,27.4,19.1,34
3_21_387_0,2011,Rural,3,India,21,Odisha,387,Puri,84.2,77.30000000000001,90.80000000000001,78.60000000000001,71.3,85.60000000000001,20.3,15.9,24.4,3.3,1.5,5
3_21_387_0,2011,Total,3,India,21,Odisha,387,Puri,84.7,78.30000000000001,90.80000000000001,75.8,69.60000000000001,82.2,17.6,13,22.4,3.3,1.3,5.300000000000001
3_21_387_0,2011,Urban,3,India,21,Odisha,387,Puri,87.40000000000001,83.5,91,63.6,63.6,63.5,6.2,2.9,11.1,3.2,.6000000000000001,7.100000000000001
3_21_388_0,2011,Rural,3,India,21,Odisha,388,Ganjam,67.60000000000001,56.8,78.5,58.8,46,74.7,11.4,5.5,18.7,4,2.9,5.4
3_21_388_0,2011,Total,3,India,21,Odisha,388,Ganjam,71.10000000000001,61.1,81,58.7,47,73.40000000000001,11.1,6.4,17.1,3.7,2.4,5.4
3_21_388_0,2011,Urban,3,India,21,Odisha,388,Ganjam,83.30000000000001,76.90000000000001,89.30000000000001,58.40000000000001,52.40000000000001,66.60000000000001,9.700000000000001,10.9,8.1,2.4,0,5.600000000000001
3_21_389_0,2011,Rural,3,India,21,Odisha,389,Gajapati,49.90000000000001,39.2,61.2,41.3,35.2,48.7,5.100000000000001,2.5,8.1,1.1,0,2.5
3_21_389_0,2011,Total,3,India,21,Odisha,389,Gajapati,53.5,43.2,64.40000000000001,44,37.5,51.90000000000001,7.9,5,11.5,1.4,.4,2.7
3_21_389_0,2011,Urban,3,India,21,Odisha,389,Gajapati,77.90000000000001,70.90000000000001,85.10000000000001,58,49.3,68.90000000000001,22.9,17.4,29.8,3,2.1,4
3_21_390_0,2011,Rural,3,India,21,Odisha,390,Kandhamal,61.5,48.8,75,47.8,40.6,57.8,9.5,6.300000000000001,13.9,3,.9,5.9
3_21_390_0,2011,Total,3,India,21,Odisha,390,Kandhamal,64.10000000000001,51.90000000000001,76.90000000000001,50.8,43.2,61.1,11.8,8.1,16.8,4.2,1.4,8
3_21_390_0,2011,Urban,3,India,21,Odisha,390,Kandhamal,86.80000000000001,80.30000000000001,93.30000000000001,90.30000000000001,85.2,94.90000000000001,42.2,37.4,46.5,19.9,8.5,30.2
3_21_391_0,2011,Rural,3,India,21,Odisha,391,Baudh,70.8,58.8,82.80000000000001,52.5,40.6,64.40000000000001,4.4,3.2,5.600000000000001,.6000000000000001,.1,1.2
3_21_391_0,2011,Total,3,India,21,Odisha,391,Baudh,71.60000000000001,59.8,83.30000000000001,54.1,42.3,66,5.300000000000001,4.100000000000001,6.600000000000001,1.4,1,1.8
3_21_391_0,2011,Urban,3,India,21,Odisha,391,Baudh,86.80000000000001,79.90000000000001,93.30000000000001,82.10000000000001,72.10000000000001,91.2,20.5,19,21.8,14.4,16.9,12.1
3_21_392_0,2011,Rural,3,India,21,Odisha,392,Subarnapur,73.60000000000001,63.1,83.80000000000001,69.7,53.1,84.60000000000001,19.3,14,24.2,2.2,.7000000000000001,3.5
3_21_392_0,2011,Total,3,India,21,Odisha,392,Subarnapur,74.40000000000001,64,84.40000000000001,70.10000000000001,54.5,84.2,19.9,14.9,24.5,3,1.5,4.3
3_21_392_0,2011,Urban,3,India,21,Odisha,392,Subarnapur,83,74.90000000000001,90.7,74.40000000000001,69.10000000000001,79.5,26.6,25.4,27.7,11.6,10,13.2
3_21_393_0,2011,Rural,3,India,21,Odisha,393,Balangir,62.1,50.3,73.8,53,37.1,70.2,9.200000000000001,4.7,14,2.4,.2,4.800000000000001
3_21_393_0,2011,Total,3,India,21,Odisha,393,Balangir,64.7,53.5,75.8,55.2,39.5,72.2,9.700000000000001,5.300000000000001,14.5,3.7,1.4,6.2
3_21_393_0,2011,Urban,3,India,21,Odisha,393,Balangir,83.40000000000001,76.7,89.80000000000001,71.60000000000001,57.2,87.10000000000001,13.8,9.800000000000001,18.1,13.3,10.1,16.6
3_21_394_0,2011,Rural,3,India,21,Odisha,394,Nuapada,56,43.2,69.3,45.5,27.1,64.7,5.100000000000001,2.7,7.600000000000001,1.1,.4,1.8
3_21_394_0,2011,Total,3,India,21,Odisha,394,Nuapada,57.3,44.8,70.3,47.40000000000001,29.6,66,6.2,3.5,8.9,1.8,1,2.6
3_21_394_0,2011,Urban,3,India,21,Odisha,394,Nuapada,79,71.2,86.60000000000001,85.60000000000001,79.10000000000001,92.60000000000001,28.1,19.8,37,15.7,13,18.5
3_21_395_0,2011,Rural,3,India,21,Odisha,395,Kalahandi,57.3,44.3,70.40000000000001,60.90000000000001,51.90000000000001,70,10.5,5.300000000000001,15.7,1.8,1.6,2
3_21_395_0,2011,Total,3,India,21,Odisha,395,Kalahandi,59.2,46.7,71.90000000000001,62.40000000000001,52.3,72.60000000000001,11.1,5.5,16.7,2.6,2.1,3.1
3_21_395_0,2011,Urban,3,India,21,Odisha,395,Kalahandi,81.60000000000001,74.5,88.40000000000001,78.5,56.3,95.2,17.7,7.800000000000001,25.2,10.7,8.1,12.7
3_21_396_0,2011,Rural,3,India,21,Odisha,396,Rayagada,44.40000000000001,33.5,56.2,63.8,49.7,77,15.7,3.9,26.8,3,.6000000000000001,5.300000000000001
3_21_396_0,2011,Total,3,India,21,Odisha,396,Rayagada,49.8,39.2,61,66,52.3,78.7,17.6,6.7,27.7,5,.8,8.800000000000001
3_21_396_0,2011,Urban,3,India,21,Odisha,396,Rayagada,78,70.40000000000001,85.60000000000001,79.30000000000001,68.7,88.60000000000001,28.9,24.3,32.8,16.7,2.2,29.5
3_21_397_0,2011,Rural,3,India,21,Odisha,397,Nabarangapur,43.90000000000001,33,55,62,51.7,71.10000000000001,9.200000000000001,5.300000000000001,12.6,1.7,.7000000000000001,2.6
3_21_397_0,2011,Total,3,India,21,Odisha,397,Nabarangapur,46.40000000000001,35.8,57.3,63,52.7,72.10000000000001,9.700000000000001,5.600000000000001,13.3,2.8,1.7,3.8
3_21_397_0,2011,Urban,3,India,21,Odisha,397,Nabarangapur,77.90000000000001,70.7,84.90000000000001,88.2,79.90000000000001,94.40000000000001,22.2,14.2,28.3,28.2,26.5,29.5
3_21_398_0,2011,Rural,3,India,21,Odisha,398,Koraput,42.40000000000001,31.3,54.1,65.10000000000001,49,77.7,8.6,4.5,11.7,1.1,0,1.9
3_21_398_0,2011,Total,3,India,21,Odisha,398,Koraput,49.2,38.6,60.3,68.40000000000001,53.90000000000001,80.10000000000001,12.9,8.9,16.1,3.5,2.6,4.2
3_21_398_0,2011,Urban,3,India,21,Odisha,398,Koraput,81.80000000000001,74.90000000000001,88.5,86.30000000000001,77.7,94.2,36.3,30.6,41.5,16.7,15.4,17.9
3_21_399_0,2011,Rural,3,India,21,Odisha,399,Malkangiri,46.1,36,56.7,66.40000000000001,48.90000000000001,81.5,6.4,.8,11.1,.1,0,.1
3_21_399_0,2011,Total,3,India,21,Odisha,399,Malkangiri,48.5,38.3,59.1,67.8,50.7,82.40000000000001,8.200000000000001,2,13.4,1.2,.6000000000000001,1.7
3_21_399_0,2011,Urban,3,India,21,Odisha,399,Malkangiri,74.5,64.90000000000001,83.40000000000001,89.5,81.90000000000001,95.10000000000001,35.6,22,45.40000000000001,18.2,10.4,23.8
3_22_400_0,2011,Rural,3,India,22,Chhattisgarh,400,Koriya,65.40000000000001,54.6,76.10000000000001,82,71.40000000000001,92.60000000000001,26,17.4,34.5,1.9,.3,3.5
3_22_400_0,2011,Total,3,India,22,Chhattisgarh,400,Koriya,70.60000000000001,60.6,80.40000000000001,84.10000000000001,74.7,93.5,28,22.5,33.7,8.200000000000001,3.3,13.1
3_22_400_0,2011,Urban,3,India,22,Chhattisgarh,400,Koriya,81.5,73.40000000000001,89,92.2,87.30000000000001,97.5,36.2,42,30,33.3,15,52.90000000000001
3_22_401_0,2011,Rural,3,India,22,Chhattisgarh,401,Surguja,57.1,47,67,86.7,83.80000000000001,89.80000000000001,30.3,26.6,34.3,6.7,1.7,12.1
3_22_401_0,2011,Total,3,India,22,Chhattisgarh,401,Surguja,60,50.3,69.5,87.7,85,90.60000000000001,32.4,29.2,35.8,8.1,1.9,14.4
3_22_401_0,2011,Urban,3,India,22,Chhattisgarh,401,Surguja,84.5,78.60000000000001,90.10000000000001,99,99.80000000000001,98.30000000000001,55.3,62.40000000000001,49.7,23,4.7,37.2
3_22_402_0,2011,Rural,3,India,22,Chhattisgarh,402,Jashpur,66.3,56.7,76.10000000000001,84.30000000000001,83.80000000000001,84.80000000000001,31.1,24.9,36.7,9.800000000000001,3.6,15.5
3_22_402_0,2011,Total,3,India,22,Chhattisgarh,402,Jashpur,67.90000000000001,58.6,77.30000000000001,85,84,85.90000000000001,31.9,24.8,38.3,10.6,4.2,16.4
