id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,ger_t,ger_f,ger_m,oos_child
3_6_76_0,2011,Total,3,India,6,Haryana,76,Sonipat,81.60000000000001,82.5,80.80000000000001,
3_6_76_0,2011,Urban,3,India,6,Haryana,76,Sonipat,76.10000000000001,74,77.7,
3_6_77_0,2011,Rural,3,India,6,Haryana,77,Jind,83.60000000000001,86.10000000000001,81.5,1.3
3_6_77_0,2011,Total,3,India,6,Haryana,77,Jind,84.2,85.2,83.40000000000001,
3_6_77_0,2011,Urban,3,India,6,Haryana,77,Jind,86.5,81.7,90.40000000000001,
3_6_78_0,2011,Rural,3,India,6,Haryana,78,Fatehabad,81.2,82.90000000000001,79.7,.6000000000000001
3_6_78_0,2011,Total,3,India,6,Haryana,78,Fatehabad,78.80000000000001,80.7,77.30000000000001,
3_6_78_0,2011,Urban,3,India,6,Haryana,78,Fatehabad,67.90000000000001,69.90000000000001,66.2,
3_6_79_0,2011,Rural,3,India,6,Haryana,79,Sirsa,84.80000000000001,86.2,83.60000000000001,.9
3_6_79_0,2011,Total,3,India,6,Haryana,79,Sirsa,89.80000000000001,90,89.5,
3_6_79_0,2011,Urban,3,India,6,Haryana,79,Sirsa,106.4,103.1,109.2,
3_6_80_0,2011,Rural,3,India,6,Haryana,80,Hisar,90.90000000000001,92.40000000000001,89.60000000000001,.5
3_6_80_0,2011,Total,3,India,6,Haryana,80,Hisar,83.60000000000001,84.30000000000001,83.10000000000001,
3_6_80_0,2011,Urban,3,India,6,Haryana,80,Hisar,66.10000000000001,64.10000000000001,67.60000000000001,
3_6_81_0,2011,Rural,3,India,6,Haryana,81,Bhiwani,84.10000000000001,86.40000000000001,82.10000000000001,.4
3_6_81_0,2011,Total,3,India,6,Haryana,81,Bhiwani,85,86.80000000000001,83.5,
3_6_81_0,2011,Urban,3,India,6,Haryana,81,Bhiwani,89,88.5,89.30000000000001,
3_6_82_0,2011,Rural,3,India,6,Haryana,82,Rohtak,84.30000000000001,86.80000000000001,82.40000000000001,.3
3_6_82_0,2011,Total,3,India,6,Haryana,82,Rohtak,82.80000000000001,83.5,82.30000000000001,
3_6_82_0,2011,Urban,3,India,6,Haryana,82,Rohtak,80.5,78.40000000000001,82.10000000000001,
3_6_83_0,2011,Rural,3,India,6,Haryana,83,Jhajjar,78.7,82.80000000000001,75.60000000000001,.2
3_6_83_0,2011,Total,3,India,6,Haryana,83,Jhajjar,77.5,80.10000000000001,75.60000000000001,
3_6_83_0,2011,Urban,3,India,6,Haryana,83,Jhajjar,74,72,75.5,
3_6_84_0,2011,Rural,3,India,6,Haryana,84,Mahendragarh,82.30000000000001,85.2,79.90000000000001,.1
3_6_84_0,2011,Total,3,India,6,Haryana,84,Mahendragarh,83.10000000000001,85.10000000000001,81.40000000000001,
3_6_84_0,2011,Urban,3,India,6,Haryana,84,Mahendragarh,88,84.7,90.60000000000001,
3_6_85_0,2011,Rural,3,India,6,Haryana,85,Rewari,95.30000000000001,96.5,94.30000000000001,.4
3_6_85_0,2011,Total,3,India,6,Haryana,85,Rewari,85.7,86.90000000000001,84.7,
3_6_85_0,2011,Urban,3,India,6,Haryana,85,Rewari,58,59.1,57.1,
3_6_86_0,2011,Rural,3,India,6,Haryana,86,Gurgaon,118.4,122.1,115.3,.5
3_6_86_0,2011,Total,3,India,6,Haryana,86,Gurgaon,63,64,62.2,
3_6_86_0,2011,Urban,3,India,6,Haryana,86,Gurgaon,33.9,33.4,34.4,
3_6_87_0,2011,Rural,3,India,6,Haryana,87,Mewat,69.7,60.7,77.5,6.2
3_6_87_0,2011,Total,3,India,6,Haryana,87,Mewat,66.90000000000001,58.3,74.40000000000001,
3_6_87_0,2011,Urban,3,India,6,Haryana,87,Mewat,41.90000000000001,37.2,45.90000000000001,
3_6_88_0,2011,Rural,3,India,6,Haryana,88,Faridabad,55.2,60.1,51.1,1.7
3_6_88_0,2011,Total,3,India,6,Haryana,88,Faridabad,26.9,30.2,24.2,
3_6_88_0,2011,Urban,3,India,6,Haryana,88,Faridabad,18.5,21.2,16.2,
3_6_89_0,2011,Rural,3,India,6,Haryana,89,Palwal,62.40000000000001,60.40000000000001,64.3,3.9
3_6_89_0,2011,Total,3,India,6,Haryana,89,Palwal,46.90000000000001,44.3,49.3,
3_6_89_0,2011,Urban,3,India,6,Haryana,89,Palwal,30.2,29.2,31,
3_7_90_0,2011,Rural,3,India,7,NCT Of Delhi,90,North West,,,,
3_7_90_0,2011,Total,3,India,7,NCT Of Delhi,90,North West,91.7,92.5,91,
3_7_90_0,2011,Urban,3,India,7,NCT Of Delhi,90,North West,66.3,66.5,66.2,
3_7_91_0,2011,Rural,3,India,7,NCT Of Delhi,91,North,,,,
3_7_91_0,2011,Total,3,India,7,NCT Of Delhi,91,North,73.7,80.40000000000001,68,
3_7_91_0,2011,Urban,3,India,7,NCT Of Delhi,91,North,55.1,58.5,52.2,
3_7_92_0,2011,Rural,3,India,7,NCT Of Delhi,92,North East,,,,
3_7_92_0,2011,Total,3,India,7,NCT Of Delhi,92,North East,92.2,93.90000000000001,90.7,
3_7_92_0,2011,Urban,3,India,7,NCT Of Delhi,92,North East,75.8,76.5,75.2,
3_7_93_0,2011,Rural,3,India,7,NCT Of Delhi,93,East,,,,
3_7_93_0,2011,Total,3,India,7,NCT Of Delhi,93,East,106.5,107.1,105.9,
3_7_93_0,2011,Urban,3,India,7,NCT Of Delhi,93,East,96.30000000000001,95.5,97,
3_7_94_0,2011,Rural,3,India,7,NCT Of Delhi,94,New Delhi,,,,
3_7_94_0,2011,Total,3,India,7,NCT Of Delhi,94,New Delhi,273.3,289.8,258.7,
3_7_94_0,2011,Urban,3,India,7,NCT Of Delhi,94,New Delhi,261,268.9,254,
3_7_95_0,2011,Rural,3,India,7,NCT Of Delhi,95,Central,,,,
3_7_95_0,2011,Total,3,India,7,NCT Of Delhi,95,Central,95.90000000000001,95.5,96.2,
3_7_95_0,2011,Urban,3,India,7,NCT Of Delhi,95,Central,94.80000000000001,95.2,94.5,
3_7_96_0,2011,Rural,3,India,7,NCT Of Delhi,96,West,,,,
3_7_96_0,2011,Total,3,India,7,NCT Of Delhi,96,West,101,101.7,100.4,
3_7_96_0,2011,Urban,3,India,7,NCT Of Delhi,96,West,72.7,71.8,73.40000000000001,
3_7_97_0,2011,Rural,3,India,7,NCT Of Delhi,97,South West,,,,
3_7_97_0,2011,Total,3,India,7,NCT Of Delhi,97,South West,93.90000000000001,93.60000000000001,94.10000000000001,
3_7_97_0,2011,Urban,3,India,7,NCT Of Delhi,97,South West,67.5,64.3,70.2,
3_7_98_0,2011,Rural,3,India,7,NCT Of Delhi,98,South,,,,
3_7_98_0,2011,Total,3,India,7,NCT Of Delhi,98,South,88,90.60000000000001,85.7,
3_7_98_0,2011,Urban,3,India,7,NCT Of Delhi,98,South,71.2,73,69.7,
3_8_100_0,2011,Rural,3,India,8,Rajasthan,100,Hanumangarh,0,0,0,2.1
3_8_100_0,2011,Total,3,India,8,Rajasthan,100,Hanumangarh,79.90000000000001,79.7,80.10000000000001,
3_8_100_0,2011,Urban,3,India,8,Rajasthan,100,Hanumangarh,0,0,0,
3_8_101_0,2011,Rural,3,India,8,Rajasthan,101,Bikaner,0,0,0,4.100000000000001
3_8_101_0,2011,Total,3,India,8,Rajasthan,101,Bikaner,73.3,69.7,76.60000000000001,
3_8_101_0,2011,Urban,3,India,8,Rajasthan,101,Bikaner,0,0,0,
3_8_102_0,2011,Rural,3,India,8,Rajasthan,102,Churu,0,0,0,1.6
3_8_102_0,2011,Total,3,India,8,Rajasthan,102,Churu,87.60000000000001,90.2,85.2,
3_8_102_0,2011,Urban,3,India,8,Rajasthan,102,Churu,0,0,0,
3_8_103_0,2011,Rural,3,India,8,Rajasthan,103,Jhunjhunun,0,0,0,.4
3_8_103_0,2011,Total,3,India,8,Rajasthan,103,Jhunjhunun,85.2,84.80000000000001,85.60000000000001,
3_8_103_0,2011,Urban,3,India,8,Rajasthan,103,Jhunjhunun,0,0,0,
3_8_104_0,2011,Rural,3,India,8,Rajasthan,104,Alwar,0,0,0,1.4
3_8_104_0,2011,Total,3,India,8,Rajasthan,104,Alwar,87.80000000000001,86.90000000000001,88.60000000000001,
3_8_104_0,2011,Urban,3,India,8,Rajasthan,104,Alwar,0,0,0,
3_8_105_0,2011,Rural,3,India,8,Rajasthan,105,Bharatpur,0,0,0,7.5
3_8_105_0,2011,Total,3,India,8,Rajasthan,105,Bharatpur,80,79.40000000000001,80.5,
3_8_105_0,2011,Urban,3,India,8,Rajasthan,105,Bharatpur,0,0,0,
3_8_106_0,2011,Rural,3,India,8,Rajasthan,106,Dhaulpur,0,0,0,4.4
3_8_106_0,2011,Total,3,India,8,Rajasthan,106,Dhaulpur,101.9,103.8,100.3,
3_8_106_0,2011,Urban,3,India,8,Rajasthan,106,Dhaulpur,0,0,0,
3_8_107_0,2011,Rural,3,India,8,Rajasthan,107,Karauli,0,0,0,3.6
3_8_107_0,2011,Total,3,India,8,Rajasthan,107,Karauli,82.80000000000001,87.7,78.7,
3_8_107_0,2011,Urban,3,India,8,Rajasthan,107,Karauli,0,0,0,
3_8_108_0,2011,Rural,3,India,8,Rajasthan,108,Sawai Madhopur,0,0,0,2.6
3_8_108_0,2011,Total,3,India,8,Rajasthan,108,Sawai Madhopur,83.80000000000001,80.40000000000001,86.7,
3_8_108_0,2011,Urban,3,India,8,Rajasthan,108,Sawai Madhopur,0,0,0,
3_8_109_0,2011,Rural,3,India,8,Rajasthan,109,Dausa,0,0,0,2.2
3_8_109_0,2011,Total,3,India,8,Rajasthan,109,Dausa,90.80000000000001,91.2,90.40000000000001,
3_8_109_0,2011,Urban,3,India,8,Rajasthan,109,Dausa,0,0,0,
3_8_110_0,2011,Rural,3,India,8,Rajasthan,110,Jaipur,0,0,0,1.3
3_8_110_0,2011,Total,3,India,8,Rajasthan,110,Jaipur,74.60000000000001,76.2,73.2,
3_8_110_0,2011,Urban,3,India,8,Rajasthan,110,Jaipur,0,0,0,
3_8_111_0,2011,Rural,3,India,8,Rajasthan,111,Sikar,0,0,0,.8
3_8_111_0,2011,Total,3,India,8,Rajasthan,111,Sikar,84.40000000000001,85.80000000000001,83.2,
3_8_111_0,2011,Urban,3,India,8,Rajasthan,111,Sikar,0,0,0,
3_8_112_0,2011,Rural,3,India,8,Rajasthan,112,Nagaur,0,0,0,5
3_8_112_0,2011,Total,3,India,8,Rajasthan,112,Nagaur,81.10000000000001,77.5,84.30000000000001,
3_8_112_0,2011,Urban,3,India,8,Rajasthan,112,Nagaur,0,0,0,
3_8_113_0,2011,Rural,3,India,8,Rajasthan,113,Jodhpur,0,0,0,3.4
3_8_113_0,2011,Total,3,India,8,Rajasthan,113,Jodhpur,70.5,69.10000000000001,71.8,
3_8_113_0,2011,Urban,3,India,8,Rajasthan,113,Jodhpur,0,0,0,
3_8_114_0,2011,Rural,3,India,8,Rajasthan,114,Jaisalmer,0,0,0,14.2
3_8_114_0,2011,Total,3,India,8,Rajasthan,114,Jaisalmer,77.30000000000001,69.60000000000001,83.80000000000001,
3_8_114_0,2011,Urban,3,India,8,Rajasthan,114,Jaisalmer,0,0,0,
3_8_115_0,2011,Rural,3,India,8,Rajasthan,115,Barmer,0,0,0,11.3
3_8_115_0,2011,Total,3,India,8,Rajasthan,115,Barmer,78.5,71.5,84.80000000000001,
3_8_115_0,2011,Urban,3,India,8,Rajasthan,115,Barmer,0,0,0,
3_8_116_0,2011,Rural,3,India,8,Rajasthan,116,Jalor,0,0,0,2.4
3_8_116_0,2011,Total,3,India,8,Rajasthan,116,Jalor,77.40000000000001,68.2,85.7,
3_8_116_0,2011,Urban,3,India,8,Rajasthan,116,Jalor,0,0,0,
3_8_117_0,2011,Rural,3,India,8,Rajasthan,117,Sirohi,8.9,6.9,10.7,14.3
3_8_117_0,2011,Total,3,India,8,Rajasthan,117,Sirohi,10.3,8.300000000000001,12.1,
3_8_117_0,2011,Urban,3,India,8,Rajasthan,117,Sirohi,17.2,15.1,19,
3_8_118_0,2011,Rural,3,India,8,Rajasthan,118,Pali,87.80000000000001,82.5,92.60000000000001,6
3_8_118_0,2011,Total,3,India,8,Rajasthan,118,Pali,86,81,90.5,
3_8_118_0,2011,Urban,3,India,8,Rajasthan,118,Pali,79.10000000000001,75.3,82.5,
3_8_119_0,2011,Rural,3,India,8,Rajasthan,119,Ajmer,82.2,74.2,89.60000000000001,8.9
3_8_119_0,2011,Total,3,India,8,Rajasthan,119,Ajmer,82.60000000000001,76.7,87.90000000000001,
3_8_119_0,2011,Urban,3,India,8,Rajasthan,119,Ajmer,83.2,81.5,84.7,
3_8_120_0,2011,Rural,3,India,8,Rajasthan,120,Tonk,82,79.5,84.30000000000001,3.6
3_8_120_0,2011,Total,3,India,8,Rajasthan,120,Tonk,79.90000000000001,77.30000000000001,82.2,
3_8_120_0,2011,Urban,3,India,8,Rajasthan,120,Tonk,71.90000000000001,69.3,74.3,
3_8_121_0,2011,Rural,3,India,8,Rajasthan,121,Bundi,85.5,81.80000000000001,88.80000000000001,1.1
3_8_121_0,2011,Total,3,India,8,Rajasthan,121,Bundi,86.5,82.5,90,
3_8_121_0,2011,Urban,3,India,8,Rajasthan,121,Bundi,90.7,85.7,95.2,
3_8_122_0,2011,Rural,3,India,8,Rajasthan,122,Bhilwara,80.60000000000001,73.40000000000001,87.30000000000001,8.5
3_8_122_0,2011,Total,3,India,8,Rajasthan,122,Bhilwara,79.10000000000001,73.2,84.7,
3_8_122_0,2011,Urban,3,India,8,Rajasthan,122,Bhilwara,73.2,72.10000000000001,74.10000000000001,
3_8_123_0,2011,Rural,3,India,8,Rajasthan,123,Rajsamand,92.5,89.60000000000001,95.30000000000001,2.4
3_8_123_0,2011,Total,3,India,8,Rajasthan,123,Rajsamand,91.60000000000001,89,94,
3_8_123_0,2011,Urban,3,India,8,Rajasthan,123,Rajsamand,86,85.40000000000001,86.60000000000001,
3_8_124_0,2011,Rural,3,India,8,Rajasthan,124,Dungarpur,85.40000000000001,82.7,87.90000000000001,3.7
3_8_124_0,2011,Total,3,India,8,Rajasthan,124,Dungarpur,86.2,83.30000000000001,88.90000000000001,
3_8_124_0,2011,Urban,3,India,8,Rajasthan,124,Dungarpur,100.7,94.60000000000001,105.8,
3_8_125_0,2011,Rural,3,India,8,Rajasthan,125,Banswara,86,82.2,89.60000000000001,8.800000000000001
3_8_125_0,2011,Total,3,India,8,Rajasthan,125,Banswara,85.10000000000001,81.40000000000001,88.60000000000001,
3_8_125_0,2011,Urban,3,India,8,Rajasthan,125,Banswara,69.10000000000001,66.7,71.2,
3_8_126_0,2011,Rural,3,India,8,Rajasthan,126,Chittaurgarh,81,77.40000000000001,84.40000000000001,2.8
3_8_126_0,2011,Total,3,India,8,Rajasthan,126,Chittaurgarh,82.7,78.90000000000001,86.10000000000001,
3_8_126_0,2011,Urban,3,India,8,Rajasthan,126,Chittaurgarh,90.5,86.2,94.30000000000001,
3_8_127_0,2011,Rural,3,India,8,Rajasthan,127,Kota,97.60000000000001,97.80000000000001,97.5,1
3_8_127_0,2011,Total,3,India,8,Rajasthan,127,Kota,80.30000000000001,82.10000000000001,78.7,
3_8_127_0,2011,Urban,3,India,8,Rajasthan,127,Kota,66.8,69.5,64.5,
3_8_128_0,2011,Rural,3,India,8,Rajasthan,128,Baran,91.30000000000001,87.90000000000001,94.40000000000001,5.2
3_8_128_0,2011,Total,3,India,8,Rajasthan,128,Baran,88.30000000000001,84.60000000000001,91.7,
3_8_128_0,2011,Urban,3,India,8,Rajasthan,128,Baran,76.3,71.10000000000001,80.80000000000001,
3_8_129_0,2011,Rural,3,India,8,Rajasthan,129,Jhalawar,94.7,91.2,97.90000000000001,4
3_8_129_0,2011,Total,3,India,8,Rajasthan,129,Jhalawar,93.10000000000001,89.60000000000001,96.30000000000001,
3_8_129_0,2011,Urban,3,India,8,Rajasthan,129,Jhalawar,83.90000000000001,80.2,87.2,
3_8_130_0,2011,Rural,3,India,8,Rajasthan,130,Udaipur,76.60000000000001,71.10000000000001,81.60000000000001,7.800000000000001
3_8_130_0,2011,Total,3,India,8,Rajasthan,130,Udaipur,77.80000000000001,73.8,81.5,
3_8_130_0,2011,Urban,3,India,8,Rajasthan,130,Udaipur,84.7,89.30000000000001,80.80000000000001,
3_8_131_0,2011,Rural,3,India,8,Rajasthan,131,Pratapgarh,80.5,75.90000000000001,84.90000000000001,6.5
3_8_131_0,2011,Total,3,India,8,Rajasthan,131,Pratapgarh,81.10000000000001,76.10000000000001,85.80000000000001,
3_8_131_0,2011,Urban,3,India,8,Rajasthan,131,Pratapgarh,89.60000000000001,78.7,99.40000000000001,
3_8_99_0,2011,Rural,3,India,8,Rajasthan,99,Ganganagar,0,0,0,2
3_8_99_0,2011,Total,3,India,8,Rajasthan,99,Ganganagar,79.40000000000001,81.7,77.40000000000001,
3_8_99_0,2011,Urban,3,India,8,Rajasthan,99,Ganganagar,0,0,0,
3_9_132_0,2011,Rural,3,India,9,Uttar Pradesh,132,Saharanpur,66.90000000000001,68.7,65.3,5.7
3_9_132_0,2011,Total,3,India,9,Uttar Pradesh,132,Saharanpur,62.8,64.40000000000001,61.40000000000001,
3_9_132_0,2011,Urban,3,India,9,Uttar Pradesh,132,Saharanpur,52.5,53.7,51.5,
3_9_133_0,2011,Rural,3,India,9,Uttar Pradesh,133,Muzaffarnagar,58.40000000000001,59.90000000000001,57.1,10.9
3_9_133_0,2011,Total,3,India,9,Uttar Pradesh,133,Muzaffarnagar,46.6,47.7,45.6,
3_9_133_0,2011,Urban,3,India,9,Uttar Pradesh,133,Muzaffarnagar,14.5,14.6,14.4,
3_9_134_0,2011,Rural,3,India,9,Uttar Pradesh,134,Bijnor,98,107.1,89.90000000000001,6.4
3_9_134_0,2011,Total,3,India,9,Uttar Pradesh,134,Bijnor,93.60000000000001,102.1,86,
3_9_134_0,2011,Urban,3,India,9,Uttar Pradesh,134,Bijnor,79.60000000000001,86.5,73.40000000000001,
3_9_135_0,2011,Rural,3,India,9,Uttar Pradesh,135,Moradabad,86.40000000000001,86.2,86.60000000000001,9.200000000000001
3_9_135_0,2011,Total,3,India,9,Uttar Pradesh,135,Moradabad,81.80000000000001,82,81.60000000000001,
3_9_135_0,2011,Urban,3,India,9,Uttar Pradesh,135,Moradabad,70.5,71.7,69.40000000000001,
3_9_136_0,2011,Rural,3,India,9,Uttar Pradesh,136,Rampur,93.80000000000001,101.7,86.7,14.8
3_9_136_0,2011,Total,3,India,9,Uttar Pradesh,136,Rampur,80,86.40000000000001,74.10000000000001,
3_9_136_0,2011,Urban,3,India,9,Uttar Pradesh,136,Rampur,30.6,32.4,28.9,
3_9_137_0,2011,Rural,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,116.2,121.2,111.9,6.7
3_9_137_0,2011,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,107,111.3,103.2,
3_9_137_0,2011,Urban,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,76.40000000000001,79.10000000000001,74,
3_9_138_0,2011,Rural,3,India,9,Uttar Pradesh,138,Meerut,60,62.3,58,3.9
3_9_138_0,2011,Total,3,India,9,Uttar Pradesh,138,Meerut,52.6,53.40000000000001,51.90000000000001,
3_9_138_0,2011,Urban,3,India,9,Uttar Pradesh,138,Meerut,44.7,43.90000000000001,45.3,
3_9_139_0,2011,Rural,3,India,9,Uttar Pradesh,139,Baghpat,70.3,74.10000000000001,67.10000000000001,3
3_9_139_0,2011,Total,3,India,9,Uttar Pradesh,139,Baghpat,62.90000000000001,65.8,60.40000000000001,
3_9_139_0,2011,Urban,3,India,9,Uttar Pradesh,139,Baghpat,34.8,34.3,35.2,
3_9_140_0,2011,Rural,3,India,9,Uttar Pradesh,140,Ghaziabad,70.60000000000001,73.60000000000001,68,3
3_9_140_0,2011,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,43.40000000000001,45.2,41.90000000000001,
3_9_140_0,2011,Urban,3,India,9,Uttar Pradesh,140,Ghaziabad,28.3,29.3,27.5,
3_9_141_0,2011,Rural,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,105,109.7,100.9,3.9
3_9_141_0,2011,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,54.3,56.7,52.40000000000001,
3_9_141_0,2011,Urban,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,14.1,14.3,13.9,
3_9_142_0,2011,Rural,3,India,9,Uttar Pradesh,142,Bulandshahr,61.5,67.90000000000001,56,3.9
3_9_142_0,2011,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,57,62.90000000000001,52,
3_9_142_0,2011,Urban,3,India,9,Uttar Pradesh,142,Bulandshahr,42.6,46.90000000000001,38.90000000000001,
3_9_143_0,2011,Rural,3,India,9,Uttar Pradesh,143,Aligarh,65.5,68.5,63,6.600000000000001
3_9_143_0,2011,Total,3,India,9,Uttar Pradesh,143,Aligarh,50.7,52.90000000000001,48.8,
3_9_143_0,2011,Urban,3,India,9,Uttar Pradesh,143,Aligarh,17.3,18.1,16.7,
3_9_144_0,2011,Rural,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,127.2,141.1,115.3,6
3_9_144_0,2011,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,107.1,118.9,97.10000000000001,
3_9_144_0,2011,Urban,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,24.4,27.4,21.9,
3_9_145_0,2011,Rural,3,India,9,Uttar Pradesh,145,Mathura,72.90000000000001,79.5,67.3,4.4
3_9_145_0,2011,Total,3,India,9,Uttar Pradesh,145,Mathura,59,64.2,54.5,
3_9_145_0,2011,Urban,3,India,9,Uttar Pradesh,145,Mathura,20.2,21.3,19.3,
3_9_146_0,2011,Rural,3,India,9,Uttar Pradesh,146,Agra,68.5,73.10000000000001,64.60000000000001,5.7
3_9_146_0,2011,Total,3,India,9,Uttar Pradesh,146,Agra,49.8,52.7,47.3,
3_9_146_0,2011,Urban,3,India,9,Uttar Pradesh,146,Agra,23.3,23.8,23,
3_9_147_0,2011,Rural,3,India,9,Uttar Pradesh,147,Firozabad,84.2,91.10000000000001,78.30000000000001,6
3_9_147_0,2011,Total,3,India,9,Uttar Pradesh,147,Firozabad,65.10000000000001,69.60000000000001,61.2,
3_9_147_0,2011,Urban,3,India,9,Uttar Pradesh,147,Firozabad,23.7,23.4,23.9,
3_9_148_0,2011,Rural,3,India,9,Uttar Pradesh,148,Mainpuri,85.2,90,81,4.3
3_9_148_0,2011,Total,3,India,9,Uttar Pradesh,148,Mainpuri,79.10000000000001,83.10000000000001,75.60000000000001,
3_9_148_0,2011,Urban,3,India,9,Uttar Pradesh,148,Mainpuri,41.5,40.5,42.3,
3_9_149_0,2011,Rural,3,India,9,Uttar Pradesh,149,Budaun,64.2,64.40000000000001,64,14
3_9_149_0,2011,Total,3,India,9,Uttar Pradesh,149,Budaun,59.2,58.7,59.6,
3_9_149_0,2011,Urban,3,India,9,Uttar Pradesh,149,Budaun,33,29.5,36.2,
3_9_150_0,2011,Rural,3,India,9,Uttar Pradesh,150,Bareilly,82.30000000000001,80.30000000000001,84.10000000000001,15.7
3_9_150_0,2011,Total,3,India,9,Uttar Pradesh,150,Bareilly,64,62.1,65.7,
3_9_150_0,2011,Urban,3,India,9,Uttar Pradesh,150,Bareilly,23.1,21.7,24.4,
3_9_151_0,2011,Rural,3,India,9,Uttar Pradesh,151,Pilibhit,72.7,74.3,71.3,12.8
3_9_151_0,2011,Total,3,India,9,Uttar Pradesh,151,Pilibhit,65.90000000000001,67.2,64.7,
3_9_151_0,2011,Urban,3,India,9,Uttar Pradesh,151,Pilibhit,27.5,26.9,28.1,
3_9_152_0,2011,Rural,3,India,9,Uttar Pradesh,152,Shahjahanpur,77.80000000000001,80.80000000000001,75.10000000000001,9
3_9_152_0,2011,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,70.3,72.5,68.40000000000001,
3_9_152_0,2011,Urban,3,India,9,Uttar Pradesh,152,Shahjahanpur,33.7,32.1,35.1,
3_9_153_0,2011,Rural,3,India,9,Uttar Pradesh,153,Kheri,74.90000000000001,78.90000000000001,71.3,9.4
3_9_153_0,2011,Total,3,India,9,Uttar Pradesh,153,Kheri,68,71.7,64.60000000000001,
3_9_153_0,2011,Urban,3,India,9,Uttar Pradesh,153,Kheri,5.2,5.800000000000001,4.800000000000001,
3_9_154_0,2011,Rural,3,India,9,Uttar Pradesh,154,Sitapur,,,,16.6
3_9_154_0,2011,Total,3,India,9,Uttar Pradesh,154,Sitapur,,,,
3_9_154_0,2011,Urban,3,India,9,Uttar Pradesh,154,Sitapur,,,,
3_9_155_0,2011,Rural,3,India,9,Uttar Pradesh,155,Hardoi,,,,7.2
3_9_155_0,2011,Total,3,India,9,Uttar Pradesh,155,Hardoi,,,,
3_9_155_0,2011,Urban,3,India,9,Uttar Pradesh,155,Hardoi,,,,
3_9_156_0,2011,Rural,3,India,9,Uttar Pradesh,156,Unnao,,,,6.2
3_9_156_0,2011,Total,3,India,9,Uttar Pradesh,156,Unnao,,,,
3_9_156_0,2011,Urban,3,India,9,Uttar Pradesh,156,Unnao,,,,
3_9_157_0,2011,Rural,3,India,9,Uttar Pradesh,157,Lucknow,,,,5.5
3_9_157_0,2011,Total,3,India,9,Uttar Pradesh,157,Lucknow,,,,
3_9_157_0,2011,Urban,3,India,9,Uttar Pradesh,157,Lucknow,,,,
3_9_158_0,2011,Rural,3,India,9,Uttar Pradesh,158,Rae Bareli,,,,5.4
3_9_158_0,2011,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,,,,
3_9_158_0,2011,Urban,3,India,9,Uttar Pradesh,158,Rae Bareli,,,,
3_9_159_0,2011,Rural,3,India,9,Uttar Pradesh,159,Farrukhabad,,,,8.200000000000001
3_9_159_0,2011,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,,,,
3_9_159_0,2011,Urban,3,India,9,Uttar Pradesh,159,Farrukhabad,,,,
3_9_160_0,2011,Rural,3,India,9,Uttar Pradesh,160,Kannauj,,,,4.600000000000001
3_9_160_0,2011,Total,3,India,9,Uttar Pradesh,160,Kannauj,,,,
3_9_160_0,2011,Urban,3,India,9,Uttar Pradesh,160,Kannauj,,,,
3_9_161_0,2011,Rural,3,India,9,Uttar Pradesh,161,Etawah,,,,4.7
3_9_161_0,2011,Total,3,India,9,Uttar Pradesh,161,Etawah,,,,
3_9_161_0,2011,Urban,3,India,9,Uttar Pradesh,161,Etawah,,,,
3_9_162_0,2011,Rural,3,India,9,Uttar Pradesh,162,Auraiya,,,,1.1
3_9_162_0,2011,Total,3,India,9,Uttar Pradesh,162,Auraiya,,,,
3_9_162_0,2011,Urban,3,India,9,Uttar Pradesh,162,Auraiya,,,,
3_9_163_0,2011,Rural,3,India,9,Uttar Pradesh,163,Kanpur Dehat,,,,3
3_9_163_0,2011,Total,3,India,9,Uttar Pradesh,163,Kanpur Dehat,,,,
3_9_163_0,2011,Urban,3,India,9,Uttar Pradesh,163,Kanpur Dehat,,,,
3_9_164_0,2011,Rural,3,India,9,Uttar Pradesh,164,Kanpur Nagar,,,,
3_9_164_0,2011,Total,3,India,9,Uttar Pradesh,164,Kanpur Nagar,,,,
3_9_164_0,2011,Urban,3,India,9,Uttar Pradesh,164,Kanpur Nagar,,,,
3_9_165_0,2011,Rural,3,India,9,Uttar Pradesh,165,Jalaun,,,,4.2
3_9_165_0,2011,Total,3,India,9,Uttar Pradesh,165,Jalaun,,,,
3_9_165_0,2011,Urban,3,India,9,Uttar Pradesh,165,Jalaun,,,,
3_9_166_0,2011,Rural,3,India,9,Uttar Pradesh,166,Jhansi,,,,4.800000000000001
