id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,wkp_15_t,wkp_15_f,wkp_15_m,wkp_7_t,wkp_7_f,wkp_7_m,lfp_15_u_t,lfp_15_u_f,lfp_15_u_m,lfp_15_w_t,lfp_15_w_f,lfp_15_w_m,emp_7_t,emp_7_f,emp_7_m
3_1_21_0,2011,Urban,3,India,1,Jammu and Kashmir,21,Jammu,79.7,79.10000000000001,80.30000000000001,90.40000000000001,90.60000000000001,90.30000000000001,50.6,23.5,74,49.40000000000001,22,73,39.3,15.6,59.7
3_1_22_0,2011,Rural,3,India,1,Jammu and Kashmir,22,Samba,71.60000000000001,72.3,71,87.60000000000001,88.60000000000001,86.7,66.10000000000001,45.7,85.90000000000001,61.2,38.7,83.2,32.2,7.9,54.7
3_1_22_0,2011,Total,3,India,1,Jammu and Kashmir,22,Samba,74.8,74.90000000000001,74.7,87.90000000000001,88.7,87.10000000000001,59.5,36.7,80.7,56.2,31.9,78.7,33,8,55.6
3_1_22_0,2011,Urban,3,India,1,Jammu and Kashmir,22,Samba,79.7,79.10000000000001,80.30000000000001,89.2,89.40000000000001,89.10000000000001,50.6,23.5,74,49.40000000000001,22,73,36.8,8.4,59.7
3_1_3_1,2011,Rural,3,India,1,India/China  2,3,Leh(Ladakh),75.7,66.90000000000001,83.7,89.7,88.90000000000001,90.30000000000001,57.5,31.6,76.5,55.90000000000001,27.7,76.5,61.40000000000001,49.8,70.7
3_1_3_0,2011,Rural,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),75.7,66.90000000000001,83.7,89.7,88.90000000000001,90.30000000000001,57.5,31.6,76.5,55.90000000000001,27.7,76.5,61.40000000000001,49.8,70.7
3_1_3_1,2011,Total,3,India,1,India/China  2,3,Leh(Ladakh),76.10000000000001,67.60000000000001,83.7,91,89.30000000000001,92.2,58.3,32,77.30000000000001,56.7,28.3,77.30000000000001,61.8,44.8,73.2
3_1_3_0,2011,Total,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),76.10000000000001,67.60000000000001,83.7,91,89.30000000000001,92.2,58.3,32,77.30000000000001,56.7,28.3,77.30000000000001,61.8,44.8,73.2
3_1_3_0,2011,Urban,3,India,1,Jammu and Kashmir,3,Leh(Ladakh),80.60000000000001,76,83.90000000000001,93.5,90.30000000000001,95.10000000000001,65.3,36.3,84.60000000000001,64.10000000000001,33.7,84.40000000000001,62.5,32,76.80000000000001
3_1_3_1,2011,Urban,3,India,1,India/China  2,3,Leh(Ladakh),80.60000000000001,76,83.90000000000001,93.5,90.30000000000001,95.10000000000001,65.3,36.3,84.60000000000001,64.10000000000001,33.7,84.40000000000001,62.5,32,76.80000000000001
3_1_4_0,2011,Rural,3,India,1,Jammu and Kashmir,4,Kargil,62.3,60.6,64.2,85.2,84,86.30000000000001,47,30.4,64.10000000000001,46,28.5,64.10000000000001,41.90000000000001,22.6,57.7
3_1_4_0,2011,Total,3,India,1,Jammu and Kashmir,4,Kargil,64.2,62.7,65.7,85.80000000000001,84.40000000000001,87,47.2,27.9,65.90000000000001,46.1,25.7,65.90000000000001,42.90000000000001,22.6,58.8
3_1_4_0,2011,Urban,3,India,1,Jammu and Kashmir,4,Kargil,73.7,76.3,71.8,90.40000000000001,87.5,92.2,48,14.7,72.8,46.3,11,72.8,50.2,23.3,66
3_1_5_0,2011,Rural,3,India,1,Jammu and Kashmir,5,Punch,69.40000000000001,67.40000000000001,71.7,81.7,81.80000000000001,81.60000000000001,76.3,69.3,83.7,61.90000000000001,45.8,78.60000000000001,41.1,24.1,56.6
3_1_5_0,2011,Total,3,India,1,Jammu and Kashmir,5,Punch,69.90000000000001,68.10000000000001,71.8,82.2,82.2,82.2,74.2,67,81.80000000000001,60.5,44.90000000000001,76.80000000000001,41.2,23.6,56.8
3_1_5_0,2011,Urban,3,India,1,Jammu and Kashmir,5,Punch,77.5,81.30000000000001,74.3,88.5,87.40000000000001,89.40000000000001,44.2,33.3,54.6,41.3,30.5,51.7,41.5,17.9,58.7
3_1_6_0,2011,Rural,3,India,1,Jammu and Kashmir,6,Rajouri,67.40000000000001,64.40000000000001,70.60000000000001,82.5,82.80000000000001,82.2,66.5,52.1,80.5,53.8,27.6,79.10000000000001,54.1,44.5,62.90000000000001
3_1_6_0,2011,Total,3,India,1,Jammu and Kashmir,6,Rajouri,67,64.40000000000001,69.60000000000001,83.10000000000001,83.10000000000001,83.2,66.3,51.6,80.5,54.1,28.3,79.2,54.5,43,64.3
3_1_6_0,2011,Urban,3,India,1,Jammu and Kashmir,6,Rajouri,61.6,65.8,57.90000000000001,90.7,87.60000000000001,92.40000000000001,62.3,44.3,80.30000000000001,58.90000000000001,37.3,80.30000000000001,58,21.3,75.8
3_1_7_0,2011,Rural,3,India,1,Jammu and Kashmir,7,Kathua,71.10000000000001,75.8,67,85.90000000000001,86.40000000000001,85.40000000000001,63.6,46,81,58.90000000000001,41.2,76.5,38.2,16.2,58
3_1_7_0,2011,Total,3,India,1,Jammu and Kashmir,7,Kathua,71.10000000000001,75.2,67.40000000000001,86.40000000000001,86.90000000000001,85.90000000000001,56.7,36.7,77.2,53.90000000000001,34.6,73.7,37.6,15.4,57.6
3_1_7_0,2011,Urban,3,India,1,Jammu and Kashmir,7,Kathua,71.2,73.40000000000001,68.90000000000001,89.40000000000001,89.80000000000001,89,33.5,7.7,63.5,36.9,14,63.5,34.6,10.9,55.5
3_1_8_0,2011,Rural,3,India,1,Jammu and Kashmir,8,Baramula,75.3,74.90000000000001,75.7,82.7,83.2,82.30000000000001,38.2,7.600000000000001,64.7,37.6,6.300000000000001,64.8,34.9,14.1,53.90000000000001
3_1_8_0,2011,Total,3,India,1,Jammu and Kashmir,8,Baramula,75.8,75.40000000000001,76.2,83.7,83.90000000000001,83.5,38.5,8,64.60000000000001,37.8,6.5,64.8,36.1,13.8,55.90000000000001
3_1_8_0,2011,Urban,3,India,1,Jammu and Kashmir,8,Baramula,79.10000000000001,78.7,79.40000000000001,87.90000000000001,87.40000000000001,88.40000000000001,40.2,10.5,64.40000000000001,39.2,8.1,64.60000000000001,41.2,12,63.90000000000001
3_1_9_0,2011,Rural,3,India,1,Jammu and Kashmir,9,Bandipore,75.3,74.90000000000001,75.7,83.40000000000001,83.5,83.40000000000001,38.2,7.600000000000001,64.7,37.6,6.300000000000001,64.8,45.6,31.9,58
3_1_9_0,2011,Total,3,India,1,Jammu and Kashmir,9,Bandipore,75.8,75.40000000000001,76.2,84.30000000000001,84.2,84.30000000000001,38.5,8,64.60000000000001,37.8,6.5,64.8,45.2,30.8,57.90000000000001
3_1_9_0,2011,Urban,3,India,1,Jammu and Kashmir,9,Bandipore,79.10000000000001,78.7,79.40000000000001,88.30000000000001,88.10000000000001,88.60000000000001,40.2,10.5,64.40000000000001,39.2,8.1,64.60000000000001,43,25.8,57.40000000000001
3_20_346_0,2011,Rural,3,India,20,Jharkhand,346,Garhwa,65.10000000000001,69.2,61.5,81.7,81.5,81.90000000000001,58.90000000000001,34.9,82.30000000000001,54.6,27.3,81.30000000000001,53.8,46.90000000000001,60.1
3_20_346_0,2011,Total,3,India,20,Jharkhand,346,Garhwa,65.40000000000001,69.60000000000001,61.8,81.90000000000001,81.60000000000001,82.10000000000001,58,33.8,81.80000000000001,53.90000000000001,26.5,80.80000000000001,52.8,45.2,59.8
3_20_346_0,2011,Urban,3,India,20,Jharkhand,346,Garhwa,74.5,81.7,68.90000000000001,84.90000000000001,84.5,85.2,38.6,6.4,68.3,38.6,6.4,68.3,35.4,14.7,54
3_20_347_0,2011,Rural,3,India,20,Jharkhand,347,Chatra,57.8,53.7,62.8,81,80.90000000000001,81.10000000000001,54.3,29.8,79.40000000000001,46.90000000000001,16,78.5,47.90000000000001,37.1,58.2
3_20_347_0,2011,Total,3,India,20,Jharkhand,347,Chatra,58.40000000000001,54.1,63.3,81.30000000000001,81.10000000000001,81.40000000000001,54,29.1,78.90000000000001,46.8,15.7,77.90000000000001,46.90000000000001,35.5,57.8
3_20_347_0,2011,Urban,3,India,20,Jharkhand,347,Chatra,69.5,66.10000000000001,71.90000000000001,85.30000000000001,84.7,85.80000000000001,49,14.4,72.40000000000001,45.7,10.2,69.60000000000001,32.9,10,52.5
3_20_348_0,2011,Rural,3,India,20,Jharkhand,348,Kodarma,62.1,70.3,55.8,80.90000000000001,80.90000000000001,80.80000000000001,49,16.8,80.60000000000001,42.7,4.600000000000001,80.2,47,34.4,59
3_20_348_0,2011,Total,3,India,20,Jharkhand,348,Kodarma,62.5,69.2,57.1,81.5,81.5,81.5,48,16.9,78.40000000000001,42.8,6.7,78.10000000000001,44.1,29.3,58.1
3_20_348_0,2011,Urban,3,India,20,Jharkhand,348,Kodarma,64.2,63.8,64.60000000000001,84.2,84.10000000000001,84.2,43.40000000000001,17.5,67.60000000000001,43.40000000000001,17.5,67.60000000000001,32.9,8.9,54.90000000000001
3_20_349_0,2011,Rural,3,India,20,Jharkhand,349,Giridih,58.7,57.3,60,80.90000000000001,80.90000000000001,80.80000000000001,55,17.7,89.80000000000001,51.7,10.8,89.80000000000001,54,45.90000000000001,61.6
3_20_349_0,2011,Total,3,India,20,Jharkhand,349,Giridih,58.90000000000001,57.5,60.3,81.2,81.2,81.2,54.8,17,89.7,51.6,10.5,89.7,52.2,42.8,61.1
3_20_349_0,2011,Urban,3,India,20,Jharkhand,349,Giridih,64.10000000000001,60.6,67.5,84.7,84.80000000000001,84.60000000000001,48.90000000000001,3.6,87.7,48.90000000000001,3.6,87.7,33.9,10,55.90000000000001
3_20_350_0,2011,Rural,3,India,20,Jharkhand,350,Deoghar,61.3,62.7,60.1,81.10000000000001,80.80000000000001,81.30000000000001,62,34.9,86.40000000000001,57.6,25.6,86.40000000000001,47.8,32.8,61.7
3_20_350_0,2011,Total,3,India,20,Jharkhand,350,Deoghar,63.90000000000001,66.3,61.7,82,81.80000000000001,82.2,57.6,30.8,82.90000000000001,53.90000000000001,23.2,82.90000000000001,45.1,28.6,60.2
3_20_350_0,2011,Urban,3,India,20,Jharkhand,350,Deoghar,82.2,89.80000000000001,74.3,86.60000000000001,86.5,86.60000000000001,33.6,12,60.8,33.6,12,60.8,32.8,9.300000000000001,53.6
3_20_351_0,2011,Rural,3,India,20,Jharkhand,351,Godda,63.1,63.90000000000001,62.2,81.40000000000001,81.2,81.60000000000001,56.8,31.2,83.80000000000001,48.7,19,80.2,52.6,41.8,62.6
3_20_351_0,2011,Total,3,India,20,Jharkhand,351,Godda,63,63.90000000000001,62.2,81.60000000000001,81.40000000000001,81.80000000000001,56.1,30.5,83,48.3,18.5,79.5,51.5,40.2,62
3_20_351_0,2011,Urban,3,India,20,Jharkhand,351,Godda,62.5,64.5,61,85.40000000000001,85.2,85.5,38.6,8.9,62.8,36,3.4,62.6,32.3,10.5,51.7
3_20_352_0,2011,Rural,3,India,20,Jharkhand,352,Sahibganj,57,55.40000000000001,58.6,80.10000000000001,80.10000000000001,80.2,66.3,34.2,98.7,60.8,23.3,98.7,55.6,47.5,63.3
3_20_352_0,2011,Total,3,India,20,Jharkhand,352,Sahibganj,57.90000000000001,56.1,59.7,80.7,80.60000000000001,80.80000000000001,64.40000000000001,32.7,95.5,59.5,22.7,95.5,52.8,43,62.1
3_20_352_0,2011,Urban,3,India,20,Jharkhand,352,Sahibganj,68.40000000000001,64.90000000000001,71.3,84.40000000000001,84.10000000000001,84.60000000000001,47,16.1,69.90000000000001,47,16.1,69.90000000000001,36.3,15.7,55
3_20_353_0,2011,Rural,3,India,20,Jharkhand,353,Pakur,64.40000000000001,68.7,60.6,80,80.2,79.90000000000001,62.3,26.5,98.60000000000001,60.8,23.6,98.60000000000001,57.1,48.90000000000001,65.3
3_20_353_0,2011,Total,3,India,20,Jharkhand,353,Pakur,64.40000000000001,68.8,60.40000000000001,80.30000000000001,80.40000000000001,80.10000000000001,61.7,25.9,98.10000000000001,60.40000000000001,23.3,98.10000000000001,56,47.40000000000001,64.5
3_20_353_0,2011,Urban,3,India,20,Jharkhand,353,Pakur,63.1,70.10000000000001,56.90000000000001,83.10000000000001,82.90000000000001,83.40000000000001,51.40000000000001,16.2,89.5,51.40000000000001,16.2,89.5,42.5,28.5,55.90000000000001
3_20_354_0,2011,Rural,3,India,20,Jharkhand,354,Dhanbad,68.2,74.2,62.90000000000001,84.7,84.7,84.7,51.3,24.7,79.2,45,12.6,79,43.2,27.4,57.90000000000001
3_20_354_0,2011,Total,3,India,20,Jharkhand,354,Dhanbad,68.90000000000001,73.7,64.90000000000001,86.10000000000001,86,86.10000000000001,47.2,15.8,77.40000000000001,44.2,10,77,36.5,16.9,54.40000000000001
3_20_354_0,2011,Urban,3,India,20,Jharkhand,354,Dhanbad,69.40000000000001,73.3,66.3,87.10000000000001,87,87.10000000000001,44.2,8.5,76.10000000000001,43.6,7.800000000000001,75.7,31.9,9.300000000000001,52
3_20_355_0,2011,Rural,3,India,20,Jharkhand,355,Bokaro,69.7,72.60000000000001,67.2,84.30000000000001,84.30000000000001,84.30000000000001,60.2,38.40000000000001,80.5,54.3,26.2,80.5,45.40000000000001,30.8,59.2
3_20_355_0,2011,Total,3,India,20,Jharkhand,355,Bokaro,69.2,72.60000000000001,66.2,85.80000000000001,85.80000000000001,85.80000000000001,52.90000000000001,27.6,76.5,49,19.5,76.5,38.8,20.9,55.2
3_20_355_0,2011,Urban,3,India,20,Jharkhand,355,Bokaro,68.10000000000001,72.7,64.40000000000001,87.40000000000001,87.40000000000001,87.30000000000001,38.7,6.300000000000001,68.7,38.7,6.300000000000001,68.7,31.7,10.2,51.1
3_20_356_0,2011,Rural,3,India,20,Jharkhand,356,Lohardaga,64.90000000000001,63.5,66.3,82.7,82.90000000000001,82.60000000000001,66.7,49.40000000000001,82.80000000000001,66.3,49,82.40000000000001,61.1,57.6,64.40000000000001
3_20_356_0,2011,Total,3,India,20,Jharkhand,356,Lohardaga,64.7,63.5,65.90000000000001,83.2,83.30000000000001,83.10000000000001,65.10000000000001,47.6,81.10000000000001,64.7,47.2,80.7,57.6,52.2,62.90000000000001
3_20_356_0,2011,Urban,3,India,20,Jharkhand,356,Lohardaga,61.6,62.5,61,86.30000000000001,86.5,86.10000000000001,37,7.600000000000001,55.7,36.8,7.2,55.7,34.4,15,52.90000000000001
3_20_357_0,2011,Rural,3,India,20,Jharkhand,357,Purbi Singhbhum,72.5,72.8,72.3,85.5,85.80000000000001,85.30000000000001,54.5,24.5,83.80000000000001,54.5,24.5,83.80000000000001,51.3,37.9,64.5
3_20_357_0,2011,Total,3,India,20,Jharkhand,357,Purbi Singhbhum,71.90000000000001,75.3,68.8,87.10000000000001,87.30000000000001,86.90000000000001,46.7,14.5,78.80000000000001,46.7,14.5,78.80000000000001,41.90000000000001,22.7,60.3
3_20_357_0,2011,Urban,3,India,20,Jharkhand,357,Purbi Singhbhum,71.5,77,66.7,88.30000000000001,88.5,88.10000000000001,41.5,7.9,75.40000000000001,41.5,7.9,75.40000000000001,34.7,10.5,57.1
3_20_358_0,2011,Rural,3,India,20,Jharkhand,358,Palamu,62.3,60.8,63.8,82.60000000000001,82.40000000000001,82.7,49.7,19.4,76.90000000000001,48.8,18.5,76.2,45.8,33.5,57.2
3_20_358_0,2011,Total,3,India,20,Jharkhand,358,Palamu,63.2,62.1,64.2,83,82.80000000000001,83.2,49.5,19.4,77.2,48.7,18.6,76.5,44.3,31,56.5
3_20_358_0,2011,Urban,3,India,20,Jharkhand,358,Palamu,74.3,77.5,70.7,86.10000000000001,86,86.2,47.40000000000001,19.7,81.30000000000001,47.40000000000001,19.7,81.30000000000001,33.1,12.6,51.6
3_20_359_0,2011,Rural,3,India,20,Jharkhand,359,Latehar,58.6,59.8,57.40000000000001,80.80000000000001,80.80000000000001,80.80000000000001,51.5,18.6,87.5,49.1,22.7,78.10000000000001,54.6,48.40000000000001,60.6
3_20_359_0,2011,Total,3,India,20,Jharkhand,359,Latehar,58.90000000000001,59.8,58,81.10000000000001,81,81.10000000000001,51.8,19.5,86.80000000000001,49.3,23.1,77.7,53.2,46,60.1
3_20_359_0,2011,Urban,3,India,20,Jharkhand,359,Latehar,66.8,61.1,72.40000000000001,85,84.90000000000001,85.10000000000001,58.3,39.40000000000001,74,52.5,31.3,70.10000000000001,35.5,15.4,53.90000000000001
3_20_360_0,2011,Rural,3,India,20,Jharkhand,360,Hazaribagh,57.5,58.90000000000001,56.2,83.10000000000001,83.30000000000001,82.90000000000001,53.2,20.1,87.2,44.90000000000001,3.9,87.2,47.7,37.2,57.8
3_20_360_0,2011,Total,3,India,20,Jharkhand,360,Hazaribagh,59.8,60.6,59.1,83.7,83.90000000000001,83.60000000000001,51.8,19.4,83.90000000000001,45.5,7.100000000000001,83.60000000000001,45.1,32.7,56.8
3_20_360_0,2011,Urban,3,India,20,Jharkhand,360,Hazaribagh,66.5,65.7,67.3,87.2,87.2,87.2,48.40000000000001,17.5,75.8,47.1,15.8,74.8,31.7,9.4,52
3_20_361_0,2011,Rural,3,India,20,Jharkhand,361,Ramgarh,57.5,58.90000000000001,56.2,85,85,84.90000000000001,53.2,20.1,87.2,44.90000000000001,3.9,87.2,43.5,28.6,57.7
3_20_361_0,2011,Total,3,India,20,Jharkhand,361,Ramgarh,59.8,60.6,59.1,85.90000000000001,85.80000000000001,85.90000000000001,51.8,19.4,83.90000000000001,45.5,7.100000000000001,83.60000000000001,38.3,19.9,55.2
3_20_361_0,2011,Urban,3,India,20,Jharkhand,361,Ramgarh,66.5,65.7,67.3,87,86.90000000000001,87.10000000000001,48.40000000000001,17.5,75.8,47.1,15.8,74.8,31.8,8.9,52.1
3_20_362_0,2011,Rural,3,India,20,Jharkhand,362,Dumka,66.8,67,66.60000000000001,83.10000000000001,83.2,83,62.6,35.9,90.2,54,18.9,90.2,58.40000000000001,49.7,66.90000000000001
3_20_362_0,2011,Total,3,India,20,Jharkhand,362,Dumka,66.90000000000001,66.8,67,83.40000000000001,83.5,83.30000000000001,62,34.8,89.7,53.8,18.6,89.7,56.7,47.3,65.90000000000001
3_20_362_0,2011,Urban,3,India,20,Jharkhand,362,Dumka,68.8,61.1,77.60000000000001,87.10000000000001,86.90000000000001,87.2,48,11.8,80.60000000000001,48,11.8,80.60000000000001,34.9,13.5,54
3_20_363_0,2011,Rural,3,India,20,Jharkhand,363,Jamtara,64.8,66.5,63.2,83,83.10000000000001,83,57,23.5,89.60000000000001,52.90000000000001,15.2,89.60000000000001,51.1,37.2,64.40000000000001
3_20_363_0,2011,Total,3,India,20,Jharkhand,363,Jamtara,65.60000000000001,67.2,64.10000000000001,83.40000000000001,83.40000000000001,83.40000000000001,56.2,21.9,88.80000000000001,52.5,14.3,88.80000000000001,49.5,34.7,63.6
3_20_363_0,2011,Urban,3,India,20,Jharkhand,363,Jamtara,75.5,78.40000000000001,73.5,87.10000000000001,87,87.2,47.90000000000001,3.6,81.2,47.90000000000001,3.6,81.2,35.2,11.2,56.8
3_20_364_0,2011,Rural,3,India,20,Jharkhand,364,Ranchi,66.7,69.8,64.10000000000001,84.90000000000001,85,84.80000000000001,64.10000000000001,45.1,82,64.60000000000001,45.1,82.90000000000001,53.40000000000001,45.5,61.1
3_20_364_0,2011,Total,3,India,20,Jharkhand,364,Ranchi,68,69.60000000000001,66.5,86.2,86.30000000000001,86.2,52.8,27.7,76.90000000000001,53,27.7,77.40000000000001,45.5,32.6,57.8
3_20_364_0,2011,Urban,3,India,20,Jharkhand,364,Ranchi,69.60000000000001,69.40000000000001,69.90000000000001,88,88.2,87.90000000000001,39,7.4,70.5,39,7.4,70.5,35.4,15.6,53.6
3_20_365_0,2011,Rural,3,India,20,Jharkhand,365,Khunti,66.7,69.8,64.10000000000001,83.5,83.7,83.2,64.10000000000001,45.1,82,64.60000000000001,45.1,82.90000000000001,60.5,56.40000000000001,64.7
3_20_365_0,2011,Total,3,India,20,Jharkhand,365,Khunti,68,69.60000000000001,66.5,83.80000000000001,84.10000000000001,83.5,52.8,27.7,76.90000000000001,53,27.7,77.40000000000001,58.3,53.3,63.5
3_20_365_0,2011,Urban,3,India,20,Jharkhand,365,Khunti,69.60000000000001,69.40000000000001,69.90000000000001,87.2,87.5,87,39,7.4,70.5,39,7.4,70.5,35.7,19.7,51.3
3_20_366_0,2011,Rural,3,India,20,Jharkhand,366,Gumla,62.40000000000001,70,54.6,82.80000000000001,83.10000000000001,82.5,72.60000000000001,58,92.10000000000001,72.5,57.90000000000001,92,59.1,55,63.1
3_20_366_0,2011,Total,3,India,20,Jharkhand,366,Gumla,62.6,69.90000000000001,55,83.10000000000001,83.30000000000001,82.80000000000001,71.60000000000001,56.5,91.7,71.5,56.3,91.60000000000001,57.2,52.3,62.2
3_20_366_0,2011,Urban,3,India,20,Jharkhand,366,Gumla,68.90000000000001,66.8,72,87,87.2,86.90000000000001,44.5,17.2,82.2,44.5,17.2,82.2,31.5,13.6,48.7
3_20_367_0,2011,Rural,3,India,20,Jharkhand,367,Simdega,74.60000000000001,76.60000000000001,73,84,84.30000000000001,83.80000000000001,72,51.7,89.5,71.3,50.2,89.5,58.90000000000001,53.5,64.3
3_20_367_0,2011,Total,3,India,20,Jharkhand,367,Simdega,73.90000000000001,75.7,72.40000000000001,84.30000000000001,84.5,84,71.10000000000001,50.5,88.7,70.40000000000001,49.1,88.7,57.1,50.90000000000001,63.40000000000001
3_20_367_0,2011,Urban,3,India,20,Jharkhand,367,Simdega,59.8,58.1,61.1,87.40000000000001,87.30000000000001,87.5,48,18.7,70,48,18.7,70,35.7,18.9,51.8
3_20_368_0,2011,Rural,3,India,20,Jharkhand,368,Pashchimi Singhbhum,64,68.90000000000001,59.2,81.80000000000001,82,81.5,50.3,16.1,89.5,50.3,16.1,89.5,59.7,54.5,64.90000000000001
3_20_368_0,2011,Total,3,India,20,Jharkhand,368,Pashchimi Singhbhum,66,70,62.1,82.60000000000001,82.80000000000001,82.40000000000001,48.6,14.9,84.7,48.6,14.9,84.7,56,48.5,63.6
3_20_368_0,2011,Urban,3,India,20,Jharkhand,368,Pashchimi Singhbhum,76.90000000000001,76.80000000000001,77,87.40000000000001,87.40000000000001,87.5,40.90000000000001,8.5,66.3,40.90000000000001,8.5,66.3,35.9,14.3,56.40000000000001
3_20_369_0,2011,Rural,3,India,20,Jharkhand,369,Saraikela-Kharsawan,73.3,72.2,74.3,84.80000000000001,85,84.60000000000001,55.90000000000001,24.3,81.7,55.8,24.3,81.60000000000001,51.40000000000001,40.1,62.40000000000001
3_20_369_0,2011,Total,3,India,20,Jharkhand,369,Saraikela-Kharsawan,74.90000000000001,73.7,75.90000000000001,85,85.10000000000001,84.90000000000001,55.2,23.7,82,55.2,23.7,82,47.5,33.1,61.3
3_20_369_0,2011,Urban,3,India,20,Jharkhand,369,Saraikela-Kharsawan,82.60000000000001,80.40000000000001,85,85.7,85.60000000000001,85.80000000000001,52.40000000000001,21.4,83.7,52.40000000000001,21.4,83.7,35.5,10.7,57.90000000000001
3_21_370_0,2011,Rural,3,India,21,Odisha,370,Bargarh,78.80000000000001,79.5,78.2,89,89.10000000000001,88.90000000000001,63.7,44.8,81.5,56.7,32.4,79.40000000000001,59.7,47.2,71.90000000000001
3_21_370_0,2011,Total,3,India,21,Odisha,370,Bargarh,78.2,79.10000000000001,77.40000000000001,89,89.10000000000001,88.90000000000001,63,42.5,81.90000000000001,56.5,31.1,80,57.8,44.3,71.10000000000001
3_21_370_0,2011,Urban,3,India,21,Odisha,370,Bargarh,70.5,73.10000000000001,68.8,88.90000000000001,89.10000000000001,88.80000000000001,53.3,6.9,86.30000000000001,54.40000000000001,9.5,86.30000000000001,41.3,18.1,63.8
3_21_371_0,2011,Rural,3,India,21,Odisha,371,Jharsuguda,70.5,68.5,72.8,89.30000000000001,89.40000000000001,89.2,75.40000000000001,65.40000000000001,86,65.7,53.90000000000001,78.30000000000001,54.40000000000001,40.5,67.90000000000001
3_21_371_0,2011,Total,3,India,21,Odisha,371,Jharsuguda,72.10000000000001,73.2,70.90000000000001,88.80000000000001,88.90000000000001,88.80000000000001,64.60000000000001,47,83.5,58.1,39.40000000000001,78.30000000000001,48.1,30.1,65.3
3_21_371_0,2011,Urban,3,India,21,Odisha,371,Jharsuguda,75.40000000000001,84.60000000000001,67.2,88.10000000000001,88.10000000000001,88.10000000000001,42.7,10.8,78.40000000000001,42.7,10.8,78.40000000000001,38.6,13.6,61.5
3_21_372_0,2011,Rural,3,India,21,Odisha,372,Sambalpur,69.90000000000001,70.40000000000001,69.3,88.5,88.7,88.30000000000001,72.3,54,91.5,65.3,46.2,85.2,60.2,51.40000000000001,69
3_21_372_0,2011,Total,3,India,21,Odisha,372,Sambalpur,71.3,75.7,67.40000000000001,88.7,88.90000000000001,88.5,63.2,42,84.40000000000001,59.1,36,82.2,54.8,42.2,67.2
3_21_372_0,2011,Urban,3,India,21,Odisha,372,Sambalpur,74.10000000000001,89.30000000000001,64.2,89.10000000000001,89.40000000000001,88.90000000000001,46.1,17.9,72,47.6,15.6,76.90000000000001,42,19.9,63
3_21_373_0,2011,Rural,3,India,21,Odisha,373,Debagarh,63.40000000000001,60,67.10000000000001,87.10000000000001,87.5,86.80000000000001,69.90000000000001,54.8,84.40000000000001,59.2,36.2,81.2,62.3,56.6,67.8
