id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,neo_mr,imr_t,imr_f,imr_m,u5mr_t,u5mr_f,u5mr_m,morb_chd_ari,morb_chd_dia,morb_chd_fev,morb_ari,morb_dia,morb_fev,morb_art,morb_ast,morb_diab,morb_hyp,morb_tub
3_29_557_0,2011,Urban,3,India,29,Karnataka,557,Bijapur,,,,,,,,,,,,,,,,,,
3_29_558_0,2011,Rural,3,India,29,Karnataka,558,Bidar,,,,,,,,,,,,,,,,,,
3_29_558_0,2011,Total,3,India,29,Karnataka,558,Bidar,,,,,,,,,,,,,,,,,,
3_29_558_0,2011,Urban,3,India,29,Karnataka,558,Bidar,,,,,,,,,,,,,,,,,,
3_29_559_0,2011,Rural,3,India,29,Karnataka,559,Raichur,,,,,,,,,,,,,,,,,,
3_29_559_0,2011,Total,3,India,29,Karnataka,559,Raichur,,,,,,,,,,,,,,,,,,
3_29_559_0,2011,Urban,3,India,29,Karnataka,559,Raichur,,,,,,,,,,,,,,,,,,
3_29_560_0,2011,Rural,3,India,29,Karnataka,560,Koppal,,,,,,,,,,,,,,,,,,
3_29_560_0,2011,Total,3,India,29,Karnataka,560,Koppal,,,,,,,,,,,,,,,,,,
3_29_560_0,2011,Urban,3,India,29,Karnataka,560,Koppal,,,,,,,,,,,,,,,,,,
3_29_561_0,2011,Rural,3,India,29,Karnataka,561,Gadag,,,,,,,,,,,,,,,,,,
3_29_561_0,2011,Total,3,India,29,Karnataka,561,Gadag,,,,,,,,,,,,,,,,,,
3_29_561_0,2011,Urban,3,India,29,Karnataka,561,Gadag,,,,,,,,,,,,,,,,,,
3_29_562_0,2011,Rural,3,India,29,Karnataka,562,Dharwad,,,,,,,,,,,,,,,,,,
3_29_562_0,2011,Total,3,India,29,Karnataka,562,Dharwad,,,,,,,,,,,,,,,,,,
3_29_562_0,2011,Urban,3,India,29,Karnataka,562,Dharwad,,,,,,,,,,,,,,,,,,
3_29_563_0,2011,Rural,3,India,29,Karnataka,563,Uttara Kannada,,,,,,,,,,,,,,,,,,
3_29_563_0,2011,Total,3,India,29,Karnataka,563,Uttara Kannada,,,,,,,,,,,,,,,,,,
3_29_563_0,2011,Urban,3,India,29,Karnataka,563,Uttara Kannada,,,,,,,,,,,,,,,,,,
3_29_564_0,2011,Rural,3,India,29,Karnataka,564,Haveri,,,,,,,,,,,,,,,,,,
3_29_564_0,2011,Total,3,India,29,Karnataka,564,Haveri,,,,,,,,,,,,,,,,,,
3_29_564_0,2011,Urban,3,India,29,Karnataka,564,Haveri,,,,,,,,,,,,,,,,,,
3_29_565_0,2011,Rural,3,India,29,Karnataka,565,Bellary,,,,,,,,,,,,,,,,,,
3_29_565_0,2011,Total,3,India,29,Karnataka,565,Bellary,,,,,,,,,,,,,,,,,,
3_29_565_0,2011,Urban,3,India,29,Karnataka,565,Bellary,,,,,,,,,,,,,,,,,,
3_29_566_0,2011,Rural,3,India,29,Karnataka,566,Chitradurga,,,,,,,,,,,,,,,,,,
3_29_566_0,2011,Total,3,India,29,Karnataka,566,Chitradurga,,,,,,,,,,,,,,,,,,
3_29_566_0,2011,Urban,3,India,29,Karnataka,566,Chitradurga,,,,,,,,,,,,,,,,,,
3_29_567_0,2011,Rural,3,India,29,Karnataka,567,Davanagere,,,,,,,,,,,,,,,,,,
3_29_567_0,2011,Total,3,India,29,Karnataka,567,Davanagere,,,,,,,,,,,,,,,,,,
3_29_567_0,2011,Urban,3,India,29,Karnataka,567,Davanagere,,,,,,,,,,,,,,,,,,
3_29_568_0,2011,Rural,3,India,29,Karnataka,568,Shimoga,,,,,,,,,,,,,,,,,,
3_29_568_0,2011,Total,3,India,29,Karnataka,568,Shimoga,,,,,,,,,,,,,,,,,,
3_29_568_0,2011,Urban,3,India,29,Karnataka,568,Shimoga,,,,,,,,,,,,,,,,,,
3_29_569_0,2011,Rural,3,India,29,Karnataka,569,Udupi,,,,,,,,,,,,,,,,,,
3_29_569_0,2011,Total,3,India,29,Karnataka,569,Udupi,,,,,,,,,,,,,,,,,,
3_29_569_0,2011,Urban,3,India,29,Karnataka,569,Udupi,,,,,,,,,,,,,,,,,,
3_29_570_0,2011,Rural,3,India,29,Karnataka,570,Chikmagalur,,,,,,,,,,,,,,,,,,
3_29_570_0,2011,Total,3,India,29,Karnataka,570,Chikmagalur,,,,,,,,,,,,,,,,,,
3_29_570_0,2011,Urban,3,India,29,Karnataka,570,Chikmagalur,,,,,,,,,,,,,,,,,,
3_29_571_0,2011,Rural,3,India,29,Karnataka,571,Tumkur,,,,,,,,,,,,,,,,,,
3_29_571_0,2011,Total,3,India,29,Karnataka,571,Tumkur,,,,,,,,,,,,,,,,,,
3_29_571_0,2011,Urban,3,India,29,Karnataka,571,Tumkur,,,,,,,,,,,,,,,,,,
3_29_572_0,2011,Rural,3,India,29,Karnataka,572,Bangalore,,,,,,,,,,,,,,,,,,
3_29_572_0,2011,Total,3,India,29,Karnataka,572,Bangalore,,,,,,,,,,,,,,,,,,
3_29_572_0,2011,Urban,3,India,29,Karnataka,572,Bangalore,,,,,,,,,,,,,,,,,,
3_29_573_0,2011,Rural,3,India,29,Karnataka,573,Mandya,,,,,,,,,,,,,,,,,,
3_29_573_0,2011,Total,3,India,29,Karnataka,573,Mandya,,,,,,,,,,,,,,,,,,
3_29_573_0,2011,Urban,3,India,29,Karnataka,573,Mandya,,,,,,,,,,,,,,,,,,
3_29_574_0,2011,Rural,3,India,29,Karnataka,574,Hassan,,,,,,,,,,,,,,,,,,
3_29_574_0,2011,Total,3,India,29,Karnataka,574,Hassan,,,,,,,,,,,,,,,,,,
3_29_574_0,2011,Urban,3,India,29,Karnataka,574,Hassan,,,,,,,,,,,,,,,,,,
3_29_575_0,2011,Rural,3,India,29,Karnataka,575,Dakshina Kannada,,,,,,,,,,,,,,,,,,
3_29_575_0,2011,Total,3,India,29,Karnataka,575,Dakshina Kannada,,,,,,,,,,,,,,,,,,
3_29_575_0,2011,Urban,3,India,29,Karnataka,575,Dakshina Kannada,,,,,,,,,,,,,,,,,,
3_29_576_0,2011,Rural,3,India,29,Karnataka,576,Kodagu,,,,,,,,,,,,,,,,,,
3_29_576_0,2011,Total,3,India,29,Karnataka,576,Kodagu,,,,,,,,,,,,,,,,,,
3_29_576_0,2011,Urban,3,India,29,Karnataka,576,Kodagu,,,,,,,,,,,,,,,,,,
3_29_577_0,2011,Rural,3,India,29,Karnataka,577,Mysore,,,,,,,,,,,,,,,,,,
3_29_577_0,2011,Total,3,India,29,Karnataka,577,Mysore,,,,,,,,,,,,,,,,,,
3_29_577_0,2011,Urban,3,India,29,Karnataka,577,Mysore,,,,,,,,,,,,,,,,,,
3_29_578_0,2011,Rural,3,India,29,Karnataka,578,Chamarajanagar,,,,,,,,,,,,,,,,,,
3_29_578_0,2011,Total,3,India,29,Karnataka,578,Chamarajanagar,,,,,,,,,,,,,,,,,,
3_29_578_0,2011,Urban,3,India,29,Karnataka,578,Chamarajanagar,,,,,,,,,,,,,,,,,,
3_29_579_0,2011,Rural,3,India,29,Karnataka,579,Gulbarga,,,,,,,,,,,,,,,,,,
3_29_579_0,2011,Total,3,India,29,Karnataka,579,Gulbarga,,,,,,,,,,,,,,,,,,
3_29_579_0,2011,Urban,3,India,29,Karnataka,579,Gulbarga,,,,,,,,,,,,,,,,,,
3_29_580_0,2011,Rural,3,India,29,Karnataka,580,Yadgir,,,,,,,,,,,,,,,,,,
3_29_580_0,2011,Total,3,India,29,Karnataka,580,Yadgir,,,,,,,,,,,,,,,,,,
3_29_580_0,2011,Urban,3,India,29,Karnataka,580,Yadgir,,,,,,,,,,,,,,,,,,
3_29_581_0,2011,Rural,3,India,29,Karnataka,581,Kolar,,,,,,,,,,,,,,,,,,
3_29_581_0,2011,Total,3,India,29,Karnataka,581,Kolar,,,,,,,,,,,,,,,,,,
3_29_581_0,2011,Urban,3,India,29,Karnataka,581,Kolar,,,,,,,,,,,,,,,,,,
3_29_582_0,2011,Rural,3,India,29,Karnataka,582,Chikkaballapura,,,,,,,,,,,,,,,,,,
3_29_582_0,2011,Total,3,India,29,Karnataka,582,Chikkaballapura,,,,,,,,,,,,,,,,,,
3_29_582_0,2011,Urban,3,India,29,Karnataka,582,Chikkaballapura,,,,,,,,,,,,,,,,,,
3_29_583_0,2011,Rural,3,India,29,Karnataka,583,Bangalore Rural,,,,,,,,,,,,,,,,,,
3_29_583_0,2011,Total,3,India,29,Karnataka,583,Bangalore Rural,,,,,,,,,,,,,,,,,,
3_29_583_0,2011,Urban,3,India,29,Karnataka,583,Bangalore Rural,,,,,,,,,,,,,,,,,,
3_29_584_0,2011,Rural,3,India,29,Karnataka,584,Ramanagara,,,,,,,,,,,,,,,,,,
3_29_584_0,2011,Total,3,India,29,Karnataka,584,Ramanagara,,,,,,,,,,,,,,,,,,
3_29_584_0,2011,Urban,3,India,29,Karnataka,584,Ramanagara,,,,,,,,,,,,,,,,,,
3_2_23_0,2011,Rural,3,India,2,Himachal Pradesh,23,Chamba,,,,,,,,,,,,,,,,,,
3_2_23_0,2011,Total,3,India,2,Himachal Pradesh,23,Chamba,,,,,,,,,,,,,,,,,,
3_2_23_0,2011,Urban,3,India,2,Himachal Pradesh,23,Chamba,,,,,,,,,,,,,,,,,,
3_2_24_0,2011,Rural,3,India,2,Himachal Pradesh,24,Kangra,,,,,,,,,,,,,,,,,,
3_2_24_0,2011,Total,3,India,2,Himachal Pradesh,24,Kangra,,,,,,,,,,,,,,,,,,
3_2_24_0,2011,Urban,3,India,2,Himachal Pradesh,24,Kangra,,,,,,,,,,,,,,,,,,
3_2_25_0,2011,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,,,,,,,,,,,,,,,,,
3_2_25_0,2011,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,,,,,,,,,,,,,,,,,
3_2_25_0,2011,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,,,,,,,,,,,,,,,,,
3_2_26_0,2011,Rural,3,India,2,Himachal Pradesh,26,Kullu,,,,,,,,,,,,,,,,,,
3_2_26_0,2011,Total,3,India,2,Himachal Pradesh,26,Kullu,,,,,,,,,,,,,,,,,,
3_2_26_0,2011,Urban,3,India,2,Himachal Pradesh,26,Kullu,,,,,,,,,,,,,,,,,,
3_2_27_0,2011,Rural,3,India,2,Himachal Pradesh,27,Mandi,,,,,,,,,,,,,,,,,,
3_2_27_0,2011,Total,3,India,2,Himachal Pradesh,27,Mandi,,,,,,,,,,,,,,,,,,
3_2_27_0,2011,Urban,3,India,2,Himachal Pradesh,27,Mandi,,,,,,,,,,,,,,,,,,
3_2_28_0,2011,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,,,,,,,,,,,,,,,,,,
3_2_28_0,2011,Total,3,India,2,Himachal Pradesh,28,Hamirpur,,,,,,,,,,,,,,,,,,
3_2_28_0,2011,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,,,,,,,,,,,,,,,,,,
3_2_29_0,2011,Rural,3,India,2,Himachal Pradesh,29,Una,,,,,,,,,,,,,,,,,,
3_2_29_0,2011,Total,3,India,2,Himachal Pradesh,29,Una,,,,,,,,,,,,,,,,,,
3_2_29_0,2011,Urban,3,India,2,Himachal Pradesh,29,Una,,,,,,,,,,,,,,,,,,
3_2_30_0,2011,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,,,,,,,,,,,,,,,,,,
3_2_30_0,2011,Total,3,India,2,Himachal Pradesh,30,Bilaspur,,,,,,,,,,,,,,,,,,
3_2_30_0,2011,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,,,,,,,,,,,,,,,,,,
3_2_31_0,2011,Rural,3,India,2,Himachal Pradesh,31,Solan,,,,,,,,,,,,,,,,,,
3_2_31_0,2011,Total,3,India,2,Himachal Pradesh,31,Solan,,,,,,,,,,,,,,,,,,
3_2_31_0,2011,Urban,3,India,2,Himachal Pradesh,31,Solan,,,,,,,,,,,,,,,,,,
3_2_32_0,2011,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,,,,,,,,,,,,,,,,,,
3_2_32_0,2011,Total,3,India,2,Himachal Pradesh,32,Sirmaur,,,,,,,,,,,,,,,,,,
3_2_32_0,2011,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,,,,,,,,,,,,,,,,,,
3_2_33_0,2011,Rural,3,India,2,Himachal Pradesh,33,Shimla,,,,,,,,,,,,,,,,,,
3_2_33_0,2011,Total,3,India,2,Himachal Pradesh,33,Shimla,,,,,,,,,,,,,,,,,,
3_2_33_0,2011,Urban,3,India,2,Himachal Pradesh,33,Shimla,,,,,,,,,,,,,,,,,,
3_2_34_0,2011,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,,,,,,,,,,,,,,,,,,
3_2_34_0,2011,Total,3,India,2,Himachal Pradesh,34,Kinnaur,,,,,,,,,,,,,,,,,,
3_2_34_0,2011,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,,,,,,,,,,,,,,,,,,
3_30_585_0,2011,Rural,3,India,30,Goa,585,North Goa,,,,,,,,,,,,,,,,,,
3_30_585_0,2011,Total,3,India,30,Goa,585,North Goa,,,,,,,,,,,,,,,,,,
3_30_585_0,2011,Urban,3,India,30,Goa,585,North Goa,,,,,,,,,,,,,,,,,,
3_30_586_0,2011,Rural,3,India,30,Goa,586,South Goa,,,,,,,,,,,,,,,,,,
3_30_586_0,2011,Total,3,India,30,Goa,586,South Goa,,,,,,,,,,,,,,,,,,
3_30_586_0,2011,Urban,3,India,30,Goa,586,South Goa,,,,,,,,,,,,,,,,,,
3_31_587_0,2011,Rural,3,India,31,Lakshadweep,587,Lakshadweep,,,,,,,,,,,,,,,,,,
3_31_587_0,2011,Total,3,India,31,Lakshadweep,587,Lakshadweep,,,,,,,,,,,,,,,,,,
3_31_587_0,2011,Urban,3,India,31,Lakshadweep,587,Lakshadweep,,,,,,,,,,,,,,,,,,
3_32_588_0,2011,Rural,3,India,32,Kerala,588,Kasaragod,,,,,,,,,,,,,,,,,,
3_32_588_0,2011,Total,3,India,32,Kerala,588,Kasaragod,,,,,,,,,,,,,,,,,,
3_32_588_0,2011,Urban,3,India,32,Kerala,588,Kasaragod,,,,,,,,,,,,,,,,,,
3_32_589_0,2011,Rural,3,India,32,Kerala,589,Kannur,,,,,,,,,,,,,,,,,,
3_32_589_0,2011,Total,3,India,32,Kerala,589,Kannur,,,,,,,,,,,,,,,,,,
3_32_589_0,2011,Urban,3,India,32,Kerala,589,Kannur,,,,,,,,,,,,,,,,,,
3_32_590_0,2011,Rural,3,India,32,Kerala,590,Wayanad,,,,,,,,,,,,,,,,,,
3_32_590_0,2011,Total,3,India,32,Kerala,590,Wayanad,,,,,,,,,,,,,,,,,,
3_32_590_0,2011,Urban,3,India,32,Kerala,590,Wayanad,,,,,,,,,,,,,,,,,,
3_32_591_0,2011,Rural,3,India,32,Kerala,591,Kozhikode,,,,,,,,,,,,,,,,,,
3_32_591_0,2011,Total,3,India,32,Kerala,591,Kozhikode,,,,,,,,,,,,,,,,,,
3_32_591_0,2011,Urban,3,India,32,Kerala,591,Kozhikode,,,,,,,,,,,,,,,,,,
3_32_592_0,2011,Rural,3,India,32,Kerala,592,Malappuram,,,,,,,,,,,,,,,,,,
3_32_592_0,2011,Total,3,India,32,Kerala,592,Malappuram,,,,,,,,,,,,,,,,,,
3_32_592_0,2011,Urban,3,India,32,Kerala,592,Malappuram,,,,,,,,,,,,,,,,,,
3_32_593_0,2011,Rural,3,India,32,Kerala,593,Palakkad,,,,,,,,,,,,,,,,,,
3_32_593_0,2011,Total,3,India,32,Kerala,593,Palakkad,,,,,,,,,,,,,,,,,,
3_32_593_0,2011,Urban,3,India,32,Kerala,593,Palakkad,,,,,,,,,,,,,,,,,,
3_32_594_0,2011,Rural,3,India,32,Kerala,594,Thrissur,,,,,,,,,,,,,,,,,,
3_32_594_0,2011,Total,3,India,32,Kerala,594,Thrissur,,,,,,,,,,,,,,,,,,
3_32_594_0,2011,Urban,3,India,32,Kerala,594,Thrissur,,,,,,,,,,,,,,,,,,
3_32_595_0,2011,Rural,3,India,32,Kerala,595,Ernakulam,,,,,,,,,,,,,,,,,,
3_32_595_0,2011,Total,3,India,32,Kerala,595,Ernakulam,,,,,,,,,,,,,,,,,,
3_32_595_0,2011,Urban,3,India,32,Kerala,595,Ernakulam,,,,,,,,,,,,,,,,,,
3_32_596_0,2011,Rural,3,India,32,Kerala,596,Idukki,,,,,,,,,,,,,,,,,,
3_32_596_0,2011,Total,3,India,32,Kerala,596,Idukki,,,,,,,,,,,,,,,,,,
3_32_596_0,2011,Urban,3,India,32,Kerala,596,Idukki,,,,,,,,,,,,,,,,,,
3_32_597_0,2011,Rural,3,India,32,Kerala,597,Kottayam,,,,,,,,,,,,,,,,,,
3_32_597_0,2011,Total,3,India,32,Kerala,597,Kottayam,,,,,,,,,,,,,,,,,,
3_32_597_0,2011,Urban,3,India,32,Kerala,597,Kottayam,,,,,,,,,,,,,,,,,,
3_32_598_0,2011,Rural,3,India,32,Kerala,598,Alappuzha,,,,,,,,,,,,,,,,,,
3_32_598_0,2011,Total,3,India,32,Kerala,598,Alappuzha,,,,,,,,,,,,,,,,,,
3_32_598_0,2011,Urban,3,India,32,Kerala,598,Alappuzha,,,,,,,,,,,,,,,,,,
3_32_599_0,2011,Rural,3,India,32,Kerala,599,Pathanamthitta,,,,,,,,,,,,,,,,,,
3_32_599_0,2011,Total,3,India,32,Kerala,599,Pathanamthitta,,,,,,,,,,,,,,,,,,
3_32_599_0,2011,Urban,3,India,32,Kerala,599,Pathanamthitta,,,,,,,,,,,,,,,,,,
3_32_600_0,2011,Rural,3,India,32,Kerala,600,Kollam,,,,,,,,,,,,,,,,,,
3_32_600_0,2011,Total,3,India,32,Kerala,600,Kollam,,,,,,,,,,,,,,,,,,
3_32_600_0,2011,Urban,3,India,32,Kerala,600,Kollam,,,,,,,,,,,,,,,,,,
3_32_601_0,2011,Rural,3,India,32,Kerala,601,Thiruvananthapuram,,,,,,,,,,,,,,,,,,
3_32_601_0,2011,Total,3,India,32,Kerala,601,Thiruvananthapuram,,,,,,,,,,,,,,,,,,
3_32_601_0,2011,Urban,3,India,32,Kerala,601,Thiruvananthapuram,,,,,,,,,,,,,,,,,,
3_33_602_0,2011,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,,,,,,,,,,,,,,,,,,
3_33_602_0,2011,Total,3,India,33,Tamil Nadu,602,Thiruvallur,,,,,,,,,,,,,,,,,,
3_33_602_0,2011,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,,,,,,,,,,,,,,,,,,
3_33_603_0,2011,Rural,3,India,33,Tamil Nadu,603,Chennai,,,,,,,,,,,,,,,,,,
3_33_603_0,2011,Total,3,India,33,Tamil Nadu,603,Chennai,,,,,,,,,,,,,,,,,,
3_33_603_0,2011,Urban,3,India,33,Tamil Nadu,603,Chennai,,,,,,,,,,,,,,,,,,
3_33_604_0,2011,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,,,,,,,,,,,,,,,,,,
3_33_604_0,2011,Total,3,India,33,Tamil Nadu,604,Kancheepuram,,,,,,,,,,,,,,,,,,
3_33_604_0,2011,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,,,,,,,,,,,,,,,,,,
3_33_605_0,2011,Rural,3,India,33,Tamil Nadu,605,Vellore,,,,,,,,,,,,,,,,,,
3_33_605_0,2011,Total,3,India,33,Tamil Nadu,605,Vellore,,,,,,,,,,,,,,,,,,
3_33_605_0,2011,Urban,3,India,33,Tamil Nadu,605,Vellore,,,,,,,,,,,,,,,,,,
3_33_606_0,2011,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,,,,,,,,,,,,,,,,,,
3_33_606_0,2011,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,,,,,,,,,,,,,,,,,,
3_33_606_0,2011,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,,,,,,,,,,,,,,,,,,
3_33_607_0,2011,Rural,3,India,33,Tamil Nadu,607,Viluppuram,,,,,,,,,,,,,,,,,,
3_33_607_0,2011,Total,3,India,33,Tamil Nadu,607,Viluppuram,,,,,,,,,,,,,,,,,,
3_33_607_0,2011,Urban,3,India,33,Tamil Nadu,607,Viluppuram,,,,,,,,,,,,,,,,,,
3_33_608_0,2011,Rural,3,India,33,Tamil Nadu,608,Salem,,,,,,,,,,,,,,,,,,
3_33_608_0,2011,Total,3,India,33,Tamil Nadu,608,Salem,,,,,,,,,,,,,,,,,,
3_33_608_0,2011,Urban,3,India,33,Tamil Nadu,608,Salem,,,,,,,,,,,,,,,,,,
3_33_609_0,2011,Rural,3,India,33,Tamil Nadu,609,Namakkal,,,,,,,,,,,,,,,,,,
3_33_609_0,2011,Total,3,India,33,Tamil Nadu,609,Namakkal,,,,,,,,,,,,,,,,,,
3_33_609_0,2011,Urban,3,India,33,Tamil Nadu,609,Namakkal,,,,,,,,,,,,,,,,,,
3_33_610_0,2011,Rural,3,India,33,Tamil Nadu,610,Erode,,,,,,,,,,,,,,,,,,
3_33_610_0,2011,Total,3,India,33,Tamil Nadu,610,Erode,,,,,,,,,,,,,,,,,,
3_33_610_0,2011,Urban,3,India,33,Tamil Nadu,610,Erode,,,,,,,,,,,,,,,,,,
3_33_611_0,2011,Rural,3,India,33,Tamil Nadu,611,The Nilgiris,,,,,,,,,,,,,,,,,,
3_33_611_0,2011,Total,3,India,33,Tamil Nadu,611,The Nilgiris,,,,,,,,,,,,,,,,,,
3_33_611_0,2011,Urban,3,India,33,Tamil Nadu,611,The Nilgiris,,,,,,,,,,,,,,,,,,
3_33_612_0,2011,Rural,3,India,33,Tamil Nadu,612,Dindigul,,,,,,,,,,,,,,,,,,
3_33_612_0,2011,Total,3,India,33,Tamil Nadu,612,Dindigul,,,,,,,,,,,,,,,,,,
3_33_612_0,2011,Urban,3,India,33,Tamil Nadu,612,Dindigul,,,,,,,,,,,,,,,,,,
3_33_613_0,2011,Rural,3,India,33,Tamil Nadu,613,Karur,,,,,,,,,,,,,,,,,,
3_33_613_0,2011,Total,3,India,33,Tamil Nadu,613,Karur,,,,,,,,,,,,,,,,,,
3_33_613_0,2011,Urban,3,India,33,Tamil Nadu,613,Karur,,,,,,,,,,,,,,,,,,
3_33_614_0,2011,Rural,3,India,33,Tamil Nadu,614,Tiruchirappalli,,,,,,,,,,,,,,,,,,
3_33_614_0,2011,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,,,,,,,,,,,,,,,,,,
3_33_614_0,2011,Urban,3,India,33,Tamil Nadu,614,Tiruchirappalli,,,,,,,,,,,,,,,,,,
3_33_615_0,2011,Rural,3,India,33,Tamil Nadu,615,Perambalur,,,,,,,,,,,,,,,,,,
3_33_615_0,2011,Total,3,India,33,Tamil Nadu,615,Perambalur,,,,,,,,,,,,,,,,,,
3_33_615_0,2011,Urban,3,India,33,Tamil Nadu,615,Perambalur,,,,,,,,,,,,,,,,,,
3_33_616_0,2011,Rural,3,India,33,Tamil Nadu,616,Ariyalur,,,,,,,,,,,,,,,,,,
3_33_616_0,2011,Total,3,India,33,Tamil Nadu,616,Ariyalur,,,,,,,,,,,,,,,,,,
3_33_616_0,2011,Urban,3,India,33,Tamil Nadu,616,Ariyalur,,,,,,,,,,,,,,,,,,
3_33_617_0,2011,Rural,3,India,33,Tamil Nadu,617,Cuddalore,,,,,,,,,,,,,,,,,,
3_33_617_0,2011,Total,3,India,33,Tamil Nadu,617,Cuddalore,,,,,,,,,,,,,,,,,,
3_33_617_0,2011,Urban,3,India,33,Tamil Nadu,617,Cuddalore,,,,,,,,,,,,,,,,,,
3_33_618_0,2011,Rural,3,India,33,Tamil Nadu,618,Nagapattinam,,,,,,,,,,,,,,,,,,
3_33_618_0,2011,Total,3,India,33,Tamil Nadu,618,Nagapattinam,,,,,,,,,,,,,,,,,,
3_33_618_0,2011,Urban,3,India,33,Tamil Nadu,618,Nagapattinam,,,,,,,,,,,,,,,,,,
3_33_619_0,2011,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,,,,,,,,,,,,,,,,,,
3_33_619_0,2011,Total,3,India,33,Tamil Nadu,619,Thiruvarur,,,,,,,,,,,,,,,,,,
3_33_619_0,2011,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,,,,,,,,,,,,,,,,,,
3_33_620_0,2011,Rural,3,India,33,Tamil Nadu,620,Thanjavur,,,,,,,,,,,,,,,,,,
3_33_620_0,2011,Total,3,India,33,Tamil Nadu,620,Thanjavur,,,,,,,,,,,,,,,,,,
3_33_620_0,2011,Urban,3,India,33,Tamil Nadu,620,Thanjavur,,,,,,,,,,,,,,,,,,
3_33_621_0,2011,Rural,3,India,33,Tamil Nadu,621,Pudukkottai,,,,,,,,,,,,,,,,,,
3_33_621_0,2011,Total,3,India,33,Tamil Nadu,621,Pudukkottai,,,,,,,,,,,,,,,,,,
3_33_621_0,2011,Urban,3,India,33,Tamil Nadu,621,Pudukkottai,,,,,,,,,,,,,,,,,,
3_33_622_0,2011,Rural,3,India,33,Tamil Nadu,622,Sivaganga,,,,,,,,,,,,,,,,,,
3_33_622_0,2011,Total,3,India,33,Tamil Nadu,622,Sivaganga,,,,,,,,,,,,,,,,,,
3_33_622_0,2011,Urban,3,India,33,Tamil Nadu,622,Sivaganga,,,,,,,,,,,,,,,,,,
3_33_623_0,2011,Rural,3,India,33,Tamil Nadu,623,Madurai,,,,,,,,,,,,,,,,,,
3_33_623_0,2011,Total,3,India,33,Tamil Nadu,623,Madurai,,,,,,,,,,,,,,,,,,
3_33_623_0,2011,Urban,3,India,33,Tamil Nadu,623,Madurai,,,,,,,,,,,,,,,,,,
3_33_624_0,2011,Rural,3,India,33,Tamil Nadu,624,Theni,,,,,,,,,,,,,,,,,,
3_33_624_0,2011,Total,3,India,33,Tamil Nadu,624,Theni,,,,,,,,,,,,,,,,,,
3_33_624_0,2011,Urban,3,India,33,Tamil Nadu,624,Theni,,,,,,,,,,,,,,,,,,
3_33_625_0,2011,Rural,3,India,33,Tamil Nadu,625,Virudhunagar,,,,,,,,,,,,,,,,,,
3_33_625_0,2011,Total,3,India,33,Tamil Nadu,625,Virudhunagar,,,,,,,,,,,,,,,,,,
3_33_625_0,2011,Urban,3,India,33,Tamil Nadu,625,Virudhunagar,,,,,,,,,,,,,,,,,,
3_33_626_0,2011,Rural,3,India,33,Tamil Nadu,626,Ramanathapuram,,,,,,,,,,,,,,,,,,
3_33_626_0,2011,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,,,,,,,,,,,,,,,,,,
3_33_626_0,2011,Urban,3,India,33,Tamil Nadu,626,Ramanathapuram,,,,,,,,,,,,,,,,,,
3_33_627_0,2011,Rural,3,India,33,Tamil Nadu,627,Thoothukkudi,,,,,,,,,,,,,,,,,,
3_33_627_0,2011,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,,,,,,,,,,,,,,,,,,
3_33_627_0,2011,Urban,3,India,33,Tamil Nadu,627,Thoothukkudi,,,,,,,,,,,,,,,,,,
3_33_628_0,2011,Rural,3,India,33,Tamil Nadu,628,Tirunelveli,,,,,,,,,,,,,,,,,,
3_33_628_0,2011,Total,3,India,33,Tamil Nadu,628,Tirunelveli,,,,,,,,,,,,,,,,,,
3_33_628_0,2011,Urban,3,India,33,Tamil Nadu,628,Tirunelveli,,,,,,,,,,,,,,,,,,
3_33_629_0,2011,Rural,3,India,33,Tamil Nadu,629,Kanniyakumari,,,,,,,,,,,,,,,,,,
3_33_629_0,2011,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,,,,,,,,,,,,,,,,,,
3_33_629_0,2011,Urban,3,India,33,Tamil Nadu,629,Kanniyakumari,,,,,,,,,,,,,,,,,,
