id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,m_tmp_1,m_tmp_2,m_tmp_3,m_tmp_4,m_tmp_5,m_tmp_6,m_tmp_7,m_tmp_8,m_tmp_9,m_tmp_10,m_tmp_11,m_tmp_12,m_dec_tmp_1,m_dec_tmp_2,m_dec_tmp_3,m_dec_tmp_4,m_dec_tmp_5,m_dec_tmp_6,m_dec_tmp_7,m_dec_tmp_8,m_dec_tmp_9,m_dec_tmp_10,m_dec_tmp_11,m_dec_tmp_12,sd_dec_tmp_1,sd_dec_tmp_2,sd_dec_tmp_3,sd_dec_tmp_4,sd_dec_tmp_5,sd_dec_tmp_6,sd_dec_tmp_7,sd_dec_tmp_8,sd_dec_tmp_9,sd_dec_tmp_10,sd_dec_tmp_11,sd_dec_tmp_12,a_dec_tmp_1,a_dec_tmp_2,a_dec_tmp_3,a_dec_tmp_4,a_dec_tmp_5,a_dec_tmp_6,a_dec_tmp_7,a_dec_tmp_8,a_dec_tmp_9,a_dec_tmp_10,a_dec_tmp_11,a_dec_tmp_12,m_pre_1,m_pre_2,m_pre_3,m_pre_4,m_pre_5,m_pre_6,m_pre_7,m_pre_8,m_pre_9,m_pre_10,m_pre_11,m_pre_12,m_dec_pre_1,m_dec_pre_2,m_dec_pre_3,m_dec_pre_4,m_dec_pre_5,m_dec_pre_6,m_dec_pre_7,m_dec_pre_8,m_dec_pre_9,m_dec_pre_10,m_dec_pre_11,m_dec_pre_12,sd_dec_pre_1,sd_dec_pre_2,sd_dec_pre_3,sd_dec_pre_4,sd_dec_pre_5,sd_dec_pre_6,sd_dec_pre_7,sd_dec_pre_8,sd_dec_pre_9,sd_dec_pre_10,sd_dec_pre_11,sd_dec_pre_12,a_dec_pre_1,a_dec_pre_2,a_dec_pre_3,a_dec_pre_4,a_dec_pre_5,a_dec_pre_6,a_dec_pre_7,a_dec_pre_8,a_dec_pre_9,a_dec_pre_10,a_dec_pre_11,a_dec_pre_12
3_10_225_0,2011,Total,3,India,10,Bihar,225,Banka,16.637856,20.622787,25.520115,28.982033,30.239012,30.072865,28.755013,28.505377,28.086697,26.65098,22.37863,18.192663,17.031464,20.394907,25.480705,29.632288,30.423004,30.125015,28.551363,28.733955,28.306452,26.809053,22.66592,18.344713,.83638906,1.0638632,.71937197,.70109147,.31978223,.59939075,.4441179,.25406373,.28930798,.48683229,.57848036,.44567546,-.51510501,-1.2707996,-1.1100063,-.71923298,-.45919004,-.48396114,-.35385925,-.52303737,-.50194758,-.74147421,-1.040302,-.94171977,2.1783435,7.2748799,8.7699728,24.356504,81.223312,251.04044,264.76068,273.34317,361.37131,19.596838,2.3981962,0,8.8666391,9.2757673,17.07198,20.384892,67.156754,173.64566,290.42905,255.48418,272.03497,72.394928,8.0804291,1.8062589,12.346615,9.055377,7.585835,10.4666,25.466957,61.6768,60.584049,40.151249,71.588371,46.527401,10.958178,2.3171241,3.6110144,2.4240243,-4.4229617,3.7309659,-3.664439,18.883844,12.658254,2.0509908,-39.184254,14.125202,-.84801155,3.6802006
3_10_226_0,2011,Total,3,India,10,Bihar,226,Munger,16.81222,20.411398,25.542007,29.022253,30.398823,30.369032,29.123165,29.035477,28.577391,26.96508,22.684927,18.408451,17.111328,20.246601,25.412436,29.673323,30.604977,30.424232,28.928413,29.242121,28.776991,27.29545,23.021017,18.546873,.83188063,1.0225434,.70088124,.70211929,.32261083,.55372721,.47654414,.25211146,.31301931,.49842918,.5759002,.43652523,-.63497829,-1.3189063,-1.1979301,-.80437732,-.48165137,-.50064939,-.35652962,-.59867477,-.55662072,-.81392783,-1.127655,-1.0120013,2.5771999,6.110651,7.6994176,21.71924,83.315857,233.42056,279.35773,251.59251,362.74225,19.14496,1.7966856,0,9.3148746,10.151557,16.043497,17.833469,64.625443,158.43961,296.10571,244.60767,263.07541,66.055153,7.8734088,1.6678939,12.773663,9.7580967,6.9841599,9.359273,26.464533,55.387146,53.920715,39.980637,73.808388,41.327816,11.254083,2.0014229,4.1392574,1.6244897,-4.6200142,3.1159556,-4.2843847,20.809809,7.2865314,1.1846366,-38.622734,16.662325,-.67285603,3.3053391
3_10_227_0,2011,Total,3,India,10,Bihar,227,Lakhisarai,16.69029,20.474222,25.698387,29.334253,30.886126,30.610407,29.28544,29.047581,28.66433,27.16869,22.753057,18.287924,17.096186,20.327049,25.504416,29.975243,31.037596,30.71777,29.078793,29.246904,28.883974,27.400015,23.070715,18.544985,.84922159,1.0148045,.73516291,.7218107,.33234558,.63865697,.52435255,.23501359,.3166095,.47484285,.57810831,.43872917,-.60395366,-1.3520085,-1.1343398,-.79363298,-.43203938,-.46680743,-.35034603,-.59680235,-.57412547,-.84448034,-1.185637,-1.0347247,2.5616999,5.3397942,6.8946161,20.031796,70.231308,236.45847,270.2977,245.43954,360.18701,26.510025,1.511952,0,9.3733788,10.448723,16.362938,14.272606,56.305889,143.62799,284.56424,240.47284,253.13998,64.292892,7.6628752,1.5337185,12.692203,10.965445,7.5883913,7.5702701,25.44088,57.806477,47.710419,36.826553,71.777748,38.655716,10.959393,1.9470439,5.003746,1.5575461,-4.6866832,2.8795941,-4.0782437,17.63238,18.159254,4.2217355,-30.676319,18.92705,.15519255,2.688138
3_10_228_0,2011,Total,3,India,10,Bihar,228,Sheikhpura,16.682243,20.794928,26.184778,29.989853,31.792391,31.187315,29.777168,29.37463,29.077168,27.574631,23.079702,18.28224,17.194332,20.663502,25.922298,30.608034,31.890776,31.406883,29.541956,29.566692,29.340107,27.760925,23.359907,18.719528,.86938053,1.0235804,.79922831,.75515109,.37577274,.76848656,.59757572,.23637554,.3164835,.46558192,.56457895,.43934941,-.5352394,-1.3650374,-1.0661981,-.78247923,-.38471425,-.43078366,-.33875006,-.60927248,-.61977923,-.8854993,-1.2234539,-1.042093,2.4796991,4.7482142,4.9126878,18.125376,58.559959,244.94548,264.35245,247.66795,357.25891,34.073589,1.0050752,0,9.3910971,11.274941,14.061228,11.186389,48.670589,133.99918,276.27109,244.56358,242.65578,61.54417,6.6590738,1.6566212,12.595178,12.943542,7.1326156,6.1052971,25.496454,62.408234,42.910355,36.969814,72.179825,36.126122,9.5822754,2.2460132,6.0671139,1.6587563,-4.0104413,2.5409534,-3.824795,15.351809,30.600639,7.6329308,-24.11717,20.377596,1.234466,2.5270996
3_10_229_0,2011,Total,3,India,10,Bihar,229,Nalanda,16.567253,20.79981,26.321005,30.313404,32.367153,31.640137,30.106365,29.579439,29.280849,27.716684,23.093985,18.165939,17.123531,20.693054,26.011049,30.931467,32.426323,31.944668,29.847937,29.777651,29.561218,27.85951,23.408899,18.689468,.89723283,1.0128589,.83492148,.78044736,.43262866,.89153296,.64686024,.25532481,.33413589,.46035281,.58212119,.45350078,-.51971722,-1.3942828,-1.0221578,-.77927357,-.3435964,-.39962918,-.32310313,-.61966288,-.64950395,-.89929938,-1.2643446,-1.0650051,2.4272866,4.4116654,4.2088327,16.771519,49.540791,252.00661,261.69379,247.81834,357.26505,39.585529,.62758732,0,9.4958773,12.298283,14.02571,9.4625597,42.566887,128.93364,271.82028,246.28719,235.19298,59.534695,6.0007381,1.7574097,12.411166,15.301779,7.6378613,5.397615,24.590851,66.006172,41.06691,39.292339,74.475159,35.242046,8.6006384,2.4639294,6.7711973,1.8821462,-4.0468211,2.4014091,-3.7764313,13.855481,39.592651,10.277605,-16.175318,21.737473,1.9806079,2.3687191
3_10_230_0,2011,Total,3,India,10,Bihar,230,Patna,16.461254,20.614241,26.12196,30.127018,32.275505,31.681423,30.136974,29.645235,29.36462,27.59473,23.061323,18.035725,17.02206,20.526382,25.751261,30.731632,32.298157,32.032909,29.900434,29.838486,29.620316,27.805943,23.388941,18.582602,.91371584,.99885708,.86613292,.79640114,.44849762,.92482179,.68775994,.24748512,.35880196,.46581268,.58078271,.46267274,-.53733987,-1.4152803,-1.0499088,-.79931825,-.33979785,-.40423211,-.33205491,-.65857202,-.67449224,-.94440919,-1.3043286,-1.1056827,2.3953667,4.1855469,3.9460857,16.555025,51.213181,251.81932,273.17999,247.39186,356.20139,39.791225,.38657328,0,8.9381828,14.1691,14.344964,9.1691589,43.696178,125.54085,279.66339,250.1716,227.63148,55.82679,5.9547758,1.7127891,11.265902,18.498053,7.9450293,5.3613305,25.932585,65.994392,42.332748,42.137089,74.732147,33.236557,8.7872629,2.3361242,6.2317014,1.9700683,-4.3231421,2.2119248,-4.7568998,14.116261,41.959438,11.205989,-13.18276,22.333441,2.2138162,2.1603425
3_10_231_0,2011,Total,3,India,10,Bihar,231,Bhojpur,16.151163,20.530766,25.995729,30.254114,32.788528,32.195534,30.369642,29.790447,29.528223,27.592993,23.085573,17.679386,16.813698,20.451778,25.46739,30.825081,32.720959,32.715336,30.157635,30.005646,29.794165,27.769182,23.396288,18.40827,.99782276,.99074131,.97897428,.86250627,.56525517,1.1475946,.8172965,.27432299,.40706044,.47010005,.58287114,.50539565,-.4830316,-1.4428641,-.97592467,-.78916103,-.26976725,-.33193859,-.34121805,-.69077569,-.7372849,-1.0068793,-1.3986672,-1.159802,2.2059643,4.1930795,2.281127,13.648282,38.034969,265.48526,271.22699,250.06172,341.13287,38.414051,0,0,8.5269871,16.763466,12.416433,6.7791681,34.10878,116.9961,269.24759,251.29121,201.38034,43.177425,4.8073196,1.8112903,9.8652258,23.849165,7.8029771,4.3155351,23.065439,73.04657,41.858944,48.402374,74.431221,26.469992,7.0417881,2.5248449,6.7941098,2.0226367,-3.9199955,1.7293645,-5.0580683,11.221468,58.301407,19.025696,2.5354121,20.506065,3.4398613,1.9399832
3_10_232_0,2011,Total,3,India,10,Bihar,232,Buxar,16.064333,20.594551,26.031485,30.353436,33.052647,32.294998,30.426958,29.782232,29.531483,27.708267,23.1726,17.568859,16.776075,20.497459,25.400633,30.902214,32.936283,32.918274,30.23299,30.024975,29.823593,27.832954,23.477196,18.467272,1.0694635,.99494642,1.0598794,.91795665,.66051936,1.2655389,.91098529,.3061552,.44068435,.47644022,.57688874,.55973232,-.41988105,-1.4163574,-.90479064,-.7721504,-.22683252,-.22640075,-.35304612,-.69692647,-.77097595,-1.0330768,-1.4540389,-1.1887443,2.1108942,3.8222122,1.5784916,9.4546061,31.465315,272.69803,263.41068,260.76266,328.54785,27.858681,0,0,8.4344053,14.739853,10.810332,5.0574245,27.114258,112.57968,249.90881,247.0994,187.49487,34.195858,4.0035696,1.800326,9.2625237,20.829788,7.4557877,3.3019629,18.148619,78.177811,43.631062,52.063446,73.100204,20.993702,5.4180017,2.4901838,7.7237549,.87636328,-3.440666,1.5282246,-4.0577374,7.9905467,65.375053,28.768152,10.555596,16.528948,3.8813334,2.1934524
3_10_233_0,2011,Total,3,India,10,Bihar,233,Kaimur (Bhabua),15.525183,20.68107,25.811325,30.226887,33.285416,32.079407,30.116102,29.292828,29.117037,27.598841,22.850157,17.014399,16.474785,20.398201,25.096148,30.801397,33.126869,32.939766,29.98576,29.598978,29.45134,27.448105,23.100491,18.159843,1.2050066,1.0435194,1.2040441,1.0287515,.86571485,1.5844294,1.0293108,.38253102,.44312263,.51632059,.6283344,.62433267,-.21939389,-1.3227782,-.69588912,-.6584397,-.084751263,-.081644997,-.3194266,-.63348401,-.78176719,-.99420619,-1.4122528,-1.1726291,1.3630689,4.4746623,.95271951,9.0298548,19.806927,310.86615,233.21626,280.37912,301.29684,25.174282,0,0,8.7273283,15.824695,12.748316,4.265481,18.020929,116.81592,216.05608,242.21242,166.75748,29.919027,3.8933659,1.8645775,9.4213505,23.714741,10.865382,3.3240726,13.984391,96.014748,52.317181,68.189743,77.398811,21.883333,4.7789297,2.9919035,10.022272,.68487352,-3.516449,2.2609563,-2.3218119,3.5624418,87.504959,42.716293,26.520418,13.708873,6.735477,2.6832757
3_10_234_0,2011,Total,3,India,10,Bihar,234,Rohtas,15.67186,20.709562,25.817568,30.283745,33.239624,32.282032,30.183744,29.420715,29.201925,27.56642,22.883745,17.157684,16.547943,20.46199,25.179623,30.865398,33.127644,33.011707,30.022903,29.722645,29.516525,27.464954,23.12887,18.143015,1.1423649,1.039443,1.1338232,.96783024,.77447063,1.4908125,.93885523,.35669112,.41980875,.50222462,.61640173,.5673719,-.27676114,-1.370451,-.74434626,-.66627669,-.12892903,-.19378512,-.29768828,-.62227285,-.75033134,-.97278428,-1.3900266,-1.1378795,1.5142951,4.7040086,1.204826,11.995369,21.657986,306.12262,231.54997,267.07739,308.72458,33.094704,0,0,8.8350821,16.566198,12.746877,5.2574673,21.102276,120.41318,226.46249,246.91016,174.80998,34.205185,3.8255396,1.998276,10.152993,25.677984,10.016406,3.8043959,16.34823,90.999428,45.50285,62.71291,76.288368,23.995768,4.87748,3.2336984,9.2057352,1.9575078,-3.6096544,2.2424054,-2.979661,6.5411825,81.337883,32.305702,21.302879,15.879623,5.6049767,2.3605242
3_10_235_0,2011,Total,3,India,10,Bihar,235,Aurangabad,15.716002,20.819687,25.865444,30.404737,33.366112,32.517513,30.250057,29.442667,29.242445,27.495605,22.89538,17.217522,16.573395,20.548468,25.335135,31.002317,33.321224,33.147903,30.04735,29.758217,29.560209,27.365837,23.106461,18.107653,1.1021965,1.0560144,1.0722785,.91905427,.7048499,1.4660442,.8521753,.3493396,.37236398,.48525766,.62647074,.53003073,-.28127581,-1.3831836,-.73775131,-.61513412,-.14937073,-.28892538,-.25003392,-.58776963,-.71190226,-.89959681,-1.3197114,-1.0708864,1.4344435,4.770586,1.6606495,17.891186,21.205292,317.54037,220.72496,262.92569,318.92203,43.136845,.05490483,0,9.1819019,15.559205,14.10635,7.154561,22.76708,130.59418,230.63618,254.83046,187.23752,40.028992,3.6151681,1.5929223,11.650546,25.675293,10.566338,5.174449,18.544069,92.769836,43.702896,62.555099,78.794456,29.304445,4.650043,2.735575,8.9565983,3.4618223,-3.8293469,2.8144367,-3.0138631,9.2613211,79.443626,23.803017,18.827099,17.70191,4.8972092,1.6202147
3_10_236_0,2011,Total,3,India,10,Bihar,236,Gaya,15.726536,20.726639,25.864033,30.359896,33.016392,32.110279,29.873983,29.088293,28.867186,27.189413,22.630997,17.262495,16.524408,20.460838,25.435188,30.955818,32.993637,32.610371,29.651936,29.410782,29.1626,27.058977,22.856525,18.050314,1.0252327,1.0769931,.98543048,.85746789,.6229614,1.3075057,.75609016,.32923222,.33302972,.4725118,.62193459,.50085527,-.29431877,-1.3475145,-.79485476,-.62870026,-.18887475,-.32170489,-.25938416,-.55038422,-.66159981,-.83743095,-1.2345687,-1.025429,1.4485402,5.6562738,2.7825391,20.812723,26.18996,322.01697,222.67503,269.66687,331.13739,44.018444,.44423273,0,9.1858206,14.388495,14.511063,9.0052738,27.234362,142.71507,238.75662,258.90356,208.39182,47.894566,4.0151839,1.6571704,12.435834,22.442842,10.09817,6.0614424,20.223391,92.284248,45.677376,56.527779,78.326134,33.360657,5.2256112,2.8668606,8.1819782,3.7241528,-3.7270875,3.4275124,-2.4491205,10.033117,69.037804,19.296518,10.325047,18.064459,3.6202765,1.9240717
3_10_237_0,2011,Total,3,India,10,Bihar,237,Nawada,16.056099,20.684338,25.815062,29.932678,31.991646,31.174572,29.271217,28.711981,28.502754,26.879009,22.495468,17.621469,16.694908,20.417831,25.535767,30.548019,32.011826,31.488752,29.067278,28.972488,28.750782,26.880674,22.730974,18.164133,.93088663,1.0600358,.86899412,.76540375,.46659636,1.000609,.63647449,.28411409,.30377617,.45416355,.59469229,.44799852,-.38706675,-1.3362747,-.91943896,-.69435757,-.29440606,-.39036462,-.28051862,-.55044901,-.61226958,-.81702846,-1.1750036,-1.0125175,1.7611326,6.2606449,4.798604,19.27323,41.457054,288.93365,233.7617,262.44107,346.18024,38.580814,1.0225775,0,8.9433966,12.257824,15.448083,10.339893,38.415035,146.33096,251.3963,251.14899,233.27774,57.572117,5.203053,1.6122268,12.150219,16.150549,8.9841566,6.0434093,22.40411,78.251198,45.090191,42.588017,73.428253,36.406326,6.8999906,2.4826965,6.3773174,3.0158198,-4.0731897,3.0859373,-2.4142101,12.097171,45.615677,12.226521,-7.6879525,18.151955,1.9740239,2.3094971
3_10_238_0,2011,Total,3,India,10,Bihar,238,Jamui,16.393959,20.742584,25.665592,29.354952,30.942997,30.3713,28.777742,28.394438,28.013741,26.677988,22.298637,17.895,16.893845,20.449968,25.52397,30.004698,31.050688,30.567003,28.552219,28.622086,28.281773,26.730946,22.547304,18.235157,.85797483,1.0726475,.78145462,.72016853,.36802518,.7695781,.5157724,.27352232,.2859332,.45480925,.60099232,.43750891,-.4608705,-1.2930255,-1.0130414,-.6933533,-.3633984,-.43028888,-.32381719,-.5169332,-.54555255,-.75643533,-1.0969348,-.97730327,1.8251867,7.3044767,6.8840876,21.015625,57.296204,268.09274,243.56874,261.55127,355.11859,29.392059,1.9145623,0,8.693903,10.776265,16.412825,13.906314,50.195084,157.83649,265.57803,246.71832,254.466,65.348251,7.1667571,1.3576376,11.998818,12.277733,8.2821083,7.4957008,22.913786,68.947449,52.378639,37.684013,70.86319,41.149273,9.5773563,1.9072589,4.6730371,2.957906,-4.1941299,3.3584294,-2.8221071,14.638331,27.773443,6.5913301,-23.632357,16.138781,.56424344,2.3317716
3_10_239_0,2011,Total,3,India,10,Bihar,239,Jehanabad,16.319027,20.755198,26.309336,30.500311,32.880226,32.124676,30.344288,29.743311,29.48815,27.754017,23.0989,17.919298,16.95429,20.627371,25.89978,31.102085,32.888142,32.544529,30.112143,29.943754,29.754837,27.855209,23.410622,18.549435,.94333416,1.0047314,.90739071,.82198846,.5087015,1.0555863,.71834058,.27387804,.36145049,.45779383,.59665555,.46835473,-.47320247,-1.4099431,-.97390628,-.76589286,-.29090708,-.37004995,-.31861737,-.63234836,-.68785077,-.93332732,-1.3038886,-1.0884008,2.2189436,4.5149779,3.3055744,15.292156,39.729916,265.70355,257.05618,247.72021,348.64069,43.879635,.22153832,0,9.1327696,15.851333,14.032569,7.6208563,36.06694,125.12526,264.89392,248.33044,218.9418,53.899948,4.8964972,1.6724107,11.438551,21.956577,8.3706274,4.6778817,23.712082,71.933022,39.64637,43.826473,75.359413,32.933544,6.984961,2.4396834,7.0167632,2.5884688,-4.111321,2.177259,-3.9905515,12.580112,51.71677,13.849253,-5.4003992,22.143721,2.6701505,1.9719548
3_10_240_0,2011,Total,3,India,10,Bihar,240,Arwal,16.093777,20.700001,26.187553,30.5,33.106224,32.406231,30.4,29.793777,29.593777,27.700003,23.1,17.687553,16.796604,20.528971,25.681892,31.079556,33.074993,32.913021,30.217617,29.998871,29.831835,27.777857,23.380688,18.39604,.98533958,1.003383,.97678858,.85848224,.56773841,1.1770595,.77742374,.28524289,.38456547,.45997712,.60032851,.479592,-.42389324,-1.4083475,-.94100714,-.75038344,-.25272235,-.35121477,-.32448965,-.64031982,-.71493417,-.96720815,-1.327742,-1.1024711,1.9937751,4.8937755,2.6253028,14.269684,33.702019,278.11707,252.82069,248.04195,336.65463,44.458851,0,0,8.6079597,19.405573,13.870067,6.538465,32.00021,123.83691,258.5799,249.51089,202.96092,47.638775,4.0305948,1.5135076,10.343596,28.363548,8.8267813,4.2607861,22.945305,76.976143,39.292301,48.121094,74.650902,30.268505,5.7101588,2.2806854,6.8738456,3.2295532,-4.1145072,1.9812024,-4.2532215,11.901024,60.725723,16.87196,2.7611849,21.365271,3.067441,1.6168582
3_11_241_0,2011,Total,3,India,11,Sikkim,241,North  District,-7.6951532,-6.4549789,-2.5449131,.39033976,4.433022,8.0690842,8.7705765,8.6035738,6.5622125,1.6751199,-3.6498218,-4.7731843,-7.1845827,-5.9733362,-2.6819713,.90652525,4.3365555,7.9392176,8.6805706,8.6914577,6.55934,1.9706086,-2.6247952,-5.3446598,.82694119,1.0016631,.83072555,.66658765,.65284455,.52287793,.54885775,.288425,.48784178,.58974797,.53585505,.48785415,-1.5164521,-1.3664924,-1.4779493,-.97557259,-.86858302,-.74869913,-.71587908,-1.1659348,-.62465525,-1.1997718,-1.4709581,-1.6043061,6.0682211,6.1959305,17.764658,34.63652,126.77642,263.44684,375.87451,272.14517,252.20416,10.074545,3.3532841,.056476712,7.902833,17.696238,34.528667,63.857143,99.828522,221.43274,352.04861,271.69034,202.12286,51.801472,10.402314,2.7408431,11.288568,17.796486,14.03306,35.410381,40.761581,68.001167,78.174278,61.863468,49.564266,31.519783,15.85704,3.5175896,1.2620997,-4.1483121,-10.652259,-8.194273,-11.82958,21.556749,-14.185506,4.9433374,-22.929647,10.086066,1.7902786,5.681777
3_11_242_0,2011,Total,3,India,11,Sikkim,242,West District,1.5639677,3.1821632,7.5730906,9.7957973,12.368478,14.641159,15.109329,15.154793,13.572989,10.9367,6.7594576,4.9957976,2.1676898,3.6181118,7.4945812,10.121411,12.257731,14.526693,14.970071,15.260165,13.60274,11.316037,7.5788736,4.4090214,.85393888,.98856884,.7942993,.66055834,.5439111,.37830713,.52474952,.24413352,.46198696,.57440829,.48999566,.45567435,-1.2341647,-1.3583732,-1.444971,-.94061804,-.83122438,-.72038454,-.67589396,-1.0826415,-.58490193,-1.1634275,-1.3860843,-1.4627635,11.396092,8.9231062,28.155928,53.129871,193.36955,358.3118,510.60049,426.17856,460.03455,14.282466,3.950119,0,11.466039,23.084835,53.499901,91.210312,152.52678,302.77975,518.84625,382.30688,333.07584,80.604141,12.269162,3.183455,14.359967,22.546062,23.023212,44.664631,59.542713,83.014023,117.9289,92.981239,90.78289,50.104351,18.793116,4.1240911,1.7608693,-3.8730559,-17.213587,-9.9983664,-15.73117,49.153309,-8.6280823,8.5092144,-46.731899,13.247358,1.3825202,6.4593763
3_11_243_0,2011,Total,3,India,11,Sikkim,243,South District,3.0275028,4.7079992,9.1786718,11.307213,13.675549,15.743884,16.159899,16.247372,14.727867,12.421951,8.3723335,6.5072136,3.6490088,5.137361,9.1118774,11.607519,13.559657,15.62704,16.016548,16.355768,14.755385,12.800157,9.1718311,5.9252925,.85503483,.98752266,.79109097,.65988845,.53468519,.36222664,.52161795,.24071312,.45686069,.57493603,.48521423,.45053118,-1.1995749,-1.3517985,-1.4350234,-.93262875,-.82657093,-.71912134,-.67006755,-1.0730058,-.58179057,-1.1539937,-1.3721333,-1.4444009,12.004209,9.2765121,29.43935,55.554451,203.45154,374.06772,532.53571,448.91397,487.98169,14.899296,4.0758829,.0014245963,11.790321,23.539255,55.665806,95.639572,160.90723,316.93158,544.63593,398.85065,351.92905,85.008682,12.409328,3.1683199,14.564951,22.918064,24.121614,46.39616,62.622532,86.496536,123.92593,97.470161,96.418747,52.823437,18.938986,4.1086211,1.8179168,-3.8467581,-17.8951,-10.476352,-16.244154,52.43285,-7.650352,9.133708,-49.478271,13.631038,1.4116577,6.4254456
3_11_244_0,2011,Total,3,India,11,Sikkim,244,East District,4.99124,6.7844429,11.19124,13.104835,15.311632,17.21843,17.525227,17.71843,16.311632,14.484443,10.204835,8.3048353,5.635458,7.2032418,11.169969,13.429636,15.218869,17.125669,17.413666,17.844467,16.313484,14.671383,11.080473,7.799273,.82301432,.9818747,.78845799,.6516,.57727265,.37622875,.49280527,.25829151,.43819004,.58267337,.49770543,.44351944,-1.2073245,-1.2986381,-1.3635522,-.88091797,-.81639469,-.72836995,-.6769169,-1.0984637,-.586254,-1.0998501,-1.3559954,-1.4336623,12.852418,9.306797,28.967976,55.840778,222.16478,407.51315,553.50073,472.71045,483.08075,15.659214,5.0320249,.093202516,12.424705,20.45071,52.161846,108.8481,183.69089,357.76727,569.47467,408.69943,360.84619,95.030228,12.167083,3.138217,15.117852,19.940729,23.193062,53.786804,68.352119,103.92842,127.09806,99.593697,94.734093,57.404766,17.277308,3.9672356,2.0815291,-3.8731203,-15.882753,-13.78412,-15.684228,48.147629,.25289723,12.198661,-41.017639,12.577943,2.4698315,6.1313343
3_12_245_1,2011,Total,3,India,12,India/China  1,245,Tawang,.54320973,2.8699582,5.9433327,8.4574347,12.781365,15.882945,15.746064,15.609387,14.522115,11.234963,4.9149833,3.0434136,1.2129109,2.8915067,5.9683108,8.6217928,12.293352,15.394266,15.905985,15.656901,14.503201,10.526539,5.9773874,3.0313623,.61687052,1.0339558,.83656877,.76732641,.83906561,.64664721,.64095181,.40809366,.37991661,.7169351,.63768137,.36437038,-1.3239944,-1.3880384,-1.1420473,-.73719251,-.92032123,-.74286401,-.92158318,-1.1476526,-1.2068206,-1.1571175,-1.3820714,-1.6542754,2.111279,2.6675413,20.214317,26.590281,117.00546,286.20303,377.86325,269.35101,145.33659,10.150137,28.70796,.42587161,2.5031061,5.2419524,23.019896,120.45598,133.57001,300.53964,343.66791,245.11006,165.14272,62.602371,9.6922731,1.0728838,3.0978701,5.3388295,13.076206,69.499901,52.835468,105.64586,72.034172,62.437382,48.595535,34.410587,8.5030661,.98531789,-.23966187,-1.2454859,-3.444509,-38.804649,1.4586157,6.5301743,13.218089,24.313999,21.490953,-.62470138,1.0272194,2.3368146
3_12_246_1,2011,Total,3,India,12,India/China  1,246,West Kameng,6.7473288,9.5285912,12.629519,14.78016,18.068415,20.438896,20.252562,20.321468,19.682062,17.357265,11.507708,9.3070517,7.4352655,9.4452496,12.628751,14.631819,17.440876,19.881117,20.368433,20.404066,19.506123,16.579868,12.532401,9.3662004,.55863595,.92487007,.74825346,.69349492,.7391997,.49049351,.55527002,.37420505,.4015345,.70285666,.57093334,.38433337,-.97682643,-1.3192012,-1.0091543,-.59761721,-.83700567,-.65327549,-.83427984,-1.0014126,-1.0797856,-1.1027255,-1.2209144,-1.5356777,7.4486032,8.5583239,44.680489,42.971966,135.09541,312.87695,388.83307,337.48477,212.58444,13.997134,34.566227,3.1754766,7.2839446,12.034887,43.73061,166.93259,183.806,353.49469,388.75131,278.56647,202.08801,89.247093,14.261067,2.9930573,7.3051457,11.207748,24.045071,82.859619,65.598282,103.34309,65.670746,72.936623,65.858604,50.014809,9.67484,2.4705148,-.47501355,-.79801279,-7.5844035,-45.548607,9.6887474,19.478575,38.037296,31.575455,22.514614,-1.3400192,2.1508751,4.6833668
