id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hs_good_t,hs_good_slm,hous_slm,bmas_ins_t,bmas_ins_slm
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,37.4,,,88,
3_23_442_0,2011,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,61.1,58.40000000000001,49.1,47.7,54.2
3_23_443_0,2011,Rural,3,India,23,Madhya Pradesh,443,Vidisha,51.8,,,95.10000000000001,
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,55.2,,,82.80000000000001,
3_23_443_0,2011,Urban,3,India,23,Madhya Pradesh,443,Vidisha,67.3,62.40000000000001,35,39.40000000000001,53.3
3_23_444_0,2011,Rural,3,India,23,Madhya Pradesh,444,Bhopal,49.1,,,87.10000000000001,
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,63.90000000000001,,,28,
3_23_444_0,2011,Urban,3,India,23,Madhya Pradesh,444,Bhopal,67.3,45,23.7,14.5,26.3
3_23_445_0,2011,Rural,3,India,23,Madhya Pradesh,445,Sehore,49.8,,,93.5,
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,52.7,,,84,
3_23_445_0,2011,Urban,3,India,23,Madhya Pradesh,445,Sehore,66.2,62.8,44,39.8,43.90000000000001
3_23_446_0,2011,Rural,3,India,23,Madhya Pradesh,446,Raisen,46.40000000000001,,,93.10000000000001,
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,49.3,,,82.80000000000001,
3_23_446_0,2011,Urban,3,India,23,Madhya Pradesh,446,Raisen,59.6,56.40000000000001,39.8,45.7,48
3_23_447_0,2011,Rural,3,India,23,Madhya Pradesh,447,Betul,49.6,,,93.30000000000001,
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,53.1,,,81.5,
3_23_447_0,2011,Urban,3,India,23,Madhya Pradesh,447,Betul,66.8,50.7,26.1,35.1,38
3_23_448_0,2011,Rural,3,India,23,Madhya Pradesh,448,Harda,50.1,,,84.10000000000001,
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,54,,,73.40000000000001,
3_23_448_0,2011,Urban,3,India,23,Madhya Pradesh,448,Harda,69.10000000000001,66.3,42,31.3,38
3_23_449_0,2011,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,45.90000000000001,,,88.2,
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,52.7,,,70.10000000000001,
3_23_449_0,2011,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,68,64.60000000000001,26.1,30,40
3_23_450_0,2011,Rural,3,India,23,Madhya Pradesh,450,Katni,49.2,,,91.90000000000001,
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,52.90000000000001,,,81.2,
3_23_450_0,2011,Urban,3,India,23,Madhya Pradesh,450,Katni,69,52.1,17.9,35.3,69.7
3_23_451_0,2011,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,48.1,,,89.60000000000001,
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,58.7,,,56.2,
3_23_451_0,2011,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,67.7,60,35.9,28.1,36.1
3_23_452_0,2011,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,41.2,,,90.2,
3_23_452_0,2011,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,44.5,,,81.90000000000001,
3_23_452_0,2011,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,60.40000000000001,44.6,18.9,42.2,48
3_23_453_0,2011,Rural,3,India,23,Madhya Pradesh,453,Dindori,46.1,,,97,
3_23_453_0,2011,Total,3,India,23,Madhya Pradesh,453,Dindori,46.6,,,95,
3_23_453_0,2011,Urban,3,India,23,Madhya Pradesh,453,Dindori,56.8,,0,50.90000000000001,
3_23_454_0,2011,Rural,3,India,23,Madhya Pradesh,454,Mandla,52.5,,,95.10000000000001,
3_23_454_0,2011,Total,3,India,23,Madhya Pradesh,454,Mandla,54.2,,,89.5,
3_23_454_0,2011,Urban,3,India,23,Madhya Pradesh,454,Mandla,67.40000000000001,65,58.40000000000001,45.5,51.1
3_23_455_0,2011,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,44.6,,,90.90000000000001,
3_23_455_0,2011,Total,3,India,23,Madhya Pradesh,455,Chhindwara,49.1,,,78.2,
3_23_455_0,2011,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,62.8,53.3,19.9,39.1,56.5
3_23_456_0,2011,Rural,3,India,23,Madhya Pradesh,456,Seoni,50,,,92.80000000000001,
3_23_456_0,2011,Total,3,India,23,Madhya Pradesh,456,Seoni,52.1,,,86.7,
3_23_456_0,2011,Urban,3,India,23,Madhya Pradesh,456,Seoni,68.8,64,24.6,38.2,46.1
3_23_457_0,2011,Rural,3,India,23,Madhya Pradesh,457,Balaghat,56.3,,,91.5,
3_23_457_0,2011,Total,3,India,23,Madhya Pradesh,457,Balaghat,57.8,,,86.10000000000001,
3_23_457_0,2011,Urban,3,India,23,Madhya Pradesh,457,Balaghat,67.2,60.2,16.1,51.3,58.8
3_23_458_0,2011,Rural,3,India,23,Madhya Pradesh,458,Guna,47.90000000000001,,,93.2,
3_23_458_0,2011,Total,3,India,23,Madhya Pradesh,458,Guna,51.6,,,80.90000000000001,
3_23_458_0,2011,Urban,3,India,23,Madhya Pradesh,458,Guna,63.1,38.2,6.300000000000001,41.6,59.7
3_23_459_0,2011,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,53.40000000000001,,,91.7,
3_23_459_0,2011,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,54.6,,,84.60000000000001,
3_23_459_0,2011,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,60.5,47.8,24.5,50.1,65.60000000000001
3_23_460_0,2011,Rural,3,India,23,Madhya Pradesh,460,Shahdol,52.90000000000001,,,94.2,
3_23_460_0,2011,Total,3,India,23,Madhya Pradesh,460,Shahdol,55.6,,,84.10000000000001,
3_23_460_0,2011,Urban,3,India,23,Madhya Pradesh,460,Shahdol,68,46,5.7,37.1,59.5
3_23_461_0,2011,Rural,3,India,23,Madhya Pradesh,461,Anuppur,61.40000000000001,,,93.2,
3_23_461_0,2011,Total,3,India,23,Madhya Pradesh,461,Anuppur,64.2,,,78.60000000000001,
3_23_461_0,2011,Urban,3,India,23,Madhya Pradesh,461,Anuppur,72.8,69.90000000000001,18.3,35.4,61.7
3_23_462_0,2011,Rural,3,India,23,Madhya Pradesh,462,Sidhi,59.90000000000001,,,95.80000000000001,
3_23_462_0,2011,Total,3,India,23,Madhya Pradesh,462,Sidhi,60.8,,,93,
3_23_462_0,2011,Urban,3,India,23,Madhya Pradesh,462,Sidhi,71.60000000000001,60.5,16.5,57.2,68
3_23_463_0,2011,Rural,3,India,23,Madhya Pradesh,463,Singrauli,53.7,,,94.7,
3_23_463_0,2011,Total,3,India,23,Madhya Pradesh,463,Singrauli,56.8,,,84.10000000000001,
3_23_463_0,2011,Urban,3,India,23,Madhya Pradesh,463,Singrauli,70.3,61.90000000000001,13.2,37.1,67.90000000000001
3_23_464_0,2011,Rural,3,India,23,Madhya Pradesh,464,Jhabua,32.3,,,95.2,
3_23_464_0,2011,Total,3,India,23,Madhya Pradesh,464,Jhabua,35.7,,,89.5,
3_23_464_0,2011,Urban,3,India,23,Madhya Pradesh,464,Jhabua,72.8,70,20.2,27.3,33.4
3_23_465_0,2011,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,33.9,,,96.2,
3_23_465_0,2011,Total,3,India,23,Madhya Pradesh,465,Alirajpur,36.5,,,90.80000000000001,
3_23_465_0,2011,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,67.60000000000001,,0,27.8,
3_23_466_0,2011,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),39.6,,,91.2,
3_23_466_0,2011,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),44.2,,,80.30000000000001,
3_23_466_0,2011,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),64.60000000000001,52.40000000000001,30.9,31.7,44.90000000000001
3_23_467_0,2011,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,45.2,,,81.80000000000001,
3_23_467_0,2011,Total,3,India,23,Madhya Pradesh,467,Burhanpur,48.2,,,66.3,
3_23_467_0,2011,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,54.40000000000001,42.40000000000001,31.1,35,54.3
3_24_468_0,2011,Rural,3,India,24,Gujarat,468,Kachchh,73.5,,,34.5,
3_24_468_0,2011,Total,3,India,24,Gujarat,468,Kachchh,75,,,28.4,
3_24_468_0,2011,Urban,3,India,24,Gujarat,468,Kachchh,77.60000000000001,39.3,5.600000000000001,17.3,46.90000000000001
3_24_469_0,2011,Rural,3,India,24,Gujarat,469,Banas Kantha,57.2,,,53.90000000000001,
3_24_469_0,2011,Total,3,India,24,Gujarat,469,Banas Kantha,59.8,,,49,
3_24_469_0,2011,Urban,3,India,24,Gujarat,469,Banas Kantha,74.7,52.40000000000001,9,20,38.40000000000001
3_24_470_0,2011,Rural,3,India,24,Gujarat,470,Patan,58.90000000000001,,,52.8,
3_24_470_0,2011,Total,3,India,24,Gujarat,470,Patan,62,,,45.2,
3_24_470_0,2011,Urban,3,India,24,Gujarat,470,Patan,73,41.90000000000001,5.100000000000001,17.7,46.1
3_24_471_0,2011,Rural,3,India,24,Gujarat,471,Mahesana,64.7,,,39.5,
3_24_471_0,2011,Total,3,India,24,Gujarat,471,Mahesana,67.8,,,33,
3_24_471_0,2011,Urban,3,India,24,Gujarat,471,Mahesana,76.90000000000001,16.7,.9,14,22.7
3_24_472_0,2011,Rural,3,India,24,Gujarat,472,Sabar Kantha,56.8,,,56.8,
3_24_472_0,2011,Total,3,India,24,Gujarat,472,Sabar Kantha,59,,,51.2,
3_24_472_0,2011,Urban,3,India,24,Gujarat,472,Sabar Kantha,71.3,44.1,2.8,20.7,45.90000000000001
3_24_473_0,2011,Rural,3,India,24,Gujarat,473,Gandhinagar,61.1,,,30.4,
3_24_473_0,2011,Total,3,India,24,Gujarat,473,Gandhinagar,66.90000000000001,,,22.9,
3_24_473_0,2011,Urban,3,India,24,Gujarat,473,Gandhinagar,74.40000000000001,14.7,1.3,13.4,58.3
3_24_474_0,2011,Rural,3,India,24,Gujarat,474,Ahmadabad,57.5,,,55.6,
3_24_474_0,2011,Total,3,India,24,Gujarat,474,Ahmadabad,72.7,,,15.4,
3_24_474_0,2011,Urban,3,India,24,Gujarat,474,Ahmadabad,75.5,39.1,3.6,8.1,28.8
3_24_475_0,2011,Rural,3,India,24,Gujarat,475,Surendranagar,61.3,,,60.90000000000001,
3_24_475_0,2011,Total,3,India,24,Gujarat,475,Surendranagar,65.3,,,51,
3_24_475_0,2011,Urban,3,India,24,Gujarat,475,Surendranagar,74.8,72.5,1.1,27.1,44.1
3_24_476_0,2011,Rural,3,India,24,Gujarat,476,Rajkot,70,,,56.2,
3_24_476_0,2011,Total,3,India,24,Gujarat,476,Rajkot,74.2,,,30.3,
3_24_476_0,2011,Urban,3,India,24,Gujarat,476,Rajkot,77.10000000000001,50.40000000000001,7.7,12.9,32.6
3_24_477_0,2011,Rural,3,India,24,Gujarat,477,Jamnagar,68.3,,,47.6,
3_24_477_0,2011,Total,3,India,24,Gujarat,477,Jamnagar,71.90000000000001,,,33.5,
3_24_477_0,2011,Urban,3,India,24,Gujarat,477,Jamnagar,76.10000000000001,65.8,14.3,16.7,23.6
3_24_478_0,2011,Rural,3,India,24,Gujarat,478,Porbandar,67.2,,,51.5,
3_24_478_0,2011,Total,3,India,24,Gujarat,478,Porbandar,70.60000000000001,,,37.5,
3_24_478_0,2011,Urban,3,India,24,Gujarat,478,Porbandar,74.10000000000001,61.40000000000001,4.2,22.9,34.6
3_24_479_0,2011,Rural,3,India,24,Gujarat,479,Junagadh,65.60000000000001,,,60.8,
3_24_479_0,2011,Total,3,India,24,Gujarat,479,Junagadh,68.7,,,48.6,
3_24_479_0,2011,Urban,3,India,24,Gujarat,479,Junagadh,74.7,42.3,2.8,24.9,51.90000000000001
3_24_480_0,2011,Rural,3,India,24,Gujarat,480,Amreli,69.40000000000001,,,57.7,
3_24_480_0,2011,Total,3,India,24,Gujarat,480,Amreli,70.60000000000001,,,49.8,
3_24_480_0,2011,Urban,3,India,24,Gujarat,480,Amreli,74.3,49.6,1.8,27.1,53.40000000000001
3_24_481_0,2011,Rural,3,India,24,Gujarat,481,Bhavnagar,65.3,,,55.3,
3_24_481_0,2011,Total,3,India,24,Gujarat,481,Bhavnagar,68.8,,,41,
3_24_481_0,2011,Urban,3,India,24,Gujarat,481,Bhavnagar,73.10000000000001,51.5,5.300000000000001,22.8,37.1
3_24_482_0,2011,Rural,3,India,24,Gujarat,482,Anand,56.6,,,53.40000000000001,
3_24_482_0,2011,Total,3,India,24,Gujarat,482,Anand,61.5,,,43.2,
3_24_482_0,2011,Urban,3,India,24,Gujarat,482,Anand,72.60000000000001,38.8,6.300000000000001,20.1,51.5
3_24_483_0,2011,Rural,3,India,24,Gujarat,483,Kheda,55.3,,,58.40000000000001,
3_24_483_0,2011,Total,3,India,24,Gujarat,483,Kheda,59.40000000000001,,,50.6,
3_24_483_0,2011,Urban,3,India,24,Gujarat,483,Kheda,73.5,55.1,5.800000000000001,23.7,36.5
3_24_484_0,2011,Rural,3,India,24,Gujarat,484,Panch Mahals,46.90000000000001,,,87.30000000000001,
3_24_484_0,2011,Total,3,India,24,Gujarat,484,Panch Mahals,51.1,,,77.90000000000001,
3_24_484_0,2011,Urban,3,India,24,Gujarat,484,Panch Mahals,74.5,73.60000000000001,1.8,25.1,46.90000000000001
3_24_485_0,2011,Rural,3,India,24,Gujarat,485,Dohad,38.40000000000001,,,93.7,
3_24_485_0,2011,Total,3,India,24,Gujarat,485,Dohad,42.3,,,87.30000000000001,
3_24_485_0,2011,Urban,3,India,24,Gujarat,485,Dohad,75.3,61.3,4.7,33.1,45.90000000000001
3_24_486_0,2011,Rural,3,India,24,Gujarat,486,Vadodara,52.1,,,74.40000000000001,
3_24_486_0,2011,Total,3,India,24,Gujarat,486,Vadodara,66.40000000000001,,,40.2,
3_24_486_0,2011,Urban,3,India,24,Gujarat,486,Vadodara,79.30000000000001,39.90000000000001,4.100000000000001,9.200000000000001,35
3_24_487_0,2011,Rural,3,India,24,Gujarat,487,Narmada,54.8,,,89.5,
3_24_487_0,2011,Total,3,India,24,Gujarat,487,Narmada,55.8,,,83.40000000000001,
3_24_487_0,2011,Urban,3,India,24,Gujarat,487,Narmada,64.5,57.8,15,32.6,44.7
3_24_488_0,2011,Rural,3,India,24,Gujarat,488,Bharuch,60.3,,,68,
3_24_488_0,2011,Total,3,India,24,Gujarat,488,Bharuch,66.90000000000001,,,49.40000000000001,
3_24_488_0,2011,Urban,3,India,24,Gujarat,488,Bharuch,79.10000000000001,54.1,4.4,15.1,49.90000000000001
3_24_489_0,2011,Rural,3,India,24,Gujarat,489,The Dangs,62.7,,,96.90000000000001,
3_24_489_0,2011,Total,3,India,24,Gujarat,489,The Dangs,63.6,,,93.10000000000001,
3_24_489_0,2011,Urban,3,India,24,Gujarat,489,The Dangs,72.5,,0,56.90000000000001,
3_24_490_0,2011,Rural,3,India,24,Gujarat,490,Navsari,64.2,,,69.3,
3_24_490_0,2011,Total,3,India,24,Gujarat,490,Navsari,68.8,,,51.90000000000001,
3_24_490_0,2011,Urban,3,India,24,Gujarat,490,Navsari,79.10000000000001,52,8.700000000000001,12.8,35.7
3_24_491_0,2011,Rural,3,India,24,Gujarat,491,Valsad,58.90000000000001,,,73.5,
3_24_491_0,2011,Total,3,India,24,Gujarat,491,Valsad,65.3,,,49.8,
3_24_491_0,2011,Urban,3,India,24,Gujarat,491,Valsad,74.60000000000001,49.90000000000001,7.5,15,16.5
3_24_492_0,2011,Rural,3,India,24,Gujarat,492,Surat,67.90000000000001,,,57.3,
3_24_492_0,2011,Total,3,India,24,Gujarat,492,Surat,77.30000000000001,,,15.8,
3_24_492_0,2011,Urban,3,India,24,Gujarat,492,Surat,79.7,47.40000000000001,7.800000000000001,5.2,18.7
3_24_493_0,2011,Rural,3,India,24,Gujarat,493,Tapi,62.7,,,86.60000000000001,
3_24_493_0,2011,Total,3,India,24,Gujarat,493,Tapi,63.3,,,80.60000000000001,
3_24_493_0,2011,Urban,3,India,24,Gujarat,493,Tapi,69.40000000000001,53.8,15.9,23.3,42.6
3_25_494_0,2011,Rural,3,India,25,Daman & Diu,494,Diu,87,,,38.2,
3_25_494_0,2011,Total,3,India,25,Daman & Diu,494,Diu,88.10000000000001,,,21.2,
3_25_494_0,2011,Urban,3,India,25,Daman & Diu,494,Diu,89.10000000000001,,0,3.9,
3_25_495_0,2011,Rural,3,India,25,Daman & Diu,495,Daman,72.7,,,26.5,
3_25_495_0,2011,Total,3,India,25,Daman & Diu,495,Daman,63.90000000000001,,,6.800000000000001,
3_25_495_0,2011,Urban,3,India,25,Daman & Diu,495,Daman,62.3,,0,3.4,
3_26_496_0,2011,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,53.8,,,70.2,
3_26_496_0,2011,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,66.7,,,39.3,
3_26_496_0,2011,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,79,,0,10.2,
3_27_497_0,2011,Rural,3,India,27,Maharashtra,497,Nandurbar,47.2,,,86.90000000000001,
3_27_497_0,2011,Total,3,India,27,Maharashtra,497,Nandurbar,50.3,,,78.2,
3_27_497_0,2011,Urban,3,India,27,Maharashtra,497,Nandurbar,67.5,52.2,10.7,30.1,51.8
3_27_498_0,2011,Rural,3,India,27,Maharashtra,498,Dhule,59.1,,,76.10000000000001,
3_27_498_0,2011,Total,3,India,27,Maharashtra,498,Dhule,63.6,,,60.90000000000001,
3_27_498_0,2011,Urban,3,India,27,Maharashtra,498,Dhule,75.60000000000001,56.7,19.3,19.4,33.6
3_27_499_0,2011,Rural,3,India,27,Maharashtra,499,Jalgaon,55.6,,,64.3,
3_27_499_0,2011,Total,3,India,27,Maharashtra,499,Jalgaon,60.40000000000001,,,50.5,
3_27_499_0,2011,Urban,3,India,27,Maharashtra,499,Jalgaon,71.2,52,8.800000000000001,19.2,43.7
3_27_500_0,2011,Rural,3,India,27,Maharashtra,500,Buldana,46.40000000000001,,,75.40000000000001,
3_27_500_0,2011,Total,3,India,27,Maharashtra,500,Buldana,49.5,,,67.90000000000001,
3_27_500_0,2011,Urban,3,India,27,Maharashtra,500,Buldana,62.1,49.7,25,36.7,55.1
3_27_501_0,2011,Rural,3,India,27,Maharashtra,501,Akola,45.40000000000001,,,78,
3_27_501_0,2011,Total,3,India,27,Maharashtra,501,Akola,51.6,,,61.90000000000001,
3_27_501_0,2011,Urban,3,India,27,Maharashtra,501,Akola,62.5,49.3,23.2,34.3,48.40000000000001
3_27_502_0,2011,Rural,3,India,27,Maharashtra,502,Washim,47.1,,,84.7,
3_27_502_0,2011,Total,3,India,27,Maharashtra,502,Washim,49.40000000000001,,,78.5,
3_27_502_0,2011,Urban,3,India,27,Maharashtra,502,Washim,61.7,57.5,30.8,45.3,58.6
3_27_503_0,2011,Rural,3,India,27,Maharashtra,503,Amravati,48.7,,,82.60000000000001,
3_27_503_0,2011,Total,3,India,27,Maharashtra,503,Amravati,54.40000000000001,,,65.60000000000001,
3_27_503_0,2011,Urban,3,India,27,Maharashtra,503,Amravati,65.8,54.5,29.1,31.8,49.5
3_27_504_0,2011,Rural,3,India,27,Maharashtra,504,Wardha,46.8,,,74.10000000000001,
3_27_504_0,2011,Total,3,India,27,Maharashtra,504,Wardha,54.6,,,56.7,
3_27_504_0,2011,Urban,3,India,27,Maharashtra,504,Wardha,72.40000000000001,57.6,14.7,17,28.9
3_27_505_0,2011,Rural,3,India,27,Maharashtra,505,Nagpur,52.7,,,68.7,
3_27_505_0,2011,Total,3,India,27,Maharashtra,505,Nagpur,66.7,,,31.4,
3_27_505_0,2011,Urban,3,India,27,Maharashtra,505,Nagpur,73.5,61,26.7,13.4,18.2
3_27_506_0,2011,Rural,3,India,27,Maharashtra,506,Bhandara,48.3,,,82.10000000000001,
3_27_506_0,2011,Total,3,India,27,Maharashtra,506,Bhandara,52.7,,,71.60000000000001,
3_27_506_0,2011,Urban,3,India,27,Maharashtra,506,Bhandara,71.60000000000001,67.7,14.4,26.7,27.3
3_27_507_0,2011,Rural,3,India,27,Maharashtra,507,Gondiya,54.40000000000001,,,86.40000000000001,
3_27_507_0,2011,Total,3,India,27,Maharashtra,507,Gondiya,56.90000000000001,,,78.40000000000001,
3_27_507_0,2011,Urban,3,India,27,Maharashtra,507,Gondiya,69.60000000000001,63.7,16.5,37.7,35.4
3_27_508_0,2011,Rural,3,India,27,Maharashtra,508,Gadchiroli,48.7,,,82.7,
3_27_508_0,2011,Total,3,India,27,Maharashtra,508,Gadchiroli,51,,,77.60000000000001,
3_27_508_0,2011,Urban,3,India,27,Maharashtra,508,Gadchiroli,69,43.8,3.2,36.1,57.7
3_27_509_0,2011,Rural,3,India,27,Maharashtra,509,Chandrapur,47.5,,,77.80000000000001,
3_27_509_0,2011,Total,3,India,27,Maharashtra,509,Chandrapur,55.5,,,58,
3_27_509_0,2011,Urban,3,India,27,Maharashtra,509,Chandrapur,71.40000000000001,59.7,17.9,18.7,29.1
3_27_510_0,2011,Rural,3,India,27,Maharashtra,510,Yavatmal,45,,,81.7,
3_27_510_0,2011,Total,3,India,27,Maharashtra,510,Yavatmal,49.3,,,71.5,
3_27_510_0,2011,Urban,3,India,27,Maharashtra,510,Yavatmal,66.8,50.3,17.2,30.6,51.2
3_27_511_0,2011,Rural,3,India,27,Maharashtra,511,Nanded,41.1,,,76,
3_27_511_0,2011,Total,3,India,27,Maharashtra,511,Nanded,46.2,,,66,
3_27_511_0,2011,Urban,3,India,27,Maharashtra,511,Nanded,61,49.3,15.5,37.4,49.3
3_27_512_0,2011,Rural,3,India,27,Maharashtra,512,Hingoli,47.3,,,83.10000000000001,
3_27_512_0,2011,Total,3,India,27,Maharashtra,512,Hingoli,48.8,,,77.7,
3_27_512_0,2011,Urban,3,India,27,Maharashtra,512,Hingoli,58.1,51.6,25.8,45,60.40000000000001
3_27_513_0,2011,Rural,3,India,27,Maharashtra,513,Parbhani,44.40000000000001,,,66.40000000000001,
3_27_513_0,2011,Total,3,India,27,Maharashtra,513,Parbhani,48.8,,,59.1,
3_27_513_0,2011,Urban,3,India,27,Maharashtra,513,Parbhani,59.7,48.5,22.8,41.1,54.2
3_27_514_0,2011,Rural,3,India,27,Maharashtra,514,Jalna,52.1,,,60.90000000000001,
3_27_514_0,2011,Total,3,India,27,Maharashtra,514,Jalna,53.6,,,54.8,
3_27_514_0,2011,Urban,3,India,27,Maharashtra,514,Jalna,60.40000000000001,50.1,28.2,26.8,34.6
3_27_515_0,2011,Rural,3,India,27,Maharashtra,515,Aurangabad,52.3,,,61.7,
3_27_515_0,2011,Total,3,India,27,Maharashtra,515,Aurangabad,62.5,,,40.6,
3_27_515_0,2011,Urban,3,India,27,Maharashtra,515,Aurangabad,76,62.6,12.2,12.7,18
3_27_516_0,2011,Rural,3,India,27,Maharashtra,516,Nashik,59.90000000000001,,,64.5,
3_27_516_0,2011,Total,3,India,27,Maharashtra,516,Nashik,65.7,,,41.5,
3_27_516_0,2011,Urban,3,India,27,Maharashtra,516,Nashik,73.2,46.3,14.8,12.1,25.6
3_27_517_0,2011,Rural,3,India,27,Maharashtra,517,Thane,57.40000000000001,,,61.3,
3_27_517_0,2011,Total,3,India,27,Maharashtra,517,Thane,72.90000000000001,,,16.8,
3_27_517_0,2011,Urban,3,India,27,Maharashtra,517,Thane,77.2,56.7,13.3,4.5,5
3_27_518_0,2011,Rural,3,India,27,Maharashtra,518,Mumbai Suburban,,,,,
3_27_518_0,2011,Total,3,India,27,Maharashtra,518,Mumbai Suburban,71.5,,,2.6,
3_27_518_0,2011,Urban,3,India,27,Maharashtra,518,Mumbai Suburban,71.5,62.2,42.1,2.6,2.4
3_27_519_0,2011,Rural,3,India,27,Maharashtra,519,Mumbai,,,,,
3_27_519_0,2011,Total,3,India,27,Maharashtra,519,Mumbai,72.2,,,2.3,
3_27_519_0,2011,Urban,3,India,27,Maharashtra,519,Mumbai,72.2,56.5,23.7,2.3,2.1
3_27_520_0,2011,Rural,3,India,27,Maharashtra,520,Raigarh,68.10000000000001,,,51.90000000000001,
3_27_520_0,2011,Total,3,India,27,Maharashtra,520,Raigarh,73,,,35.4,
3_27_520_0,2011,Urban,3,India,27,Maharashtra,520,Raigarh,81.30000000000001,49.8,2.5,7,15.5
3_27_521_0,2011,Rural,3,India,27,Maharashtra,521,Pune,71.10000000000001,,,43.3,
3_27_521_0,2011,Total,3,India,27,Maharashtra,521,Pune,75.40000000000001,,,18,
3_27_521_0,2011,Urban,3,India,27,Maharashtra,521,Pune,77.80000000000001,52.1,12,3.9,5.5
3_27_522_0,2011,Rural,3,India,27,Maharashtra,522,Ahmadnagar,62,,,48.3,
3_27_522_0,2011,Total,3,India,27,Maharashtra,522,Ahmadnagar,64.5,,,41.1,
3_27_522_0,2011,Urban,3,India,27,Maharashtra,522,Ahmadnagar,74.40000000000001,51.5,10.3,12.8,26.6
3_27_523_0,2011,Rural,3,India,27,Maharashtra,523,Bid,51,,,47.3,
3_27_523_0,2011,Total,3,India,27,Maharashtra,523,Bid,53.8,,,44.2,
3_27_523_0,2011,Urban,3,India,27,Maharashtra,523,Bid,66.3,62,27.1,30.3,33.3
3_27_524_0,2011,Rural,3,India,27,Maharashtra,524,Latur,54.2,,,73.90000000000001,
3_27_524_0,2011,Total,3,India,27,Maharashtra,524,Latur,57.2,,,62.6,
3_27_524_0,2011,Urban,3,India,27,Maharashtra,524,Latur,66.90000000000001,60.40000000000001,18.7,27,31.1
3_27_525_0,2011,Rural,3,India,27,Maharashtra,525,Osmanabad,55.6,,,64.90000000000001,
3_27_525_0,2011,Total,3,India,27,Maharashtra,525,Osmanabad,57.2,,,59.6,
3_27_525_0,2011,Urban,3,India,27,Maharashtra,525,Osmanabad,65.60000000000001,56.1,13.3,30.6,43.3
3_27_526_0,2011,Rural,3,India,27,Maharashtra,526,Solapur,62.6,,,61.90000000000001,
3_27_526_0,2011,Total,3,India,27,Maharashtra,526,Solapur,64.10000000000001,,,47.40000000000001,
3_27_526_0,2011,Urban,3,India,27,Maharashtra,526,Solapur,67.3,54.2,18.3,16.6,22.9
3_27_527_0,2011,Rural,3,India,27,Maharashtra,527,Satara,66.90000000000001,,,58.3,
3_27_527_0,2011,Total,3,India,27,Maharashtra,527,Satara,68.8,,,49.7,
3_27_527_0,2011,Urban,3,India,27,Maharashtra,527,Satara,76.60000000000001,50.2,1.7,13,36.3
3_27_528_0,2011,Rural,3,India,27,Maharashtra,528,Ratnagiri,67.2,,,79.40000000000001,
3_27_528_0,2011,Total,3,India,27,Maharashtra,528,Ratnagiri,69.3,,,69.5,
3_27_528_0,2011,Urban,3,India,27,Maharashtra,528,Ratnagiri,81.5,32.2,.8,14.5,68.90000000000001
3_27_529_0,2011,Rural,3,India,27,Maharashtra,529,Sindhudurg,67.7,,,79.60000000000001,
3_27_529_0,2011,Total,3,India,27,Maharashtra,529,Sindhudurg,68.40000000000001,,,72.3,
3_27_529_0,2011,Urban,3,India,27,Maharashtra,529,Sindhudurg,73.2,,0,18.9,
3_27_530_0,2011,Rural,3,India,27,Maharashtra,530,Kolhapur,73.7,,,61.3,
3_27_530_0,2011,Total,3,India,27,Maharashtra,530,Kolhapur,74.7,,,45.1,
