id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,asset_t,asset_slm,no_asset_t,no_asset_slm,hou_own,lan_own,lan_gini,lan_mld
3_22_413_0,2011,Total,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,.8,,21,,90.5,92,48.1,1.347
3_22_413_0,2011,Urban,3,India,22,Chhattisgarh,413,Uttar Bastar Kanker,5.600000000000001,5.800000000000001,14.7,11.1,29.8,38.40000000000001,71.60000000000001,4.061
3_22_414_0,2011,Rural,3,India,22,Chhattisgarh,414,Bastar,.2,,30.5,,94.40000000000001,99.30000000000001,45,.661
3_22_414_0,2011,Total,3,India,22,Chhattisgarh,414,Bastar,1.3,,28.3,,91.7,96.80000000000001,46.8,.772
3_22_414_0,2011,Urban,3,India,22,Chhattisgarh,414,Bastar,8.5,5.7,14.2,17,74,81,52.3,1.483
3_22_415_0,2011,Rural,3,India,22,Chhattisgarh,415,Narayanpur,0,,42,,78.80000000000001,79.80000000000001,31.7,1.505
3_22_415_0,2011,Total,3,India,22,Chhattisgarh,415,Narayanpur,.5,,36.9,,75.8,79.40000000000001,41.3,1.712
3_22_415_0,2011,Urban,3,India,22,Chhattisgarh,415,Narayanpur,2.8,.5,11.1,11,64.10000000000001,78,71.3,1.943
3_22_416_0,2011,Rural,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,.1,,63,,95.30000000000001,95.5,37.9,.645
3_22_416_0,2011,Total,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,1.5,,55.1,,89.10000000000001,92.80000000000001,43.6,.972
3_22_416_0,2011,Urban,3,India,22,Chhattisgarh,416,Dakshin Bastar Dantewada,7.4,5.4,21.5,22,55.5,78,71.8,2.565
3_22_417_0,2011,Rural,3,India,22,Chhattisgarh,417,Bijapur,.1,,57.7,,.5,1.4,94.30000000000001,2.898
3_22_417_0,2011,Total,3,India,22,Chhattisgarh,417,Bijapur,.3,,54.7,,3.4,4.600000000000001,95.7,3.285
3_22_417_0,2011,Urban,3,India,22,Chhattisgarh,417,Bijapur,2.2,2.9,31.4,31,37,41.2,89.60000000000001,4.49
3_23_418_0,2011,Rural,3,India,23,Madhya Pradesh,418,Sheopur,.2,,48.8,,100,100,58.5,1.487
3_23_418_0,2011,Total,3,India,23,Madhya Pradesh,418,Sheopur,.5,,44.5,,97.60000000000001,98.10000000000001,63.90000000000001,1.929
3_23_418_0,2011,Urban,3,India,23,Madhya Pradesh,418,Sheopur,2.3,2.5,17.9,14.3,86.5,89.40000000000001,84.90000000000001,3.008
3_23_419_0,2011,Rural,3,India,23,Madhya Pradesh,419,Morena,.2,,30.5,,99.90000000000001,100,74.8,2.783
3_23_419_0,2011,Total,3,India,23,Madhya Pradesh,419,Morena,.9,,26.5,,96.40000000000001,96.40000000000001,77.10000000000001,2.914
3_23_419_0,2011,Urban,3,India,23,Madhya Pradesh,419,Morena,3.6,2,11.4,15.6,82.10000000000001,82.10000000000001,78.90000000000001,3.427
3_23_420_0,2011,Rural,3,India,23,Madhya Pradesh,420,Bhind,.3,,24.2,,100,100,47.5,.9270000000000001
3_23_420_0,2011,Total,3,India,23,Madhya Pradesh,420,Bhind,.8,,21.1,,92.30000000000001,99.5,58,1.624
3_23_420_0,2011,Urban,3,India,23,Madhya Pradesh,420,Bhind,2.3,.9,11.2,13.1,74.3,98.2,78,2.543
3_23_421_0,2011,Rural,3,India,23,Madhya Pradesh,421,Gwalior,.7000000000000001,,26.2,,100,100,79.80000000000001,3.875
3_23_421_0,2011,Total,3,India,23,Madhya Pradesh,421,Gwalior,8.200000000000001,,13.5,,77.7,81.60000000000001,90.30000000000001,3.65
3_23_421_0,2011,Urban,3,India,23,Madhya Pradesh,421,Gwalior,13,6.600000000000001,5.4,8,63.3,69.7,90,2.341
3_23_422_0,2011,Rural,3,India,23,Madhya Pradesh,422,Datia,.2,,29.2,,99.10000000000001,100,53.40000000000001,1.228
3_23_422_0,2011,Total,3,India,23,Madhya Pradesh,422,Datia,.9,,25.8,,95.2,97.2,53.6,1.467
3_23_422_0,2011,Urban,3,India,23,Madhya Pradesh,422,Datia,3.3,1.3,12.6,16.9,86.7,90.90000000000001,50.3,1.987
3_23_423_0,2011,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,.2,,43.1,,96.60000000000001,100,64.40000000000001,1.847
3_23_423_0,2011,Total,3,India,23,Madhya Pradesh,423,Shivpuri,1.1,,38.6,,91.80000000000001,95.5,68.10000000000001,2.16
3_23_423_0,2011,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,6.100000000000001,5,13.3,13.8,58.5,64.3,90.7,3.119
3_23_424_0,2011,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,.2,,30.4,,100,100,52.5,1.185
3_23_424_0,2011,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,.8,,28,,96.40000000000001,97.5,59.6,1.58
3_23_424_0,2011,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,4,3.1,14.3,16.8,77.40000000000001,84.30000000000001,88.10000000000001,3.568
3_23_425_0,2011,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,.2,,31.6,,100,96.80000000000001,51.6,1.476
3_23_425_0,2011,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,1.3,,27.4,,93.90000000000001,94.90000000000001,57.6,1.748
3_23_425_0,2011,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,5.800000000000001,1.3,10.1,18.1,70.3,87.40000000000001,80.10000000000001,2.646
3_23_426_0,2011,Rural,3,India,23,Madhya Pradesh,426,Panna,.2,,42,,100,100,75.7,2.278
3_23_426_0,2011,Total,3,India,23,Madhya Pradesh,426,Panna,.6000000000000001,,39.1,,98.60000000000001,98.60000000000001,77.30000000000001,2.354
3_23_426_0,2011,Urban,3,India,23,Madhya Pradesh,426,Panna,3.5,4,14.5,14.4,87.60000000000001,87.60000000000001,85.90000000000001,2.461
3_23_427_0,2011,Rural,3,India,23,Madhya Pradesh,427,Sagar,.3,,43.90000000000001,,92.10000000000001,91.90000000000001,67.40000000000001,3.166
3_23_427_0,2011,Total,3,India,23,Madhya Pradesh,427,Sagar,2,,36.5,,88.90000000000001,89.10000000000001,72.2,3.215
3_23_427_0,2011,Urban,3,India,23,Madhya Pradesh,427,Sagar,6.7,2.4,15.4,20.5,81.40000000000001,82.80000000000001,79,3.327
3_23_428_0,2011,Rural,3,India,23,Madhya Pradesh,428,Damoh,.2,,46.3,,90.5,90.5,73.40000000000001,3.286
3_23_428_0,2011,Total,3,India,23,Madhya Pradesh,428,Damoh,.8,,41.1,,89.80000000000001,89.80000000000001,75.8,3.478
3_23_428_0,2011,Urban,3,India,23,Madhya Pradesh,428,Damoh,3.9,1.3,15,16,85.5,85.5,90.40000000000001,4.270000000000001
3_23_429_0,2011,Rural,3,India,23,Madhya Pradesh,429,Satna,.4,,32.5,,100,100,70.10000000000001,2.499
3_23_429_0,2011,Total,3,India,23,Madhya Pradesh,429,Satna,1.6,,28.7,,98.5,98.5,75.40000000000001,2.799
3_23_429_0,2011,Urban,3,India,23,Madhya Pradesh,429,Satna,7.100000000000001,2.2,12.1,22.3,92.80000000000001,92.80000000000001,90,2.287
3_23_430_0,2011,Rural,3,India,23,Madhya Pradesh,430,Rewa,.4,,29.4,,96.2,96.2,68.8,2.561
3_23_430_0,2011,Total,3,India,23,Madhya Pradesh,430,Rewa,1.3,,27.2,,90.90000000000001,93.2,72.8,2.84
3_23_430_0,2011,Urban,3,India,23,Madhya Pradesh,430,Rewa,7.100000000000001,2.5,13.4,18.5,64.40000000000001,78.40000000000001,89.2,4.088
3_23_431_0,2011,Rural,3,India,23,Madhya Pradesh,431,Umaria,.2,,43.7,,100,100,40.90000000000001,.534
3_23_431_0,2011,Total,3,India,23,Madhya Pradesh,431,Umaria,1.1,,39.40000000000001,,96.2,98.90000000000001,45.1,.74
3_23_431_0,2011,Urban,3,India,23,Madhya Pradesh,431,Umaria,5.600000000000001,2.7,16.6,23.3,64.7,90,77.2,2.298
3_23_432_0,2011,Rural,3,India,23,Madhya Pradesh,432,Neemuch,.7000000000000001,,27.5,,100,100,75.3,3.156
3_23_432_0,2011,Total,3,India,23,Madhya Pradesh,432,Neemuch,2.5,,22.7,,98.7,98.7,79.10000000000001,3.249
3_23_432_0,2011,Urban,3,India,23,Madhya Pradesh,432,Neemuch,7.5,4.3,8.9,11.2,94.90000000000001,94.90000000000001,88.40000000000001,3.359
3_23_433_0,2011,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,.5,,28,,98.80000000000001,99.7,40.90000000000001,.847
3_23_433_0,2011,Total,3,India,23,Madhya Pradesh,433,Mandsaur,1.8,,24.4,,92.80000000000001,97.30000000000001,50.1,1.448
3_23_433_0,2011,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,7.300000000000001,1.9,9.700000000000001,14.6,64.40000000000001,86.2,90.10000000000001,2.85
3_23_434_0,2011,Rural,3,India,23,Madhya Pradesh,434,Ratlam,.5,,46.2,,96.40000000000001,96.40000000000001,49.5,1.368
3_23_434_0,2011,Total,3,India,23,Madhya Pradesh,434,Ratlam,2.7,,35.5,,91.5,91.5,65.5,2.711
3_23_434_0,2011,Urban,3,India,23,Madhya Pradesh,434,Ratlam,8.300000000000001,2.9,8,14.2,80.90000000000001,80.90000000000001,95,2.822
3_23_435_0,2011,Rural,3,India,23,Madhya Pradesh,435,Ujjain,.5,,30,,98.5,98.5,65.90000000000001,2.009
3_23_435_0,2011,Total,3,India,23,Madhya Pradesh,435,Ujjain,4.3,,21.4,,87.90000000000001,88.90000000000001,75.60000000000001,2.908
3_23_435_0,2011,Urban,3,India,23,Madhya Pradesh,435,Ujjain,10.5,2.7,7.600000000000001,12.8,69,71.8,90.90000000000001,4.216
3_23_436_0,2011,Rural,3,India,23,Madhya Pradesh,436,Shajapur,.3,,34,,99.30000000000001,100,60.90000000000001,1.383
3_23_436_0,2011,Total,3,India,23,Madhya Pradesh,436,Shajapur,1.1,,30.3,,95.2,95.80000000000001,65.5,1.805
3_23_436_0,2011,Urban,3,India,23,Madhya Pradesh,436,Shajapur,4.9,4.7,13.5,14.4,69.40000000000001,69.40000000000001,92.80000000000001,4.019
3_23_437_0,2011,Rural,3,India,23,Madhya Pradesh,437,Dewas,.5,,35,,93.30000000000001,93.30000000000001,68.5,2.364
3_23_437_0,2011,Total,3,India,23,Madhya Pradesh,437,Dewas,2.6,,27.8,,83.30000000000001,86.5,77.7,3.003
3_23_437_0,2011,Urban,3,India,23,Madhya Pradesh,437,Dewas,8,2.6,8.700000000000001,12.8,69.10000000000001,76.90000000000001,86.7,3.069
3_23_438_0,2011,Rural,3,India,23,Madhya Pradesh,438,Dhar,.6000000000000001,,47.7,,82.10000000000001,82.30000000000001,70.3,3.724
3_23_438_0,2011,Total,3,India,23,Madhya Pradesh,438,Dhar,1.4,,41,,77.30000000000001,78.60000000000001,75.10000000000001,4.208
3_23_438_0,2011,Urban,3,India,23,Madhya Pradesh,438,Dhar,5,2.6,12.7,17.2,54.90000000000001,61.40000000000001,93.40000000000001,3.805
3_23_439_0,2011,Rural,3,India,23,Madhya Pradesh,439,Indore,2.9,,19.9,,99.10000000000001,99.10000000000001,62,1.885
3_23_439_0,2011,Total,3,India,23,Madhya Pradesh,439,Indore,14.3,,8.1,,82.7,83.80000000000001,87.30000000000001,3.491
3_23_439_0,2011,Urban,3,India,23,Madhya Pradesh,439,Indore,18.1,4.7,4.2,6.600000000000001,75.3,76.90000000000001,67,.9530000000000001
3_23_440_0,2011,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),.4,,49.7,,99.40000000000001,100,66.2,2.283
3_23_440_0,2011,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),1.5,,44.2,,97.40000000000001,97.90000000000001,70,2.637
3_23_440_0,2011,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),7.2,4.2,14.2,17.3,86.40000000000001,86.40000000000001,89.80000000000001,3.834
3_23_441_0,2011,Rural,3,India,23,Madhya Pradesh,441,Barwani,.3,,61.2,,100,100,47,.992
3_23_441_0,2011,Total,3,India,23,Madhya Pradesh,441,Barwani,1.1,,54.5,,97.30000000000001,97.30000000000001,55.6,1.634
3_23_441_0,2011,Urban,3,India,23,Madhya Pradesh,441,Barwani,5.7,2.2,17.6,25.7,84.5,84.5,93.5,3.206
3_23_442_0,2011,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,.2,,45.2,,98.2,98.2,47.6,.8240000000000001
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,.8,,40.7,,92.7,93.60000000000001,57.1,1.489
3_23_442_0,2011,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,3.7,2.8,15.6,18,69.90000000000001,74.8,92.60000000000001,2.935
3_23_443_0,2011,Rural,3,India,23,Madhya Pradesh,443,Vidisha,.3,,40.40000000000001,,90.90000000000001,95.5,84.5,3.646
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,1.7,,35,,90.10000000000001,94.2,88,3.951
3_23_443_0,2011,Urban,3,India,23,Madhya Pradesh,443,Vidisha,6.5,2.5,15.6,20.3,87.60000000000001,90,87.10000000000001,1.877
3_23_444_0,2011,Rural,3,India,23,Madhya Pradesh,444,Bhopal,1.5,,34.2,,99.10000000000001,99.10000000000001,87,4.736
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,15.1,,12.5,,55.90000000000001,72.90000000000001,93.10000000000001,4.195
3_23_444_0,2011,Urban,3,India,23,Madhya Pradesh,444,Bhopal,18.3,3.8,7.600000000000001,13.3,44.5,66,93.80000000000001,3.806
3_23_445_0,2011,Rural,3,India,23,Madhya Pradesh,445,Sehore,.6000000000000001,,31.5,,74.10000000000001,68.3,83.80000000000001,4.14
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,1.5,,27.6,,76.3,70.5,86.90000000000001,4.159
3_23_445_0,2011,Urban,3,India,23,Madhya Pradesh,445,Sehore,5.600000000000001,4.100000000000001,9.600000000000001,11.3,84.60000000000001,79,95.40000000000001,4.161000000000001
3_23_446_0,2011,Rural,3,India,23,Madhya Pradesh,446,Raisen,.3,,41.40000000000001,,77.2,71.7,66,2.749
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,1,,36.1,,76.3,71.7,69.90000000000001,3.046
3_23_446_0,2011,Urban,3,India,23,Madhya Pradesh,446,Raisen,3.6,3.4,17.2,19.9,71.7,71.7,85.60000000000001,4.386
3_23_447_0,2011,Rural,3,India,23,Madhya Pradesh,447,Betul,.3,,47.6,,99.80000000000001,99.80000000000001,54,1.885
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,1.7,,40.40000000000001,,97.40000000000001,95.60000000000001,63.1,2.348
3_23_447_0,2011,Urban,3,India,23,Madhya Pradesh,447,Betul,7.2,4.9,11.9,12.6,88.7,80.30000000000001,86.10000000000001,2.057
3_23_448_0,2011,Rural,3,India,23,Madhya Pradesh,448,Harda,.8,,35.4,,89,91.60000000000001,68,2.83
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,2,,30,,82.90000000000001,85.10000000000001,72.40000000000001,3.163
3_23_448_0,2011,Urban,3,India,23,Madhya Pradesh,448,Harda,7,6.600000000000001,9.200000000000001,10.5,55.2,55.8,91.5,4.060000000000001
3_23_449_0,2011,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,.7000000000000001,,32.5,,99.80000000000001,99.80000000000001,68.7,2.576
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,3.1,,25.5,,83.60000000000001,88.7,78.5,3.359
3_23_449_0,2011,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,8.4,4.7,10,13.8,58.40000000000001,71.3,91.60000000000001,3.942
3_23_450_0,2011,Rural,3,India,23,Madhya Pradesh,450,Katni,.3,,41.90000000000001,,94.30000000000001,100,81.80000000000001,3.644
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,1.6,,36,,92.2,98.90000000000001,84.80000000000001,3.517
3_23_450_0,2011,Urban,3,India,23,Madhya Pradesh,450,Katni,7.300000000000001,1.8,10.8,24.8,83.40000000000001,94.40000000000001,45.2,.472
3_23_451_0,2011,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,.5,,37.3,,95.5,95.5,90.80000000000001,4.408
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,7.9,,21.4,,79.7,81,94.2,4
3_23_451_0,2011,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,14.1,7.100000000000001,7.9,10.3,67.40000000000001,69.7,93.80000000000001,2.835
3_23_452_0,2011,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,.4,,46.1,,93.40000000000001,92.90000000000001,67.5,3.019
3_23_452_0,2011,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,1.3,,41.40000000000001,,91.5,91.90000000000001,69.40000000000001,3.131
3_23_452_0,2011,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,5.7,4.3,19.1,22.4,74.60000000000001,83.60000000000001,83.2,3.621
3_23_453_0,2011,Rural,3,India,23,Madhya Pradesh,453,Dindori,.2,,66.8,,100,100,43,.705
3_23_453_0,2011,Total,3,India,23,Madhya Pradesh,453,Dindori,.4,,64.90000000000001,,99.5,99.7,45,.769
3_23_453_0,2011,Urban,3,India,23,Madhya Pradesh,453,Dindori,5,,23,,89.30000000000001,94.10000000000001,77.7,2.121
3_23_454_0,2011,Rural,3,India,23,Madhya Pradesh,454,Mandla,.2,,56.2,,98.10000000000001,98.10000000000001,52.40000000000001,1.14
3_23_454_0,2011,Total,3,India,23,Madhya Pradesh,454,Mandla,.9,,51.90000000000001,,94,95.2,56.2,1.353
3_23_454_0,2011,Urban,3,India,23,Madhya Pradesh,454,Mandla,5.9,3.9,18.4,20,63.3,73.10000000000001,80.60000000000001,2.526
3_23_455_0,2011,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,.5,,46.3,,93.7,93.7,65.2,2.107
3_23_455_0,2011,Total,3,India,23,Madhya Pradesh,455,Chhindwara,2,,39.3,,88.30000000000001,88.30000000000001,71.5,2.474
3_23_455_0,2011,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,6.7,2.5,17.8,25.7,70.5,70.5,90.2,3.378
3_23_456_0,2011,Rural,3,India,23,Madhya Pradesh,456,Seoni,.2,,43,,92.40000000000001,92.40000000000001,68.10000000000001,2.226
3_23_456_0,2011,Total,3,India,23,Madhya Pradesh,456,Seoni,.9,,39.90000000000001,,91,91,70.90000000000001,2.385
3_23_456_0,2011,Urban,3,India,23,Madhya Pradesh,456,Seoni,6.5,4.800000000000001,16.1,15.8,79.5,79.5,89.40000000000001,2.908
3_23_457_0,2011,Rural,3,India,23,Madhya Pradesh,457,Balaghat,.2,,29,,100,100,70.90000000000001,2.035
3_23_457_0,2011,Total,3,India,23,Madhya Pradesh,457,Balaghat,1,,27,,99.40000000000001,99.40000000000001,71,2.054
3_23_457_0,2011,Urban,3,India,23,Madhya Pradesh,457,Balaghat,6.2,5.2,13.8,15.9,93.40000000000001,93.40000000000001,71.40000000000001,2.221
3_23_458_0,2011,Rural,3,India,23,Madhya Pradesh,458,Guna,.3,,38.2,,98.40000000000001,99.30000000000001,52.6,1.683
3_23_458_0,2011,Total,3,India,23,Madhya Pradesh,458,Guna,2,,32.3,,94.5,97.30000000000001,61.3,2.267
3_23_458_0,2011,Urban,3,India,23,Madhya Pradesh,458,Guna,7.4,1.2,13.6,24.3,78.5,89,92.7,3.956
3_23_459_0,2011,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,.2,,41.5,,100,100,45.6,.838
3_23_459_0,2011,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,.8,,37.6,,99.2,99.30000000000001,53.8,1.427
3_23_459_0,2011,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,3.5,1.4,18.2,29.2,95.30000000000001,96,87.30000000000001,3.565
3_23_460_0,2011,Rural,3,India,23,Madhya Pradesh,460,Shahdol,.3,,37.8,,100,100,60.90000000000001,1.464
3_23_460_0,2011,Total,3,India,23,Madhya Pradesh,460,Shahdol,1.4,,33.3,,95.5,95.5,66.7,1.861
3_23_460_0,2011,Urban,3,India,23,Madhya Pradesh,460,Shahdol,6.7,4.3,12.3,17.8,72.8,72.8,82,1.558
3_23_461_0,2011,Rural,3,India,23,Madhya Pradesh,461,Anuppur,.3,,41,,100,100,48.3,.7000000000000001
3_23_461_0,2011,Total,3,India,23,Madhya Pradesh,461,Anuppur,1.8,,33.8,,88.30000000000001,89.80000000000001,67.8,2.003
3_23_461_0,2011,Urban,3,India,23,Madhya Pradesh,461,Anuppur,6.300000000000001,2.9,12.3,20.4,70.90000000000001,74.40000000000001,83,1.576
3_23_462_0,2011,Rural,3,India,23,Madhya Pradesh,462,Sidhi,.3,,43.90000000000001,,100,98.7,30.9,.461
3_23_462_0,2011,Total,3,India,23,Madhya Pradesh,462,Sidhi,.5,,42.1,,99.40000000000001,98.40000000000001,33.1,.55
3_23_462_0,2011,Urban,3,India,23,Madhya Pradesh,462,Sidhi,3.4,1.3,19.9,26.2,87.30000000000001,92.2,74.60000000000001,2.001
3_23_463_0,2011,Rural,3,India,23,Madhya Pradesh,463,Singrauli,.2,,46.2,,100,100,37.4,.613
3_23_463_0,2011,Total,3,India,23,Madhya Pradesh,463,Singrauli,2.4,,39.5,,89.40000000000001,89.40000000000001,48.5,1.067
3_23_463_0,2011,Urban,3,India,23,Madhya Pradesh,463,Singrauli,12.2,2.2,9.5,16.7,45.3,45.3,68,.9590000000000001
3_23_464_0,2011,Rural,3,India,23,Madhya Pradesh,464,Jhabua,.1,,64.5,,100,100,41.90000000000001,1.076
3_23_464_0,2011,Total,3,India,23,Madhya Pradesh,464,Jhabua,.8,,60.2,,97.10000000000001,97.10000000000001,49.1,1.564
3_23_464_0,2011,Urban,3,India,23,Madhya Pradesh,464,Jhabua,8.5,5.2,13.3,11.4,77.10000000000001,77.10000000000001,91.30000000000001,2.418
3_23_465_0,2011,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,.1,,61.5,,100,100,37.6,.535
3_23_465_0,2011,Total,3,India,23,Madhya Pradesh,465,Alirajpur,.5,,57.6,,98,98,41.3,.962
3_23_465_0,2011,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,5.300000000000001,,11.9,,68.60000000000001,68.60000000000001,93.30000000000001,4.93
3_23_466_0,2011,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),.3,,50.3,,99.90000000000001,99.90000000000001,77.60000000000001,3.098
3_23_466_0,2011,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),1.8,,43.2,,98.2,98.2,79,3.195
3_23_466_0,2011,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),8.300000000000001,3,11.9,17.8,90.60000000000001,90.60000000000001,84.80000000000001,3.474
3_23_467_0,2011,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,.4,,52.2,,100,100,69.60000000000001,2.594
3_23_467_0,2011,Total,3,India,23,Madhya Pradesh,467,Burhanpur,1.7,,41,,92.90000000000001,92.90000000000001,80,3.003
3_23_467_0,2011,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,4.3,1.2,18.2,28.4,80.30000000000001,80.30000000000001,62.1,.717
3_24_468_0,2011,Rural,3,India,24,Gujarat,468,Kachchh,1.6,,21,,85.30000000000001,80.5,70.2,2.481
3_24_468_0,2011,Total,3,India,24,Gujarat,468,Kachchh,4.9,,16.2,,82.90000000000001,81.30000000000001,85,3.38
3_24_468_0,2011,Urban,3,India,24,Gujarat,468,Kachchh,10.9,.5,7.7,26.1,80.40000000000001,82.10000000000001,89.90000000000001,4.335
3_24_469_0,2011,Rural,3,India,24,Gujarat,469,Banas Kantha,.5,,30.6,,90.30000000000001,94.30000000000001,73,2.174
3_24_469_0,2011,Total,3,India,24,Gujarat,469,Banas Kantha,1.5,,28.1,,90.5,94.30000000000001,77.80000000000001,2.53
3_24_469_0,2011,Urban,3,India,24,Gujarat,469,Banas Kantha,7.100000000000001,.9,13.4,28,91.10000000000001,94.30000000000001,13.7,.043
3_24_470_0,2011,Rural,3,India,24,Gujarat,470,Patan,.6000000000000001,,28.4,,96.30000000000001,100,72.3,2.431
3_24_470_0,2011,Total,3,India,24,Gujarat,470,Patan,2,,24.8,,92,96,77.80000000000001,2.786
3_24_470_0,2011,Urban,3,India,24,Gujarat,470,Patan,7,2.1,12.1,33.3,76.40000000000001,81.40000000000001,81.30000000000001,1.52
3_24_471_0,2011,Rural,3,India,24,Gujarat,471,Mahesana,2,,21.6,,91,91.80000000000001,78.40000000000001,2.476
3_24_471_0,2011,Total,3,India,24,Gujarat,471,Mahesana,5.100000000000001,,18.4,,90.80000000000001,93,77.5,2.441
3_24_471_0,2011,Urban,3,India,24,Gujarat,471,Mahesana,14.2,.7000000000000001,9.1,26.6,90.10000000000001,98.7,71.60000000000001,2.287
3_24_472_0,2011,Rural,3,India,24,Gujarat,472,Sabar Kantha,1.5,,35.5,,100,100,83.2,3.414
3_24_472_0,2011,Total,3,India,24,Gujarat,472,Sabar Kantha,2.7,,32.4,,98.7,98.90000000000001,84.40000000000001,3.461
3_24_472_0,2011,Urban,3,India,24,Gujarat,472,Sabar Kantha,8.9,1,15.4,37.2,82.7,85.60000000000001,87.30000000000001,1.98
3_24_473_0,2011,Rural,3,India,24,Gujarat,473,Gandhinagar,1.9,,22.1,,86.10000000000001,89,80.30000000000001,2.71
3_24_473_0,2011,Total,3,India,24,Gujarat,473,Gandhinagar,9,,16.1,,85.7,87.90000000000001,84.5,2.711
3_24_473_0,2011,Urban,3,India,24,Gujarat,473,Gandhinagar,17.9,1.1,8.5,43.5,85.10000000000001,85.60000000000001,81.60000000000001,1.599
3_24_474_0,2011,Rural,3,India,24,Gujarat,474,Ahmadabad,.8,,22.7,,77.30000000000001,83.30000000000001,85.60000000000001,3.917
3_24_474_0,2011,Total,3,India,24,Gujarat,474,Ahmadabad,15.3,,8,,77.7,80.80000000000001,95.90000000000001,4.141
3_24_474_0,2011,Urban,3,India,24,Gujarat,474,Ahmadabad,17.9,3.1,5.300000000000001,19.2,77.80000000000001,80.2,97.40000000000001,3.746
3_24_475_0,2011,Rural,3,India,24,Gujarat,475,Surendranagar,.6000000000000001,,19.6,,99.10000000000001,99.90000000000001,64.3,2.27
3_24_475_0,2011,Total,3,India,24,Gujarat,475,Surendranagar,2.3,,16.4,,88.10000000000001,88.7,72.10000000000001,2.901
3_24_475_0,2011,Urban,3,India,24,Gujarat,475,Surendranagar,6.4,2.4,8.5,16.6,56.8,56.8,91,3.461
3_24_476_0,2011,Rural,3,India,24,Gujarat,476,Rajkot,1.3,,11.2,,98,99.10000000000001,61.3,2.328
3_24_476_0,2011,Total,3,India,24,Gujarat,476,Rajkot,6.7,,7,,86.5,89.7,84.7,3.812
3_24_476_0,2011,Urban,3,India,24,Gujarat,476,Rajkot,10.3,1,4.3,10.7,80,84.5,96,3.94
3_24_477_0,2011,Rural,3,India,24,Gujarat,477,Jamnagar,1.2,,13.8,,96.40000000000001,97.10000000000001,67.5,2.082
3_24_477_0,2011,Total,3,India,24,Gujarat,477,Jamnagar,4.9,,10.4,,85.80000000000001,87.30000000000001,76.90000000000001,2.553
3_24_477_0,2011,Urban,3,India,24,Gujarat,477,Jamnagar,9.300000000000001,3.2,6.300000000000001,8.9,64,67.40000000000001,92.80000000000001,2.949
