id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,sex_rat_t,sex_rat_04,sex_rat_b,dep_rat_t,dep_rat_ag,dep_rat_014
3_13_262_0,2011,Rural,3,India,13,Nagaland,262,Mokokchung,94.60000000000001,95.90000000000001,98.7,47.5,9,38.5
3_13_262_0,2011,Total,3,India,13,Nagaland,262,Mokokchung,92.5,96.30000000000001,98.60000000000001,46.5,8.200000000000001,38.40000000000001
3_13_262_0,2011,Urban,3,India,13,Nagaland,262,Mokokchung,87.5,97.5,98.30000000000001,44.2,6.2,38
3_13_263_0,2011,Rural,3,India,13,Nagaland,263,Zunheboto,99.30000000000001,93.7,97.40000000000001,60.6,6.800000000000001,53.8
3_13_263_0,2011,Total,3,India,13,Nagaland,263,Zunheboto,97.60000000000001,95.5,98.80000000000001,59.6,6.100000000000001,53.5
3_13_263_0,2011,Urban,3,India,13,Nagaland,263,Zunheboto,91.2,104.5,105.2,55.7,3.4,52.40000000000001
3_13_264_0,2011,Rural,3,India,13,Nagaland,264,Wokha,97.7,94.30000000000001,97.7,51.7,5.2,46.5
3_13_264_0,2011,Total,3,India,13,Nagaland,264,Wokha,96.80000000000001,95,97.90000000000001,49.5,4.7,44.8
3_13_264_0,2011,Urban,3,India,13,Nagaland,264,Wokha,93.7,98.10000000000001,98.60000000000001,41.8,2.8,39
3_13_265_0,2011,Rural,3,India,13,Nagaland,265,Dimapur,93.7,97.10000000000001,96,55.7,4.4,51.3
3_13_265_0,2011,Total,3,India,13,Nagaland,265,Dimapur,91.90000000000001,96.7,93.30000000000001,49.3,3.9,45.40000000000001
3_13_265_0,2011,Urban,3,India,13,Nagaland,265,Dimapur,90.30000000000001,96.2,90.7,43.8,3.4,40.40000000000001
3_13_266_0,2011,Rural,3,India,13,Nagaland,266,Phek,96.90000000000001,90.40000000000001,93.2,69.10000000000001,6.2,62.90000000000001
3_13_266_0,2011,Total,3,India,13,Nagaland,266,Phek,95.10000000000001,91.2,93.30000000000001,66.8,5.7,61
3_13_266_0,2011,Urban,3,India,13,Nagaland,266,Phek,86,97.40000000000001,93.40000000000001,54.6,3.1,51.5
3_13_267_0,2011,Rural,3,India,13,Nagaland,267,Tuensang,93.80000000000001,93.5,100.6,75.3,5.7,69.60000000000001
3_13_267_0,2011,Total,3,India,13,Nagaland,267,Tuensang,92.90000000000001,94.2,100,72.2,5,67.2
3_13_267_0,2011,Urban,3,India,13,Nagaland,267,Tuensang,88.90000000000001,97.80000000000001,96.80000000000001,59.7,2.3,57.40000000000001
3_13_268_0,2011,Rural,3,India,13,Nagaland,268,Longleng,90.40000000000001,87,89.60000000000001,69.90000000000001,6.7,63.2
3_13_268_0,2011,Total,3,India,13,Nagaland,268,Longleng,90.5,87.60000000000001,90.7,68.7,6.100000000000001,62.6
3_13_268_0,2011,Urban,3,India,13,Nagaland,268,Longleng,90.80000000000001,91.5,98.60000000000001,62.5,2.8,59.8
3_13_269_0,2011,Rural,3,India,13,Nagaland,269,Kiphire,96.7,94.60000000000001,97.2,79.2,4.800000000000001,74.40000000000001
3_13_269_0,2011,Total,3,India,13,Nagaland,269,Kiphire,95.60000000000001,95.10000000000001,98.90000000000001,77.5,4.100000000000001,73.40000000000001
3_13_269_0,2011,Urban,3,India,13,Nagaland,269,Kiphire,92,97,106.8,71.8,1.8,70
3_13_270_0,2011,Rural,3,India,13,Nagaland,270,Kohima,92.40000000000001,99.90000000000001,98.30000000000001,56.6,5.7,50.90000000000001
3_13_270_0,2011,Total,3,India,13,Nagaland,270,Kohima,92.80000000000001,99.40000000000001,98.2,51.3,4.3,47.1
3_13_270_0,2011,Urban,3,India,13,Nagaland,270,Kohima,93.40000000000001,98.60000000000001,98.10000000000001,45.3,2.6,42.7
3_13_271_0,2011,Rural,3,India,13,Nagaland,271,Peren,90,90.80000000000001,94.5,63.6,4.4,59.2
3_13_271_0,2011,Total,3,India,13,Nagaland,271,Peren,91.5,92.2,94.90000000000001,63.90000000000001,4.3,59.6
3_13_271_0,2011,Urban,3,India,13,Nagaland,271,Peren,101.2,100.3,97,65.40000000000001,3.8,61.6
3_14_272_0,2011,Rural,3,India,14,Manipur,272,Senapati,93.60000000000001,89.80000000000001,81.30000000000001,52.40000000000001,4.100000000000001,48.3
3_14_272_0,2011,Total,3,India,14,Manipur,272,Senapati,93.7,89.90000000000001,81.2,52.3,4.100000000000001,48.3
3_14_272_0,2011,Urban,3,India,14,Manipur,272,Senapati,101,92.5,76.10000000000001,51.40000000000001,4.5,46.90000000000001
3_14_273_0,2011,Rural,3,India,14,Manipur,273,Tamenglong,94,91,92.90000000000001,52.40000000000001,6.100000000000001,46.40000000000001
3_14_273_0,2011,Total,3,India,14,Manipur,273,Tamenglong,94.30000000000001,91.90000000000001,91.80000000000001,53,5.9,47.2
3_14_273_0,2011,Urban,3,India,14,Manipur,273,Tamenglong,96.80000000000001,97.5,83.90000000000001,56.90000000000001,4.5,52.3
3_14_274_0,2011,Rural,3,India,14,Manipur,274,Churachandpur,97.30000000000001,94.40000000000001,100.6,50.90000000000001,6.100000000000001,44.8
3_14_274_0,2011,Total,3,India,14,Manipur,274,Churachandpur,97.5,94.10000000000001,100.5,50.40000000000001,6.2,44.2
3_14_274_0,2011,Urban,3,India,14,Manipur,274,Churachandpur,100.4,89.40000000000001,99.30000000000001,44.1,7.2,36.8
3_14_275_0,2011,Rural,3,India,14,Manipur,275,Bishnupur,99.40000000000001,91.90000000000001,91.60000000000001,51.6,7.800000000000001,43.8
3_14_275_0,2011,Total,3,India,14,Manipur,275,Bishnupur,99.90000000000001,92.60000000000001,94.2,50.40000000000001,7.7,42.7
3_14_275_0,2011,Urban,3,India,14,Manipur,275,Bishnupur,100.6,93.90000000000001,98.80000000000001,48.40000000000001,7.600000000000001,40.7
3_14_276_0,2011,Rural,3,India,14,Manipur,276,Thoubal,99.90000000000001,92.60000000000001,91.60000000000001,56.8,6.7,50.1
3_14_276_0,2011,Total,3,India,14,Manipur,276,Thoubal,100.2,93,92.60000000000001,54.7,6.9,47.7
3_14_276_0,2011,Urban,3,India,14,Manipur,276,Thoubal,100.8,93.90000000000001,94.2,51,7.2,43.7
3_14_277_0,2011,Rural,3,India,14,Manipur,277,Imphal West,101.3,93.60000000000001,94.30000000000001,48.6,7.4,41.2
3_14_277_0,2011,Total,3,India,14,Manipur,277,Imphal West,103.1,94.90000000000001,96.30000000000001,44.2,7.800000000000001,36.4
3_14_277_0,2011,Urban,3,India,14,Manipur,277,Imphal West,104.2,95.80000000000001,97.7,41.7,8.1,33.7
3_14_278_0,2011,Rural,3,India,14,Manipur,278,Imphal East,99.5,92.90000000000001,91.60000000000001,52.1,6.800000000000001,45.3
3_14_278_0,2011,Total,3,India,14,Manipur,278,Imphal East,101.7,93.5,95.60000000000001,48.3,7,41.3
3_14_278_0,2011,Urban,3,India,14,Manipur,278,Imphal East,105.1,94.60000000000001,102.6,43,7.300000000000001,35.7
3_14_279_0,2011,Rural,3,India,14,Manipur,279,Ukhrul,94.10000000000001,90.80000000000001,89.5,54.2,6.800000000000001,47.3
3_14_279_0,2011,Total,3,India,14,Manipur,279,Ukhrul,94.30000000000001,91.40000000000001,92.7,54.2,6.600000000000001,47.6
3_14_279_0,2011,Urban,3,India,14,Manipur,279,Ukhrul,95.40000000000001,95.60000000000001,114.6,54.40000000000001,5.2,49.2
3_14_280_0,2011,Rural,3,India,14,Manipur,280,Chandel,93.2,91.30000000000001,91.30000000000001,42.5,4.800000000000001,37.7
3_14_280_0,2011,Total,3,India,14,Manipur,280,Chandel,93.30000000000001,92.2,95.10000000000001,43.90000000000001,4.7,39.1
3_14_280_0,2011,Urban,3,India,14,Manipur,280,Chandel,94.30000000000001,97.90000000000001,122.3,55.3,4.100000000000001,51.3
3_15_281_0,2011,Rural,3,India,15,Mizoram,281,Mamit,92.40000000000001,98.5,102.7,64.5,5.300000000000001,59.1
3_15_281_0,2011,Total,3,India,15,Mizoram,281,Mamit,92.7,98.40000000000001,102,62.40000000000001,5.4,57
3_15_281_0,2011,Urban,3,India,15,Mizoram,281,Mamit,93.7,98.30000000000001,98.5,53.40000000000001,6,47.5
3_15_282_0,2011,Rural,3,India,15,Mizoram,282,Kolasib,94.2,96.60000000000001,105.6,63,6.2,56.8
3_15_282_0,2011,Total,3,India,15,Mizoram,282,Kolasib,95.60000000000001,98.80000000000001,103.4,56.2,6,50.2
3_15_282_0,2011,Urban,3,India,15,Mizoram,282,Kolasib,96.80000000000001,101,101.3,51.3,5.9,45.3
3_15_283_0,2011,Rural,3,India,15,Mizoram,283,Aizawl,95.40000000000001,96,94.60000000000001,55.5,7.9,47.6
3_15_283_0,2011,Total,3,India,15,Mizoram,283,Aizawl,100.9,97.80000000000001,99.60000000000001,45.3,6.100000000000001,39.2
3_15_283_0,2011,Urban,3,India,15,Mizoram,283,Aizawl,102.4,98.5,101.2,42.7,5.600000000000001,37
3_15_284_0,2011,Rural,3,India,15,Mizoram,284,Champhai,97.40000000000001,98.10000000000001,92,62.40000000000001,6.7,55.6
3_15_284_0,2011,Total,3,India,15,Mizoram,284,Champhai,98.40000000000001,98.30000000000001,95.80000000000001,58.90000000000001,6.7,52.2
3_15_284_0,2011,Urban,3,India,15,Mizoram,284,Champhai,99.90000000000001,98.90000000000001,102.8,53.8,6.7,47.1
3_15_285_0,2011,Rural,3,India,15,Mizoram,285,Serchhip,97.80000000000001,94.30000000000001,93.60000000000001,57.3,7.4,49.90000000000001
3_15_285_0,2011,Total,3,India,15,Mizoram,285,Serchhip,97.7,93.60000000000001,96.80000000000001,53.1,7,46.1
3_15_285_0,2011,Urban,3,India,15,Mizoram,285,Serchhip,97.60000000000001,92.7,101.6,49,6.600000000000001,42.40000000000001
3_15_286_0,2011,Rural,3,India,15,Mizoram,286,Lunglei,94.80000000000001,96.40000000000001,98.2,66.10000000000001,6.2,59.90000000000001
3_15_286_0,2011,Total,3,India,15,Mizoram,286,Lunglei,94.7,95.90000000000001,98.2,56.5,6,50.5
3_15_286_0,2011,Urban,3,India,15,Mizoram,286,Lunglei,94.7,94.90000000000001,98,45.3,5.800000000000001,39.5
3_15_287_0,2011,Rural,3,India,15,Mizoram,287,Lawngtlai,94.40000000000001,95.80000000000001,101.6,72.3,4.5,67.7
3_15_287_0,2011,Total,3,India,15,Mizoram,287,Lawngtlai,94.5,96.40000000000001,101.4,68.3,4.5,63.8
3_15_287_0,2011,Urban,3,India,15,Mizoram,287,Lawngtlai,95.40000000000001,100.1,100,52.2,4.600000000000001,47.5
3_15_288_0,2011,Rural,3,India,15,Mizoram,288,Saiha,98.5,94.60000000000001,90.80000000000001,67.7,6.100000000000001,61.6
3_15_288_0,2011,Total,3,India,15,Mizoram,288,Saiha,97.90000000000001,92.40000000000001,89.7,61.6,5.300000000000001,56.40000000000001
3_15_288_0,2011,Urban,3,India,15,Mizoram,288,Saiha,97.10000000000001,89.2,88.30000000000001,54.5,4.3,50.3
3_16_289_0,2011,Rural,3,India,16,Tripura,289,West Tripura,95.30000000000001,95.5,96,45.1,7.5,37.7
3_16_289_0,2011,Total,3,India,16,Tripura,289,West Tripura,96.2,95.2,94.7,40.8,7.4,33.4
3_16_289_0,2011,Urban,3,India,16,Tripura,289,West Tripura,97.7,94.60000000000001,92.10000000000001,34.5,7.2,27.3
3_16_290_0,2011,Rural,3,India,16,Tripura,290,South Tripura,95.7,95.90000000000001,95.5,50.1,7.5,42.6
3_16_290_0,2011,Total,3,India,16,Tripura,290,South Tripura,95.7,95.5,95.2,47.8,7.5,40.3
3_16_290_0,2011,Urban,3,India,16,Tripura,290,South Tripura,96,92.2,93.30000000000001,35.1,7.300000000000001,27.8
3_16_291_0,2011,Rural,3,India,16,Tripura,291,Dhalai,94.40000000000001,98,97.10000000000001,56.40000000000001,6.800000000000001,49.6
3_16_291_0,2011,Total,3,India,16,Tripura,291,Dhalai,94.40000000000001,98.2,97.5,54.3,6.800000000000001,47.6
3_16_291_0,2011,Urban,3,India,16,Tripura,291,Dhalai,95,100.3,101.4,39.2,6.7,32.5
3_16_292_0,2011,Rural,3,India,16,Tripura,292,North Tripura,96.5,97.30000000000001,101.1,54.1,6.800000000000001,47.3
3_16_292_0,2011,Total,3,India,16,Tripura,292,North Tripura,96.7,97.2,100.6,51.1,6.9,44.2
3_16_292_0,2011,Urban,3,India,16,Tripura,292,North Tripura,97.30000000000001,96.90000000000001,97.2,38.3,7.2,31.1
3_17_293_0,2011,Rural,3,India,17,Meghalaya,293,West Garo Hills,98.10000000000001,98.5,98.5,68.8,5.300000000000001,63.5
3_17_293_0,2011,Total,3,India,17,Meghalaya,293,West Garo Hills,98.40000000000001,98.2,98.40000000000001,65.7,5.100000000000001,60.6
3_17_293_0,2011,Urban,3,India,17,Meghalaya,293,West Garo Hills,101,94.7,96.40000000000001,45.5,4.2,41.3
3_17_294_0,2011,Rural,3,India,17,Meghalaya,294,East Garo Hills,97.30000000000001,97.90000000000001,96.7,70.40000000000001,4.4,66
3_17_294_0,2011,Total,3,India,17,Meghalaya,294,East Garo Hills,97.2,98.2,96.90000000000001,68.3,4.3,63.90000000000001
3_17_294_0,2011,Urban,3,India,17,Meghalaya,294,East Garo Hills,96.80000000000001,100.3,98.5,56,3.9,52.1
3_17_295_0,2011,Rural,3,India,17,Meghalaya,295,South Garo Hills,94.40000000000001,97.90000000000001,98.7,73.3,5.5,67.90000000000001
3_17_295_0,2011,Total,3,India,17,Meghalaya,295,South Garo Hills,94.5,98.30000000000001,98.7,72.5,5.300000000000001,67.2
3_17_295_0,2011,Urban,3,India,17,Meghalaya,295,South Garo Hills,96,103.5,99.40000000000001,64.3,3.8,60.5
3_17_296_0,2011,Rural,3,India,17,Meghalaya,296,West Khasi Hills,97.40000000000001,97.10000000000001,95.2,89.2,5.5,83.60000000000001
3_17_296_0,2011,Total,3,India,17,Meghalaya,296,West Khasi Hills,98,97.30000000000001,96.10000000000001,88.2,5.4,82.80000000000001
3_17_296_0,2011,Urban,3,India,17,Meghalaya,296,West Khasi Hills,102,98.90000000000001,104,80.90000000000001,4.3,76.60000000000001
3_17_297_0,2011,Rural,3,India,17,Meghalaya,297,Ribhoi,96.80000000000001,95.7,98.10000000000001,80.40000000000001,4.7,75.7
3_17_297_0,2011,Total,3,India,17,Meghalaya,297,Ribhoi,95.30000000000001,95.60000000000001,97.5,77.90000000000001,4.600000000000001,73.40000000000001
3_17_297_0,2011,Urban,3,India,17,Meghalaya,297,Ribhoi,82.60000000000001,95,91.10000000000001,57.7,3.5,54.2
3_17_298_0,2011,Rural,3,India,17,Meghalaya,298,East Khasi Hills,101.1,98.30000000000001,97.2,78.10000000000001,5.5,72.60000000000001
3_17_298_0,2011,Total,3,India,17,Meghalaya,298,East Khasi Hills,101.1,96.80000000000001,95.30000000000001,60.40000000000001,5.100000000000001,55.3
3_17_298_0,2011,Urban,3,India,17,Meghalaya,298,East Khasi Hills,101,93.5,91.10000000000001,42.7,4.7,38
3_17_299_0,2011,Rural,3,India,17,Meghalaya,299,Jaintia Hills,100.8,97.2,95.60000000000001,90.7,4.4,86.30000000000001
3_17_299_0,2011,Total,3,India,17,Meghalaya,299,Jaintia Hills,101.3,97.10000000000001,95.90000000000001,87.30000000000001,4.4,83
3_17_299_0,2011,Urban,3,India,17,Meghalaya,299,Jaintia Hills,107.9,95.30000000000001,103,52.6,4.100000000000001,48.5
3_18_300_0,2011,Rural,3,India,18,Assam,300,Kokrajhar,96.10000000000001,96.30000000000001,95.60000000000001,59,6,53
3_18_300_0,2011,Total,3,India,18,Assam,300,Kokrajhar,95.90000000000001,96.2,95,57.40000000000001,6,51.40000000000001
3_18_300_0,2011,Urban,3,India,18,Assam,300,Kokrajhar,93.10000000000001,94.60000000000001,83,36.5,5.800000000000001,30.8
3_18_301_0,2011,Rural,3,India,18,Assam,301,Dhubri,95.30000000000001,97.30000000000001,96.40000000000001,73.7,6,67.7
3_18_301_0,2011,Total,3,India,18,Assam,301,Dhubri,95.30000000000001,97.10000000000001,96,69.7,6.100000000000001,63.6
3_18_301_0,2011,Urban,3,India,18,Assam,301,Dhubri,96,93.30000000000001,90.80000000000001,41.7,6.7,35
3_18_302_0,2011,Rural,3,India,18,Assam,302,Goalpara,96.30000000000001,96.2,94.5,64.5,5.9,58.6
3_18_302_0,2011,Total,3,India,18,Assam,302,Goalpara,96.40000000000001,96.2,94.5,62.40000000000001,5.800000000000001,56.6
3_18_302_0,2011,Urban,3,India,18,Assam,302,Goalpara,97.10000000000001,96.10000000000001,94.40000000000001,50.3,5.4,44.90000000000001
3_18_303_0,2011,Rural,3,India,18,Assam,303,Barpeta,95.30000000000001,96.30000000000001,94.80000000000001,67,6.600000000000001,60.40000000000001
3_18_303_0,2011,Total,3,India,18,Assam,303,Barpeta,95.30000000000001,96.40000000000001,95.2,63.90000000000001,6.600000000000001,57.3
3_18_303_0,2011,Urban,3,India,18,Assam,303,Barpeta,95.90000000000001,99,102.6,38,7,31.1
3_18_304_0,2011,Rural,3,India,18,Assam,304,Morigaon,96.90000000000001,96,97.40000000000001,67,6.7,60.40000000000001
3_18_304_0,2011,Total,3,India,18,Assam,304,Morigaon,96.7,95.90000000000001,97,64.90000000000001,6.5,58.3
3_18_304_0,2011,Urban,3,India,18,Assam,304,Morigaon,95.30000000000001,93.40000000000001,89.40000000000001,42.5,5.100000000000001,37.4
3_18_305_0,2011,Rural,3,India,18,Assam,305,Nagaon,96.2,96.80000000000001,95.90000000000001,66,6.7,59.3
3_18_305_0,2011,Total,3,India,18,Assam,305,Nagaon,96.2,96.80000000000001,96.2,62,6.7,55.3
3_18_305_0,2011,Urban,3,India,18,Assam,305,Nagaon,96.40000000000001,97.5,100,40,6.800000000000001,33.1
3_18_306_0,2011,Rural,3,India,18,Assam,306,Sonitpur,95.60000000000001,96.90000000000001,96.2,55.7,6.100000000000001,49.6
3_18_306_0,2011,Total,3,India,18,Assam,306,Sonitpur,95.60000000000001,97,96.40000000000001,53.7,6.2,47.6
3_18_306_0,2011,Urban,3,India,18,Assam,306,Sonitpur,95.5,97.90000000000001,99.7,36.2,6.5,29.7
3_18_307_0,2011,Rural,3,India,18,Assam,307,Lakhimpur,97,95.7,93.30000000000001,57.7,6.300000000000001,51.40000000000001
3_18_307_0,2011,Total,3,India,18,Assam,307,Lakhimpur,96.80000000000001,95.40000000000001,93,56.2,6.2,50
3_18_307_0,2011,Urban,3,India,18,Assam,307,Lakhimpur,93.90000000000001,92.30000000000001,89,41.6,5.5,36.2
3_18_308_0,2011,Rural,3,India,18,Assam,308,Dhemaji,95.5,95.10000000000001,94.80000000000001,59,5.9,53.1
3_18_308_0,2011,Total,3,India,18,Assam,308,Dhemaji,95.30000000000001,95,93.90000000000001,58,5.9,52.1
3_18_308_0,2011,Urban,3,India,18,Assam,308,Dhemaji,93.40000000000001,93.80000000000001,80.40000000000001,45.1,4.800000000000001,40.3
3_18_309_0,2011,Rural,3,India,18,Assam,309,Tinsukia,96.40000000000001,97,94.30000000000001,54.3,5.300000000000001,49
3_18_309_0,2011,Total,3,India,18,Assam,309,Tinsukia,95.2,96.2,94.5,50.6,5.5,45
3_18_309_0,2011,Urban,3,India,18,Assam,309,Tinsukia,90.7,91.80000000000001,95.5,37.4,6.300000000000001,31.1
3_18_310_0,2011,Rural,3,India,18,Assam,310,Dibrugarh,96.7,96.7,96.30000000000001,48.2,5.5,42.7
3_18_310_0,2011,Total,3,India,18,Assam,310,Dibrugarh,96.10000000000001,96.2,95.7,45.5,5.7,39.8
3_18_310_0,2011,Urban,3,India,18,Assam,310,Dibrugarh,93.2,93,92.5,34.5,6.2,28.3
3_18_311_0,2011,Rural,3,India,18,Assam,311,Sivasagar,95.90000000000001,96.2,94.7,46.3,6.4,39.90000000000001
3_18_311_0,2011,Total,3,India,18,Assam,311,Sivasagar,95.40000000000001,96.10000000000001,94.7,45.3,6.300000000000001,39
3_18_311_0,2011,Urban,3,India,18,Assam,311,Sivasagar,90.10000000000001,95.80000000000001,94.80000000000001,36.5,5.9,30.6
3_18_312_0,2011,Rural,3,India,18,Assam,312,Jorhat,96.80000000000001,96.60000000000001,95.2,45.5,6.800000000000001,38.7
3_18_312_0,2011,Total,3,India,18,Assam,312,Jorhat,96.2,96.40000000000001,95.60000000000001,43.5,6.800000000000001,36.7
3_18_312_0,2011,Urban,3,India,18,Assam,312,Jorhat,93.7,95.40000000000001,97.60000000000001,36,6.600000000000001,29.4
3_18_313_0,2011,Rural,3,India,18,Assam,313,Golaghat,96.5,97.2,95.7,49.40000000000001,6,43.40000000000001
3_18_313_0,2011,Total,3,India,18,Assam,313,Golaghat,96.40000000000001,97,95.30000000000001,48.2,6,42.2
3_18_313_0,2011,Urban,3,India,18,Assam,313,Golaghat,95.30000000000001,93.80000000000001,90.5,37.5,6.4,31.1
3_18_314_0,2011,Rural,3,India,18,Assam,314,Karbi Anglong,95.30000000000001,96.10000000000001,95.60000000000001,61.7,5.2,56.5
3_18_314_0,2011,Total,3,India,18,Assam,314,Karbi Anglong,95.10000000000001,96,96,59.2,5,54.2
3_18_314_0,2011,Urban,3,India,18,Assam,314,Karbi Anglong,94,95.10000000000001,99.60000000000001,43,3.8,39.2
3_18_315_0,2011,Rural,3,India,18,Assam,315,Dima Hasao,94.80000000000001,97.10000000000001,98.90000000000001,61.40000000000001,5.5,56
3_18_315_0,2011,Total,3,India,18,Assam,315,Dima Hasao,93.2,97.2,98.30000000000001,55.3,4.9,50.40000000000001
3_18_315_0,2011,Urban,3,India,18,Assam,315,Dima Hasao,89.40000000000001,97.30000000000001,96.30000000000001,42,3.5,38.5
3_18_316_0,2011,Rural,3,India,18,Assam,316,Cachar,95.5,96,94.40000000000001,57.40000000000001,6.300000000000001,51.1
3_18_316_0,2011,Total,3,India,18,Assam,316,Cachar,95.90000000000001,95.90000000000001,94.2,53.90000000000001,6.5,47.40000000000001
3_18_316_0,2011,Urban,3,India,18,Assam,316,Cachar,98.2,95.40000000000001,92.60000000000001,40.2,7.2,32.9
3_18_317_0,2011,Rural,3,India,18,Assam,317,Karimganj,96.10000000000001,97,94.30000000000001,66.10000000000001,7,59.2
3_18_317_0,2011,Total,3,India,18,Assam,317,Karimganj,96.30000000000001,97.10000000000001,94.80000000000001,63.3,7,56.2
3_18_317_0,2011,Urban,3,India,18,Assam,317,Karimganj,98.2,98.60000000000001,103.9,39.1,7.4,31.7
3_18_318_0,2011,Rural,3,India,18,Assam,318,Hailakandi,94.80000000000001,95.10000000000001,92.2,65.5,6.2,59.40000000000001
3_18_318_0,2011,Total,3,India,18,Assam,318,Hailakandi,95.10000000000001,95.10000000000001,93,63.1,6.300000000000001,56.8
3_18_318_0,2011,Urban,3,India,18,Assam,318,Hailakandi,99.40000000000001,96.40000000000001,114.6,38.3,7.600000000000001,30.7
3_18_319_0,2011,Rural,3,India,18,Assam,319,Bongaigaon,96.7,98.90000000000001,96.60000000000001,62.90000000000001,6.300000000000001,56.6
3_18_319_0,2011,Total,3,India,18,Assam,319,Bongaigaon,96.60000000000001,98.30000000000001,96.5,58.40000000000001,6.2,52.2
3_18_319_0,2011,Urban,3,India,18,Assam,319,Bongaigaon,96,92.7,95.40000000000001,36.8,5.7,31
3_18_320_0,2011,Rural,3,India,18,Assam,320,Chirang,96.90000000000001,96.60000000000001,92.40000000000001,59.2,5.7,53.5
3_18_320_0,2011,Total,3,India,18,Assam,320,Chirang,96.90000000000001,96.80000000000001,92.2,57.90000000000001,5.800000000000001,52.1
3_18_320_0,2011,Urban,3,India,18,Assam,320,Chirang,96.7,100.4,88.7,43.3,6.600000000000001,36.7
3_18_321_0,2011,Rural,3,India,18,Assam,321,Kamrup,94.7,96.7,96.5,51.5,6.5,45
3_18_321_0,2011,Total,3,India,18,Assam,321,Kamrup,94.90000000000001,96.60000000000001,96.2,49.90000000000001,6.5,43.40000000000001
3_18_321_0,2011,Urban,3,India,18,Assam,321,Kamrup,96.90000000000001,95.30000000000001,92.90000000000001,36.2,6.2,30.1
3_18_322_0,2011,Rural,3,India,18,Assam,322,Kamrup Metropolitan,95.30000000000001,98.90000000000001,102.7,47.2,5.600000000000001,41.5
3_18_322_0,2011,Total,3,India,18,Assam,322,Kamrup Metropolitan,93.60000000000001,95.10000000000001,95.2,36.2,5.5,30.7
3_18_322_0,2011,Urban,3,India,18,Assam,322,Kamrup Metropolitan,93.30000000000001,94.10000000000001,93.2,34.2,5.5,28.7
3_18_323_0,2011,Rural,3,India,18,Assam,323,Nalbari,94.80000000000001,97,96.10000000000001,49.3,7.5,41.8
3_18_323_0,2011,Total,3,India,18,Assam,323,Nalbari,94.90000000000001,96.7,95.30000000000001,47.8,7.4,40.40000000000001
3_18_323_0,2011,Urban,3,India,18,Assam,323,Nalbari,95.40000000000001,93.40000000000001,87.7,36.7,7.300000000000001,29.4
