id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,hh_wtr_t,hh_wtr_slm,hh_snt2_t,hh_snt2_slm,hh_snt_t,hh_snt_slm
3_23_421_0,2011,Total,3,India,23,Madhya Pradesh,421,Gwalior,80.10000000000001,,59.40000000000001,,59,
3_23_421_0,2011,Urban,3,India,23,Madhya Pradesh,421,Gwalior,89.80000000000001,84.40000000000001,86.5,81,86.30000000000001,80.7
3_23_422_0,2011,Rural,3,India,23,Madhya Pradesh,422,Datia,59.5,,11.1,,11,
3_23_422_0,2011,Total,3,India,23,Madhya Pradesh,422,Datia,63.3,,21.8,,21.6,
3_23_422_0,2011,Urban,3,India,23,Madhya Pradesh,422,Datia,77.60000000000001,51.5,62.5,27.8,62.40000000000001,27.6
3_23_423_0,2011,Rural,3,India,23,Madhya Pradesh,423,Shivpuri,42.5,,5.5,,5.300000000000001,
3_23_423_0,2011,Total,3,India,23,Madhya Pradesh,423,Shivpuri,46.8,,14.4,,14.2,
3_23_423_0,2011,Urban,3,India,23,Madhya Pradesh,423,Shivpuri,70.90000000000001,65.10000000000001,65.40000000000001,60.6,65,60.5
3_23_424_0,2011,Rural,3,India,23,Madhya Pradesh,424,Tikamgarh,32.4,,3.7,,3.6,
3_23_424_0,2011,Total,3,India,23,Madhya Pradesh,424,Tikamgarh,37.8,,10,,9.9,
3_23_424_0,2011,Urban,3,India,23,Madhya Pradesh,424,Tikamgarh,68,59.7,44.90000000000001,34.3,44.8,34.3
3_23_425_0,2011,Rural,3,India,23,Madhya Pradesh,425,Chhatarpur,34.2,,5,,4.9,
3_23_425_0,2011,Total,3,India,23,Madhya Pradesh,425,Chhatarpur,40.2,,15.1,,14.9,
3_23_425_0,2011,Urban,3,India,23,Madhya Pradesh,425,Chhatarpur,65.3,52.40000000000001,57.3,36.7,57.1,36.6
3_23_426_0,2011,Rural,3,India,23,Madhya Pradesh,426,Panna,40.3,,4.800000000000001,,4.600000000000001,
3_23_426_0,2011,Total,3,India,23,Madhya Pradesh,426,Panna,42.6,,9.9,,9.600000000000001,
3_23_426_0,2011,Urban,3,India,23,Madhya Pradesh,426,Panna,62,59.8,53.1,52.6,52.7,52.40000000000001
3_23_427_0,2011,Rural,3,India,23,Madhya Pradesh,427,Sagar,42.7,,11,,10.1,
3_23_427_0,2011,Total,3,India,23,Madhya Pradesh,427,Sagar,51.7,,24.8,,24.1,
3_23_427_0,2011,Urban,3,India,23,Madhya Pradesh,427,Sagar,77.10000000000001,69,64.2,44.7,63.90000000000001,44.2
3_23_428_0,2011,Rural,3,India,23,Madhya Pradesh,428,Damoh,38.7,,5.800000000000001,,5.600000000000001,
3_23_428_0,2011,Total,3,India,23,Madhya Pradesh,428,Damoh,42.40000000000001,,14.2,,14,
3_23_428_0,2011,Urban,3,India,23,Madhya Pradesh,428,Damoh,60.40000000000001,53,55.7,45.90000000000001,55.2,45.6
3_23_429_0,2011,Rural,3,India,23,Madhya Pradesh,429,Satna,54.1,,22.6,,20.1,
3_23_429_0,2011,Total,3,India,23,Madhya Pradesh,429,Satna,57.5,,29.4,,27.3,
3_23_429_0,2011,Urban,3,India,23,Madhya Pradesh,429,Satna,72.8,62.2,59.5,29,59,28.2
3_23_430_0,2011,Rural,3,India,23,Madhya Pradesh,430,Rewa,46.1,,17.4,,16,
3_23_430_0,2011,Total,3,India,23,Madhya Pradesh,430,Rewa,49.6,,22.9,,21.6,
3_23_430_0,2011,Urban,3,India,23,Madhya Pradesh,430,Rewa,72,60.40000000000001,58.3,37.5,57.6,36.6
3_23_431_0,2011,Rural,3,India,23,Madhya Pradesh,431,Umaria,36.2,,5.7,,5.2,
3_23_431_0,2011,Total,3,India,23,Madhya Pradesh,431,Umaria,41.3,,13.2,,12.8,
3_23_431_0,2011,Urban,3,India,23,Madhya Pradesh,431,Umaria,68.10000000000001,58.90000000000001,53.2,38,52.90000000000001,37.7
3_23_432_0,2011,Rural,3,India,23,Madhya Pradesh,432,Neemuch,51.7,,13,,12.8,
3_23_432_0,2011,Total,3,India,23,Madhya Pradesh,432,Neemuch,59.6,,26.1,,25.9,
3_23_432_0,2011,Urban,3,India,23,Madhya Pradesh,432,Neemuch,82.10000000000001,80.90000000000001,63.2,55,63.2,54.90000000000001
3_23_433_0,2011,Rural,3,India,23,Madhya Pradesh,433,Mandsaur,45.8,,13.2,,12.9,
3_23_433_0,2011,Total,3,India,23,Madhya Pradesh,433,Mandsaur,51.6,,23.9,,23.6,
3_23_433_0,2011,Urban,3,India,23,Madhya Pradesh,433,Mandsaur,75.40000000000001,70.3,67.90000000000001,47.90000000000001,67.8,47.8
3_23_434_0,2011,Rural,3,India,23,Madhya Pradesh,434,Ratlam,49.6,,13.2,,12.7,
3_23_434_0,2011,Total,3,India,23,Madhya Pradesh,434,Ratlam,60.40000000000001,,32.2,,31.8,
3_23_434_0,2011,Urban,3,India,23,Madhya Pradesh,434,Ratlam,88.10000000000001,82.60000000000001,81,64.60000000000001,80.80000000000001,64.3
3_23_435_0,2011,Rural,3,India,23,Madhya Pradesh,435,Ujjain,54.8,,17.6,,17.3,
3_23_435_0,2011,Total,3,India,23,Madhya Pradesh,435,Ujjain,65.60000000000001,,42.40000000000001,,42.1,
3_23_435_0,2011,Urban,3,India,23,Madhya Pradesh,435,Ujjain,82.90000000000001,77.40000000000001,82.30000000000001,66.60000000000001,82,66.3
3_23_436_0,2011,Rural,3,India,23,Madhya Pradesh,436,Shajapur,46.6,,13.2,,12.9,
3_23_436_0,2011,Total,3,India,23,Madhya Pradesh,436,Shajapur,52.1,,22.8,,22.6,
3_23_436_0,2011,Urban,3,India,23,Madhya Pradesh,436,Shajapur,76.90000000000001,70.7,66,64.2,65.8,63.90000000000001
3_23_437_0,2011,Rural,3,India,23,Madhya Pradesh,437,Dewas,59.2,,21.5,,21.2,
3_23_437_0,2011,Total,3,India,23,Madhya Pradesh,437,Dewas,63.1,,36.5,,36.2,
3_23_437_0,2011,Urban,3,India,23,Madhya Pradesh,437,Dewas,73.40000000000001,60.40000000000001,76.2,62.5,75.8,61.90000000000001
3_23_438_0,2011,Rural,3,India,23,Madhya Pradesh,438,Dhar,51.6,,18.9,,17.8,
3_23_438_0,2011,Total,3,India,23,Madhya Pradesh,438,Dhar,56.90000000000001,,29.7,,28.8,
3_23_438_0,2011,Urban,3,India,23,Madhya Pradesh,438,Dhar,79.5,73.8,75.7,60.8,75.40000000000001,60.40000000000001
3_23_439_0,2011,Rural,3,India,23,Madhya Pradesh,439,Indore,60.7,,41.2,,40.7,
3_23_439_0,2011,Total,3,India,23,Madhya Pradesh,439,Indore,79.30000000000001,,76.80000000000001,,76.40000000000001,
3_23_439_0,2011,Urban,3,India,23,Madhya Pradesh,439,Indore,85.5,78.10000000000001,88.60000000000001,83.5,88.2,82.80000000000001
3_23_440_0,2011,Rural,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),65.90000000000001,,12.8,,12.4,
3_23_440_0,2011,Total,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),69.2,,22.2,,21.8,
3_23_440_0,2011,Urban,3,India,23,Madhya Pradesh,440,Khargone (West Nimar),87.30000000000001,81.5,73.10000000000001,63.8,72.60000000000001,63
3_23_441_0,2011,Rural,3,India,23,Madhya Pradesh,441,Barwani,60.6,,10.1,,9.4,
3_23_441_0,2011,Total,3,India,23,Madhya Pradesh,441,Barwani,64.7,,18.5,,17.8,
3_23_441_0,2011,Urban,3,India,23,Madhya Pradesh,441,Barwani,87.10000000000001,80.5,64.7,46.5,64.2,46.1
3_23_442_0,2011,Rural,3,India,23,Madhya Pradesh,442,Rajgarh,36.8,,7.7,,7.100000000000001,
3_23_442_0,2011,Total,3,India,23,Madhya Pradesh,442,Rajgarh,42.3,,15.5,,15,
3_23_442_0,2011,Urban,3,India,23,Madhya Pradesh,442,Rajgarh,72.90000000000001,67.2,59,50.5,58.6,50.1
3_23_443_0,2011,Rural,3,India,23,Madhya Pradesh,443,Vidisha,64.2,,11.3,,11,
3_23_443_0,2011,Total,3,India,23,Madhya Pradesh,443,Vidisha,68.90000000000001,,24.4,,24.1,
3_23_443_0,2011,Urban,3,India,23,Madhya Pradesh,443,Vidisha,85.5,80.7,70.90000000000001,61,70.5,60.3
3_23_444_0,2011,Rural,3,India,23,Madhya Pradesh,444,Bhopal,61.8,,21.3,,20.9,
3_23_444_0,2011,Total,3,India,23,Madhya Pradesh,444,Bhopal,79.60000000000001,,71.2,,70.8,
3_23_444_0,2011,Urban,3,India,23,Madhya Pradesh,444,Bhopal,83.60000000000001,72.3,82.7,61.8,82.30000000000001,60.90000000000001
3_23_445_0,2011,Rural,3,India,23,Madhya Pradesh,445,Sehore,60,,21.5,,21.1,
3_23_445_0,2011,Total,3,India,23,Madhya Pradesh,445,Sehore,64.10000000000001,,31.6,,31.1,
3_23_445_0,2011,Urban,3,India,23,Madhya Pradesh,445,Sehore,83.10000000000001,79.5,78.30000000000001,76.90000000000001,77.60000000000001,75.90000000000001
3_23_446_0,2011,Rural,3,India,23,Madhya Pradesh,446,Raisen,58.2,,18.2,,17.8,
3_23_446_0,2011,Total,3,India,23,Madhya Pradesh,446,Raisen,63.1,,29.8,,29.3,
3_23_446_0,2011,Urban,3,India,23,Madhya Pradesh,446,Raisen,80.90000000000001,80,71.2,65.2,70.40000000000001,64.40000000000001
3_23_447_0,2011,Rural,3,India,23,Madhya Pradesh,447,Betul,54.5,,12.8,,11.8,
3_23_447_0,2011,Total,3,India,23,Madhya Pradesh,447,Betul,60.3,,24.5,,23.5,
3_23_447_0,2011,Urban,3,India,23,Madhya Pradesh,447,Betul,83,74.60000000000001,70.7,50.6,69.7,49.5
3_23_448_0,2011,Rural,3,India,23,Madhya Pradesh,448,Harda,53,,38.2,,37.5,
3_23_448_0,2011,Total,3,India,23,Madhya Pradesh,448,Harda,59.3,,46.40000000000001,,45.8,
3_23_448_0,2011,Urban,3,India,23,Madhya Pradesh,448,Harda,83.7,81,78.5,72.90000000000001,78.30000000000001,72.60000000000001
3_23_449_0,2011,Rural,3,India,23,Madhya Pradesh,449,Hoshangabad,61.40000000000001,,33.7,,32.4,
3_23_449_0,2011,Total,3,India,23,Madhya Pradesh,449,Hoshangabad,70.40000000000001,,47.90000000000001,,46.8,
3_23_449_0,2011,Urban,3,India,23,Madhya Pradesh,449,Hoshangabad,90.30000000000001,86.80000000000001,79.40000000000001,71.60000000000001,78.60000000000001,70.7
3_23_450_0,2011,Rural,3,India,23,Madhya Pradesh,450,Katni,54.40000000000001,,8.4,,7.800000000000001,
3_23_450_0,2011,Total,3,India,23,Madhya Pradesh,450,Katni,60.3,,19.2,,18.7,
3_23_450_0,2011,Urban,3,India,23,Madhya Pradesh,450,Katni,85.80000000000001,71.3,65.40000000000001,27,65.2,26.6
3_23_451_0,2011,Rural,3,India,23,Madhya Pradesh,451,Jabalpur,63.40000000000001,,26.6,,24.1,
3_23_451_0,2011,Total,3,India,23,Madhya Pradesh,451,Jabalpur,74.60000000000001,,54.8,,53.3,
3_23_451_0,2011,Urban,3,India,23,Madhya Pradesh,451,Jabalpur,84.10000000000001,79.90000000000001,78.60000000000001,71.8,78,71.10000000000001
3_23_452_0,2011,Rural,3,India,23,Madhya Pradesh,452,Narsimhapur,70.60000000000001,,27.3,,26.3,
3_23_452_0,2011,Total,3,India,23,Madhya Pradesh,452,Narsimhapur,73.60000000000001,,34.9,,33.9,
3_23_452_0,2011,Urban,3,India,23,Madhya Pradesh,452,Narsimhapur,88.10000000000001,87.30000000000001,71.10000000000001,63.1,70.10000000000001,62.3
3_23_453_0,2011,Rural,3,India,23,Madhya Pradesh,453,Dindori,33.4,,3.5,,3.3,
3_23_453_0,2011,Total,3,India,23,Madhya Pradesh,453,Dindori,34.8,,5.7,,5.4,
3_23_453_0,2011,Urban,3,India,23,Madhya Pradesh,453,Dindori,65.7,,55.1,,54.3,
3_23_454_0,2011,Rural,3,India,23,Madhya Pradesh,454,Mandla,34.5,,6.600000000000001,,5.800000000000001,
3_23_454_0,2011,Total,3,India,23,Madhya Pradesh,454,Mandla,39.2,,13.2,,12.4,
3_23_454_0,2011,Urban,3,India,23,Madhya Pradesh,454,Mandla,76,73.3,64.60000000000001,60.6,63.5,59.3
3_23_455_0,2011,Rural,3,India,23,Madhya Pradesh,455,Chhindwara,49.7,,12.2,,11.4,
3_23_455_0,2011,Total,3,India,23,Madhya Pradesh,455,Chhindwara,57.2,,25.3,,24.6,
3_23_455_0,2011,Urban,3,India,23,Madhya Pradesh,455,Chhindwara,80.2,80.60000000000001,65.8,48.3,65.10000000000001,47.7
3_23_456_0,2011,Rural,3,India,23,Madhya Pradesh,456,Seoni,45.3,,15.1,,11.8,
3_23_456_0,2011,Total,3,India,23,Madhya Pradesh,456,Seoni,48.90000000000001,,21.7,,18.6,
3_23_456_0,2011,Urban,3,India,23,Madhya Pradesh,456,Seoni,77.40000000000001,79.40000000000001,73.60000000000001,65.8,72.60000000000001,64.5
3_23_457_0,2011,Rural,3,India,23,Madhya Pradesh,457,Balaghat,39.5,,11.6,,10.2,
3_23_457_0,2011,Total,3,India,23,Madhya Pradesh,457,Balaghat,42.2,,18.5,,17.1,
3_23_457_0,2011,Urban,3,India,23,Madhya Pradesh,457,Balaghat,59.2,61.90000000000001,63,50.7,61.5,48.90000000000001
3_23_458_0,2011,Rural,3,India,23,Madhya Pradesh,458,Guna,51.1,,7.100000000000001,,6.9,
3_23_458_0,2011,Total,3,India,23,Madhya Pradesh,458,Guna,58.2,,19.5,,19.2,
3_23_458_0,2011,Urban,3,India,23,Madhya Pradesh,458,Guna,80.60000000000001,68.60000000000001,58.8,27.9,58.6,27.4
3_23_459_0,2011,Rural,3,India,23,Madhya Pradesh,459,Ashoknagar,54.3,,6.800000000000001,,6.7,
3_23_459_0,2011,Total,3,India,23,Madhya Pradesh,459,Ashoknagar,57.40000000000001,,15,,14.9,
3_23_459_0,2011,Urban,3,India,23,Madhya Pradesh,459,Ashoknagar,72.90000000000001,57.6,55.3,30.1,55,30.1
3_23_460_0,2011,Rural,3,India,23,Madhya Pradesh,460,Shahdol,32.3,,7.300000000000001,,6.600000000000001,
3_23_460_0,2011,Total,3,India,23,Madhya Pradesh,460,Shahdol,39,,17.3,,16.6,
3_23_460_0,2011,Urban,3,India,23,Madhya Pradesh,460,Shahdol,70.10000000000001,63.40000000000001,63.40000000000001,36.4,62.8,36.2
3_23_461_0,2011,Rural,3,India,23,Madhya Pradesh,461,Anuppur,31.7,,4.100000000000001,,3.9,
3_23_461_0,2011,Total,3,India,23,Madhya Pradesh,461,Anuppur,41.7,,17.4,,17.2,
3_23_461_0,2011,Urban,3,India,23,Madhya Pradesh,461,Anuppur,71.60000000000001,57.3,56.8,28.4,56.5,28.3
3_23_462_0,2011,Rural,3,India,23,Madhya Pradesh,462,Sidhi,38.7,,3.9,,3.6,
3_23_462_0,2011,Total,3,India,23,Madhya Pradesh,462,Sidhi,41,,7.300000000000001,,7,
3_23_462_0,2011,Urban,3,India,23,Madhya Pradesh,462,Sidhi,70.60000000000001,75,48.90000000000001,38.3,48.6,38
3_23_463_0,2011,Rural,3,India,23,Madhya Pradesh,463,Singrauli,17,,2,,1.9,
3_23_463_0,2011,Total,3,India,23,Madhya Pradesh,463,Singrauli,26.1,,11.1,,11.1,
3_23_463_0,2011,Urban,3,India,23,Madhya Pradesh,463,Singrauli,66.7,42,51.90000000000001,16.8,51.90000000000001,16.8
3_23_464_0,2011,Rural,3,India,23,Madhya Pradesh,464,Jhabua,48.1,,5.7,,5.4,
3_23_464_0,2011,Total,3,India,23,Madhya Pradesh,464,Jhabua,51.40000000000001,,11.6,,11.3,
3_23_464_0,2011,Urban,3,India,23,Madhya Pradesh,464,Jhabua,88.5,87.10000000000001,76.7,70.7,76.60000000000001,70.3
3_23_465_0,2011,Rural,3,India,23,Madhya Pradesh,465,Alirajpur,60.6,,4.800000000000001,,4.5,
3_23_465_0,2011,Total,3,India,23,Madhya Pradesh,465,Alirajpur,62.5,,10.4,,10.1,
3_23_465_0,2011,Urban,3,India,23,Madhya Pradesh,465,Alirajpur,83.5,,74.90000000000001,,74.90000000000001,
3_23_466_0,2011,Rural,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),56.40000000000001,,17.2,,15.3,
3_23_466_0,2011,Total,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),61.1,,26.6,,25,
3_23_466_0,2011,Urban,3,India,23,Madhya Pradesh,466,Khandwa (East Nimar),82,69.3,68.2,48.8,67.8,48.40000000000001
3_23_467_0,2011,Rural,3,India,23,Madhya Pradesh,467,Burhanpur,67.5,,18.4,,16.9,
3_23_467_0,2011,Total,3,India,23,Madhya Pradesh,467,Burhanpur,75.3,,34.7,,33.5,
3_23_467_0,2011,Urban,3,India,23,Madhya Pradesh,467,Burhanpur,91.10000000000001,85.5,67.8,44.40000000000001,67,43.2
3_24_468_0,2011,Rural,3,India,24,Gujarat,468,Kachchh,80,,49.1,,48.90000000000001,
3_24_468_0,2011,Total,3,India,24,Gujarat,468,Kachchh,83.40000000000001,,62.8,,62.6,
3_24_468_0,2011,Urban,3,India,24,Gujarat,468,Kachchh,89.5,60.6,87.60000000000001,41.90000000000001,87.2,40.90000000000001
3_24_469_0,2011,Rural,3,India,24,Gujarat,469,Banas Kantha,77.10000000000001,,17,,17,
3_24_469_0,2011,Total,3,India,24,Gujarat,469,Banas Kantha,79.40000000000001,,25.9,,25.8,
3_24_469_0,2011,Urban,3,India,24,Gujarat,469,Banas Kantha,93.10000000000001,89.10000000000001,77.80000000000001,54.2,77.7,53.5
3_24_470_0,2011,Rural,3,India,24,Gujarat,470,Patan,84.90000000000001,,35.9,,35.6,
3_24_470_0,2011,Total,3,India,24,Gujarat,470,Patan,87.30000000000001,,46,,45.8,
3_24_470_0,2011,Urban,3,India,24,Gujarat,470,Patan,96.10000000000001,87.80000000000001,82.30000000000001,31.4,82.10000000000001,31.4
3_24_471_0,2011,Rural,3,India,24,Gujarat,471,Mahesana,92,,44.2,,44.2,
3_24_471_0,2011,Total,3,India,24,Gujarat,471,Mahesana,92.80000000000001,,54.5,,54.40000000000001,
3_24_471_0,2011,Urban,3,India,24,Gujarat,471,Mahesana,95.10000000000001,29.4,84.90000000000001,39,84.7,39
3_24_472_0,2011,Rural,3,India,24,Gujarat,472,Sabar Kantha,75.5,,30.9,,30.6,
3_24_472_0,2011,Total,3,India,24,Gujarat,472,Sabar Kantha,78.10000000000001,,38,,37.7,
3_24_472_0,2011,Urban,3,India,24,Gujarat,472,Sabar Kantha,92.30000000000001,86,76.5,37.7,76.3,37.7
3_24_473_0,2011,Rural,3,India,24,Gujarat,473,Gandhinagar,94.7,,42.6,,42.3,
3_24_473_0,2011,Total,3,India,24,Gujarat,473,Gandhinagar,95.40000000000001,,59.40000000000001,,59.2,
3_24_473_0,2011,Urban,3,India,24,Gujarat,473,Gandhinagar,96.40000000000001,79.10000000000001,80.7,16.1,80.5,16.1
3_24_474_0,2011,Rural,3,India,24,Gujarat,474,Ahmadabad,77.10000000000001,,32.7,,32.4,
3_24_474_0,2011,Total,3,India,24,Gujarat,474,Ahmadabad,94.5,,82.80000000000001,,82.7,
3_24_474_0,2011,Urban,3,India,24,Gujarat,474,Ahmadabad,97.7,90.7,91.90000000000001,60,91.80000000000001,59.5
3_24_475_0,2011,Rural,3,India,24,Gujarat,475,Surendranagar,64.40000000000001,,20.7,,20.6,
3_24_475_0,2011,Total,3,India,24,Gujarat,475,Surendranagar,72,,35.1,,35.1,
3_24_475_0,2011,Urban,3,India,24,Gujarat,475,Surendranagar,90.40000000000001,78,69.90000000000001,32.2,69.90000000000001,32.2
3_24_476_0,2011,Rural,3,India,24,Gujarat,476,Rajkot,83.10000000000001,,43.7,,43.6,
3_24_476_0,2011,Total,3,India,24,Gujarat,476,Rajkot,88.80000000000001,,68.8,,68.60000000000001,
3_24_476_0,2011,Urban,3,India,24,Gujarat,476,Rajkot,92.60000000000001,79.7,85.60000000000001,58.6,85.40000000000001,58
3_24_477_0,2011,Rural,3,India,24,Gujarat,477,Jamnagar,69,,34.6,,34.4,
3_24_477_0,2011,Total,3,India,24,Gujarat,477,Jamnagar,78.30000000000001,,56.6,,56.40000000000001,
3_24_477_0,2011,Urban,3,India,24,Gujarat,477,Jamnagar,89.30000000000001,87.60000000000001,82.7,70.8,82.60000000000001,70.40000000000001
3_24_478_0,2011,Rural,3,India,24,Gujarat,478,Porbandar,49.90000000000001,,39.1,,38.7,
3_24_478_0,2011,Total,3,India,24,Gujarat,478,Porbandar,68.60000000000001,,57.6,,57.40000000000001,
3_24_478_0,2011,Urban,3,India,24,Gujarat,478,Porbandar,88.10000000000001,66.7,76.80000000000001,52.8,76.80000000000001,52.7
3_24_479_0,2011,Rural,3,India,24,Gujarat,479,Junagadh,66.60000000000001,,45.90000000000001,,45.8,
3_24_479_0,2011,Total,3,India,24,Gujarat,479,Junagadh,73.60000000000001,,59.40000000000001,,59.3,
3_24_479_0,2011,Urban,3,India,24,Gujarat,479,Junagadh,87.2,78.2,85.40000000000001,64.40000000000001,85.30000000000001,64.10000000000001
3_24_480_0,2011,Rural,3,India,24,Gujarat,480,Amreli,77.40000000000001,,51.90000000000001,,51.8,
3_24_480_0,2011,Total,3,India,24,Gujarat,480,Amreli,80,,58.6,,58.5,
3_24_480_0,2011,Urban,3,India,24,Gujarat,480,Amreli,87.60000000000001,75.7,78.10000000000001,47.8,78,47.8
3_24_481_0,2011,Rural,3,India,24,Gujarat,481,Bhavnagar,70.5,,32,,31.9,
3_24_481_0,2011,Total,3,India,24,Gujarat,481,Bhavnagar,78.40000000000001,,53.6,,53.40000000000001,
3_24_481_0,2011,Urban,3,India,24,Gujarat,481,Bhavnagar,88.5,85,81.10000000000001,62.7,80.80000000000001,61.8
3_24_482_0,2011,Rural,3,India,24,Gujarat,482,Anand,83.30000000000001,,41.1,,40.90000000000001,
3_24_482_0,2011,Total,3,India,24,Gujarat,482,Anand,86.40000000000001,,53.8,,53.6,
3_24_482_0,2011,Urban,3,India,24,Gujarat,482,Anand,93.5,85,82.80000000000001,41.40000000000001,82.60000000000001,40.5
3_24_483_0,2011,Rural,3,India,24,Gujarat,483,Kheda,77.2,,25.2,,24.9,
3_24_483_0,2011,Total,3,India,24,Gujarat,483,Kheda,80.7,,37.2,,36.9,
3_24_483_0,2011,Urban,3,India,24,Gujarat,483,Kheda,93,90.40000000000001,78.40000000000001,71.2,78.2,70.7
3_24_484_0,2011,Rural,3,India,24,Gujarat,484,Panch Mahals,52.2,,16.8,,15.9,
3_24_484_0,2011,Total,3,India,24,Gujarat,484,Panch Mahals,57.6,,27,,26.2,
3_24_484_0,2011,Urban,3,India,24,Gujarat,484,Panch Mahals,87.80000000000001,94,83.7,61.5,83.7,61.5
3_24_485_0,2011,Rural,3,India,24,Gujarat,485,Dohad,32.7,,6,,5.4,
3_24_485_0,2011,Total,3,India,24,Gujarat,485,Dohad,37.5,,12.9,,12.4,
3_24_485_0,2011,Urban,3,India,24,Gujarat,485,Dohad,78.90000000000001,80.30000000000001,71.40000000000001,60.5,71.3,60.5
3_24_486_0,2011,Rural,3,India,24,Gujarat,486,Vadodara,76.90000000000001,,28.4,,28,
3_24_486_0,2011,Total,3,India,24,Gujarat,486,Vadodara,86.5,,61.6,,61.3,
3_24_486_0,2011,Urban,3,India,24,Gujarat,486,Vadodara,95.30000000000001,82.40000000000001,91.7,67.10000000000001,91.5,65.60000000000001
3_24_487_0,2011,Rural,3,India,24,Gujarat,487,Narmada,80.10000000000001,,15.7,,14.3,
3_24_487_0,2011,Total,3,India,24,Gujarat,487,Narmada,81.5,,22,,20.7,
3_24_487_0,2011,Urban,3,India,24,Gujarat,487,Narmada,93,90.30000000000001,74.60000000000001,64.7,74,64.60000000000001
3_24_488_0,2011,Rural,3,India,24,Gujarat,488,Bharuch,82.60000000000001,,45.5,,44.90000000000001,
3_24_488_0,2011,Total,3,India,24,Gujarat,488,Bharuch,86.40000000000001,,60.8,,60.3,
3_24_488_0,2011,Urban,3,India,24,Gujarat,488,Bharuch,93.40000000000001,86.30000000000001,88.80000000000001,69.8,88.5,68.90000000000001
3_24_489_0,2011,Rural,3,India,24,Gujarat,489,The Dangs,48,,24.9,,23.4,
3_24_489_0,2011,Total,3,India,24,Gujarat,489,The Dangs,48.90000000000001,,28,,26.5,
3_24_489_0,2011,Urban,3,India,24,Gujarat,489,The Dangs,56.8,,57.7,,56.3,
3_24_490_0,2011,Rural,3,India,24,Gujarat,490,Navsari,74.8,,44.2,,43.7,
3_24_490_0,2011,Total,3,India,24,Gujarat,490,Navsari,81,,56.8,,56.40000000000001,
3_24_490_0,2011,Urban,3,India,24,Gujarat,490,Navsari,94.90000000000001,92.80000000000001,85.10000000000001,63.2,85.10000000000001,63
3_24_491_0,2011,Rural,3,India,24,Gujarat,491,Valsad,63.5,,27.3,,26.6,
3_24_491_0,2011,Total,3,India,24,Gujarat,491,Valsad,73,,46.8,,46.3,
3_24_491_0,2011,Urban,3,India,24,Gujarat,491,Valsad,86.80000000000001,81.40000000000001,75.5,66.60000000000001,75.2,66.40000000000001
3_24_492_0,2011,Rural,3,India,24,Gujarat,492,Surat,84.30000000000001,,49.7,,48,
3_24_492_0,2011,Total,3,India,24,Gujarat,492,Surat,93.40000000000001,,84.5,,84.10000000000001,
3_24_492_0,2011,Urban,3,India,24,Gujarat,492,Surat,95.7,96.40000000000001,93.30000000000001,73,93.30000000000001,72.8
3_24_493_0,2011,Rural,3,India,24,Gujarat,493,Tapi,72.2,,22.8,,22,
3_24_493_0,2011,Total,3,India,24,Gujarat,493,Tapi,73.90000000000001,,27.9,,27.2,
3_24_493_0,2011,Urban,3,India,24,Gujarat,493,Tapi,90.7,81.5,76.90000000000001,56,76.7,56
3_25_494_0,2011,Rural,3,India,25,Daman & Diu,494,Diu,96.90000000000001,,43,,43,
3_25_494_0,2011,Total,3,India,25,Daman & Diu,494,Diu,97.60000000000001,,58.6,,58.5,
3_25_494_0,2011,Urban,3,India,25,Daman & Diu,494,Diu,98.30000000000001,,74.60000000000001,,74.3,
3_25_495_0,2011,Rural,3,India,25,Daman & Diu,495,Daman,94,,57.3,,56.8,
3_25_495_0,2011,Total,3,India,25,Daman & Diu,495,Daman,97.5,,82.30000000000001,,82.2,
3_25_495_0,2011,Urban,3,India,25,Daman & Diu,495,Daman,98.10000000000001,,86.7,,86.60000000000001,
3_26_496_0,2011,Rural,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,72.10000000000001,,26.1,,26,
3_26_496_0,2011,Total,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,84.10000000000001,,54.40000000000001,,54.3,
3_26_496_0,2011,Urban,3,India,26,Dadra & Nagar Haveli,496,Dadra & Nagar Haveli,95.40000000000001,,81,,80.90000000000001,
3_27_497_0,2011,Rural,3,India,27,Maharashtra,497,Nandurbar,74.2,,22.1,,20.5,
3_27_497_0,2011,Total,3,India,27,Maharashtra,497,Nandurbar,76.60000000000001,,28.4,,27,
3_27_497_0,2011,Urban,3,India,27,Maharashtra,497,Nandurbar,89.90000000000001,90.10000000000001,62.90000000000001,31.3,62.7,31.1
3_27_498_0,2011,Rural,3,India,27,Maharashtra,498,Dhule,84.2,,18.4,,17.8,
3_27_498_0,2011,Total,3,India,27,Maharashtra,498,Dhule,85.80000000000001,,30.9,,30.4,
3_27_498_0,2011,Urban,3,India,27,Maharashtra,498,Dhule,90.2,90.7,64.90000000000001,29.6,64.60000000000001,29.4
3_27_499_0,2011,Rural,3,India,27,Maharashtra,499,Jalgaon,85.2,,22.3,,22.1,
3_27_499_0,2011,Total,3,India,27,Maharashtra,499,Jalgaon,87.2,,35.3,,35,
