id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,lp_inf_man_t,lp_inf_man_1,lp_inf_man_2,lp_inf_man_3,lp_inf_man_4,lp_inf_man_5,lp_inf_man_6,lp_inf_man_7,lp_inf_man_8,lp_inf_man_9,lp_inf_man_10,lp_inf_man_11,lp_inf_man_12,lp_inf_man_13,kl_inf_man_t,kl_inf_man_1,kl_inf_man_2,kl_inf_man_3,kl_inf_man_4,kl_inf_man_5,kl_inf_man_6,kl_inf_man_7,kl_inf_man_8,kl_inf_man_9,kl_inf_man_10,kl_inf_man_11,kl_inf_man_12,kl_inf_man_13
3_10_238_0,2011,Urban,3,India,10,Bihar,238,Jamui,410.6,29.5,63,64.3,,,,,137.1,,,,,991.1,916.5,574.6,732.1,899.9000000000001,,,,,592.8000000000001,,,,,1395
3_10_239_0,2011,Rural,3,India,10,Bihar,239,Jehanabad,104.5,183,122.5,,,,8.6,45.90000000000001,227.5,,,,,79.80000000000001,829.7000000000001,1094.9,1070.8,,,,265.4,448.2000000000001,751.6,,,,,768.2000000000001
3_10_239_0,2011,Total,3,India,10,Bihar,239,Jehanabad,106.2,189.1,107,,,,8.6,48,227.5,,,,,81.5,856.2000000000001,1126.5,1094.5,,,,265.4,665.9000000000001,751.6,,,,,771.5
3_10_239_0,2011,Urban,3,India,10,Bihar,239,Jehanabad,126.1,244.2,83.30000000000001,,,,,55.3,,,,,,155.3,1163.8,1416.3,1130.7,,,,,1404.3,,,,,,912.1
3_10_240_0,2011,Rural,3,India,10,Bihar,240,Arwal,104.2,202.2,119.7,816.8000000000001,,,,18.4,156.6,,,,,74.5,480.9,1106,822.6,912.9000000000001,,,,99.90000000000001,636.1,,,,,258
3_10_240_0,2011,Total,3,India,10,Bihar,240,Arwal,104.2,202.2,119.7,816.8000000000001,,,,18.4,156.6,,,,,74.5,480.9,1106,822.6,912.9000000000001,,,,99.90000000000001,636.1,,,,,258
3_10_240_0,,Urban,3,India,10,Bihar,240,Arwal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_11_241_0,2011,Rural,3,India,11,Sikkim,241,North  District,90,,90,,,,,,,,,,,,1707.7,,1707.7,,,,,,,,,,,
3_11_241_0,2011,Total,3,India,11,Sikkim,241,North  District,90,,90,,,,,,,,,,,,1707.7,,1707.7,,,,,,,,,,,
3_11_241_0,,Urban,3,India,11,Sikkim,241,North  District,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_11_242_0,2011,Rural,3,India,11,Sikkim,242,West District,102.4,360.6,60.5,,,,,,,,,,,81.60000000000001,1638.9,1132.5,1870.1,,,,,,,,,,,20.4
3_11_242_0,2011,Total,3,India,11,Sikkim,242,West District,275.6,360.6,75,,,,,,,,,,,1106.6,1652,1132.5,1635.1,,,,,,,,,,,1958
3_11_242_0,2011,Urban,3,India,11,Sikkim,242,West District,509.5,,97.7,,,,,,,,,,,1424.7,1669.8,,1269.5,,,,,,,,,,,2559.3
3_11_243_0,2011,Rural,3,India,11,Sikkim,243,South District,68,,150,18.7,,,,,113.6,,,,,,2199.3,,1885.6,3224.7,,,,,364.3,,,,,
3_11_243_0,2011,Total,3,India,11,Sikkim,243,South District,190.9,,136.6,18.7,813.3000000000001,,,,113.6,,,,,,3751.2,,1937.2,3224.7,12558.8,,,,364.3,,,,,
3_11_243_0,2011,Urban,3,India,11,Sikkim,243,South District,469.6,,125.9,,813.3000000000001,,,,,,,,,,7268.6,,1978.4,,12558.8,,,,,,,,,
3_11_244_0,2011,Rural,3,India,11,Sikkim,244,East District,182.5,1120.8,165.2,,,,,,156.2,,,,,172.8,1776.4,2989.5,1373.9,,,,,,1507.7,,,,,2338.2
3_11_244_0,2011,Total,3,India,11,Sikkim,244,East District,227.1,990.7000000000001,157.8,,71.40000000000001,,,,180.5,,,,,270.5,2126.3,4908.1,1969.9,,1607,,,,1656,,,,,2296.1
3_11_244_0,2011,Urban,3,India,11,Sikkim,244,East District,310.5,922.3000000000001,148.5,,71.40000000000001,,,,830.3000000000001,,,,,471.5,2780,5917.1,2719.6,,1607,,,,5624.5,,,,,2209.5
3_12_245_1,,Rural,3,India,12,India/China  1,245,Tawang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_12_245_1,2011,Total,3,India,12,India/China  1,245,Tawang,2128.3,3508.9,1474.1,,,,,,966.9000000000001,,,,,,2013.2,2896.9,1706.9,,,,,,875.8000000000001,,,,,
3_12_245_1,2011,Urban,3,India,12,India/China  1,245,Tawang,2128.3,3508.9,1474.1,,,,,,966.9000000000001,,,,,,2013.2,2896.9,1706.9,,,,,,875.8000000000001,,,,,
3_12_246_1,2011,Rural,3,India,12,India/China  1,246,West Kameng,128.4,,112.3,,,,,,,,,,,176.8,749.9000000000001,,749.9000000000001,,,,,,,,,,,
3_12_246_1,2011,Total,3,India,12,India/China  1,246,West Kameng,128.4,,114.1,,,,,,,,,,,176.8,749.9000000000001,,749.9000000000001,,,,,,,,,,,
3_12_246_1,2011,Urban,3,India,12,India/China  1,246,West Kameng,128.6,,128.6,,,,,,,,,,,,,,,,,,,,,,,,,
3_12_247_1,2011,Rural,3,India,12,India/China  1,247,East Kameng,88.2,64.3,,,,,,,1071.3,,,,,,337.1,241.1,,,,,,,4285.400000000001,,,,,
3_12_247_1,2011,Total,3,India,12,India/China  1,247,East Kameng,136.9,64.3,,385.7000000000001,,,,,405.3,,,,,,278.5,241.1,,12.9,,,,,748.1,,,,,
3_12_247_1,2011,Urban,3,India,12,India/China  1,247,East Kameng,332.1,,,385.7000000000001,,,,,278.5,,,,,,43.90000000000001,,,12.9,,,,,75,,,,,
3_12_248_1,2011,Rural,3,India,12,India/China  1,248,Papum Pare,343.9,,382.5,,,,,,276.8,,,,,,1729.2,,2041.8,,,,,,1185.5,,,,,
3_12_248_0,2011,Rural,3,India,12,Arunachal Pradesh,248,Papum Pare,343.9,,382.5,,,,,,276.8,,,,,,1729.2,,2041.8,,,,,,1185.5,,,,,
3_12_248_0,2011,Total,3,India,12,Arunachal Pradesh,248,Papum Pare,518.5,,382.5,,,,,,276.8,,,,,660.7000000000001,793.5,,2041.8,,,,,,1185.5,,,,,31.2
3_12_248_1,2011,Total,3,India,12,India/China  1,248,Papum Pare,518.5,,382.5,,,,,,276.8,,,,,660.7000000000001,793.5,,2041.8,,,,,,1185.5,,,,,31.2
3_12_248_0,2011,Urban,3,India,12,Arunachal Pradesh,248,Papum Pare,660.7000000000001,,,,,,,,,,,,,660.7000000000001,31.2,,,,,,,,,,,,,31.2
3_12_248_1,2011,Urban,3,India,12,India/China  1,248,Papum Pare,660.7000000000001,,,,,,,,,,,,,660.7000000000001,31.2,,,,,,,,,,,,,31.2
3_12_249_1,2011,Rural,3,India,12,India/China  1,249,Upper Subansiri,1220.8,1346.3,,,,,,,1074.4,,,,,,1303.7,1926.7,,,,,,,576.5,,,,,
3_12_249_1,2011,Total,3,India,12,India/China  1,249,Upper Subansiri,722.1,1346.3,,,,,,,1074.4,,,,,428.5,707.8000000000001,1926.7,,,,,,,576.5,,,,,357.1
3_12_249_1,2011,Urban,3,India,12,India/China  1,249,Upper Subansiri,428.5,,,,,,,,,,,,,428.5,357.1,,,,,,,,,,,,,357.1
3_12_250_0,2011,Rural,3,India,12,Arunachal Pradesh,250,West Siang,927.2000000000001,,235.7,,,,,,2075.4,,,123.2,,,2737.4,,3465.8,,,,,,2129.4,,,1714.1,,
3_12_250_1,2011,Rural,3,India,12,India/China  1,250,West Siang,927.2000000000001,,235.7,,,,,,2075.4,,,123.2,,,2737.4,,3465.8,,,,,,2129.4,,,1714.1,,
3_12_250_0,2011,Total,3,India,12,Arunachal Pradesh,250,West Siang,1148.8,,235.7,,198,,,,2075.4,,,123.2,,2410.5,2783.9,,3465.8,,2215.5,,,,2129.4,,,1714.1,,3417.6
3_12_250_1,2011,Total,3,India,12,India/China  1,250,West Siang,1148.8,,235.7,,198,,,,2075.4,,,123.2,,2410.5,2783.9,,3465.8,,2215.5,,,,2129.4,,,1714.1,,3417.6
3_12_250_1,2011,Urban,3,India,12,India/China  1,250,West Siang,1304.3,,,,198,,,,,,,,,2410.5,2816.6,,,,2215.5,,,,,,,,,3417.6
3_12_250_0,2011,Urban,3,India,12,Arunachal Pradesh,250,West Siang,1304.3,,,,198,,,,,,,,,2410.5,2816.6,,,,2215.5,,,,,,,,,3417.6
3_12_251_1,2011,Rural,3,India,12,India/China  1,251,East Siang,382.1,522.6,192.8,,261.4,,,,175.8,,,,,407.1,972.6,1046.2,814.2000000000001,,2142.7,,,,1247.2,,,,,335.7000000000001
3_12_251_0,2011,Rural,3,India,12,Arunachal Pradesh,251,East Siang,382.1,522.6,192.8,,261.4,,,,175.8,,,,,407.1,972.6,1046.2,814.2000000000001,,2142.7,,,,1247.2,,,,,335.7000000000001
3_12_251_1,2011,Total,3,India,12,India/China  1,251,East Siang,596.7000000000001,607.5,470,,261.4,,,,175.8,,,,,735.7000000000001,1961.3,1687.9,1707.9,,2142.7,,,,1247.2,,,,,2917.8
3_12_251_0,2011,Total,3,India,12,Arunachal Pradesh,251,East Siang,596.7000000000001,607.5,470,,261.4,,,,175.8,,,,,735.7000000000001,1961.3,1687.9,1707.9,,2142.7,,,,1247.2,,,,,2917.8
3_12_251_0,2011,Urban,3,India,12,Arunachal Pradesh,251,East Siang,652.6,627.9000000000001,567.5,,,,,,,,,,,767.2000000000001,2218.7,1842.6,2022.2,,,,,,,,,,,3165.3
3_12_251_1,2011,Urban,3,India,12,India/China  1,251,East Siang,652.6,627.9000000000001,567.5,,,,,,,,,,,767.2000000000001,2218.7,1842.6,2022.2,,,,,,,,,,,3165.3
3_12_252_1,,Rural,3,India,12,India/China  1,252,Upper Siang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_12_252_1,,Total,3,India,12,India/China  1,252,Upper Siang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_12_252_1,,Urban,3,India,12,India/China  1,252,Upper Siang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_12_253_0,2011,Rural,3,India,12,Arunachal Pradesh,253,Changlang,410.1,578.9,193.3,2724.3,,,,514.2000000000001,495.3,,,,,2322,660.3000000000001,1650,334.4,2724.3,,,,1446.3,766.2000000000001,,,,,1129.3
3_12_253_0,2011,Total,3,India,12,Arunachal Pradesh,253,Changlang,410.1,578.9,193.3,2724.3,,,,514.2000000000001,495.3,,,,,2322,660.3000000000001,1650,334.4,2724.3,,,,1446.3,766.2000000000001,,,,,1129.3
3_12_253_0,,Urban,3,India,12,Arunachal Pradesh,253,Changlang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_12_254_0,2011,Rural,3,India,12,Arunachal Pradesh,254,Tirap,328.5,,328.5,,,,,,,,,,,,662.4000000000001,,662.4000000000001,,,,,,,,,,,
3_12_254_0,2011,Total,3,India,12,Arunachal Pradesh,254,Tirap,328.5,,328.5,,,,,,,,,,,,662.4000000000001,,662.4000000000001,,,,,,,,,,,
3_12_254_0,,Urban,3,India,12,Arunachal Pradesh,254,Tirap,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_12_255_1,2011,Rural,3,India,12,India/China  1,255,Lower Subansiri,157.1,,128.6,,,,,,,,,,,214.3,1389.2,,1210.6,,,,,,,,,,,1746.3
3_12_255_1,2011,Total,3,India,12,India/China  1,255,Lower Subansiri,413.1,,128.6,178.6,,,,,516,,,,,377.5,2492.1,,1210.6,874.9000000000001,,,,,2769.1,,,,,3399.2
3_12_255_1,2011,Urban,3,India,12,India/China  1,255,Lower Subansiri,468.3,,,178.6,,,,,516,,,,,471.4,2729.9,,,874.9000000000001,,,,,2769.1,,,,,4349.6
3_12_256_1,2011,Rural,3,India,12,India/China  1,256,Kurung Kumey,970.3000000000001,,1090.1,,,,,,,,,,,810.6,1135.6,,1274.9,,,,,,,,,,,949.9000000000001
3_12_256_1,2011,Total,3,India,12,India/China  1,256,Kurung Kumey,970.3000000000001,,1090.1,,,,,,,,,,,810.6,1135.6,,1274.9,,,,,,,,,,,949.9000000000001
3_12_256_1,,Urban,3,India,12,India/China  1,256,Kurung Kumey,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_12_257_1,,Rural,3,India,12,India/China  1,257,Dibang Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_12_257_1,,Total,3,India,12,India/China  1,257,Dibang Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_12_257_1,,Urban,3,India,12,India/China  1,257,Dibang Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_12_258_0,2011,Rural,3,India,12,Arunachal Pradesh,258,Lower Dibang Valley,180,243.6,70.7,,,,,,139.3,,,,,285.7,882.7000000000001,1358.2,350.9,,,,,,674.9000000000001,,,,,107.1
3_12_258_1,2011,Rural,3,India,12,India/China  1,258,Lower Dibang Valley,180,243.6,70.7,,,,,,139.3,,,,,285.7,882.7000000000001,1358.2,350.9,,,,,,674.9000000000001,,,,,107.1
3_12_258_0,2011,Total,3,India,12,Arunachal Pradesh,258,Lower Dibang Valley,158.1,223.9,74.40000000000001,,,,,,176.6,,,,,250.9,681.8000000000001,1389.8,325.2000000000001,,,,,,665.6,,,,,314.5
3_12_258_1,2011,Total,3,India,12,India/China  1,258,Lower Dibang Valley,158.1,223.9,74.40000000000001,,,,,,176.6,,,,,250.9,681.8000000000001,1389.8,325.2000000000001,,,,,,665.6,,,,,314.5
3_12_258_1,2011,Urban,3,India,12,India/China  1,258,Lower Dibang Valley,137,115.7,76,,,,,,267.8,,,,,242.8,469.9,1564.2,312.5,,,,,,642.8000000000001,,,,,362.2000000000001
3_12_258_0,2011,Urban,3,India,12,Arunachal Pradesh,258,Lower Dibang Valley,137,115.7,76,,,,,,267.8,,,,,242.8,469.9,1564.2,312.5,,,,,,642.8000000000001,,,,,362.2000000000001
3_12_259_1,2011,Rural,3,India,12,India/China  1,259,Lohit,737.6,1153.7,348.4,660.7000000000001,,,,,,,,,,438.1,2260.5,2815.7,993.9000000000001,5490.6,,,,,,,,,,929.7000000000001
3_12_259_0,2011,Rural,3,India,12,Arunachal Pradesh,259,Lohit,737.6,1153.7,348.4,660.7000000000001,,,,,,,,,,438.1,2260.5,2815.7,993.9000000000001,5490.6,,,,,,,,,,929.7000000000001
3_12_259_1,2011,Total,3,India,12,India/China  1,259,Lohit,889.5,1153.7,348.4,660.7000000000001,894.6,,,,,,,,,1035.9,2473.2,2815.7,993.9000000000001,5490.6,3749.7,,,,,,,,,2160.9
3_12_259_0,2011,Total,3,India,12,Arunachal Pradesh,259,Lohit,889.5,1153.7,348.4,660.7000000000001,894.6,,,,,,,,,1035.9,2473.2,2815.7,993.9000000000001,5490.6,3749.7,,,,,,,,,2160.9
3_12_259_1,2011,Urban,3,India,12,India/China  1,259,Lohit,1250.3,,,,894.6,,,,,,,,,1339.2,2978.3,,,,3749.7,,,,,,,,,2785.5
3_12_259_0,2011,Urban,3,India,12,Arunachal Pradesh,259,Lohit,1250.3,,,,894.6,,,,,,,,,1339.2,2978.3,,,,3749.7,,,,,,,,,2785.5
3_12_260_1,2011,Rural,3,India,12,India/China  1,260,Anjaw,1297.2,,451.7000000000001,,,,,,,,,,,2142.7,3035.5,,3464,,,,,,,,,,,2606.9
3_12_260_0,2011,Rural,3,India,12,Arunachal Pradesh,260,Anjaw,1297.2,,451.7000000000001,,,,,,,,,,,2142.7,3035.5,,3464,,,,,,,,,,,2606.9
3_12_260_0,2011,Total,3,India,12,Arunachal Pradesh,260,Anjaw,1297.2,,451.7000000000001,,,,,,,,,,,2142.7,3035.5,,3464,,,,,,,,,,,2606.9
3_12_260_1,2011,Total,3,India,12,India/China  1,260,Anjaw,1297.2,,451.7000000000001,,,,,,,,,,,2142.7,3035.5,,3464,,,,,,,,,,,2606.9
3_12_260_0,,Urban,3,India,12,Arunachal Pradesh,260,Anjaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_12_260_1,,Urban,3,India,12,India/China  1,260,Anjaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_13_261_0,2011,Rural,3,India,13,Nagaland,261,Mon,107.3,162.6,76.10000000000001,72.3,,,,,79.30000000000001,,,,,185.9,1246.5,1318.5,800.6,1485.4,,,,,278.5,,,,,2763
3_13_261_0,2011,Total,3,India,13,Nagaland,261,Mon,101.4,156.3,80.30000000000001,75.3,,,,,88,,,,,92.80000000000001,1184.8,1299.2,816.6,1453.5,,,,,561.5,,,,,1657.5
3_13_261_0,2011,Urban,3,India,13,Nagaland,261,Mon,72.10000000000001,77.30000000000001,97.40000000000001,113.6,,,,,101.8,,,,,13.3,878.1,1053.6,881.5,1044.6,,,,,1007.1,,,,,715.4000000000001
3_13_262_0,2011,Rural,3,India,13,Nagaland,262,Mokokchung,168.8,129.6,182.4,145.4,,,,,,,,,,521,1380.3,4615.3,721.5,358.8,,,,,,,,,,908.2000000000001
3_13_262_0,2011,Total,3,India,13,Nagaland,262,Mokokchung,169.8,162.6,168.1,135.8,,,,,486.4,,,,,521,1274.7,4228.7,716.3000000000001,460.7000000000001,,,,,1366,,,,,908.2000000000001
3_13_262_0,2011,Urban,3,India,13,Nagaland,262,Mokokchung,174.2,474.1,117.5,82.5,,,,,486.4,,,,,,820.1,578.5,697.7000000000001,1028.9,,,,,1366,,,,,
3_13_263_0,2011,Rural,3,India,13,Nagaland,263,Zunheboto,74.5,121.2,100.4,14.7,,,,,59.8,,,,,37.4,1265.8,2093.9,1333.9,932,,,,,908.1,,,,,839.8000000000001
3_13_263_0,2011,Total,3,India,13,Nagaland,263,Zunheboto,77.10000000000001,127.7,100,16.9,,,,,59.8,,,,,35.8,1357,2269.1,1401.6,1011.5,,,,,908.1,,,,,843.9000000000001
3_13_263_0,2011,Urban,3,India,13,Nagaland,263,Zunheboto,93.60000000000001,155.4,97.80000000000001,34.8,,,,,,,,,,21.6,1926,3010.6,1743.7,1660.6,,,,,,,,,,880.6
3_13_264_0,2011,Rural,3,India,13,Nagaland,264,Wokha,119.5,162.6,114.1,90.7,,,,,111.4,,,,,243.4,874.1,2205,709.3000000000001,463.1,,,,,364.3,,,,,1672.3
3_13_264_0,2011,Total,3,India,13,Nagaland,264,Wokha,137.7,155.8,120.7,90.7,,,,207.3,584,,,,,328.1,940.2000000000001,1873.6,703.6,463.1,,,,41.8,4051.4,,,,,2362.6
3_13_264_0,2011,Urban,3,India,13,Nagaland,264,Wokha,254.9,137.2,213.7,,,,,207.3,696.4000000000001,,,,,377.2000000000001,1366.6,959.9000000000001,622.4000000000001,,,,,41.8,4928.200000000001,,,,,2763.2
3_13_265_0,2011,Rural,3,India,13,Nagaland,265,Dimapur,228.4,114.4,172.8,305.5,,,,164.3,435.7000000000001,,,,,713.7000000000001,2860.1,3388.4,2451.1,3768,,,,742.8000000000001,1464.2,,,,,1797.5
3_13_265_0,2011,Total,3,India,13,Nagaland,265,Dimapur,226.7,257.3,137.8,215,,,,164.3,435.7000000000001,,,,613.7000000000001,713.7000000000001,2325.4,3716.1,1894,2374,,,,742.8000000000001,1464.2,,,,559,1797.5
3_13_265_0,2011,Urban,3,India,13,Nagaland,265,Dimapur,224.5,519.6,105.6,93.7,,,,,,,,,613.7000000000001,,1654.3,4317.5,1380.1,506.7000000000001,,,,,,,,,559,
3_13_266_0,2011,Rural,3,India,13,Nagaland,266,Phek,340.7000000000001,1044.6,141,173.6,,,,,342.2000000000001,,,,,270.2,1362.7,1697.9,1103.8,1813.8,,,,,956.6,,,,,1444.6
3_13_266_0,2011,Total,3,India,13,Nagaland,266,Phek,299.2,997.3000000000001,128.1,165.9,,,,,342.2000000000001,,,,,270.2,1287.7,1604.3,1097.4,1579,,,,,956.6,,,,,1444.6
3_13_266_0,2011,Urban,3,India,13,Nagaland,266,Phek,114.5,332.1,91.5,136.3,,,,,,,,,,,953.5,287.1,1079.3,675.5,,,,,,,,,,
3_13_267_0,2011,Rural,3,India,13,Nagaland,267,Tuensang,178.8,190.5,155.9,100.9,,,,248.6,,,,,,457.5,1259.9,2000.8,980.1,851.9000000000001,,,,96.40000000000001,,,,,,2035.5
3_13_267_0,2011,Total,3,India,13,Nagaland,267,Tuensang,181,190.5,152.6,126.1,,,,248.6,,,,,,457.5,1393.9,2000.8,1233.8,1069.2,,,,96.40000000000001,,,,,,2035.5
3_13_267_0,2011,Urban,3,India,13,Nagaland,267,Tuensang,201.4,,131.6,288.7,,,,,,,,,,,2673.6,,2832.6,2474.8,,,,,,,,,,
3_13_268_0,2011,Rural,3,India,13,Nagaland,268,Longleng,184.3,479.2000000000001,85.5,113.3,,,,,,,,,,,1467,1796.6,707.7000000000001,2354.4,,,,,,,,,,
3_13_268_0,2011,Total,3,India,13,Nagaland,268,Longleng,184.3,479.2000000000001,85.5,113.3,,,,,,,,,,,1467,1796.6,707.7000000000001,2354.4,,,,,,,,,,
3_13_268_0,,Urban,3,India,13,Nagaland,268,Longleng,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_13_269_0,2011,Rural,3,India,13,Nagaland,269,Kiphire,217,379.5,120.8,191.1,,,,,,,,,,182.1,2576.4,2994,2060.6,2948.1,,,,,,,,,,696.4000000000001
3_13_269_0,2011,Total,3,India,13,Nagaland,269,Kiphire,217,379.5,120.8,191.1,,,,,,,,,,182.1,2576.4,2994,2060.6,2948.1,,,,,,,,,,696.4000000000001
3_13_269_0,,Urban,3,India,13,Nagaland,269,Kiphire,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_13_270_0,2011,Rural,3,India,13,Nagaland,270,Kohima,76.7,91.2,84.2,56.8,,,,148,64.40000000000001,,,,,154.5,1237.5,2694.3,1116.6,966.8000000000001,,,,1443.6,1235,,,,,1112.6
3_13_270_0,2011,Total,3,India,13,Nagaland,270,Kohima,95.90000000000001,121.9,105.1,68.5,171.4,,,148,64.40000000000001,,,,,154.5,1627.1,2776.6,1906.2,1067.4,2057,,,1443.6,1235,,,,,1112.6
3_13_270_0,2011,Urban,3,India,13,Nagaland,270,Kohima,154.8,197.1,129.8,303.7,171.4,,,,,,,,,,2825.9,2978.3,2844.2,3106.9,2057,,,,,,,,,
3_13_271_0,2011,Rural,3,India,13,Nagaland,271,Peren,83.5,100.2,97.30000000000001,73.40000000000001,,,,,19.1,,,,,29.6,1305.4,1886.9,1136.2,539,,,,,894.2000000000001,,,,,837.8000000000001
3_13_271_0,2011,Total,3,India,13,Nagaland,271,Peren,83.5,100.2,97.30000000000001,73.40000000000001,,,,,19.1,,,,,29.6,1305.4,1886.9,1136.2,539,,,,,894.2000000000001,,,,,837.8000000000001
3_13_271_0,,Urban,3,India,13,Nagaland,271,Peren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_14_272_0,2011,Rural,3,India,14,Manipur,272,Senapati,147,48.2,89.30000000000001,123.3,,,,,120.5,,,,,206.8,819.3000000000001,1178.5,731.7000000000001,1149.4,,,,,679,,,,,810.4000000000001
3_14_272_0,2011,Total,3,India,14,Manipur,272,Senapati,147,48.2,89.30000000000001,123.3,,,,,120.5,,,,,206.8,819.3000000000001,1178.5,731.7000000000001,1149.4,,,,,679,,,,,810.4000000000001
3_14_272_0,,Urban,3,India,14,Manipur,272,Senapati,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_14_273_0,2011,Rural,3,India,14,Manipur,273,Tamenglong,188.7,362.2000000000001,137.5,104.2,,,,,,,,,,315,1553,451.5,1900.8,1175.4,,,,,,,,,,811
3_14_273_0,2011,Total,3,India,14,Manipur,273,Tamenglong,188.7,362.2000000000001,137.5,104.2,,,,,,,,,,315,1553,451.5,1900.8,1175.4,,,,,,,,,,811
3_14_273_0,,Urban,3,India,14,Manipur,273,Tamenglong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_14_274_0,2011,Rural,3,India,14,Manipur,274,Churachandpur,555.3000000000001,278.6,579.1,541,,,,,261.4,,,,,749.4000000000001,1339.9,866.9000000000001,1278.4,13943.5,,,,,,,,,,1348.2
3_14_274_0,2011,Total,3,India,14,Manipur,274,Churachandpur,555.3000000000001,278.6,579.1,541,,,,,261.4,,,,,749.4000000000001,1339.9,866.9000000000001,1278.4,13943.5,,,,,,,,,,1348.2
3_14_274_0,,Urban,3,India,14,Manipur,274,Churachandpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_14_275_0,2011,Rural,3,India,14,Manipur,275,Bishnupur,359.5,80.10000000000001,109.7,1530.9,,,,,,,,,,736.5,707.7000000000001,2302.7,543.3000000000001,1044.1,,,,,,,,,,281.2
3_14_275_0,2011,Total,3,India,14,Manipur,275,Bishnupur,270.5,80.2,103.6,1402.9,,,94.30000000000001,,1111,,,,,420.7000000000001,660,2188.4,574.7000000000001,938.6,,,,,416,,,,,451.3
3_14_275_0,2011,Urban,3,India,14,Manipur,275,Bishnupur,166.1,80.40000000000001,96.60000000000001,592.4,,,94.30000000000001,,1111,,,,,396.2000000000001,602.5,1850.2,610.1,270.8,,,,,416,,,,,464.5
3_14_276_0,2011,Rural,3,India,14,Manipur,276,Thoubal,129.6,41.5,113.8,411.7000000000001,87.80000000000001,,,,,,,,,430.2000000000001,1514.1,1003.6,1508.2,2845.2,841,,,,,,,,,777.4000000000001
3_14_276_0,2011,Total,3,India,14,Manipur,276,Thoubal,120.5,149.3,108.5,411.7000000000001,87.80000000000001,,,,,,,,,408.2000000000001,1494,1728,1486.8,2845.2,841,,,,,,,,,954.6
3_14_276_0,2011,Urban,3,India,14,Manipur,276,Thoubal,112.4,165.5,103.8,,,,,,,,,,,382.1,1475.7,1837.4,1467.5,,,,,,,,,,,1164.2
3_14_277_0,2011,Rural,3,India,14,Manipur,277,Imphal West,153.2,117,133.2,,,,,,268.4,,23,,,611.3000000000001,1198.9,466.9,1236.5,,,,,,1099.9,,489.6,,,938.1
3_14_277_0,2011,Total,3,India,14,Manipur,277,Imphal West,182.3,155,123.1,522.8000000000001,207.1,,,153.6,298.7,,23,,,810.1,1248.7,1621.3,1201,2132,2322.1,,,1857,1754.6,,489.6,,,1350.9
3_14_277_0,2011,Urban,3,India,14,Manipur,277,Imphal West,201.8,167,115.3,522.8000000000001,207.1,,,153.6,300.7,,,,,872.7000000000001,1282.2,1986.7,1173.6,2132,2322.1,,,1857,1797.9,,,,,1480.8
3_14_278_0,2011,Rural,3,India,14,Manipur,278,Imphal East,122.9,180.5,111.3,267.6,,,,321.9,,,,,,199.8,732.1,1489.2,671.5,396.3,,,,4524.7,,,,,,622.4000000000001
3_14_278_0,2011,Total,3,India,14,Manipur,278,Imphal East,116.5,176.1,106.5,212.4,,,,169.6,,,,,,199.8,718.7000000000001,1404.9,674.3000000000001,321.1,,,,1313.6,,,,,,622.4000000000001
3_14_278_0,2011,Urban,3,India,14,Manipur,278,Imphal East,87.10000000000001,119.5,85.90000000000001,68.40000000000001,,,,153,,,,,,,655.5,295,686.7000000000001,125,,,,963.6,,,,,,
3_14_279_0,2011,Rural,3,India,14,Manipur,279,Ukhrul,77.30000000000001,218.2,67.60000000000001,49.3,,,,,36,,,,,,707.7000000000001,1492.8,653,664.2000000000001,,,,,510.4,,,,,
3_14_279_0,2011,Total,3,India,14,Manipur,279,Ukhrul,77.30000000000001,218.2,67.60000000000001,49.3,,,,,36,,,,,,707.7000000000001,1492.8,653,664.2000000000001,,,,,510.4,,,,,
3_14_279_0,,Urban,3,India,14,Manipur,279,Ukhrul,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_14_280_0,2011,Rural,3,India,14,Manipur,280,Chandel,162.9,89.90000000000001,72.60000000000001,630.6,,,,,,,,,,,560.3000000000001,2151.6,476.6,963.1,,,,,,,,,,
