id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,road_lng_t,road_lng_h,road_lng_r,road_lng_o,road_int_t,road_int_h,road_int_r,road_int_o,station_nmb_t,station_nmb_r,station_nmb_m,station_den_t,station_den_r,station_den_m
3_29_569_0,2011,Rural,3,India,29,Karnataka,569,Udupi,2189,1025,1043,121,653,306,311,36.1,8,8,0,2.39,2.39,0
3_29_569_0,2011,Total,3,India,29,Karnataka,569,Udupi,2708,1179,1261,268,755,329,352,74.8,9,9,0,2.51,2.51,0
3_29_569_0,2011,Urban,3,India,29,Karnataka,569,Udupi,519,154,218,147,2235,662,938,634,1,1,0,4.3,4.3,0
3_29_570_0,2011,Rural,3,India,29,Karnataka,570,Chikmagalur,2980,1236,1683,61.6,421,175,238,8.700000000000001,4,4,0,.5700000000000001,.5700000000000001,0
3_29_570_0,2011,Total,3,India,29,Karnataka,570,Chikmagalur,3175,1303,1751,121,442,181,243,16.9,8,8,0,1.11,1.11,0
3_29_570_0,2011,Urban,3,India,29,Karnataka,570,Chikmagalur,195,67.10000000000001,68.2,59.7,1733,596,606,531,4,4,0,35.55,35.55,0
3_29_571_0,2011,Rural,3,India,29,Karnataka,571,Tumkur,4627,1752,2401,473,443,168,230,45.3,11,11,0,1.05,1.05,0
3_29_571_0,2011,Total,3,India,29,Karnataka,571,Tumkur,4958,1917,2455,585,469,181,232,55.3,16,16,0,1.51,1.51,0
3_29_571_0,2011,Urban,3,India,29,Karnataka,571,Tumkur,331,165,54.3,112,2477,1233,407,838,5,5,0,37.44,37.44,0
3_29_572_0,2011,Rural,3,India,29,Karnataka,572,Bangalore,6254,875,3248,2130,3891,544,2021,1326,7,6,1,4.36,3.73,.62
3_29_572_0,2011,Total,3,India,29,Karnataka,572,Bangalore,12724,1960,5063,5700,5806,894,2310,2601,42,17,25,19.16,7.76,11.41
3_29_572_0,2011,Urban,3,India,29,Karnataka,572,Bangalore,6470,1085,1815,3570,11070,1857,3105,6108,35,11,24,59.89,18.82,41.06
3_29_573_0,2011,Rural,3,India,29,Karnataka,573,Mandya,4054,1026,2569,459,829,210,525,93.90000000000001,4,4,0,.8200000000000001,.8200000000000001,0
3_29_573_0,2011,Total,3,India,29,Karnataka,573,Mandya,4336,1090,2655,591,877,220,537,119,6,6,0,1.21,1.21,0
3_29_573_0,2011,Urban,3,India,29,Karnataka,573,Mandya,283,64.60000000000001,86.2,132,4999,1143,1525,2331,2,2,0,35.39,35.39,0
3_29_574_0,2011,Rural,3,India,29,Karnataka,574,Hassan,3726,2256,1414,56.2,550,333,209,8.300000000000001,9,9,0,1.33,1.33,0
3_29_574_0,2011,Total,3,India,29,Karnataka,574,Hassan,4011,2358,1479,173,586,345,216,25.3,13,13,0,1.9,1.9,0
3_29_574_0,2011,Urban,3,India,29,Karnataka,574,Hassan,285,103,65.3,117,4028,1451,923,1654,4,4,0,56.56,56.56,0
3_29_575_0,2011,Rural,3,India,29,Karnataka,575,Dakshina Kannada,1889,1190,683,15.1,440,277,159,3.5,4,4,0,.9300000000000001,.9300000000000001,0
3_29_575_0,2011,Total,3,India,29,Karnataka,575,Dakshina Kannada,2733,1567,1024,142,564,324,211,29.3,15,15,0,3.1,3.1,0
3_29_575_0,2011,Urban,3,India,29,Karnataka,575,Dakshina Kannada,844,377,341,127,1538,687,620,231,11,11,0,20.03,20.03,0
3_29_576_0,2011,Rural,3,India,29,Karnataka,576,Kodagu,1260,974,278,7,309,239,68.3,1.7,0,0,0,0,0,0
3_29_576_0,2011,Total,3,India,29,Karnataka,576,Kodagu,1362,1015,311,34.7,332,247,75.90000000000001,8.5,0,0,0,0,0,0
3_29_576_0,2011,Urban,3,India,29,Karnataka,576,Kodagu,102,41.2,33.1,27.7,3269,1320,1062,887,0,0,0,0,0,0
3_29_577_0,2011,Rural,3,India,29,Karnataka,577,Mysore,2738,1195,1378,165,446,195,224,26.8,4,4,0,.65,.65,0
3_29_577_0,2011,Total,3,India,29,Karnataka,577,Mysore,3931,1480,1872,578,619,233,295,91,10,10,0,1.57,1.57,0
3_29_577_0,2011,Urban,3,India,29,Karnataka,577,Mysore,1193,285,494,413,5590,1334,2315,1936,6,6,0,28.11,28.11,0
3_29_578_0,2011,Rural,3,India,29,Karnataka,578,Chamarajanagar,2513,729,1594,190,451,131,286,34.1,0,0,0,0,0,0
3_29_578_0,2011,Total,3,India,29,Karnataka,578,Chamarajanagar,2647,779,1657,211,469,138,293,37.4,1,1,0,.18,.18,0
3_29_578_0,2011,Urban,3,India,29,Karnataka,578,Chamarajanagar,134,50,63,21.4,1799,669,844,286,1,1,0,13.39,13.39,0
3_29_579_0,2011,Rural,3,India,29,Karnataka,579,Gulbarga,4391,1332,3048,10.5,407,123,282,1,4,4,0,.37,.37,0
3_29_579_0,2011,Total,3,India,29,Karnataka,579,Gulbarga,4763,1482,3175,106,429,134,286,9.5,12,12,0,1.08,1.08,0
3_29_579_0,2011,Urban,3,India,29,Karnataka,579,Gulbarga,372,150,127,95.40000000000001,1257,508,427,322,8,8,0,27.02,27.02,0
3_29_580_0,2011,Rural,3,India,29,Karnataka,580,Yadgir,2451,940,1493,17.7,468,180,285,3.4,3,3,0,.5700000000000001,.5700000000000001,0
3_29_580_0,2011,Total,3,India,29,Karnataka,580,Yadgir,2619,1004,1536,79.40000000000001,491,188,288,14.9,4,4,0,.75,.75,0
3_29_580_0,2011,Urban,3,India,29,Karnataka,580,Yadgir,168,63.5,42.40000000000001,61.7,1637,621,414,602,1,1,0,9.77,9.77,0
3_29_581_0,2011,Rural,3,India,29,Karnataka,581,Kolar,1506,735,644,126,398,194,170,33.5,0,0,0,0,0,0
3_29_581_0,2011,Total,3,India,29,Karnataka,581,Kolar,1869,849,824,196,479,218,211,50.2,6,6,0,1.54,1.54,0
3_29_581_0,2011,Urban,3,India,29,Karnataka,581,Kolar,364,115,180,69.40000000000001,3011,948,1490,574,6,6,0,49.64,49.64,0
3_29_582_0,2011,Rural,3,India,29,Karnataka,582,Chikkaballapura,1942,704,1080,158,451,164,251,36.7,2,2,0,.46,.46,0
3_29_582_0,2011,Total,3,India,29,Karnataka,582,Chikkaballapura,2065,748,1120,198,474,172,257,45.40000000000001,6,6,0,1.38,1.38,0
3_29_582_0,2011,Urban,3,India,29,Karnataka,582,Chikkaballapura,123,44.1,39.2,39.6,2387,856,762,769,4,4,0,77.63,77.63,0
3_29_583_0,2011,Rural,3,India,29,Karnataka,583,Bangalore Rural,3336,822,1939,575,1512,373,879,261,4,4,0,1.81,1.81,0
3_29_583_0,2011,Total,3,India,29,Karnataka,583,Bangalore Rural,3731,919,2059,753,1643,405,907,332,6,6,0,2.64,2.64,0
3_29_583_0,2011,Urban,3,India,29,Karnataka,583,Bangalore Rural,395,97,120,178,6063,1488,1842,2733,2,2,0,30.7,30.7,0
3_29_584_0,2011,Rural,3,India,29,Karnataka,584,Ramanagara,5429,813,4082,533,1565,235,1177,154,2,2,0,.58,.58,0
3_29_584_0,2011,Total,3,India,29,Karnataka,584,Ramanagara,5679,870,4139,670,1618,248,1179,191,5,5,0,1.42,1.42,0
3_29_584_0,2011,Urban,3,India,29,Karnataka,584,Ramanagara,250,56.7,56.2,137,5955,1349,1338,3268,3,3,0,71.40000000000001,71.40000000000001,0
3_2_23_0,2011,Rural,3,India,2,Himachal Pradesh,23,Chamba,902,514,371,15.8,140,79.7,57.5,2.5,0,0,0,0,0,0
3_2_23_0,2011,Total,3,India,2,Himachal Pradesh,23,Chamba,932,537,377,18.3,144,82.90000000000001,58.3,2.8,0,0,0,0,0,0
3_2_23_0,2011,Urban,3,India,2,Himachal Pradesh,23,Chamba,30.9,22.4,6.100000000000001,2.4,2332,1691,458,184,0,0,0,0,0,0
3_2_24_0,2011,Rural,3,India,2,Himachal Pradesh,24,Kangra,1310,744,497,69.5,230,131,87.10000000000001,12.2,1,1,0,.18,.18,0
3_2_24_0,2011,Total,3,India,2,Himachal Pradesh,24,Kangra,1465,791,551,124,255,138,96,21.5,1,1,0,.17,.17,0
3_2_24_0,2011,Urban,3,India,2,Himachal Pradesh,24,Kangra,155,46.3,54.2,54.2,3857,1154,1350,1353,0,0,0,0,0,0
3_2_25_0,2011,Rural,3,India,2,Himachal Pradesh,25,Lahul & Spiti,679,354,316,9,48.7,25.4,22.7,.6000000000000001,0,0,0,0,0,0
3_2_25_0,2011,Total,3,India,2,Himachal Pradesh,25,Lahul & Spiti,679,354,316,9,48.7,25.4,22.7,.6000000000000001,0,0,0,0,0,0
3_2_25_0,2011,Urban,3,India,2,Himachal Pradesh,25,Lahul & Spiti,,,,,,,,,,,,,,
3_2_26_0,2011,Rural,3,India,2,Himachal Pradesh,26,Kullu,673,233,426,13.9,123,42.5,77.80000000000001,2.5,0,0,0,0,0,0
3_2_26_0,2011,Total,3,India,2,Himachal Pradesh,26,Kullu,730,259,445,25.4,133,47.1,81,4.600000000000001,0,0,0,0,0,0
3_2_26_0,2011,Urban,3,India,2,Himachal Pradesh,26,Kullu,57.3,26.3,19.5,11.5,1960,899,666,394,0,0,0,0,0,0
3_2_27_0,2011,Rural,3,India,2,Himachal Pradesh,27,Mandi,930,535,389,6.4,237,136,99.10000000000001,1.6,0,0,0,0,0,0
3_2_27_0,2011,Total,3,India,2,Himachal Pradesh,27,Mandi,988,567,402,18.9,250,144,102,4.800000000000001,0,0,0,0,0,0
3_2_27_0,2011,Urban,3,India,2,Himachal Pradesh,27,Mandi,57.5,31.9,13.2,12.4,3074,1704,705,665,0,0,0,0,0,0
3_2_28_0,2011,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,321,193,127,.9,291,175,115,.9,0,0,0,0,0,0
3_2_28_0,2011,Total,3,India,2,Himachal Pradesh,28,Hamirpur,336,205,130,.9,303,185,117,.9,0,0,0,0,0,0
3_2_28_0,2011,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,15.1,12,3.1,0,1803,1433,370,0,0,0,0,0,0,0
3_2_29_0,2011,Rural,3,India,2,Himachal Pradesh,29,Una,442,224,212,5.5,286,145,138,3.6,3,3,0,1.94,1.94,0
3_2_29_0,2011,Total,3,India,2,Himachal Pradesh,29,Una,465,240,215,10.7,298,154,138,6.9,3,3,0,1.92,1.92,0
3_2_29_0,2011,Urban,3,India,2,Himachal Pradesh,29,Una,23.1,15.3,2.6,5.2,1502,995,169,339,0,0,0,0,0,0
3_2_30_0,2011,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,328,209,115,4,276,176,97,3.4,1,1,0,.84,.84,0
3_2_30_0,2011,Total,3,India,2,Himachal Pradesh,30,Bilaspur,351,222,122,6,293,186,102,5,1,1,0,.84,.84,0
3_2_30_0,2011,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,22.7,13.4,7.4,1.9,2312,1363,751,197,0,0,0,0,0,0
3_2_31_0,2011,Rural,3,India,2,Himachal Pradesh,31,Solan,670,470,189,10.9,349,245,98.5,5.7,0,0,0,0,0,0
3_2_31_0,2011,Total,3,India,2,Himachal Pradesh,31,Solan,711,493,202,15.7,366,254,104,8.1,0,0,0,0,0,0
3_2_31_0,2011,Urban,3,India,2,Himachal Pradesh,31,Solan,41.5,23.4,13.4,4.800000000000001,1490,840,479,171,0,0,0,0,0,0
3_2_32_0,2011,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,462,262,181,19.1,162,92.2,63.5,6.7,0,0,0,0,0,0
3_2_32_0,2011,Total,3,India,2,Himachal Pradesh,32,Sirmaur,485,278,185,22,169,97,64.8,7.7,0,0,0,0,0,0
3_2_32_0,2011,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,22.7,15.1,4.600000000000001,2.9,1446,966,293,187,0,0,0,0,0,0
3_2_33_0,2011,Rural,3,India,2,Himachal Pradesh,33,Shimla,733,508,215,10.1,144,99.80000000000001,42.3,2,0,0,0,0,0,0
3_2_33_0,2011,Total,3,India,2,Himachal Pradesh,33,Shimla,844,587,237,19.6,164,114,46.2,3.8,0,0,0,0,0,0
3_2_33_0,2011,Urban,3,India,2,Himachal Pradesh,33,Shimla,111,79.80000000000001,21.8,9.5,2516,1807,494,215,0,0,0,0,0,0
3_2_34_0,2011,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,646,219,399,28.3,99.80000000000001,33.8,61.6,4.4,0,0,0,0,0,0
3_2_34_0,2011,Total,3,India,2,Himachal Pradesh,34,Kinnaur,646,219,399,28.3,99.80000000000001,33.8,61.6,4.4,0,0,0,0,0,0
3_2_34_0,2011,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,,,,,,,,,,,,,,
3_30_585_0,2011,Rural,3,India,30,Goa,585,North Goa,1002,295,558,149,785,232,437,117,3,3,0,2.35,2.35,0
3_30_585_0,2011,Total,3,India,30,Goa,585,North Goa,1918,561,872,484,1128,330,513,285,4,4,0,2.35,2.35,0
3_30_585_0,2011,Urban,3,India,30,Goa,585,North Goa,916,266,314,335,2157,627,740,790,1,1,0,2.36,2.36,0
3_30_586_0,2011,Rural,3,India,30,Goa,586,South Goa,857,363,323,171,515,218,194,103,8,8,0,4.8,4.8,0
3_30_586_0,2011,Total,3,India,30,Goa,586,South Goa,1487,571,507,410,766,294,261,211,12,12,0,6.18,6.18,0
3_30_586_0,2011,Urban,3,India,30,Goa,586,South Goa,630,207,183,239,2283,751,665,866,4,4,0,14.5,14.5,0
3_31_587_0,2011,Rural,3,India,31,Lakshadweep,587,Lakshadweep,13.2,0,0,13.2,216,0,0,216,0,0,0,0,0,0
3_31_587_0,2011,Total,3,India,31,Lakshadweep,587,Lakshadweep,30.8,.2,11.9,18.7,371,2.5,144,225,0,0,0,0,0,0
3_31_587_0,2011,Urban,3,India,31,Lakshadweep,587,Lakshadweep,17.6,.2,11.9,5.5,812,9.600000000000001,551,252,0,0,0,0,0,0
3_32_588_0,2011,Rural,3,India,32,Kerala,588,Kasaragod,2459,498,1729,233,1448,293,1018,137,1,1,0,.59,.59,0
3_32_588_0,2011,Total,3,India,32,Kerala,588,Kasaragod,3299,690,2057,552,1660,347,1035,278,7,7,0,3.52,3.52,0
3_32_588_0,2011,Urban,3,India,32,Kerala,588,Kasaragod,839,192,328,319,2907,665,1138,1105,6,6,0,20.78,20.78,0
3_32_589_0,2011,Rural,3,India,32,Kerala,589,Kannur,1071,409,656,5.9,544,208,334,3,0,0,0,0,0,0
3_32_589_0,2011,Total,3,India,32,Kerala,589,Kannur,1975,738,1164,72.7,665,249,392,24.5,10,10,0,3.37,3.37,0
3_32_589_0,2011,Urban,3,India,32,Kerala,589,Kannur,904,329,508,66.8,902,329,506,66.60000000000001,10,10,0,9.98,9.98,0
3_32_590_0,2011,Rural,3,India,32,Kerala,590,Wayanad,1029,410,551,67.3,490,195,263,32.1,0,0,0,0,0,0
3_32_590_0,2011,Total,3,India,32,Kerala,590,Wayanad,1067,431,565,70.7,499,202,264,33.1,0,0,0,0,0,0
3_32_590_0,2011,Urban,3,India,32,Kerala,590,Wayanad,38.1,21.1,13.7,3.4,945,523,339,84.10000000000001,0,0,0,0,0,0
3_32_591_0,2011,Rural,3,India,32,Kerala,591,Kozhikode,425,253,136,35.5,303,181,97.30000000000001,25.3,1,1,0,.71,.71,0
3_32_591_0,2011,Total,3,India,32,Kerala,591,Kozhikode,1330,729,433,168,568,311,185,71.60000000000001,9,9,0,3.84,3.84,0
3_32_591_0,2011,Urban,3,India,32,Kerala,591,Kozhikode,905,476,297,132,961,506,315,140,8,8,0,8.5,8.5,0
3_32_592_0,2011,Rural,3,India,32,Kerala,592,Malappuram,796,584,198,14.5,302,222,75.10000000000001,5.5,4,4,0,1.52,1.52,0
3_32_592_0,2011,Total,3,India,32,Kerala,592,Malappuram,1476,1010,394,72.7,418,286,112,20.6,10,10,0,2.83,2.83,0
3_32_592_0,2011,Urban,3,India,32,Kerala,592,Malappuram,680,426,196,58.2,759,476,218,64.90000000000001,6,6,0,6.69,6.69,0
3_32_593_0,2011,Rural,3,India,32,Kerala,593,Palakkad,1421,593,772,55.6,349,146,190,13.7,3,3,0,.74,.74,0
3_32_593_0,2011,Total,3,India,32,Kerala,593,Palakkad,1874,774,910,190,417,172,203,42.40000000000001,5,5,0,1.11,1.11,0
3_32_593_0,2011,Urban,3,India,32,Kerala,593,Palakkad,454,180,138,135,1074,427,328,319,2,2,0,4.74,4.74,0
3_32_594_0,2011,Rural,3,India,32,Kerala,594,Thrissur,797,345,323,129,423,183,171,68.40000000000001,2,2,0,1.06,1.06,0
3_32_594_0,2011,Total,3,India,32,Kerala,594,Thrissur,1889,897,710,282,627,298,236,93.40000000000001,4,4,0,1.33,1.33,0
3_32_594_0,2011,Urban,3,India,32,Kerala,594,Thrissur,1092,552,387,153,968,489,343,135,2,2,0,1.77,1.77,0
3_32_595_0,2011,Rural,3,India,32,Kerala,595,Ernakulam,922,281,528,113,428,130,245,52.5,1,1,0,.46,.46,0
3_32_595_0,2011,Total,3,India,32,Kerala,595,Ernakulam,2438,889,1089,459,791,289,354,149,7,7,0,2.27,2.27,0
3_32_595_0,2011,Urban,3,India,32,Kerala,595,Ernakulam,1515,608,561,346,1635,656,605,373,6,6,0,6.47,6.47,0
3_32_596_0,2011,Rural,3,India,32,Kerala,596,Idukki,1479,725,628,126,342,168,145,29.2,0,0,0,0,0,0
3_32_596_0,2011,Total,3,India,32,Kerala,596,Idukki,1511,731,640,140,348,168,147,32.4,0,0,0,0,0,0
3_32_596_0,2011,Urban,3,India,32,Kerala,596,Idukki,32.6,6.5,12,14.1,1926,383,710,833,0,0,0,0,0,0
3_32_597_0,2011,Rural,3,India,32,Kerala,597,Kottayam,1843,588,845,409,949,303,435,211,0,0,0,0,0,0
3_32_597_0,2011,Total,3,India,32,Kerala,597,Kottayam,2347,742,1128,477,1058,335,508,215,5,5,0,2.25,2.25,0
3_32_597_0,2011,Urban,3,India,32,Kerala,597,Kottayam,504,154,283,67.7,1824,557,1023,245,5,5,0,18.09,18.09,0
3_32_598_0,2011,Rural,3,India,32,Kerala,598,Alappuzha,510,217,255,37,535,228,268,38.8,5,5,0,5.25,5.25,0
3_32_598_0,2011,Total,3,India,32,Kerala,598,Alappuzha,1036,511,456,69,730,360,321,48.6,13,13,0,9.17,9.17,0
3_32_598_0,2011,Urban,3,India,32,Kerala,598,Alappuzha,526,294,200,32,1130,631,430,68.8,8,8,0,17.18,17.18,0
3_32_599_0,2011,Rural,3,India,32,Kerala,599,Pathanamthitta,613,362,237,13.7,243,143,94,5.4,0,0,0,0,0,0
3_32_599_0,2011,Total,3,India,32,Kerala,599,Pathanamthitta,716,421,270,25.6,275,161,103,9.800000000000001,1,1,0,.38,.38,0
3_32_599_0,2011,Urban,3,India,32,Kerala,599,Pathanamthitta,103,59,32.4,11.8,1267,724,398,145,1,1,0,12.27,12.27,0
3_32_600_0,2011,Rural,3,India,32,Kerala,600,Kollam,1017,416,484,117,492,202,234,56.40000000000001,2,2,0,.97,.97,0
3_32_600_0,2011,Total,3,India,32,Kerala,600,Kollam,1614,624,645,344,649,251,259,139,12,12,0,4.83,4.83,0
3_32_600_0,2011,Urban,3,India,32,Kerala,600,Kollam,597,208,161,228,1425,495,384,544,10,10,0,23.86,23.86,0
3_32_601_0,2011,Rural,3,India,32,Kerala,601,Thiruvananthapuram,1122,440,618,63.6,686,269,378,38.90000000000001,5,5,0,3.06,3.06,0
3_32_601_0,2011,Total,3,India,32,Kerala,601,Thiruvananthapuram,2080,844,1030,206,944,383,467,93.40000000000001,16,16,0,7.26,7.26,0
3_32_601_0,2011,Urban,3,India,32,Kerala,601,Thiruvananthapuram,959,404,412,142,1684,709,724,250,11,11,0,19.33,19.33,0
3_33_602_0,2011,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,1520,715,734,71.40000000000001,516,243,249,24.2,11,11,0,3.73,3.73,0
3_33_602_0,2011,Total,3,India,33,Tamil Nadu,602,Thiruvallur,3146,1160,1607,379,917,338,469,110,44,44,0,12.83,12.83,0
3_33_602_0,2011,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,1626,445,873,307,3371,922,1810,637,33,33,0,68.41,68.41,0
3_33_603_0,2011,Rural,3,India,33,Tamil Nadu,603,Chennai,,,,,,,,,,,,,,
3_33_603_0,2011,Total,3,India,33,Tamil Nadu,603,Chennai,2961,513,776,1671,16666,2889,4366,9405,44,44,0,248,248,0
3_33_603_0,2011,Urban,3,India,33,Tamil Nadu,603,Chennai,2961,513,776,1671,16683,2891,4370,9414,44,44,0,248,248,0
3_33_604_0,2011,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,2574,1146,1216,212,687,306,324,56.6,8,8,0,2.13,2.13,0
3_33_604_0,2011,Total,3,India,33,Tamil Nadu,604,Kancheepuram,5519,1794,2190,1536,1246,405,494,347,66,66,0,14.9,14.9,0
3_33_604_0,2011,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,2945,647,974,1324,4317,949,1428,1940,58,58,0,85.02,85.02,0
3_33_605_0,2011,Rural,3,India,33,Tamil Nadu,605,Vellore,1772,1051,617,104,319,189,111,18.7,16,16,0,2.88,2.88,0
3_33_605_0,2011,Total,3,India,33,Tamil Nadu,605,Vellore,3036,1430,809,796,499,235,133,131,30,30,0,4.93,4.93,0
3_33_605_0,2011,Urban,3,India,33,Tamil Nadu,605,Vellore,1264,379,193,692,2435,730,371,1333,14,14,0,26.96,26.96,0
3_33_606_0,2011,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,1617,842,728,46.8,270,141,122,7.800000000000001,1,1,0,.17,.17,0
3_33_606_0,2011,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,1952,975,805,171,315,157,130,27.7,4,4,0,.65,.65,0
3_33_606_0,2011,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,334,133,76.80000000000001,125,1582,628,363,590,3,3,0,14.19,14.19,0
3_33_607_0,2011,Rural,3,India,33,Tamil Nadu,607,Viluppuram,3641,1484,1761,396,524,214,254,57,10,10,0,1.44,1.44,0
3_33_607_0,2011,Total,3,India,33,Tamil Nadu,607,Viluppuram,4211,1688,1850,672,585,235,257,93.40000000000001,15,15,0,2.08,2.08,0
3_33_607_0,2011,Urban,3,India,33,Tamil Nadu,607,Viluppuram,570,205,89.10000000000001,276,2282,820,357,1105,5,5,0,20.03,20.03,0
3_33_608_0,2011,Rural,3,India,33,Tamil Nadu,608,Salem,1938,739,1054,144,435,166,237,32.4,6,6,0,1.35,1.35,0
3_33_608_0,2011,Total,3,India,33,Tamil Nadu,608,Salem,3590,1226,1451,912,682,233,276,173,18,18,0,3.42,3.42,0
3_33_608_0,2011,Urban,3,India,33,Tamil Nadu,608,Salem,1652,487,397,768,2042,602,491,949,12,12,0,14.83,14.83,0
3_33_609_0,2011,Rural,3,India,33,Tamil Nadu,609,Namakkal,1150,604,514,31.8,378,198,169,10.4,2,2,0,.66,.66,0
3_33_609_0,2011,Total,3,India,33,Tamil Nadu,609,Namakkal,1556,822,615,119,459,243,181,35.1,6,6,0,1.77,1.77,0
3_33_609_0,2011,Urban,3,India,33,Tamil Nadu,609,Namakkal,406,218,101,87.2,1185,636,294,255,4,4,0,11.68,11.68,0
3_33_610_0,2011,Rural,3,India,33,Tamil Nadu,610,Erode,2725,718,1865,142,553,146,378,28.9,3,3,0,.61,.61,0
3_33_610_0,2011,Total,3,India,33,Tamil Nadu,610,Erode,4081,1105,2481,495,707,191,430,85.80000000000001,6,6,0,1.04,1.04,0
3_33_610_0,2011,Urban,3,India,33,Tamil Nadu,610,Erode,1356,386,617,353,1613,459,733,420,3,3,0,3.57,3.57,0
3_33_611_0,2011,Rural,3,India,33,Tamil Nadu,611,The Nilgiris,611,187,414,9.600000000000001,344,105,233,5.4,0,0,0,0,0,0
3_33_611_0,2011,Total,3,India,33,Tamil Nadu,611,The Nilgiris,1342,413,770,160,526,162,302,62.6,0,0,0,0,0,0
3_33_611_0,2011,Urban,3,India,33,Tamil Nadu,611,The Nilgiris,732,226,356,150,944,291,459,194,0,0,0,0,0,0
3_33_612_0,2011,Rural,3,India,33,Tamil Nadu,612,Dindigul,3148,878,2226,44.2,597,167,422,8.4,1,1,0,.19,.19,0
3_33_612_0,2011,Total,3,India,33,Tamil Nadu,612,Dindigul,3951,1183,2625,143,653,196,434,23.6,8,8,0,1.32,1.32,0
3_33_612_0,2011,Urban,3,India,33,Tamil Nadu,612,Dindigul,803,304,400,98.80000000000001,1033,391,514,127,7,7,0,9,9,0
3_33_613_0,2011,Rural,3,India,33,Tamil Nadu,613,Karur,2250,564,1661,24.5,870,218,642,9.5,0,0,0,0,0,0
3_33_613_0,2011,Total,3,India,33,Tamil Nadu,613,Karur,2705,736,1880,90,926,252,644,30.8,2,2,0,.6800000000000001,.6800000000000001,0
3_33_613_0,2011,Urban,3,India,33,Tamil Nadu,613,Karur,455,172,218,65.40000000000001,1367,516,655,196,2,2,0,6,6,0
3_33_614_0,2011,Rural,3,India,33,Tamil Nadu,614,Tiruchirappalli,2495,1082,1235,178,628,272,311,44.7,6,6,0,1.51,1.51,0
3_33_614_0,2011,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,3963,1489,1557,917,888,334,349,205,20,20,0,4.48,4.48,0
3_33_614_0,2011,Urban,3,India,33,Tamil Nadu,614,Tiruchirappalli,1468,407,322,739,3008,834,660,1514,14,14,0,28.68,28.68,0
3_33_615_0,2011,Rural,3,India,33,Tamil Nadu,615,Perambalur,966,552,352,62.5,585,334,213,37.9,1,1,0,.61,.61,0
3_33_615_0,2011,Total,3,India,33,Tamil Nadu,615,Perambalur,1022,575,369,78,582,328,210,44.40000000000001,1,1,0,.5700000000000001,.5700000000000001,0
3_33_615_0,2011,Urban,3,India,33,Tamil Nadu,615,Perambalur,56.2,23.2,17.6,15.4,535,221,168,147,0,0,0,0,0,0
3_33_616_0,2011,Rural,3,India,33,Tamil Nadu,616,Ariyalur,707,374,328,3.9,379,201,176,2.1,5,5,0,2.68,2.68,0
3_33_616_0,2011,Total,3,India,33,Tamil Nadu,616,Ariyalur,764,417,335,11.4,396,216,174,5.9,6,6,0,3.11,3.11,0
3_33_616_0,2011,Urban,3,India,33,Tamil Nadu,616,Ariyalur,57.1,42.90000000000001,6.7,7.4,848,638,99.5,110,1,1,0,14.86,14.86,0
3_33_617_0,2011,Rural,3,India,33,Tamil Nadu,617,Cuddalore,1396,918,426,52.8,411,270,125,15.5,8,8,0,2.35,2.35,0
3_33_617_0,2011,Total,3,India,33,Tamil Nadu,617,Cuddalore,1885,1128,559,198,505,302,150,53.1,17,17,0,4.560000000000001,4.560000000000001,0
3_33_617_0,2011,Urban,3,India,33,Tamil Nadu,617,Cuddalore,489,210,134,145,1478,636,404,439,9,9,0,27.22,27.22,0
3_33_618_0,2011,Rural,3,India,33,Tamil Nadu,618,Nagapattinam,956,542,397,17,402,228,167,7.100000000000001,2,2,0,.84,.84,0
3_33_618_0,2011,Total,3,India,33,Tamil Nadu,618,Nagapattinam,1187,660,465,61.5,462,257,181,23.9,11,11,0,4.28,4.28,0
3_33_618_0,2011,Urban,3,India,33,Tamil Nadu,618,Nagapattinam,231,118,68.5,44.5,1232,630,365,237,9,9,0,47.9,47.9,0
3_33_619_0,2011,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,709,515,186,7.600000000000001,319,232,83.90000000000001,3.4,4,4,0,1.8,1.8,0
3_33_619_0,2011,Total,3,India,33,Tamil Nadu,619,Thiruvarur,887,601,207,79.2,384,260,89.7,34.3,10,10,0,4.32,4.32,0
3_33_619_0,2011,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,179,85.90000000000001,21.2,71.7,1906,916,226,764,6,6,0,63.98,63.98,0
