id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,area,pop,dens
3_2_27_0,2001,Rural,3,India,2,Himachal Pradesh,27,Mandi,3928,840,214
3_2_27_0,2001,Total,3,India,2,Himachal Pradesh,27,Mandi,3947,901,228
3_2_27_0,2001,Urban,3,India,2,Himachal Pradesh,27,Mandi,18.7,61,3261
3_2_28_0,2001,Rural,3,India,2,Himachal Pradesh,28,Hamirpur,1101,382,347
3_2_28_0,2001,Total,3,India,2,Himachal Pradesh,28,Hamirpur,1109,413,372
3_2_28_0,2001,Urban,3,India,2,Himachal Pradesh,28,Hamirpur,8.4,30.2,3606
3_2_29_0,2001,Rural,3,India,2,Himachal Pradesh,29,Una,1545,409,265
3_2_29_0,2001,Total,3,India,2,Himachal Pradesh,29,Una,1560,448,287
3_2_29_0,2001,Urban,3,India,2,Himachal Pradesh,29,Una,15.4,39.40000000000001,2567
3_2_30_0,2001,Rural,3,India,2,Himachal Pradesh,30,Bilaspur,1187,319,269
3_2_30_0,2001,Total,3,India,2,Himachal Pradesh,30,Bilaspur,1196,341,285
3_2_30_0,2001,Urban,3,India,2,Himachal Pradesh,30,Bilaspur,9.800000000000001,22,2232
3_2_31_0,2001,Rural,3,India,2,Himachal Pradesh,31,Solan,1919,409,213
3_2_31_0,2001,Total,3,India,2,Himachal Pradesh,31,Solan,1945,501,257
3_2_31_0,2001,Urban,3,India,2,Himachal Pradesh,31,Solan,25.9,91.2,3515
3_2_32_0,2001,Rural,3,India,2,Himachal Pradesh,32,Sirmaur,2846,411,144
3_2_32_0,2001,Total,3,India,2,Himachal Pradesh,32,Sirmaur,2862,459,160
3_2_32_0,2001,Urban,3,India,2,Himachal Pradesh,32,Sirmaur,15.7,47.7,3043
3_2_33_0,2001,Rural,3,India,2,Himachal Pradesh,33,Shimla,5090,555,109
3_2_33_0,2001,Total,3,India,2,Himachal Pradesh,33,Shimla,5134,723,141
3_2_33_0,2001,Urban,3,India,2,Himachal Pradesh,33,Shimla,43.6,167,3834
3_2_34_0,2001,Rural,3,India,2,Himachal Pradesh,34,Kinnaur,6471,78.30000000000001,12.1
3_2_34_0,2001,Total,3,India,2,Himachal Pradesh,34,Kinnaur,6471,78.30000000000001,12.1
3_2_34_0,2001,Urban,3,India,2,Himachal Pradesh,34,Kinnaur,0,0,
3_30_585_0,2001,Rural,3,India,30,Goa,585,North Goa,1464,417,285
3_30_585_0,2001,Total,3,India,30,Goa,585,North Goa,1700,759,446
3_30_585_0,2001,Urban,3,India,30,Goa,585,North Goa,237,342,1445
3_30_586_0,2001,Rural,3,India,30,Goa,586,South Goa,1742,260,149
3_30_586_0,2001,Total,3,India,30,Goa,586,South Goa,1941,589,303
3_30_586_0,2001,Urban,3,India,30,Goa,586,South Goa,200,329,1648
3_31_587_0,2001,Rural,3,India,31,Lakshadweep,587,Lakshadweep,72,33.7,468
3_31_587_0,2001,Total,3,India,31,Lakshadweep,587,Lakshadweep,83,60.7,731
3_31_587_0,2001,Urban,3,India,31,Lakshadweep,587,Lakshadweep,11,27,2451
3_32_588_0,2001,Rural,3,India,32,Kerala,588,Kasaragod,1863,970,521
3_32_588_0,2001,Total,3,India,32,Kerala,588,Kasaragod,1987,1204,606
3_32_588_0,2001,Urban,3,India,32,Kerala,588,Kasaragod,124,234,1880
3_32_589_0,2001,Rural,3,India,32,Kerala,589,Kannur,2325,1196,515
3_32_589_0,2001,Total,3,India,32,Kerala,589,Kannur,2970,2409,811
3_32_589_0,2001,Urban,3,India,32,Kerala,589,Kannur,645,1213,1879
3_32_590_0,2001,Rural,3,India,32,Kerala,590,Wayanad,2098,751,358
3_32_590_0,2001,Total,3,India,32,Kerala,590,Wayanad,2138,781,365
3_32_590_0,2001,Urban,3,India,32,Kerala,590,Wayanad,40.3,29.6,734
3_32_591_0,2001,Rural,3,India,32,Kerala,591,Kozhikode,2005,1778,887
3_32_591_0,2001,Total,3,India,32,Kerala,591,Kozhikode,2342,2879,1229
3_32_591_0,2001,Urban,3,India,32,Kerala,591,Kozhikode,337,1101,3264
3_32_592_0,2001,Rural,3,India,32,Kerala,592,Malappuram,3346,3269,977
3_32_592_0,2001,Total,3,India,32,Kerala,592,Malappuram,3529,3625,1027
3_32_592_0,2001,Urban,3,India,32,Kerala,592,Malappuram,183,356,1945
3_32_593_0,2001,Rural,3,India,32,Kerala,593,Palakkad,4331,2261,522
3_32_593_0,2001,Total,3,India,32,Kerala,593,Palakkad,4491,2600,579
3_32_593_0,2001,Urban,3,India,32,Kerala,593,Palakkad,160,339,2124
3_32_594_0,2001,Rural,3,India,32,Kerala,594,Thrissur,2676,2135,798
3_32_594_0,2001,Total,3,India,32,Kerala,594,Thrissur,3015,2974,987
3_32_594_0,2001,Urban,3,India,32,Kerala,594,Thrissur,339,839,2475
3_32_595_0,2001,Rural,3,India,32,Kerala,595,Ernakulam,2549,1629,639
3_32_595_0,2001,Total,3,India,32,Kerala,595,Ernakulam,3080,3106,1008
3_32_595_0,2001,Urban,3,India,32,Kerala,595,Ernakulam,531,1477,2779
3_32_596_0,2001,Rural,3,India,32,Kerala,596,Idukki,4323,1072,248
3_32_596_0,2001,Total,3,India,32,Kerala,596,Idukki,4340,1118,258
3_32_596_0,2001,Urban,3,India,32,Kerala,596,Idukki,16.9,46.2,2733
3_32_597_0,2001,Rural,3,India,32,Kerala,597,Kottayam,2092,1654,791
3_32_597_0,2001,Total,3,India,32,Kerala,597,Kottayam,2219,1954,880
3_32_597_0,2001,Urban,3,India,32,Kerala,597,Kottayam,127,300,2355
3_32_598_0,2001,Rural,3,India,32,Kerala,598,Alappuzha,1223,1488,1217
3_32_598_0,2001,Total,3,India,32,Kerala,598,Alappuzha,1418,2109,1487
3_32_598_0,2001,Urban,3,India,32,Kerala,598,Alappuzha,195,621,3180
3_32_599_0,2001,Rural,3,India,32,Kerala,599,Pathanamthitta,2536,1110,438
3_32_599_0,2001,Total,3,India,32,Kerala,599,Pathanamthitta,2608,1234,473
3_32_599_0,2001,Urban,3,India,32,Kerala,599,Pathanamthitta,71.60000000000001,124,1730
3_32_600_0,2001,Rural,3,India,32,Kerala,600,Kollam,2369,2119,895
3_32_600_0,2001,Total,3,India,32,Kerala,600,Kollam,2484,2585,1041
3_32_600_0,2001,Urban,3,India,32,Kerala,600,Kollam,115,466,4039
3_32_601_0,2001,Rural,3,India,32,Kerala,601,Thiruvananthapuram,1911,2143,1121
3_32_601_0,2001,Total,3,India,32,Kerala,601,Thiruvananthapuram,2204,2862,1298
3_32_601_0,2001,Urban,3,India,32,Kerala,601,Thiruvananthapuram,293,719,2451
3_33_602_0,2001,Rural,3,India,33,Tamil Nadu,602,Thiruvallur,3072,1225,399
3_33_602_0,2001,Total,3,India,33,Tamil Nadu,602,Thiruvallur,3430,2725,795
3_33_602_0,2001,Urban,3,India,33,Tamil Nadu,602,Thiruvallur,358,1500,4193
3_33_603_0,2001,Rural,3,India,33,Tamil Nadu,603,Chennai,.18,0,0
3_33_603_0,2001,Total,3,India,33,Tamil Nadu,603,Chennai,178,4344,24451
3_33_603_0,2001,Urban,3,India,33,Tamil Nadu,603,Chennai,177,4344,24475
3_33_604_0,2001,Rural,3,India,33,Tamil Nadu,604,Kancheepuram,3890,1267,326
3_33_604_0,2001,Total,3,India,33,Tamil Nadu,604,Kancheepuram,4431,2802,632
3_33_604_0,2001,Urban,3,India,33,Tamil Nadu,604,Kancheepuram,541,1535,2836
3_33_605_0,2001,Rural,3,India,33,Tamil Nadu,605,Vellore,5702,2141,375
3_33_605_0,2001,Total,3,India,33,Tamil Nadu,605,Vellore,6082,3449,567
3_33_605_0,2001,Urban,3,India,33,Tamil Nadu,605,Vellore,380,1308,3445
3_33_606_0,2001,Rural,3,India,33,Tamil Nadu,606,Tiruvannamalai,6022,1777,295
3_33_606_0,2001,Total,3,India,33,Tamil Nadu,606,Tiruvannamalai,6194,2178,352
3_33_606_0,2001,Urban,3,India,33,Tamil Nadu,606,Tiruvannamalai,173,401,2319
3_33_607_0,2001,Rural,3,India,33,Tamil Nadu,607,Viluppuram,6954,2531,364
3_33_607_0,2001,Total,3,India,33,Tamil Nadu,607,Viluppuram,7195,2951,410
3_33_607_0,2001,Urban,3,India,33,Tamil Nadu,607,Viluppuram,241,421,1743
3_33_608_0,2001,Rural,3,India,33,Tamil Nadu,608,Salem,4577,1614,353
3_33_608_0,2001,Total,3,India,33,Tamil Nadu,608,Salem,5264,3004,571
3_33_608_0,2001,Urban,3,India,33,Tamil Nadu,608,Salem,687,1390,2024
3_33_609_0,2001,Rural,3,India,33,Tamil Nadu,609,Namakkal,3093,948,307
3_33_609_0,2001,Total,3,India,33,Tamil Nadu,609,Namakkal,3388,1493,441
3_33_609_0,2001,Urban,3,India,33,Tamil Nadu,609,Namakkal,296,545,1844
3_33_610_0,2001,Rural,3,India,33,Tamil Nadu,610,Erode,4942,1023,207
3_33_610_0,2001,Total,3,India,33,Tamil Nadu,610,Erode,5770,2003,347
3_33_610_0,2001,Urban,3,India,33,Tamil Nadu,610,Erode,828,979,1183
3_33_611_0,2001,Rural,3,India,33,Tamil Nadu,611,The Nilgiris,1775,306,172
3_33_611_0,2001,Total,3,India,33,Tamil Nadu,611,The Nilgiris,2550,761,298
3_33_611_0,2001,Urban,3,India,33,Tamil Nadu,611,The Nilgiris,775,455,586
3_33_612_0,2001,Rural,3,India,33,Tamil Nadu,612,Dindigul,5311,1235,232
3_33_612_0,2001,Total,3,India,33,Tamil Nadu,612,Dindigul,6046,1916,317
3_33_612_0,2001,Urban,3,India,33,Tamil Nadu,612,Dindigul,735,681,927
3_33_613_0,2001,Rural,3,India,33,Tamil Nadu,613,Karur,2629,609,232
3_33_613_0,2001,Total,3,India,33,Tamil Nadu,613,Karur,2920,920,315
3_33_613_0,2001,Urban,3,India,33,Tamil Nadu,613,Karur,291,311,1071
3_33_614_0,2001,Rural,3,India,33,Tamil Nadu,614,Tiruchirappalli,4028,1274,316
3_33_614_0,2001,Total,3,India,33,Tamil Nadu,614,Tiruchirappalli,4463,2413,541
3_33_614_0,2001,Urban,3,India,33,Tamil Nadu,614,Tiruchirappalli,435,1139,2621
3_33_615_0,2001,Rural,3,India,33,Tamil Nadu,615,Perambalur,1643,414,252
3_33_615_0,2001,Total,3,India,33,Tamil Nadu,615,Perambalur,1755,488,278
3_33_615_0,2001,Urban,3,India,33,Tamil Nadu,615,Perambalur,111,73.40000000000001,659
3_33_616_0,2001,Rural,3,India,33,Tamil Nadu,616,Ariyalur,1863,617,331
3_33_616_0,2001,Total,3,India,33,Tamil Nadu,616,Ariyalur,1931,696,360
3_33_616_0,2001,Urban,3,India,33,Tamil Nadu,616,Ariyalur,67.3,79,1173
3_33_617_0,2001,Rural,3,India,33,Tamil Nadu,617,Cuddalore,3419,1529,447
3_33_617_0,2001,Total,3,India,33,Tamil Nadu,617,Cuddalore,3731,2283,612
3_33_617_0,2001,Urban,3,India,33,Tamil Nadu,617,Cuddalore,312,754,2418
3_33_618_0,2001,Rural,3,India,33,Tamil Nadu,618,Nagapattinam,2384,1159,486
3_33_618_0,2001,Total,3,India,33,Tamil Nadu,618,Nagapattinam,2568,1489,580
3_33_618_0,2001,Urban,3,India,33,Tamil Nadu,618,Nagapattinam,184,330,1795
3_33_619_0,2001,Rural,3,India,33,Tamil Nadu,619,Thiruvarur,2219,927,418
3_33_619_0,2001,Total,3,India,33,Tamil Nadu,619,Thiruvarur,2313,1165,504
3_33_619_0,2001,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,93.80000000000001,237,2530
3_33_620_0,2001,Rural,3,India,33,Tamil Nadu,620,Thanjavur,3151,1457,463
3_33_620_0,2001,Total,3,India,33,Tamil Nadu,620,Thanjavur,3424,2206,644
3_33_620_0,2001,Urban,3,India,33,Tamil Nadu,620,Thanjavur,273,749,2740
3_33_621_0,2001,Rural,3,India,33,Tamil Nadu,621,Pudukkottai,4541,1205,265
3_33_621_0,2001,Total,3,India,33,Tamil Nadu,621,Pudukkottai,4650,1453,313
3_33_621_0,2001,Urban,3,India,33,Tamil Nadu,621,Pudukkottai,108,248,2289
3_33_622_0,2001,Rural,3,India,33,Tamil Nadu,622,Sivaganga,4131,815,197
3_33_622_0,2001,Total,3,India,33,Tamil Nadu,622,Sivaganga,4316,1148,266
3_33_622_0,2001,Urban,3,India,33,Tamil Nadu,622,Sivaganga,185,332,1791
3_33_623_0,2001,Rural,3,India,33,Tamil Nadu,623,Madurai,3368,1127,335
3_33_623_0,2001,Total,3,India,33,Tamil Nadu,623,Madurai,3660,2577,704
3_33_623_0,2001,Urban,3,India,33,Tamil Nadu,623,Madurai,292,1450,4963
3_33_624_0,2001,Rural,3,India,33,Tamil Nadu,624,Theni,2280,502,220
3_33_624_0,2001,Total,3,India,33,Tamil Nadu,624,Theni,2847,1094,384
3_33_624_0,2001,Urban,3,India,33,Tamil Nadu,624,Theni,567,592,1044
3_33_625_0,2001,Rural,3,India,33,Tamil Nadu,625,Virudhunagar,4025,937,233
3_33_625_0,2001,Total,3,India,33,Tamil Nadu,625,Virudhunagar,4297,1710,398
3_33_625_0,2001,Urban,3,India,33,Tamil Nadu,625,Virudhunagar,272,773,2843
3_33_626_0,2001,Rural,3,India,33,Tamil Nadu,626,Ramanathapuram,3885,885,228
3_33_626_0,2001,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,4077,1192,292
3_33_626_0,2001,Urban,3,India,33,Tamil Nadu,626,Ramanathapuram,192,307,1600
3_33_627_0,2001,Rural,3,India,33,Tamil Nadu,627,Thoothukkudi,4313,915,212
3_33_627_0,2001,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,4701,1579,336
3_33_627_0,2001,Urban,3,India,33,Tamil Nadu,627,Thoothukkudi,388,665,1714
3_33_628_0,2001,Rural,3,India,33,Tamil Nadu,628,Tirunelveli,5782,1391,241
3_33_628_0,2001,Total,3,India,33,Tamil Nadu,628,Tirunelveli,6750,2699,400
3_33_628_0,2001,Urban,3,India,33,Tamil Nadu,628,Tirunelveli,967,1308,1352
3_33_629_0,2001,Rural,3,India,33,Tamil Nadu,629,Kanniyakumari,1014,582,574
3_33_629_0,2001,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,1648,1676,1017
3_33_629_0,2001,Urban,3,India,33,Tamil Nadu,629,Kanniyakumari,634,1094,1726
3_33_630_0,2001,Rural,3,India,33,Tamil Nadu,630,Dharmapuri,4387,1098,250
3_33_630_0,2001,Total,3,India,33,Tamil Nadu,630,Dharmapuri,4500,1292,287
3_33_630_0,2001,Urban,3,India,33,Tamil Nadu,630,Dharmapuri,113,195,1720
3_33_631_0,2001,Rural,3,India,33,Tamil Nadu,631,Krishnagiri,4967,1277,257
3_33_631_0,2001,Total,3,India,33,Tamil Nadu,631,Krishnagiri,5069,1538,303
3_33_631_0,2001,Urban,3,India,33,Tamil Nadu,631,Krishnagiri,102,261,2573
3_33_632_0,2001,Rural,3,India,33,Tamil Nadu,632,Coimbatore,3080,854,277
3_33_632_0,2001,Total,3,India,33,Tamil Nadu,632,Coimbatore,4735,2917,616
3_33_632_0,2001,Urban,3,India,33,Tamil Nadu,632,Coimbatore,1655,2062,1246
3_33_633_0,2001,Rural,3,India,33,Tamil Nadu,633,Tiruppur,4465,947,212
3_33_633_0,2001,Total,3,India,33,Tamil Nadu,633,Tiruppur,5190,1911,368
3_33_633_0,2001,Urban,3,India,33,Tamil Nadu,633,Tiruppur,725,964,1330
3_34_634_0,2001,Rural,3,India,34,Puducherry,634,Yanam,0,0,
3_34_634_0,2001,Total,3,India,34,Puducherry,634,Yanam,18,31.4,1741
3_34_634_0,2001,Urban,3,India,34,Puducherry,634,Yanam,18,31.4,1741
3_34_635_0,2001,Rural,3,India,34,Puducherry,635,Puducherry,234,229,980
3_34_635_0,2001,Total,3,India,34,Puducherry,635,Puducherry,298,678,2277
3_34_635_0,2001,Urban,3,India,34,Puducherry,635,Puducherry,63.6,448,7046
3_34_636_0,2001,Rural,3,India,34,Puducherry,636,Mahe,0,0,
3_34_636_0,2001,Total,3,India,34,Puducherry,636,Mahe,8.300000000000001,36.8,4418
3_34_636_0,2001,Urban,3,India,34,Puducherry,636,Mahe,8.300000000000001,36.8,4418
3_34_637_0,2001,Rural,3,India,34,Puducherry,637,Karaikal,128,96.40000000000001,752
3_34_637_0,2001,Total,3,India,34,Puducherry,637,Karaikal,162,171,1056
3_34_637_0,2001,Urban,3,India,34,Puducherry,637,Karaikal,33.5,74.40000000000001,2225
3_35_638_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,638,Nicobars,1717,42.1,24.5
3_35_638_0,2001,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,1717,42.1,24.5
3_35_638_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,638,Nicobars,0,0,
3_35_639_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,2861,106,36.9
3_35_639_0,2001,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,2861,106,36.9
3_35_639_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,0,0,
3_35_640_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,640,South Andaman,2235,92.30000000000001,41.3
3_35_640_0,2001,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,2251,208,92.60000000000001
3_35_640_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,640,South Andaman,16.4,116,7076
3_3_35_0,2001,Rural,3,India,3,Punjab,35,Gurdaspur,3503,1562,446
3_3_35_0,2001,Total,3,India,3,Punjab,35,Gurdaspur,3640,2069,568
3_3_35_0,2001,Urban,3,India,3,Punjab,35,Gurdaspur,138,507,3685
3_3_36_0,2001,Rural,3,India,3,Punjab,36,Kapurthala,1485,508,342
3_3_36_0,2001,Total,3,India,3,Punjab,36,Kapurthala,1569,748,477
3_3_36_0,2001,Urban,3,India,3,Punjab,36,Kapurthala,83.90000000000001,240,2860
3_3_37_0,2001,Rural,3,India,3,Punjab,37,Jalandhar,2472,1031,417
3_3_37_0,2001,Total,3,India,3,Punjab,37,Jalandhar,2631,1723,655
3_3_37_0,2001,Urban,3,India,3,Punjab,37,Jalandhar,159,693,4350
3_3_38_0,2001,Rural,3,India,3,Punjab,38,Hoshiarpur,3286,1186,361
3_3_38_0,2001,Total,3,India,3,Punjab,38,Hoshiarpur,3391,1478,436
3_3_38_0,2001,Urban,3,India,3,Punjab,38,Hoshiarpur,104,292,2804
3_3_39_0,2001,Rural,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,1239,506,409
3_3_39_0,2001,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,1265,587,464
3_3_39_0,2001,Urban,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,26.2,80.10000000000001,3061
3_3_40_0,2001,Rural,3,India,3,Punjab,40,Fatehgarh Sahib,1103,387,351
3_3_40_0,2001,Total,3,India,3,Punjab,40,Fatehgarh Sahib,1141,538,472
3_3_40_0,2001,Urban,3,India,3,Punjab,40,Fatehgarh Sahib,37.4,151,4035
3_3_41_0,2001,Rural,3,India,3,Punjab,41,Ludhiana,3507,1339,382
3_3_41_0,2001,Total,3,India,3,Punjab,41,Ludhiana,3743,3033,810
3_3_41_0,2001,Urban,3,India,3,Punjab,41,Ludhiana,236,1694,7184
3_3_42_0,2001,Rural,3,India,3,Punjab,42,Moga,2000,716,358
3_3_42_0,2001,Total,3,India,3,Punjab,42,Moga,2105,895,425
3_3_42_0,2001,Urban,3,India,3,Punjab,42,Moga,104,179,1713
3_3_43_0,2001,Rural,3,India,3,Punjab,43,Firozpur,5136,1295,252
3_3_43_0,2001,Total,3,India,3,Punjab,43,Firozpur,5319,1746,328
3_3_43_0,2001,Urban,3,India,3,Punjab,43,Firozpur,184,451,2454
3_3_44_0,2001,Rural,3,India,3,Punjab,44,Muktsar,2478,579,234
3_3_44_0,2001,Total,3,India,3,Punjab,44,Muktsar,2561,777,304
3_3_44_0,2001,Urban,3,India,3,Punjab,44,Muktsar,82.30000000000001,199,2413
3_3_45_0,2001,Rural,3,India,3,Punjab,45,Faridkot,1366,357,262
3_3_45_0,2001,Total,3,India,3,Punjab,45,Faridkot,1486,551,371
3_3_45_0,2001,Urban,3,India,3,Punjab,45,Faridkot,121,194,1605
3_3_46_0,2001,Rural,3,India,3,Punjab,46,Bathinda,3139,832,265
3_3_46_0,2001,Total,3,India,3,Punjab,46,Bathinda,3337,1183,355
3_3_46_0,2001,Urban,3,India,3,Punjab,46,Bathinda,197,352,1781
3_3_47_0,2001,Rural,3,India,3,Punjab,47,Mansa,2096,546,261
3_3_47_0,2001,Total,3,India,3,Punjab,47,Mansa,2192,689,314
3_3_47_0,2001,Urban,3,India,3,Punjab,47,Mansa,95.90000000000001,142,1485
3_3_48_0,2001,Rural,3,India,3,Punjab,48,Patiala,3089,1002,325
3_3_48_0,2001,Total,3,India,3,Punjab,48,Patiala,3218,1580,491
3_3_48_0,2001,Urban,3,India,3,Punjab,48,Patiala,129,577,4481
3_3_49_0,2001,Rural,3,India,3,Punjab,49,Amritsar,2400,1046,436
3_3_49_0,2001,Total,3,India,3,Punjab,49,Amritsar,2615,2143,820
3_3_49_0,2001,Urban,3,India,3,Punjab,49,Amritsar,215,1097,5107
3_3_50_0,2001,Rural,3,India,3,Punjab,50,Tarn Taran,2317,827,357
3_3_50_0,2001,Total,3,India,3,Punjab,50,Tarn Taran,2380,939,394
3_3_50_0,2001,Urban,3,India,3,Punjab,50,Tarn Taran,63.90000000000001,112,1760
3_3_51_0,2001,Rural,3,India,3,Punjab,51,Rupnagar,1335,477,357
3_3_51_0,2001,Total,3,India,3,Punjab,51,Rupnagar,1369,618,451
3_3_51_0,2001,Urban,3,India,3,Punjab,51,Rupnagar,34.6,141,4080
3_3_52_0,2001,Rural,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,1092,440,403
3_3_52_0,2001,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,1228,717,584
3_3_52_0,2001,Urban,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,135,277,2049
3_3_53_0,2001,Rural,3,India,3,Punjab,53,Sangrur,3419,1046,306
3_3_53_0,2001,Total,3,India,3,Punjab,53,Sangrur,3737,1465,392
3_3_53_0,2001,Urban,3,India,3,Punjab,53,Sangrur,318,419,1316
3_3_54_0,2001,Rural,3,India,3,Punjab,54,Barnala,1266,366,289
3_3_54_0,2001,Total,3,India,3,Punjab,54,Barnala,1366,527,386
3_3_54_0,2001,Urban,3,India,3,Punjab,54,Barnala,100,161,1602
3_4_55_0,2001,Rural,3,India,4,Chandigarh,55,Chandigarh,18.6,44.2,2382
3_4_55_0,2001,Total,3,India,4,Chandigarh,55,Chandigarh,118,853,7220
3_4_55_0,2001,Urban,3,India,4,Chandigarh,55,Chandigarh,99.60000000000001,809,8122
3_5_56_0,2001,Rural,3,India,5,Uttarakhand,56,Uttarkashi,7986,272,34.1
3_5_56_0,2001,Total,3,India,5,Uttarakhand,56,Uttarkashi,7990,295,36.9
3_5_56_0,2001,Urban,3,India,5,Uttarakhand,56,Uttarkashi,4.100000000000001,22.9,5525
3_5_57_0,2001,Rural,3,India,5,Uttarakhand,57,Chamoli,7789,320,41
3_5_57_0,2001,Total,3,India,5,Uttarakhand,57,Chamoli,7843,370,47.2
3_5_57_0,2001,Urban,3,India,5,Uttarakhand,57,Chamoli,54,50.7,938
3_5_58_0,2001,Rural,3,India,5,Uttarakhand,58,Rudraprayag,1974,224,114
3_5_58_0,2001,Total,3,India,5,Uttarakhand,58,Rudraprayag,1986,227,114
3_5_58_0,2001,Urban,3,India,5,Uttarakhand,58,Rudraprayag,11.6,2.7,236
3_5_59_0,2001,Rural,3,India,5,Uttarakhand,59,Tehri Garhwal,3870,537,139
3_5_59_0,2001,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,3886,597,154
3_5_59_0,2001,Urban,3,India,5,Uttarakhand,59,Tehri Garhwal,16,59.8,3751
3_5_60_0,2001,Rural,3,India,5,Uttarakhand,60,Dehradun,2965,591,199
3_5_60_0,2001,Total,3,India,5,Uttarakhand,60,Dehradun,3163,1258,398
3_5_60_0,2001,Urban,3,India,5,Uttarakhand,60,Dehradun,198,667,3368
3_5_61_0,2001,Rural,3,India,5,Uttarakhand,61,Garhwal,5275,596,113
3_5_61_0,2001,Total,3,India,5,Uttarakhand,61,Garhwal,5294,686,130
3_5_61_0,2001,Urban,3,India,5,Uttarakhand,61,Garhwal,19,89.90000000000001,4722
3_5_62_0,2001,Rural,3,India,5,Uttarakhand,62,Pithoragarh,7198,402,55.90000000000001
3_5_62_0,2001,Total,3,India,5,Uttarakhand,62,Pithoragarh,7234,462,63.90000000000001
3_5_62_0,2001,Urban,3,India,5,Uttarakhand,62,Pithoragarh,36.5,59.8,1637
3_5_63_0,2001,Rural,3,India,5,Uttarakhand,63,Bageshwar,2240,239,107
3_5_63_0,2001,Total,3,India,5,Uttarakhand,63,Bageshwar,2245,247,110
3_5_63_0,2001,Urban,3,India,5,Uttarakhand,63,Bageshwar,4.7,7.800000000000001,1650
3_5_64_0,2001,Rural,3,India,5,Uttarakhand,64,Almora,3071,578,188
3_5_64_0,2001,Total,3,India,5,Uttarakhand,64,Almora,3088,633,205
3_5_64_0,2001,Urban,3,India,5,Uttarakhand,64,Almora,16.7,54.5,3266
3_5_65_0,2001,Rural,3,India,5,Uttarakhand,65,Champawat,1808,191,106
3_5_65_0,2001,Total,3,India,5,Uttarakhand,65,Champawat,1814,225,124
3_5_65_0,2001,Urban,3,India,5,Uttarakhand,65,Champawat,6.4,33.8,5259
3_5_66_0,2001,Rural,3,India,5,Uttarakhand,66,Nainital,3984,493,124
3_5_66_0,2001,Total,3,India,5,Uttarakhand,66,Nainital,4015,735,183
3_5_66_0,2001,Urban,3,India,5,Uttarakhand,66,Nainital,31.9,241,7573
3_5_67_0,2001,Rural,3,India,5,Uttarakhand,67,Udham Singh Nagar,2618,833,318
3_5_67_0,2001,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,2700,1236,458
3_5_67_0,2001,Urban,3,India,5,Uttarakhand,67,Udham Singh Nagar,82,403,4914
3_5_68_0,2001,Rural,3,India,5,Uttarakhand,68,Hardwar,2200,1000,454
3_5_68_0,2001,Total,3,India,5,Uttarakhand,68,Hardwar,2277,1444,634
3_5_68_0,2001,Urban,3,India,5,Uttarakhand,68,Hardwar,77.40000000000001,444,5737
3_6_69_0,2001,Rural,3,India,6,Haryana,69,Panchkula,814,221,272
3_6_69_0,2001,Total,3,India,6,Haryana,69,Panchkula,868,430,495
3_6_69_0,2001,Urban,3,India,6,Haryana,69,Panchkula,54.2,208,3845
3_6_70_0,2001,Rural,3,India,6,Haryana,70,Ambala,1421,633,445
3_6_70_0,2001,Total,3,India,6,Haryana,70,Ambala,1509,990,656
3_6_70_0,2001,Urban,3,India,6,Haryana,70,Ambala,87.7,357,4073
3_6_71_0,2001,Rural,3,India,6,Haryana,71,Yamunanagar,1678,649,387
3_6_71_0,2001,Total,3,India,6,Haryana,71,Yamunanagar,1755,1017,579
3_6_71_0,2001,Urban,3,India,6,Haryana,71,Yamunanagar,77.10000000000001,368,4772
3_6_72_0,2001,Rural,3,India,6,Haryana,72,Kurukshetra,1619,610,377
3_6_72_0,2001,Total,3,India,6,Haryana,72,Kurukshetra,1672,823,492
3_6_72_0,2001,Urban,3,India,6,Haryana,72,Kurukshetra,52.40000000000001,213,4059
3_6_73_0,2001,Rural,3,India,6,Haryana,73,Kaithal,2147,750,350
3_6_73_0,2001,Total,3,India,6,Haryana,73,Kaithal,2233,934,418
3_6_73_0,2001,Urban,3,India,6,Haryana,73,Kaithal,86.60000000000001,183,2119
