id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,area_lit,pop_lit,dens_lit
3_9_175_0,2001,Rural,3,India,9,Uttar Pradesh,175,Allahabad,5121,3770,.74
3_9_175_0,2001,Total,3,India,9,Uttar Pradesh,175,Allahabad,5417,4881,901
3_9_175_0,2001,Urban,3,India,9,Uttar Pradesh,175,Allahabad,296,1111,3756
3_9_176_0,2001,Rural,3,India,9,Uttar Pradesh,176,Bara Banki,3897,2057,.53
3_9_176_0,2001,Total,3,India,9,Uttar Pradesh,176,Bara Banki,3942,2157,547
3_9_176_0,2001,Urban,3,India,9,Uttar Pradesh,176,Bara Banki,45.6,101,2210
3_9_177_0,2001,Rural,3,India,9,Uttar Pradesh,177,Faizabad,2508,1767,.7000000000000001
3_9_177_0,2001,Total,3,India,9,Uttar Pradesh,177,Faizabad,2595,1989,767
3_9_177_0,2001,Urban,3,India,9,Uttar Pradesh,177,Faizabad,86.5,221,2560
3_9_178_0,2001,Rural,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,2265,1097,.48
3_9_178_0,2001,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,2299,1188,516
3_9_178_0,2001,Urban,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,34.2,90.7,2650
3_9_179_0,2001,Rural,3,India,9,Uttar Pradesh,179,Sultanpur,4421,2870,.65
3_9_179_0,2001,Total,3,India,9,Uttar Pradesh,179,Sultanpur,4480,3026,675
3_9_179_0,2001,Urban,3,India,9,Uttar Pradesh,179,Sultanpur,58.8,156,2648
3_9_180_0,2001,Rural,3,India,9,Uttar Pradesh,180,Bahraich,4793,2109,.44
3_9_180_0,2001,Total,3,India,9,Uttar Pradesh,180,Bahraich,4851,2276,469
3_9_180_0,2001,Urban,3,India,9,Uttar Pradesh,180,Bahraich,57.7,167,2889
3_9_181_0,2001,Rural,3,India,9,Uttar Pradesh,181,Shrawasti,1953,767,.39
3_9_181_0,2001,Total,3,India,9,Uttar Pradesh,181,Shrawasti,1953,767,392
3_9_181_0,2001,Urban,3,India,9,Uttar Pradesh,181,Shrawasti,0,0,
3_9_182_0,2001,Rural,3,India,9,Uttar Pradesh,182,Balrampur,3234,1589,.49
3_9_182_0,2001,Total,3,India,9,Uttar Pradesh,182,Balrampur,3268,1644,503
3_9_182_0,2001,Urban,3,India,9,Uttar Pradesh,182,Balrampur,34.2,54.8,1599
3_9_183_0,2001,Rural,3,India,9,Uttar Pradesh,183,Gonda,3950,2228,.5600000000000001
3_9_183_0,2001,Total,3,India,9,Uttar Pradesh,183,Gonda,4029,2393,594
3_9_183_0,2001,Urban,3,India,9,Uttar Pradesh,183,Gonda,79.5,165,2076
3_9_184_0,2001,Rural,3,India,9,Uttar Pradesh,184,Siddharthnagar,2808,2122,.76
3_9_184_0,2001,Total,3,India,9,Uttar Pradesh,184,Siddharthnagar,2810,2123,756
3_9_184_0,2001,Urban,3,India,9,Uttar Pradesh,184,Siddharthnagar,1.5,1.4,917
3_9_185_0,2001,Rural,3,India,9,Uttar Pradesh,185,Basti,2866,2509,.88
3_9_185_0,2001,Total,3,India,9,Uttar Pradesh,185,Basti,2927,2643,903
3_9_185_0,2001,Urban,3,India,9,Uttar Pradesh,185,Basti,60.5,133,2205
3_9_186_0,2001,Rural,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,1625,974,.6
3_9_186_0,2001,Total,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,1644,1019,620
3_9_186_0,2001,Urban,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,19.1,44.7,2334
3_9_187_0,2001,Rural,3,India,9,Uttar Pradesh,187,Mahrajganj,2910,2692,.9300000000000001
3_9_187_0,2001,Total,3,India,9,Uttar Pradesh,187,Mahrajganj,2910,2692,925
3_9_187_0,2001,Urban,3,India,9,Uttar Pradesh,187,Mahrajganj,0,0,
3_9_188_0,2001,Rural,3,India,9,Uttar Pradesh,188,Gorakhpur,3166,2259,.71
3_9_188_0,2001,Total,3,India,9,Uttar Pradesh,188,Gorakhpur,3324,2911,876
3_9_188_0,2001,Urban,3,India,9,Uttar Pradesh,188,Gorakhpur,158,651,4111
3_9_189_0,2001,Rural,3,India,9,Uttar Pradesh,189,Kushinagar,2898,2914,1
3_9_189_0,2001,Total,3,India,9,Uttar Pradesh,189,Kushinagar,2908,2932,1008
3_9_189_0,2001,Urban,3,India,9,Uttar Pradesh,189,Kushinagar,10.7,17.7,1653
3_9_190_0,2001,Rural,3,India,9,Uttar Pradesh,190,Deoria,2493,2440,.98
3_9_190_0,2001,Total,3,India,9,Uttar Pradesh,190,Deoria,2523,2525,1001
3_9_190_0,2001,Urban,3,India,9,Uttar Pradesh,190,Deoria,29.9,84.90000000000001,2838
3_9_191_0,2001,Rural,3,India,9,Uttar Pradesh,191,Azamgarh,4235,4078,.96
3_9_191_0,2001,Total,3,India,9,Uttar Pradesh,191,Azamgarh,4279,4160,972
3_9_191_0,2001,Urban,3,India,9,Uttar Pradesh,191,Azamgarh,43.90000000000001,82.2,1874
3_9_192_0,2001,Rural,3,India,9,Uttar Pradesh,192,Mau,1624,1405,.87
3_9_192_0,2001,Total,3,India,9,Uttar Pradesh,192,Mau,1655,1550,936
3_9_192_0,2001,Urban,3,India,9,Uttar Pradesh,192,Mau,31.6,145,4584
3_9_193_0,2001,Rural,3,India,9,Uttar Pradesh,193,Ballia,2905,2478,.85
3_9_193_0,2001,Total,3,India,9,Uttar Pradesh,193,Ballia,2931,2584,882
3_9_193_0,2001,Urban,3,India,9,Uttar Pradesh,193,Ballia,26.5,106,4003
3_9_194_0,2001,Rural,3,India,9,Uttar Pradesh,194,Jaunpur,3963,2860,.72
3_9_194_0,2001,Total,3,India,9,Uttar Pradesh,194,Jaunpur,3998,2983,746
3_9_194_0,2001,Urban,3,India,9,Uttar Pradesh,194,Jaunpur,35.3,123,3492
3_9_195_0,2001,Rural,3,India,9,Uttar Pradesh,195,Ghazipur,3331,3376,1
3_9_195_0,2001,Total,3,India,9,Uttar Pradesh,195,Ghazipur,3358,3502,1043
3_9_195_0,2001,Urban,3,India,9,Uttar Pradesh,195,Ghazipur,27.8,126,4520
3_9_196_0,2001,Rural,3,India,9,Uttar Pradesh,196,Chandauli,2452,1638,.67
3_9_196_0,2001,Total,3,India,9,Uttar Pradesh,196,Chandauli,2522,1840,729
3_9_196_0,2001,Urban,3,India,9,Uttar Pradesh,196,Chandauli,70,202,2881
3_9_197_0,2001,Rural,3,India,9,Uttar Pradesh,197,Varanasi,1321,1553,1.2
3_9_197_0,2001,Total,3,India,9,Uttar Pradesh,197,Varanasi,1546,2840,1837
3_9_197_0,2001,Urban,3,India,9,Uttar Pradesh,197,Varanasi,225,1287,5719
3_9_198_0,2001,Rural,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),964,1186,1.2
3_9_198_0,2001,Total,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),998,1273,1276
3_9_198_0,2001,Urban,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),34.3,87.2,2541
3_9_199_0,2001,Rural,3,India,9,Uttar Pradesh,199,Mirzapur,4371,2155,.49
3_9_199_0,2001,Total,3,India,9,Uttar Pradesh,199,Mirzapur,4439,2373,535
3_9_199_0,2001,Urban,3,India,9,Uttar Pradesh,199,Mirzapur,68.3,219,3203
3_9_200_0,2001,Rural,3,India,9,Uttar Pradesh,200,Sonbhadra,6631,1491,.22
3_9_200_0,2001,Total,3,India,9,Uttar Pradesh,200,Sonbhadra,6849,1692,247
3_9_200_0,2001,Urban,3,India,9,Uttar Pradesh,200,Sonbhadra,218,201,921
3_9_201_0,2001,Rural,3,India,9,Uttar Pradesh,201,Etah,2483,1438,.58
3_9_201_0,2001,Total,3,India,9,Uttar Pradesh,201,Etah,2516,1548,615
3_9_201_0,2001,Urban,3,India,9,Uttar Pradesh,201,Etah,32.7,110,3370
3_9_202_0,2001,Rural,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,1921,1036,.54
3_9_202_0,2001,Total,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,1943,1117,575
3_9_202_0,2001,Urban,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,21.2,80.5,3790
