id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,wkp_7_t,emp_7_t,wkp_7_f,emp_7_f,wkp_7_m,emp_7_m
3_13_264_0,2001,Rural,3,India,13,Nagaland,264,Wokha,86.2,44.8,85.90000000000001,43.40000000000001,86.5,46.2
3_13_264_0,2001,Total,3,India,13,Nagaland,264,Wokha,86.40000000000001,40.40000000000001,86,37.1,86.80000000000001,43.40000000000001
3_13_264_0,2001,Urban,3,India,13,Nagaland,264,Wokha,87.2,25.9,86.30000000000001,15.5,87.90000000000001,34.6
3_13_265_0,2001,Rural,3,India,13,Nagaland,265,Dimapur,84.10000000000001,41.7,83,27.7,85,53.5
3_13_265_0,2001,Total,3,India,13,Nagaland,265,Dimapur,84.80000000000001,39.40000000000001,83.80000000000001,21.6,85.7,54.3
3_13_265_0,2001,Urban,3,India,13,Nagaland,265,Dimapur,86.10000000000001,35.6,85.10000000000001,11.2,86.90000000000001,55.5
3_13_266_0,2001,Rural,3,India,13,Nagaland,266,Phek,81.7,58.8,81.90000000000001,59.3,81.60000000000001,58.3
3_13_266_0,2001,Total,3,India,13,Nagaland,266,Phek,81.7,59,81.7,58.7,81.80000000000001,59.2
3_13_266_0,2001,Urban,3,India,13,Nagaland,266,Phek,81.5,60.40000000000001,79.40000000000001,50.5,83.10000000000001,67.60000000000001
3_13_267_0,2001,Rural,3,India,13,Nagaland,267,Tuensang,85.90000000000001,53.6,85.5,53,86.2,54.1
3_13_267_0,2001,Total,3,India,13,Nagaland,267,Tuensang,85.80000000000001,52,85.30000000000001,50.3,86.2,53.40000000000001
3_13_267_0,2001,Urban,3,India,13,Nagaland,267,Tuensang,84.90000000000001,31.2,83,12.3,86.40000000000001,45.40000000000001
3_13_268_0,2001,Rural,3,India,13,Nagaland,268,Longleng,85.90000000000001,53.6,85.5,53,86.2,54.1
3_13_268_0,2001,Total,3,India,13,Nagaland,268,Longleng,85.80000000000001,52,85.30000000000001,50.3,86.2,53.40000000000001
3_13_268_0,2001,Urban,3,India,13,Nagaland,268,Longleng,84.90000000000001,31.2,83,12.3,86.40000000000001,45.40000000000001
3_13_269_0,2001,Rural,3,India,13,Nagaland,269,Kiphire,85.90000000000001,53.6,85.5,53,86.2,54.1
3_13_269_0,2001,Total,3,India,13,Nagaland,269,Kiphire,85.80000000000001,52,85.30000000000001,50.3,86.2,53.40000000000001
3_13_269_0,2001,Urban,3,India,13,Nagaland,269,Kiphire,84.90000000000001,31.2,83,12.3,86.40000000000001,45.40000000000001
3_13_270_0,2001,Rural,3,India,13,Nagaland,270,Kohima,84.40000000000001,48.7,83.60000000000001,41.2,85,55.1
3_13_270_0,2001,Total,3,India,13,Nagaland,270,Kohima,84.80000000000001,45.40000000000001,84.10000000000001,34.3,85.5,54.7
3_13_270_0,2001,Urban,3,India,13,Nagaland,270,Kohima,85.80000000000001,36.8,85,17,86.60000000000001,53.2
3_13_271_0,2001,Rural,3,India,13,Nagaland,271,Peren,84.60000000000001,55.7,84.30000000000001,54.7,85,56.7
3_13_271_0,2001,Total,3,India,13,Nagaland,271,Peren,84.90000000000001,51.3,84.40000000000001,47,85.30000000000001,55.2
3_13_271_0,2001,Urban,3,India,13,Nagaland,271,Peren,85.60000000000001,38.1,84.80000000000001,22.7,86.30000000000001,50.90000000000001
3_14_272_0,2001,Rural,3,India,14,Manipur,272,Senapati,86,53.40000000000001,85.90000000000001,48.2,86.10000000000001,58.3
3_14_272_0,2001,Total,3,India,14,Manipur,272,Senapati,86,53.40000000000001,85.90000000000001,48.2,86.10000000000001,58.3
3_14_272_0,2001,Urban,3,India,14,Manipur,272,Senapati,,,,,,
3_14_273_0,2001,Rural,3,India,14,Manipur,273,Tamenglong,86,53,85.90000000000001,51.90000000000001,86.10000000000001,54.1
3_14_273_0,2001,Total,3,India,14,Manipur,273,Tamenglong,86,53,85.90000000000001,51.90000000000001,86.10000000000001,54.1
3_14_273_0,2001,Urban,3,India,14,Manipur,273,Tamenglong,,,,,,
3_14_274_0,2001,Rural,3,India,14,Manipur,274,Churachandpur,86.5,50.40000000000001,86.30000000000001,44.6,86.60000000000001,55.90000000000001
3_14_274_0,2001,Total,3,India,14,Manipur,274,Churachandpur,86.5,50.40000000000001,86.30000000000001,44.6,86.60000000000001,55.90000000000001
3_14_274_0,2001,Urban,3,India,14,Manipur,274,Churachandpur,,,,,,
3_14_275_0,2001,Rural,3,India,14,Manipur,275,Bishnupur,84.7,52.7,85.10000000000001,47.2,84.40000000000001,58.2
3_14_275_0,2001,Total,3,India,14,Manipur,275,Bishnupur,85,50.6,85.30000000000001,44.5,84.7,56.8
3_14_275_0,2001,Urban,3,India,14,Manipur,275,Bishnupur,85.60000000000001,47,85.90000000000001,39.7,85.30000000000001,54.3
3_14_276_0,2001,Rural,3,India,14,Manipur,276,Thoubal,82.90000000000001,60.2,83.2,57.8,82.60000000000001,62.6
3_14_276_0,2001,Total,3,India,14,Manipur,276,Thoubal,83.60000000000001,58.3,83.80000000000001,55.3,83.30000000000001,61.3
3_14_276_0,2001,Urban,3,India,14,Manipur,276,Thoubal,84.80000000000001,55,85,51,84.5,59
3_14_277_0,2001,Rural,3,India,14,Manipur,277,Imphal West,86,52.3,86.40000000000001,46.2,85.60000000000001,58.40000000000001
3_14_277_0,2001,Total,3,India,14,Manipur,277,Imphal West,87.30000000000001,45.90000000000001,87.7,38.6,86.90000000000001,53.3
3_14_277_0,2001,Urban,3,India,14,Manipur,277,Imphal West,88.30000000000001,40.90000000000001,88.7,32.8,88,49.2
3_14_278_0,2001,Rural,3,India,14,Manipur,278,Imphal East,85.10000000000001,49.3,85.30000000000001,41.90000000000001,85,56.6
3_14_278_0,2001,Total,3,India,14,Manipur,278,Imphal East,85.90000000000001,46.2,86.10000000000001,38.3,85.7,54.2
3_14_278_0,2001,Urban,3,India,14,Manipur,278,Imphal East,88,38.3,88.30000000000001,29.2,87.7,47.8
3_14_279_0,2001,Rural,3,India,14,Manipur,279,Ukhrul,85.10000000000001,55.5,84.80000000000001,53.7,85.30000000000001,57.2
3_14_279_0,2001,Total,3,India,14,Manipur,279,Ukhrul,85.10000000000001,55.5,84.80000000000001,53.7,85.30000000000001,57.2
3_14_279_0,2001,Urban,3,India,14,Manipur,279,Ukhrul,,,,,,
3_14_280_0,2001,Rural,3,India,14,Manipur,280,Chandel,86.7,55,86.80000000000001,52.8,86.60000000000001,57.2
3_14_280_0,2001,Total,3,India,14,Manipur,280,Chandel,86.40000000000001,53.40000000000001,86.5,50,86.2,56.7
3_14_280_0,2001,Urban,3,India,14,Manipur,280,Chandel,84.10000000000001,41.5,84.5,29.8,83.80000000000001,52.90000000000001
3_15_281_0,2001,Rural,3,India,15,Mizoram,281,Mamit,81.80000000000001,68.5,81.10000000000001,65.90000000000001,82.40000000000001,70.8
3_15_281_0,2001,Total,3,India,15,Mizoram,281,Mamit,82.2,68.10000000000001,81.80000000000001,64.90000000000001,82.60000000000001,71
3_15_281_0,2001,Urban,3,India,15,Mizoram,281,Mamit,84.40000000000001,66.3,85.2,60.8,83.60000000000001,71.60000000000001
3_15_282_0,2001,Rural,3,India,15,Mizoram,282,Kolasib,82.40000000000001,68,81.60000000000001,62.5,83.2,72.8
3_15_282_0,2001,Total,3,India,15,Mizoram,282,Kolasib,84,64.10000000000001,83.40000000000001,58.2,84.5,69.40000000000001
3_15_282_0,2001,Urban,3,India,15,Mizoram,282,Kolasib,85.2,61,84.90000000000001,54.90000000000001,85.60000000000001,66.60000000000001
3_15_283_0,2001,Rural,3,India,15,Mizoram,283,Aizawl,84.10000000000001,76.60000000000001,83.7,74.2,84.40000000000001,78.90000000000001
3_15_283_0,2001,Total,3,India,15,Mizoram,283,Aizawl,85.80000000000001,58.3,85.60000000000001,50.40000000000001,86,65.90000000000001
3_15_283_0,2001,Urban,3,India,15,Mizoram,283,Aizawl,86.30000000000001,52.7,86.2,43.3,86.5,61.8
3_15_284_0,2001,Rural,3,India,15,Mizoram,284,Champhai,81.80000000000001,76.5,81.5,75.40000000000001,82.10000000000001,77.60000000000001
3_15_284_0,2001,Total,3,India,15,Mizoram,284,Champhai,83,75.8,82.80000000000001,73.40000000000001,83.30000000000001,78.10000000000001
3_15_284_0,2001,Urban,3,India,15,Mizoram,284,Champhai,84.90000000000001,74.8,84.7,70.40000000000001,85,78.80000000000001
3_15_285_0,2001,Rural,3,India,15,Mizoram,285,Serchhip,82.30000000000001,78.30000000000001,82.10000000000001,77.2,82.5,79.30000000000001
3_15_285_0,2001,Total,3,India,15,Mizoram,285,Serchhip,83,72.60000000000001,83,70.10000000000001,83.10000000000001,75
3_15_285_0,2001,Urban,3,India,15,Mizoram,285,Serchhip,83.80000000000001,66.40000000000001,83.90000000000001,62.5,83.7,70.2
3_15_286_0,2001,Rural,3,India,15,Mizoram,286,Lunglei,81.7,70.60000000000001,81.30000000000001,67.5,82,73.40000000000001
3_15_286_0,2001,Total,3,India,15,Mizoram,286,Lunglei,83.2,62.90000000000001,82.80000000000001,56.7,83.5,68.60000000000001
3_15_286_0,2001,Urban,3,India,15,Mizoram,286,Lunglei,85.30000000000001,52.8,85,42.5,85.60000000000001,62.3
3_15_287_0,2001,Rural,3,India,15,Mizoram,287,Lawngtlai,81.10000000000001,58.90000000000001,80.7,53.7,81.5,63.6
3_15_287_0,2001,Total,3,India,15,Mizoram,287,Lawngtlai,81.10000000000001,58.90000000000001,80.7,53.7,81.5,63.6
3_15_287_0,2001,Urban,3,India,15,Mizoram,287,Lawngtlai,,,,,,
3_15_288_0,2001,Rural,3,India,15,Mizoram,288,Saiha,80.2,60.5,80,59.3,80.40000000000001,61.7
3_15_288_0,2001,Total,3,India,15,Mizoram,288,Saiha,81.60000000000001,50,81.60000000000001,44.5,81.60000000000001,55.1
3_15_288_0,2001,Urban,3,India,15,Mizoram,288,Saiha,83.5,36.1,83.80000000000001,24.9,83.2,46.6
3_16_289_0,2001,Rural,3,India,16,Tripura,289,West Tripura,86.40000000000001,41.40000000000001,86.2,23.7,86.5,57.90000000000001
3_16_289_0,2001,Total,3,India,16,Tripura,289,West Tripura,87.40000000000001,39.90000000000001,87.30000000000001,21,87.5,57.8
3_16_289_0,2001,Urban,3,India,16,Tripura,289,West Tripura,90.30000000000001,36,90.40000000000001,14.1,90.2,57.3
3_16_290_0,2001,Rural,3,India,16,Tripura,290,South Tripura,85.30000000000001,47,85.10000000000001,32.1,85.40000000000001,61.1
3_16_290_0,2001,Total,3,India,16,Tripura,290,South Tripura,85.7,46.2,85.5,30.7,85.80000000000001,60.8
3_16_290_0,2001,Urban,3,India,16,Tripura,290,South Tripura,90.80000000000001,36.3,90.80000000000001,13.1,90.90000000000001,57.5
3_16_291_0,2001,Rural,3,India,16,Tripura,291,Dhalai,84.2,49.5,83.90000000000001,36.3,84.40000000000001,61.8
3_16_291_0,2001,Total,3,India,16,Tripura,291,Dhalai,84.40000000000001,48.8,84.2,34.7,84.7,61.8
3_16_291_0,2001,Urban,3,India,16,Tripura,291,Dhalai,88.7,37.8,88.30000000000001,11.3,89,61.2
3_16_292_0,2001,Rural,3,India,16,Tripura,292,North Tripura,85,39,84.80000000000001,21,85.2,56
3_16_292_0,2001,Total,3,India,16,Tripura,292,North Tripura,85.5,38.5,85.40000000000001,20.1,85.7,56
3_16_292_0,2001,Urban,3,India,16,Tripura,292,North Tripura,89.80000000000001,34.9,89.90000000000001,13.2,89.7,55.8
3_17_293_0,2001,Rural,3,India,17,Meghalaya,293,West Garo Hills,79.90000000000001,52.3,80,43.2,79.80000000000001,61.2
3_17_293_0,2001,Total,3,India,17,Meghalaya,293,West Garo Hills,80.5,49.90000000000001,80.60000000000001,40.1,80.40000000000001,59.40000000000001
3_17_293_0,2001,Urban,3,India,17,Meghalaya,293,West Garo Hills,85.40000000000001,32.6,85.2,17.4,85.7,47
3_17_294_0,2001,Rural,3,India,17,Meghalaya,294,East Garo Hills,79.60000000000001,55.3,79.60000000000001,49.1,79.5,61.3
3_17_294_0,2001,Total,3,India,17,Meghalaya,294,East Garo Hills,80,53,80.10000000000001,46,80,59.8
3_17_294_0,2001,Urban,3,India,17,Meghalaya,294,East Garo Hills,83.60000000000001,38.2,83.40000000000001,25.7,83.7,50.1
3_17_295_0,2001,Rural,3,India,17,Meghalaya,295,South Garo Hills,79.2,56.90000000000001,79.2,50.5,79.30000000000001,63
3_17_295_0,2001,Total,3,India,17,Meghalaya,295,South Garo Hills,79.7,55,79.60000000000001,47.8,79.80000000000001,61.90000000000001
3_17_295_0,2001,Urban,3,India,17,Meghalaya,295,South Garo Hills,84,39.3,83.30000000000001,23.8,84.60000000000001,53.2
3_17_296_0,2001,Rural,3,India,17,Meghalaya,296,West Khasi Hills,76.5,58.8,76.3,55.7,76.60000000000001,61.8
3_17_296_0,2001,Total,3,India,17,Meghalaya,296,West Khasi Hills,76.60000000000001,56.90000000000001,76.5,53.3,76.7,60.5
3_17_296_0,2001,Urban,3,India,17,Meghalaya,296,West Khasi Hills,77.30000000000001,43.2,77.7,35.7,77,50.6
3_17_297_0,2001,Rural,3,India,17,Meghalaya,297,Ribhoi,77.80000000000001,60.5,77.40000000000001,53.7,78.2,66.90000000000001
3_17_297_0,2001,Total,3,India,17,Meghalaya,297,Ribhoi,77.90000000000001,59.5,77.60000000000001,52.40000000000001,78.30000000000001,66.2
3_17_297_0,2001,Urban,3,India,17,Meghalaya,297,Ribhoi,79.2,45.7,79.5,34.4,78.90000000000001,56.6
3_17_298_0,2001,Rural,3,India,17,Meghalaya,298,East Khasi Hills,79.30000000000001,54.40000000000001,79.40000000000001,44.8,79.30000000000001,63.8
3_17_298_0,2001,Total,3,India,17,Meghalaya,298,East Khasi Hills,82.60000000000001,47,82.7,35,82.5,58.8
3_17_298_0,2001,Urban,3,India,17,Meghalaya,298,East Khasi Hills,87.10000000000001,37.7,87.2,22.8,87,52.6
3_17_299_0,2001,Rural,3,India,17,Meghalaya,299,Jaintia Hills,77,56.6,76.90000000000001,49.5,77,63.6
3_17_299_0,2001,Total,3,India,17,Meghalaya,299,Jaintia Hills,77.5,54.8,77.5,47.6,77.5,61.90000000000001
3_17_299_0,2001,Urban,3,India,17,Meghalaya,299,Jaintia Hills,83.10000000000001,36.1,83.80000000000001,28.8,82.30000000000001,43.7
3_18_300_0,2001,Rural,3,India,18,Assam,300,Kokrajhar,80.90000000000001,44.90000000000001,80.80000000000001,28.6,81,60.3
3_18_300_0,2001,Total,3,India,18,Assam,300,Kokrajhar,81.2,44.5,81.10000000000001,27.9,81.30000000000001,60.3
3_18_300_0,2001,Urban,3,India,18,Assam,300,Kokrajhar,88.7,36.6,88.40000000000001,11.6,88.90000000000001,58.90000000000001
3_18_301_0,2001,Rural,3,India,18,Assam,301,Dhubri,79.80000000000001,40.8,79.7,20.7,79.90000000000001,59.8
3_18_301_0,2001,Total,3,India,18,Assam,301,Dhubri,80.60000000000001,40.40000000000001,80.5,20,80.7,59.6
3_18_301_0,2001,Urban,3,India,18,Assam,301,Dhubri,87.60000000000001,35.4,87.40000000000001,10.5,87.80000000000001,58.1
3_18_302_0,2001,Rural,3,India,18,Assam,302,Goalpara,80.10000000000001,42,80,23.1,80.30000000000001,60
3_18_302_0,2001,Total,3,India,18,Assam,302,Goalpara,80.60000000000001,41.3,80.5,22.1,80.80000000000001,59.7
3_18_302_0,2001,Urban,3,India,18,Assam,302,Goalpara,86.40000000000001,34.4,86.10000000000001,10.5,86.7,56.5
3_18_303_0,2001,Rural,3,India,18,Assam,303,Barpeta,80.2,37.4,80,15.1,80.5,58.2
3_18_303_0,2001,Total,3,India,18,Assam,303,Barpeta,81,37.2,80.7,14.6,81.2,58.2
3_18_303_0,2001,Urban,3,India,18,Assam,303,Barpeta,88.7,35.4,88.5,10.6,88.80000000000001,58.1
3_18_304_0,2001,Rural,3,India,18,Assam,304,Morigaon,80.5,42.2,80.30000000000001,21,80.7,62.1
3_18_304_0,2001,Total,3,India,18,Assam,304,Morigaon,80.80000000000001,41.90000000000001,80.60000000000001,20.5,81,62
3_18_304_0,2001,Urban,3,India,18,Assam,304,Morigaon,87.60000000000001,36.7,87.30000000000001,11,87.90000000000001,59.5
3_18_305_0,2001,Rural,3,India,18,Assam,305,Nagaon,80.7,39,80.40000000000001,16.4,80.90000000000001,60.40000000000001
3_18_305_0,2001,Total,3,India,18,Assam,305,Nagaon,81.60000000000001,38.5,81.30000000000001,15.4,81.90000000000001,60.2
3_18_305_0,2001,Urban,3,India,18,Assam,305,Nagaon,88.2,35.2,87.90000000000001,9,88.60000000000001,58.90000000000001
3_18_306_0,2001,Rural,3,India,18,Assam,306,Sonitpur,83,45.6,82.80000000000001,31,83.30000000000001,59.2
3_18_306_0,2001,Total,3,India,18,Assam,306,Sonitpur,83.7,45.1,83.30000000000001,29,84.10000000000001,59.90000000000001
3_18_306_0,2001,Urban,3,India,18,Assam,306,Sonitpur,89.7,41.40000000000001,88.7,11.2,90.5,64.8
3_18_307_0,2001,Rural,3,India,18,Assam,307,Lakhimpur,82.80000000000001,69.40000000000001,82.7,63.40000000000001,82.90000000000001,75.2
3_18_307_0,2001,Total,3,India,18,Assam,307,Lakhimpur,83.10000000000001,67.40000000000001,82.90000000000001,60.1,83.2,74.3
3_18_307_0,2001,Urban,3,India,18,Assam,307,Lakhimpur,86.60000000000001,42.40000000000001,86.30000000000001,18.4,86.80000000000001,63.3
3_18_308_0,2001,Rural,3,India,18,Assam,308,Dhemaji,82.40000000000001,54.1,82.2,48.1,82.60000000000001,59.8
3_18_308_0,2001,Total,3,India,18,Assam,308,Dhemaji,82.60000000000001,53,82.30000000000001,45.8,82.90000000000001,59.7
3_18_308_0,2001,Urban,3,India,18,Assam,308,Dhemaji,85.40000000000001,37.1,84.60000000000001,13.1,86.10000000000001,57.7
3_18_309_0,2001,Rural,3,India,18,Assam,309,Tinsukia,82.80000000000001,51.2,82.40000000000001,41.8,83.10000000000001,59.90000000000001
3_18_309_0,2001,Total,3,India,18,Assam,309,Tinsukia,83.90000000000001,48.3,83.5,35.3,84.30000000000001,60.1
3_18_309_0,2001,Urban,3,India,18,Assam,309,Tinsukia,88.80000000000001,37.1,88.2,8.9,89.2,60.7
3_18_310_0,2001,Rural,3,India,18,Assam,310,Dibrugarh,84.40000000000001,49.1,84.30000000000001,39.3,84.5,58.3
3_18_310_0,2001,Total,3,India,18,Assam,310,Dibrugarh,85.40000000000001,46.7,85.2,33.9,85.7,58.5
3_18_310_0,2001,Urban,3,India,18,Assam,310,Dibrugarh,89.80000000000001,37.2,89.30000000000001,11.1,90.10000000000001,59.2
3_18_311_0,2001,Rural,3,India,18,Assam,311,Sivasagar,85.5,48.5,85.30000000000001,37,85.7,59.3
3_18_311_0,2001,Total,3,India,18,Assam,311,Sivasagar,85.80000000000001,47.7,85.5,34.7,86.10000000000001,59.6
3_18_311_0,2001,Urban,3,India,18,Assam,311,Sivasagar,89,40,88.2,12,89.60000000000001,62.6
3_18_312_0,2001,Rural,3,India,18,Assam,312,Jorhat,86.10000000000001,49.8,85.80000000000001,38.40000000000001,86.30000000000001,60.6
3_18_312_0,2001,Total,3,India,18,Assam,312,Jorhat,86.60000000000001,47.90000000000001,86.30000000000001,34.2,86.80000000000001,60.6
3_18_312_0,2001,Urban,3,India,18,Assam,312,Jorhat,89.30000000000001,38.8,88.90000000000001,13.9,89.60000000000001,60.6
3_18_313_0,2001,Rural,3,India,18,Assam,313,Golaghat,84.60000000000001,49.3,84.30000000000001,37.9,84.80000000000001,60
3_18_313_0,2001,Total,3,India,18,Assam,313,Golaghat,84.90000000000001,48.40000000000001,84.60000000000001,35.7,85.10000000000001,60.1
3_18_313_0,2001,Urban,3,India,18,Assam,313,Golaghat,88.2,38.7,87.60000000000001,12.2,88.7,61.1
3_18_314_0,2001,Rural,3,India,18,Assam,314,Karbi Anglong,81,51.7,80.60000000000001,41.90000000000001,81.40000000000001,60.6
3_18_314_0,2001,Total,3,India,18,Assam,314,Karbi Anglong,81.5,49.8,81,39,82,59.7
3_18_314_0,2001,Urban,3,India,18,Assam,314,Karbi Anglong,85.5,36.4,84.80000000000001,16.7,86.10000000000001,53.3
3_18_315_0,2001,Rural,3,India,18,Assam,315,Dima Hasao,82,48.1,81.7,36.2,82.2,59
3_18_315_0,2001,Total,3,India,18,Assam,315,Dima Hasao,83.60000000000001,44.6,82.90000000000001,29.6,84.2,57.7
3_18_315_0,2001,Urban,3,India,18,Assam,315,Dima Hasao,87.2,37.6,85.90000000000001,15.2,88.30000000000001,55.3
3_18_316_0,2001,Rural,3,India,18,Assam,316,Cachar,83.40000000000001,38.90000000000001,83.2,18.1,83.5,58.5
3_18_316_0,2001,Total,3,India,18,Assam,316,Cachar,84.10000000000001,38.3,84,17.2,84.30000000000001,58.2
3_18_316_0,2001,Urban,3,India,18,Assam,316,Cachar,88.90000000000001,34.9,88.90000000000001,12.1,88.90000000000001,56.6
3_18_317_0,2001,Rural,3,India,18,Assam,317,Karimganj,81.80000000000001,36.7,81.60000000000001,14.5,81.90000000000001,57.8
3_18_317_0,2001,Total,3,India,18,Assam,317,Karimganj,82.40000000000001,36.5,82.2,14.2,82.60000000000001,57.6
3_18_317_0,2001,Urban,3,India,18,Assam,317,Karimganj,90.5,34.1,90.40000000000001,11.2,90.60000000000001,55.5
3_18_318_0,2001,Rural,3,India,18,Assam,318,Hailakandi,80.80000000000001,41.40000000000001,80.90000000000001,21.1,80.7,60.3
3_18_318_0,2001,Total,3,India,18,Assam,318,Hailakandi,81.40000000000001,40.7,81.5,20.3,81.30000000000001,59.8
3_18_318_0,2001,Urban,3,India,18,Assam,318,Hailakandi,88,34,87.90000000000001,12.2,88.10000000000001,54.8
3_18_319_0,2001,Rural,3,India,18,Assam,319,Bongaigaon,80.60000000000001,37.9,80.30000000000001,15.7,80.90000000000001,58.8
3_18_319_0,2001,Total,3,India,18,Assam,319,Bongaigaon,81.90000000000001,37.3,81.60000000000001,14.6,82.2,58.5
3_18_319_0,2001,Urban,3,India,18,Assam,319,Bongaigaon,88.7,34.4,88.5,9,88.90000000000001,57.40000000000001
3_18_320_0,2001,Rural,3,India,18,Assam,320,Chirang,81.60000000000001,45,81.5,29.9,81.7,59.40000000000001
3_18_320_0,2001,Total,3,India,18,Assam,320,Chirang,82,44.6,81.80000000000001,28.9,82.10000000000001,59.40000000000001
3_18_320_0,2001,Urban,3,India,18,Assam,320,Chirang,89,36.3,88.7,10.3,89.2,59.8
3_18_321_0,2001,Rural,3,India,18,Assam,321,Kamrup,84.30000000000001,38.5,84.10000000000001,18.7,84.5,56.8
3_18_321_0,2001,Total,3,India,18,Assam,321,Kamrup,86,38.8,85.5,17.1,86.40000000000001,58.2
3_18_321_0,2001,Urban,3,India,18,Assam,321,Kamrup,89,39.5,88.30000000000001,14.3,89.5,60.40000000000001
3_18_322_0,2001,Rural,3,India,18,Assam,322,Kamrup Metropolitan,84.30000000000001,38.5,84.10000000000001,18.7,84.5,56.8
3_18_322_0,2001,Total,3,India,18,Assam,322,Kamrup Metropolitan,86,38.8,85.5,17.1,86.40000000000001,58.2
3_18_322_0,2001,Urban,3,India,18,Assam,322,Kamrup Metropolitan,89,39.5,88.30000000000001,14.3,89.5,60.40000000000001
3_18_323_0,2001,Rural,3,India,18,Assam,323,Nalbari,85.7,34.9,85.40000000000001,14.7,85.90000000000001,53.6
3_18_323_0,2001,Total,3,India,18,Assam,323,Nalbari,85.80000000000001,34.9,85.60000000000001,14.6,86,53.7
3_18_323_0,2001,Urban,3,India,18,Assam,323,Nalbari,88.5,34.4,88.5,10.3,88.5,56.2
3_18_324_0,2001,Rural,3,India,18,Assam,324,Baksa,83.90000000000001,43.6,83.80000000000001,27,84,59.3
3_18_324_0,2001,Total,3,India,18,Assam,324,Baksa,84.5,43.7,84.30000000000001,26.5,84.60000000000001,59.7
3_18_324_0,2001,Urban,3,India,18,Assam,324,Baksa,89,39.5,88.30000000000001,14.3,89.5,60.40000000000001
3_18_325_0,2001,Rural,3,India,18,Assam,325,Darrang,81.80000000000001,43,81.5,24.4,82.10000000000001,60.5
3_18_325_0,2001,Total,3,India,18,Assam,325,Darrang,82.10000000000001,42.7,81.80000000000001,23.7,82.40000000000001,60.6
3_18_325_0,2001,Urban,3,India,18,Assam,325,Darrang,88.40000000000001,38,87.90000000000001,10.8,88.80000000000001,61.5
3_18_326_0,2001,Rural,3,India,18,Assam,326,Udalguri,82.40000000000001,44.3,82.10000000000001,27.7,82.7,59.90000000000001
3_18_326_0,2001,Total,3,India,18,Assam,326,Udalguri,82.90000000000001,43.90000000000001,82.60000000000001,26.4,83.30000000000001,60.2
3_18_326_0,2001,Urban,3,India,18,Assam,326,Udalguri,89,39.7,88.30000000000001,11,89.7,63.2
3_19_327_0,2001,Rural,3,India,19,West Bengal,327,Darjiling,85.90000000000001,43.1,85.80000000000001,29.9,86,55.7
3_19_327_0,2001,Total,3,India,19,West Bengal,327,Darjiling,87.30000000000001,40.5,87.10000000000001,24.5,87.40000000000001,55.5
3_19_327_0,2001,Urban,3,India,19,West Bengal,327,Darjiling,90.10000000000001,35.4,89.90000000000001,13.5,90.30000000000001,55
3_19_328_0,2001,Rural,3,India,19,West Bengal,328,Jalpaiguri,83.90000000000001,47.2,83.7,31.3,84.10000000000001,62.1
3_19_328_0,2001,Total,3,India,19,West Bengal,328,Jalpaiguri,84.7,45.2,84.40000000000001,27.8,84.90000000000001,61.6
3_19_328_0,2001,Urban,3,India,19,West Bengal,328,Jalpaiguri,88.30000000000001,36.7,88.10000000000001,12.5,88.5,59.2
3_19_329_0,2001,Rural,3,India,19,West Bengal,329,Koch Bihar,83.80000000000001,47.3,83.7,27.8,84,65.7
3_19_329_0,2001,Total,3,India,19,West Bengal,329,Koch Bihar,84.40000000000001,46.2,84.30000000000001,26.4,84.5,65
