id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,ntl_pc,ntl_a
3_9_177_0,2001,Rural,3,India,9,Uttar Pradesh,177,Faizabad,7.5,5.300000000000001
3_9_177_0,2001,Total,3,India,9,Uttar Pradesh,177,Faizabad,8.200000000000001,6.300000000000001
3_9_177_0,2001,Urban,3,India,9,Uttar Pradesh,177,Faizabad,14.6,43
3_9_178_0,2001,Rural,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,8.6,4.2
3_9_178_0,2001,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,8.700000000000001,4.5
3_9_178_0,2001,Urban,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,9.4,12.7
3_9_179_0,2001,Rural,3,India,9,Uttar Pradesh,179,Sultanpur,6,4
3_9_179_0,2001,Total,3,India,9,Uttar Pradesh,179,Sultanpur,6,4.100000000000001
3_9_179_0,2001,Urban,3,India,9,Uttar Pradesh,179,Sultanpur,5.600000000000001,18.1
3_9_180_0,2001,Rural,3,India,9,Uttar Pradesh,180,Bahraich,2.1,.9300000000000001
3_9_180_0,2001,Total,3,India,9,Uttar Pradesh,180,Bahraich,2.4,1.1
3_9_180_0,2001,Urban,3,India,9,Uttar Pradesh,180,Bahraich,8.6,32.6
3_9_181_0,2001,Rural,3,India,9,Uttar Pradesh,181,Shrawasti,.74,.29
3_9_181_0,2001,Total,3,India,9,Uttar Pradesh,181,Shrawasti,.8200000000000001,.32
3_9_181_0,2001,Urban,3,India,9,Uttar Pradesh,181,Shrawasti,3.8,7.7
3_9_182_0,2001,Rural,3,India,9,Uttar Pradesh,182,Balrampur,1.9,.9300000000000001
3_9_182_0,2001,Total,3,India,9,Uttar Pradesh,182,Balrampur,2.1,1.1
3_9_182_0,2001,Urban,3,India,9,Uttar Pradesh,182,Balrampur,5.9,15.3
3_9_183_0,2001,Rural,3,India,9,Uttar Pradesh,183,Gonda,3.9,2.2
3_9_183_0,2001,Total,3,India,9,Uttar Pradesh,183,Gonda,4,2.4
3_9_183_0,2001,Urban,3,India,9,Uttar Pradesh,183,Gonda,9.600000000000001,31.8
3_9_184_0,2001,Rural,3,India,9,Uttar Pradesh,184,Siddharthnagar,1.5,1.1
3_9_184_0,2001,Total,3,India,9,Uttar Pradesh,184,Siddharthnagar,1.5,1.2
3_9_184_0,2001,Urban,3,India,9,Uttar Pradesh,184,Siddharthnagar,4.9,10.7
3_9_185_0,2001,Rural,3,India,9,Uttar Pradesh,185,Basti,4.3,3.8
3_9_185_0,2001,Total,3,India,9,Uttar Pradesh,185,Basti,4.5,4.100000000000001
3_9_185_0,2001,Urban,3,India,9,Uttar Pradesh,185,Basti,15.5,48.3
3_9_186_0,2001,Rural,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,6,3.7
3_9_186_0,2001,Total,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,6,3.7
3_9_186_0,2001,Urban,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,5.2,13.7
3_9_187_0,2001,Rural,3,India,9,Uttar Pradesh,187,Mahrajganj,.6800000000000001,.61
3_9_187_0,2001,Total,3,India,9,Uttar Pradesh,187,Mahrajganj,.76,.71
3_9_187_0,2001,Urban,3,India,9,Uttar Pradesh,187,Mahrajganj,2.7,7.7
3_9_188_0,2001,Rural,3,India,9,Uttar Pradesh,188,Gorakhpur,6,4.3
3_9_188_0,2001,Total,3,India,9,Uttar Pradesh,188,Gorakhpur,8.4,7.300000000000001
3_9_188_0,2001,Urban,3,India,9,Uttar Pradesh,188,Gorakhpur,17.4,83.30000000000001
3_9_189_0,2001,Rural,3,India,9,Uttar Pradesh,189,Kushinagar,1.8,1.8
3_9_189_0,2001,Total,3,India,9,Uttar Pradesh,189,Kushinagar,1.9,1.9
3_9_189_0,2001,Urban,3,India,9,Uttar Pradesh,189,Kushinagar,3.4,11
3_9_190_0,2001,Rural,3,India,9,Uttar Pradesh,190,Deoria,1.7,1.6
3_9_190_0,2001,Total,3,India,9,Uttar Pradesh,190,Deoria,1.9,1.9
3_9_190_0,2001,Urban,3,India,9,Uttar Pradesh,190,Deoria,5.2,13.3
3_9_191_0,2001,Rural,3,India,9,Uttar Pradesh,191,Azamgarh,1.4,1.4
3_9_191_0,2001,Total,3,India,9,Uttar Pradesh,191,Azamgarh,1.5,1.5
3_9_191_0,2001,Urban,3,India,9,Uttar Pradesh,191,Azamgarh,5.9,16.3
3_9_192_0,2001,Rural,3,India,9,Uttar Pradesh,192,Mau,4.5,3.7
3_9_192_0,2001,Total,3,India,9,Uttar Pradesh,192,Mau,4.600000000000001,4.3
3_9_192_0,2001,Urban,3,India,9,Uttar Pradesh,192,Mau,4.9,17.1
3_9_193_0,2001,Rural,3,India,9,Uttar Pradesh,193,Ballia,1.3,1.1
3_9_193_0,2001,Total,3,India,9,Uttar Pradesh,193,Ballia,1.4,1.2
3_9_193_0,2001,Urban,3,India,9,Uttar Pradesh,193,Ballia,3.8,8.200000000000001
3_9_194_0,2001,Rural,3,India,9,Uttar Pradesh,194,Jaunpur,3.2,2.3
3_9_194_0,2001,Total,3,India,9,Uttar Pradesh,194,Jaunpur,3.4,2.5
3_9_194_0,2001,Urban,3,India,9,Uttar Pradesh,194,Jaunpur,6.9,21.6
3_9_195_0,2001,Rural,3,India,9,Uttar Pradesh,195,Ghazipur,1.6,1.6
3_9_195_0,2001,Total,3,India,9,Uttar Pradesh,195,Ghazipur,1.7,1.7
3_9_195_0,2001,Urban,3,India,9,Uttar Pradesh,195,Ghazipur,4.5,11.4
3_9_196_0,2001,Rural,3,India,9,Uttar Pradesh,196,Chandauli,4.7,3.3
3_9_196_0,2001,Total,3,India,9,Uttar Pradesh,196,Chandauli,5,3.6
3_9_196_0,2001,Urban,3,India,9,Uttar Pradesh,196,Chandauli,9.600000000000001,35.3
3_9_197_0,2001,Rural,3,India,9,Uttar Pradesh,197,Varanasi,8.200000000000001,11.7
3_9_197_0,2001,Total,3,India,9,Uttar Pradesh,197,Varanasi,11,20.2
3_9_197_0,2001,Urban,3,India,9,Uttar Pradesh,197,Varanasi,18.3,138
3_9_198_0,2001,Rural,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),5.7,7.100000000000001
3_9_198_0,2001,Total,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),5.800000000000001,7.4
3_9_198_0,2001,Urban,3,India,9,Uttar Pradesh,198,Sant Ravidas Nagar (Bhadohi),8,20.8
3_9_199_0,2001,Rural,3,India,9,Uttar Pradesh,199,Mirzapur,3.9,2
3_9_199_0,2001,Total,3,India,9,Uttar Pradesh,199,Mirzapur,4.2,2.3
3_9_199_0,2001,Urban,3,India,9,Uttar Pradesh,199,Mirzapur,8.800000000000001,29.3
3_9_200_0,2001,Rural,3,India,9,Uttar Pradesh,200,Sonbhadra,7.800000000000001,1.8
3_9_200_0,2001,Total,3,India,9,Uttar Pradesh,200,Sonbhadra,9.300000000000001,2.3
3_9_200_0,2001,Urban,3,India,9,Uttar Pradesh,200,Sonbhadra,34.6,30.2
3_9_201_0,2001,Rural,3,India,9,Uttar Pradesh,201,Etah,2.2,1.3
3_9_201_0,2001,Total,3,India,9,Uttar Pradesh,201,Etah,2.2,1.4
3_9_201_0,2001,Urban,3,India,9,Uttar Pradesh,201,Etah,3.7,9.600000000000001
3_9_202_0,2001,Rural,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,2.8,1.5
3_9_202_0,2001,Total,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,2.7,1.6
3_9_202_0,2001,Urban,3,India,9,Uttar Pradesh,202,Kanshiram Nagar,2.3,5.100000000000001
