id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,bank_t
3_33_619_0,2001,Total,3,India,33,Tamil Nadu,619,Thiruvarur,23.3
3_33_619_0,2001,Urban,3,India,33,Tamil Nadu,619,Thiruvarur,40.3
3_33_620_0,2001,Rural,3,India,33,Tamil Nadu,620,Thanjavur,18.1
3_33_620_0,2001,Total,3,India,33,Tamil Nadu,620,Thanjavur,23.5
3_33_620_0,2001,Urban,3,India,33,Tamil Nadu,620,Thanjavur,35
3_33_621_0,2001,Rural,3,India,33,Tamil Nadu,621,Pudukkottai,16.4
3_33_621_0,2001,Total,3,India,33,Tamil Nadu,621,Pudukkottai,18.2
3_33_621_0,2001,Urban,3,India,33,Tamil Nadu,621,Pudukkottai,27.6
3_33_622_0,2001,Rural,3,India,33,Tamil Nadu,622,Sivaganga,17.3
3_33_622_0,2001,Total,3,India,33,Tamil Nadu,622,Sivaganga,20.1
3_33_622_0,2001,Urban,3,India,33,Tamil Nadu,622,Sivaganga,30.8
3_33_623_0,2001,Rural,3,India,33,Tamil Nadu,623,Madurai,19.7
3_33_623_0,2001,Total,3,India,33,Tamil Nadu,623,Madurai,24.3
3_33_623_0,2001,Urban,3,India,33,Tamil Nadu,623,Madurai,32.6
3_33_624_0,2001,Rural,3,India,33,Tamil Nadu,624,Theni,12.5
3_33_624_0,2001,Total,3,India,33,Tamil Nadu,624,Theni,15.1
3_33_624_0,2001,Urban,3,India,33,Tamil Nadu,624,Theni,17.6
3_33_625_0,2001,Rural,3,India,33,Tamil Nadu,625,Virudhunagar,15.1
3_33_625_0,2001,Total,3,India,33,Tamil Nadu,625,Virudhunagar,17.4
3_33_625_0,2001,Urban,3,India,33,Tamil Nadu,625,Virudhunagar,20.4
3_33_626_0,2001,Rural,3,India,33,Tamil Nadu,626,Ramanathapuram,14.9
3_33_626_0,2001,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,17.4
3_33_626_0,2001,Urban,3,India,33,Tamil Nadu,626,Ramanathapuram,23.6
3_33_627_0,2001,Rural,3,India,33,Tamil Nadu,627,Thoothukkudi,21.7
3_33_627_0,2001,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,25.5
3_33_627_0,2001,Urban,3,India,33,Tamil Nadu,627,Thoothukkudi,30.2
3_33_628_0,2001,Rural,3,India,33,Tamil Nadu,628,Tirunelveli,18.7
3_33_628_0,2001,Total,3,India,33,Tamil Nadu,628,Tirunelveli,23.9
3_33_628_0,2001,Urban,3,India,33,Tamil Nadu,628,Tirunelveli,30.1
3_33_629_0,2001,Rural,3,India,33,Tamil Nadu,629,Kanniyakumari,20.9
3_33_629_0,2001,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,23.9
3_33_629_0,2001,Urban,3,India,33,Tamil Nadu,629,Kanniyakumari,25.6
3_33_630_0,2001,Rural,3,India,33,Tamil Nadu,630,Dharmapuri,19.6
3_33_630_0,2001,Total,3,India,33,Tamil Nadu,630,Dharmapuri,21.3
3_33_630_0,2001,Urban,3,India,33,Tamil Nadu,630,Dharmapuri,31.2
3_33_631_0,2001,Rural,3,India,33,Tamil Nadu,631,Krishnagiri,19.6
3_33_631_0,2001,Total,3,India,33,Tamil Nadu,631,Krishnagiri,21.3
3_33_631_0,2001,Urban,3,India,33,Tamil Nadu,631,Krishnagiri,31.2
3_33_632_0,2001,Rural,3,India,33,Tamil Nadu,632,Coimbatore,17.5
3_33_632_0,2001,Total,3,India,33,Tamil Nadu,632,Coimbatore,24
3_33_632_0,2001,Urban,3,India,33,Tamil Nadu,632,Coimbatore,27.8
3_33_633_0,2001,Rural,3,India,33,Tamil Nadu,633,Tiruppur,18.1
3_33_633_0,2001,Total,3,India,33,Tamil Nadu,633,Tiruppur,22
3_33_633_0,2001,Urban,3,India,33,Tamil Nadu,633,Tiruppur,24.8
3_34_634_0,2001,Rural,3,India,34,Puducherry,634,Yanam,
3_34_634_0,2001,Total,3,India,34,Puducherry,634,Yanam,34.5
3_34_634_0,2001,Urban,3,India,34,Puducherry,634,Yanam,34.5
3_34_635_0,2001,Rural,3,India,34,Puducherry,635,Puducherry,21.7
3_34_635_0,2001,Total,3,India,34,Puducherry,635,Puducherry,29.6
3_34_635_0,2001,Urban,3,India,34,Puducherry,635,Puducherry,33.3
3_34_636_0,2001,Rural,3,India,34,Puducherry,636,Mahe,
3_34_636_0,2001,Total,3,India,34,Puducherry,636,Mahe,71.40000000000001
3_34_636_0,2001,Urban,3,India,34,Puducherry,636,Mahe,71.40000000000001
3_34_637_0,2001,Rural,3,India,34,Puducherry,637,Karaikal,30.9
3_34_637_0,2001,Total,3,India,34,Puducherry,637,Karaikal,33.8
3_34_637_0,2001,Urban,3,India,34,Puducherry,637,Karaikal,37.6
3_35_638_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,638,Nicobars,65
3_35_638_0,2001,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,65
3_35_638_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,638,Nicobars,
3_35_639_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,63.8
3_35_639_0,2001,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,63.90000000000001
3_35_639_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,64.2
3_35_640_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,640,South Andaman,63.8
3_35_640_0,2001,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,63.90000000000001
3_35_640_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,640,South Andaman,64.2
3_3_35_0,2001,Rural,3,India,3,Punjab,35,Gurdaspur,47.1
3_3_35_0,2001,Total,3,India,3,Punjab,35,Gurdaspur,49.90000000000001
3_3_35_0,2001,Urban,3,India,3,Punjab,35,Gurdaspur,58.1
3_3_36_0,2001,Rural,3,India,3,Punjab,36,Kapurthala,61.40000000000001
3_3_36_0,2001,Total,3,India,3,Punjab,36,Kapurthala,63.8
3_3_36_0,2001,Urban,3,India,3,Punjab,36,Kapurthala,68.40000000000001
3_3_37_0,2001,Rural,3,India,3,Punjab,37,Jalandhar,51.40000000000001
3_3_37_0,2001,Total,3,India,3,Punjab,37,Jalandhar,52.5
3_3_37_0,2001,Urban,3,India,3,Punjab,37,Jalandhar,56.5
3_3_38_0,2001,Rural,3,India,3,Punjab,38,Hoshiarpur,58.90000000000001
3_3_38_0,2001,Total,3,India,3,Punjab,38,Hoshiarpur,60.3
3_3_38_0,2001,Urban,3,India,3,Punjab,38,Hoshiarpur,64.60000000000001
3_3_39_0,2001,Rural,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,65.60000000000001
3_3_39_0,2001,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,66.2
3_3_39_0,2001,Urban,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,69.5
3_3_40_0,2001,Rural,3,India,3,Punjab,40,Fatehgarh Sahib,49
3_3_40_0,2001,Total,3,India,3,Punjab,40,Fatehgarh Sahib,53.6
3_3_40_0,2001,Urban,3,India,3,Punjab,40,Fatehgarh Sahib,61.6
3_3_41_0,2001,Rural,3,India,3,Punjab,41,Ludhiana,52.8
3_3_41_0,2001,Total,3,India,3,Punjab,41,Ludhiana,49.1
3_3_41_0,2001,Urban,3,India,3,Punjab,41,Ludhiana,46.40000000000001
3_3_42_0,2001,Rural,3,India,3,Punjab,42,Moga,39
3_3_42_0,2001,Total,3,India,3,Punjab,42,Moga,41.1
3_3_42_0,2001,Urban,3,India,3,Punjab,42,Moga,49.3
3_3_43_0,2001,Rural,3,India,3,Punjab,43,Firozpur,27.3
3_3_43_0,2001,Total,3,India,3,Punjab,43,Firozpur,31.4
3_3_43_0,2001,Urban,3,India,3,Punjab,43,Firozpur,43.40000000000001
3_3_44_0,2001,Rural,3,India,3,Punjab,44,Muktsar,30.2
3_3_44_0,2001,Total,3,India,3,Punjab,44,Muktsar,31.4
3_3_44_0,2001,Urban,3,India,3,Punjab,44,Muktsar,35.1
3_3_45_0,2001,Rural,3,India,3,Punjab,45,Faridkot,35
3_3_45_0,2001,Total,3,India,3,Punjab,45,Faridkot,38
3_3_45_0,2001,Urban,3,India,3,Punjab,45,Faridkot,43.40000000000001
3_3_46_0,2001,Rural,3,India,3,Punjab,46,Bathinda,30.3
3_3_46_0,2001,Total,3,India,3,Punjab,46,Bathinda,36.6
3_3_46_0,2001,Urban,3,India,3,Punjab,46,Bathinda,49.90000000000001
3_3_47_0,2001,Rural,3,India,3,Punjab,47,Mansa,25.8
3_3_47_0,2001,Total,3,India,3,Punjab,47,Mansa,28.5
3_3_47_0,2001,Urban,3,India,3,Punjab,47,Mansa,38.90000000000001
3_3_48_0,2001,Rural,3,India,3,Punjab,48,Patiala,41
3_3_48_0,2001,Total,3,India,3,Punjab,48,Patiala,50.7
3_3_48_0,2001,Urban,3,India,3,Punjab,48,Patiala,67.5
3_3_49_0,2001,Rural,3,India,3,Punjab,49,Amritsar,35.5
3_3_49_0,2001,Total,3,India,3,Punjab,49,Amritsar,39.40000000000001
3_3_49_0,2001,Urban,3,India,3,Punjab,49,Amritsar,45.2
3_3_50_0,2001,Rural,3,India,3,Punjab,50,Tarn Taran,35.5
3_3_50_0,2001,Total,3,India,3,Punjab,50,Tarn Taran,39.40000000000001
3_3_50_0,2001,Urban,3,India,3,Punjab,50,Tarn Taran,45.2
3_3_51_0,2001,Rural,3,India,3,Punjab,51,Rupnagar,66.90000000000001
3_3_51_0,2001,Total,3,India,3,Punjab,51,Rupnagar,70.60000000000001
3_3_51_0,2001,Urban,3,India,3,Punjab,51,Rupnagar,77
3_3_52_0,2001,Rural,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,54
3_3_52_0,2001,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,60.6
3_3_52_0,2001,Urban,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,72.3
3_3_53_0,2001,Rural,3,India,3,Punjab,53,Sangrur,36
3_3_53_0,2001,Total,3,India,3,Punjab,53,Sangrur,38.90000000000001
3_3_53_0,2001,Urban,3,India,3,Punjab,53,Sangrur,45.6
3_3_54_0,2001,Rural,3,India,3,Punjab,54,Barnala,36
3_3_54_0,2001,Total,3,India,3,Punjab,54,Barnala,38.90000000000001
3_3_54_0,2001,Urban,3,India,3,Punjab,54,Barnala,45.6
3_4_55_0,2001,Rural,3,India,4,Chandigarh,55,Chandigarh,49.6
3_4_55_0,2001,Total,3,India,4,Chandigarh,55,Chandigarh,64.90000000000001
3_4_55_0,2001,Urban,3,India,4,Chandigarh,55,Chandigarh,66.7
3_5_56_0,2001,Rural,3,India,5,Uttarakhand,56,Uttarkashi,58.7
3_5_56_0,2001,Total,3,India,5,Uttarakhand,56,Uttarkashi,61.40000000000001
3_5_56_0,2001,Urban,3,India,5,Uttarakhand,56,Uttarkashi,89
3_5_57_0,2001,Rural,3,India,5,Uttarakhand,57,Chamoli,64
3_5_57_0,2001,Total,3,India,5,Uttarakhand,57,Chamoli,66.3
3_5_57_0,2001,Urban,3,India,5,Uttarakhand,57,Chamoli,80
3_5_58_0,2001,Rural,3,India,5,Uttarakhand,58,Rudraprayag,56.2
3_5_58_0,2001,Total,3,India,5,Uttarakhand,58,Rudraprayag,56.5
3_5_58_0,2001,Urban,3,India,5,Uttarakhand,58,Rudraprayag,81
3_5_59_0,2001,Rural,3,India,5,Uttarakhand,59,Tehri Garhwal,57.3
3_5_59_0,2001,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,59.90000000000001
3_5_59_0,2001,Urban,3,India,5,Uttarakhand,59,Tehri Garhwal,82.5
3_5_60_0,2001,Rural,3,India,5,Uttarakhand,60,Dehradun,54.6
3_5_60_0,2001,Total,3,India,5,Uttarakhand,60,Dehradun,65.60000000000001
3_5_60_0,2001,Urban,3,India,5,Uttarakhand,60,Dehradun,74.7
3_5_61_0,2001,Rural,3,India,5,Uttarakhand,61,Garhwal,66.2
3_5_61_0,2001,Total,3,India,5,Uttarakhand,61,Garhwal,68.3
3_5_61_0,2001,Urban,3,India,5,Uttarakhand,61,Garhwal,83.80000000000001
3_5_62_0,2001,Rural,3,India,5,Uttarakhand,62,Pithoragarh,64.2
3_5_62_0,2001,Total,3,India,5,Uttarakhand,62,Pithoragarh,67
3_5_62_0,2001,Urban,3,India,5,Uttarakhand,62,Pithoragarh,85.80000000000001
3_5_63_0,2001,Rural,3,India,5,Uttarakhand,63,Bageshwar,57.6
3_5_63_0,2001,Total,3,India,5,Uttarakhand,63,Bageshwar,57.90000000000001
3_5_63_0,2001,Urban,3,India,5,Uttarakhand,63,Bageshwar,67.8
3_5_64_0,2001,Rural,3,India,5,Uttarakhand,64,Almora,53.90000000000001
3_5_64_0,2001,Total,3,India,5,Uttarakhand,64,Almora,55.5
3_5_64_0,2001,Urban,3,India,5,Uttarakhand,64,Almora,78.10000000000001
3_5_65_0,2001,Rural,3,India,5,Uttarakhand,65,Champawat,51
3_5_65_0,2001,Total,3,India,5,Uttarakhand,65,Champawat,54.1
3_5_65_0,2001,Urban,3,India,5,Uttarakhand,65,Champawat,72.2
3_5_66_0,2001,Rural,3,India,5,Uttarakhand,66,Nainital,55.3
3_5_66_0,2001,Total,3,India,5,Uttarakhand,66,Nainital,58
3_5_66_0,2001,Urban,3,India,5,Uttarakhand,66,Nainital,63.2
3_5_67_0,2001,Rural,3,India,5,Uttarakhand,67,Udham Singh Nagar,55.3
3_5_67_0,2001,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,58
3_5_67_0,2001,Urban,3,India,5,Uttarakhand,67,Udham Singh Nagar,63.2
3_5_68_0,2001,Rural,3,India,5,Uttarakhand,68,Hardwar,46.90000000000001
3_5_68_0,2001,Total,3,India,5,Uttarakhand,68,Hardwar,52.90000000000001
3_5_68_0,2001,Urban,3,India,5,Uttarakhand,68,Hardwar,66.10000000000001
3_6_69_0,2001,Rural,3,India,6,Haryana,69,Panchkula,45.3
3_6_69_0,2001,Total,3,India,6,Haryana,69,Panchkula,60.2
3_6_69_0,2001,Urban,3,India,6,Haryana,69,Panchkula,74.2
3_6_70_0,2001,Rural,3,India,6,Haryana,70,Ambala,44.40000000000001
3_6_70_0,2001,Total,3,India,6,Haryana,70,Ambala,51
3_6_70_0,2001,Urban,3,India,6,Haryana,70,Ambala,63
3_6_71_0,2001,Rural,3,India,6,Haryana,71,Yamunanagar,47.40000000000001
3_6_71_0,2001,Total,3,India,6,Haryana,71,Yamunanagar,50.6
3_6_71_0,2001,Urban,3,India,6,Haryana,71,Yamunanagar,55.6
3_6_72_0,2001,Rural,3,India,6,Haryana,72,Kurukshetra,45.5
3_6_72_0,2001,Total,3,India,6,Haryana,72,Kurukshetra,49.8
3_6_72_0,2001,Urban,3,India,6,Haryana,72,Kurukshetra,61.2
3_6_73_0,2001,Rural,3,India,6,Haryana,73,Kaithal,40.1
3_6_73_0,2001,Total,3,India,6,Haryana,73,Kaithal,41.6
3_6_73_0,2001,Urban,3,India,6,Haryana,73,Kaithal,47.90000000000001
3_6_74_0,2001,Rural,3,India,6,Haryana,74,Karnal,36.1
3_6_74_0,2001,Total,3,India,6,Haryana,74,Karnal,41.2
3_6_74_0,2001,Urban,3,India,6,Haryana,74,Karnal,54.90000000000001
3_6_75_0,2001,Rural,3,India,6,Haryana,75,Panipat,40.6
3_6_75_0,2001,Total,3,India,6,Haryana,75,Panipat,41.40000000000001
3_6_75_0,2001,Urban,3,India,6,Haryana,75,Panipat,42.6
3_6_76_0,2001,Rural,3,India,6,Haryana,76,Sonipat,45
3_6_76_0,2001,Total,3,India,6,Haryana,76,Sonipat,48.2
3_6_76_0,2001,Urban,3,India,6,Haryana,76,Sonipat,57.3
3_6_77_0,2001,Rural,3,India,6,Haryana,77,Jind,33.9
3_6_77_0,2001,Total,3,India,6,Haryana,77,Jind,36.5
3_6_77_0,2001,Urban,3,India,6,Haryana,77,Jind,46.2
3_6_78_0,2001,Rural,3,India,6,Haryana,78,Fatehabad,33
3_6_78_0,2001,Total,3,India,6,Haryana,78,Fatehabad,32.5
3_6_78_0,2001,Urban,3,India,6,Haryana,78,Fatehabad,30.3
3_6_79_0,2001,Rural,3,India,6,Haryana,79,Sirsa,28.3
3_6_79_0,2001,Total,3,India,6,Haryana,79,Sirsa,31
3_6_79_0,2001,Urban,3,India,6,Haryana,79,Sirsa,38.2
3_6_80_0,2001,Rural,3,India,6,Haryana,80,Hisar,34.2
3_6_80_0,2001,Total,3,India,6,Haryana,80,Hisar,37.7
3_6_80_0,2001,Urban,3,India,6,Haryana,80,Hisar,46.90000000000001
3_6_81_0,2001,Rural,3,India,6,Haryana,81,Bhiwani,44.2
3_6_81_0,2001,Total,3,India,6,Haryana,81,Bhiwani,44.40000000000001
3_6_81_0,2001,Urban,3,India,6,Haryana,81,Bhiwani,45.40000000000001
3_6_82_0,2001,Rural,3,India,6,Haryana,82,Rohtak,39.40000000000001
3_6_82_0,2001,Total,3,India,6,Haryana,82,Rohtak,44.1
3_6_82_0,2001,Urban,3,India,6,Haryana,82,Rohtak,52.8
3_6_83_0,2001,Rural,3,India,6,Haryana,83,Jhajjar,50.6
3_6_83_0,2001,Total,3,India,6,Haryana,83,Jhajjar,52
3_6_83_0,2001,Urban,3,India,6,Haryana,83,Jhajjar,57.1
3_6_84_0,2001,Rural,3,India,6,Haryana,84,Mahendragarh,56.6
3_6_84_0,2001,Total,3,India,6,Haryana,84,Mahendragarh,55.90000000000001
3_6_84_0,2001,Urban,3,India,6,Haryana,84,Mahendragarh,50.90000000000001
3_6_85_0,2001,Rural,3,India,6,Haryana,85,Rewari,61.1
3_6_85_0,2001,Total,3,India,6,Haryana,85,Rewari,60
3_6_85_0,2001,Urban,3,India,6,Haryana,85,Rewari,54.7
3_6_86_0,2001,Rural,3,India,6,Haryana,86,Gurgaon,46.6
3_6_86_0,2001,Total,3,India,6,Haryana,86,Gurgaon,51.2
3_6_86_0,2001,Urban,3,India,6,Haryana,86,Gurgaon,64.60000000000001
3_6_87_0,2001,Rural,3,India,6,Haryana,87,Mewat,46.6
3_6_87_0,2001,Total,3,India,6,Haryana,87,Mewat,51.2
3_6_87_0,2001,Urban,3,India,6,Haryana,87,Mewat,64.60000000000001
3_6_88_0,2001,Rural,3,India,6,Haryana,88,Faridabad,44.8
3_6_88_0,2001,Total,3,India,6,Haryana,88,Faridabad,45.6
3_6_88_0,2001,Urban,3,India,6,Haryana,88,Faridabad,46.1
3_6_89_0,2001,Rural,3,India,6,Haryana,89,Palwal,44.8
3_6_89_0,2001,Total,3,India,6,Haryana,89,Palwal,45.6
3_6_89_0,2001,Urban,3,India,6,Haryana,89,Palwal,46.1
3_7_90_0,2001,Rural,3,India,7,NCT Of Delhi,90,North West,50.1
3_7_90_0,2001,Total,3,India,7,NCT Of Delhi,90,North West,48.7
3_7_90_0,2001,Urban,3,India,7,NCT Of Delhi,90,North West,48.5
3_7_91_0,2001,Rural,3,India,7,NCT Of Delhi,91,North,29.8
3_7_91_0,2001,Total,3,India,7,NCT Of Delhi,91,North,47.2
3_7_91_0,2001,Urban,3,India,7,NCT Of Delhi,91,North,48.40000000000001
3_7_92_0,2001,Rural,3,India,7,NCT Of Delhi,92,North East,36.6
3_7_92_0,2001,Total,3,India,7,NCT Of Delhi,92,North East,38.1
3_7_92_0,2001,Urban,3,India,7,NCT Of Delhi,92,North East,38.2
3_7_93_0,2001,Rural,3,India,7,NCT Of Delhi,93,East,60.3
3_7_93_0,2001,Total,3,India,7,NCT Of Delhi,93,East,58.7
3_7_93_0,2001,Urban,3,India,7,NCT Of Delhi,93,East,58.7
3_7_94_0,2001,Rural,3,India,7,NCT Of Delhi,94,New Delhi,
3_7_94_0,2001,Total,3,India,7,NCT Of Delhi,94,New Delhi,64.8
3_7_94_0,2001,Urban,3,India,7,NCT Of Delhi,94,New Delhi,64.8
3_7_95_0,2001,Rural,3,India,7,NCT Of Delhi,95,Central,
3_7_95_0,2001,Total,3,India,7,NCT Of Delhi,95,Central,46.90000000000001
3_7_95_0,2001,Urban,3,India,7,NCT Of Delhi,95,Central,46.90000000000001
3_7_96_0,2001,Rural,3,India,7,NCT Of Delhi,96,West,36.5
3_7_96_0,2001,Total,3,India,7,NCT Of Delhi,96,West,54.1
3_7_96_0,2001,Urban,3,India,7,NCT Of Delhi,96,West,54.7
3_7_97_0,2001,Rural,3,India,7,NCT Of Delhi,97,South West,53.7
3_7_97_0,2001,Total,3,India,7,NCT Of Delhi,97,South West,55.7
3_7_97_0,2001,Urban,3,India,7,NCT Of Delhi,97,South West,56
3_7_98_0,2001,Rural,3,India,7,NCT Of Delhi,98,South,50.1
3_7_98_0,2001,Total,3,India,7,NCT Of Delhi,98,South,54.1
3_7_98_0,2001,Urban,3,India,7,NCT Of Delhi,98,South,54.40000000000001
3_8_100_0,2001,Rural,3,India,8,Rajasthan,100,Hanumangarh,23.3
3_8_100_0,2001,Total,3,India,8,Rajasthan,100,Hanumangarh,26.2
3_8_100_0,2001,Urban,3,India,8,Rajasthan,100,Hanumangarh,37.2
3_8_101_0,2001,Rural,3,India,8,Rajasthan,101,Bikaner,23.3
3_8_101_0,2001,Total,3,India,8,Rajasthan,101,Bikaner,29.5
3_8_101_0,2001,Urban,3,India,8,Rajasthan,101,Bikaner,42.1
3_8_102_0,2001,Rural,3,India,8,Rajasthan,102,Churu,22.9
3_8_102_0,2001,Total,3,India,8,Rajasthan,102,Churu,27.4
3_8_102_0,2001,Urban,3,India,8,Rajasthan,102,Churu,39.40000000000001
3_8_103_0,2001,Rural,3,India,8,Rajasthan,103,Jhunjhunun,34
3_8_103_0,2001,Total,3,India,8,Rajasthan,103,Jhunjhunun,36.2
3_8_103_0,2001,Urban,3,India,8,Rajasthan,103,Jhunjhunun,45.5
3_8_104_0,2001,Rural,3,India,8,Rajasthan,104,Alwar,27.4
3_8_104_0,2001,Total,3,India,8,Rajasthan,104,Alwar,30.4
3_8_104_0,2001,Urban,3,India,8,Rajasthan,104,Alwar,46.90000000000001
3_8_105_0,2001,Rural,3,India,8,Rajasthan,105,Bharatpur,30.1
3_8_105_0,2001,Total,3,India,8,Rajasthan,105,Bharatpur,33.3
3_8_105_0,2001,Urban,3,India,8,Rajasthan,105,Bharatpur,45.5
3_8_106_0,2001,Rural,3,India,8,Rajasthan,106,Dhaulpur,19.2
3_8_106_0,2001,Total,3,India,8,Rajasthan,106,Dhaulpur,22.4
3_8_106_0,2001,Urban,3,India,8,Rajasthan,106,Dhaulpur,36.4
3_8_107_0,2001,Rural,3,India,8,Rajasthan,107,Karauli,19
3_8_107_0,2001,Total,3,India,8,Rajasthan,107,Karauli,21.6
3_8_107_0,2001,Urban,3,India,8,Rajasthan,107,Karauli,37.6
3_8_108_0,2001,Rural,3,India,8,Rajasthan,108,Sawai Madhopur,25.2
3_8_108_0,2001,Total,3,India,8,Rajasthan,108,Sawai Madhopur,29.1
3_8_108_0,2001,Urban,3,India,8,Rajasthan,108,Sawai Madhopur,45.3
3_8_109_0,2001,Rural,3,India,8,Rajasthan,109,Dausa,23.7
3_8_109_0,2001,Total,3,India,8,Rajasthan,109,Dausa,26.5
3_8_109_0,2001,Urban,3,India,8,Rajasthan,109,Dausa,44.2
3_8_110_0,2001,Rural,3,India,8,Rajasthan,110,Jaipur,20.8
3_8_110_0,2001,Total,3,India,8,Rajasthan,110,Jaipur,34.2
3_8_110_0,2001,Urban,3,India,8,Rajasthan,110,Jaipur,46.3
3_8_111_0,2001,Rural,3,India,8,Rajasthan,111,Sikar,31.8
3_8_111_0,2001,Total,3,India,8,Rajasthan,111,Sikar,33.4
3_8_111_0,2001,Urban,3,India,8,Rajasthan,111,Sikar,39.90000000000001
3_8_112_0,2001,Rural,3,India,8,Rajasthan,112,Nagaur,20.3
3_8_112_0,2001,Total,3,India,8,Rajasthan,112,Nagaur,22.3
3_8_112_0,2001,Urban,3,India,8,Rajasthan,112,Nagaur,32.9
3_8_113_0,2001,Rural,3,India,8,Rajasthan,113,Jodhpur,20.4
3_8_113_0,2001,Total,3,India,8,Rajasthan,113,Jodhpur,28.6
3_8_113_0,2001,Urban,3,India,8,Rajasthan,113,Jodhpur,44
3_8_114_0,2001,Rural,3,India,8,Rajasthan,114,Jaisalmer,27.4
3_8_114_0,2001,Total,3,India,8,Rajasthan,114,Jaisalmer,29.8
3_8_114_0,2001,Urban,3,India,8,Rajasthan,114,Jaisalmer,41.6
3_8_115_0,2001,Rural,3,India,8,Rajasthan,115,Barmer,22
3_8_115_0,2001,Total,3,India,8,Rajasthan,115,Barmer,23.7
3_8_115_0,2001,Urban,3,India,8,Rajasthan,115,Barmer,44.3
3_8_116_0,2001,Rural,3,India,8,Rajasthan,116,Jalor,24
3_8_116_0,2001,Total,3,India,8,Rajasthan,116,Jalor,25.3
3_8_116_0,2001,Urban,3,India,8,Rajasthan,116,Jalor,40.6
3_8_117_0,2001,Rural,3,India,8,Rajasthan,117,Sirohi,30.5
3_8_117_0,2001,Total,3,India,8,Rajasthan,117,Sirohi,35.4
3_8_117_0,2001,Urban,3,India,8,Rajasthan,117,Sirohi,58.40000000000001
3_8_118_0,2001,Rural,3,India,8,Rajasthan,118,Pali,28.6
3_8_118_0,2001,Total,3,India,8,Rajasthan,118,Pali,30.6
3_8_118_0,2001,Urban,3,India,8,Rajasthan,118,Pali,38.6
3_8_119_0,2001,Rural,3,India,8,Rajasthan,119,Ajmer,26.4
3_8_119_0,2001,Total,3,India,8,Rajasthan,119,Ajmer,34.4
3_8_119_0,2001,Urban,3,India,8,Rajasthan,119,Ajmer,47.2
3_8_120_0,2001,Rural,3,India,8,Rajasthan,120,Tonk,29
3_8_120_0,2001,Total,3,India,8,Rajasthan,120,Tonk,30.2
3_8_120_0,2001,Urban,3,India,8,Rajasthan,120,Tonk,35
3_8_121_0,2001,Rural,3,India,8,Rajasthan,121,Bundi,23.8
3_8_121_0,2001,Total,3,India,8,Rajasthan,121,Bundi,27.8
3_8_121_0,2001,Urban,3,India,8,Rajasthan,121,Bundi,45.1
3_8_122_0,2001,Rural,3,India,8,Rajasthan,122,Bhilwara,23.9
3_8_122_0,2001,Total,3,India,8,Rajasthan,122,Bhilwara,29
3_8_122_0,2001,Urban,3,India,8,Rajasthan,122,Bhilwara,46.8
3_8_123_0,2001,Rural,3,India,8,Rajasthan,123,Rajsamand,22.6
3_8_123_0,2001,Total,3,India,8,Rajasthan,123,Rajsamand,26
3_8_123_0,2001,Urban,3,India,8,Rajasthan,123,Rajsamand,50.6
3_8_124_0,2001,Rural,3,India,8,Rajasthan,124,Dungarpur,20.9
3_8_124_0,2001,Total,3,India,8,Rajasthan,124,Dungarpur,23.4
3_8_124_0,2001,Urban,3,India,8,Rajasthan,124,Dungarpur,52.7
3_8_125_0,2001,Rural,3,India,8,Rajasthan,125,Banswara,14.1
3_8_125_0,2001,Total,3,India,8,Rajasthan,125,Banswara,17.3
3_8_125_0,2001,Urban,3,India,8,Rajasthan,125,Banswara,55.5
3_8_126_0,2001,Rural,3,India,8,Rajasthan,126,Chittaurgarh,25
3_8_126_0,2001,Total,3,India,8,Rajasthan,126,Chittaurgarh,29.2
3_8_126_0,2001,Urban,3,India,8,Rajasthan,126,Chittaurgarh,51.7
3_8_127_0,2001,Rural,3,India,8,Rajasthan,127,Kota,22.7
3_8_127_0,2001,Total,3,India,8,Rajasthan,127,Kota,29.5
3_8_127_0,2001,Urban,3,India,8,Rajasthan,127,Kota,40.5
3_8_128_0,2001,Rural,3,India,8,Rajasthan,128,Baran,20.1
3_8_128_0,2001,Total,3,India,8,Rajasthan,128,Baran,22.6
3_8_128_0,2001,Urban,3,India,8,Rajasthan,128,Baran,35.1
