id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,und_15_t,und_15_f,und_15_m
3_33_626_0,2001,Total,3,India,33,Tamil Nadu,626,Ramanathapuram,3.7,4.600000000000001,3.1
3_33_626_0,2001,Urban,3,India,33,Tamil Nadu,626,Ramanathapuram,2,4.5,1
3_33_627_0,2001,Rural,3,India,33,Tamil Nadu,627,Thoothukkudi,4.7,5.600000000000001,4
3_33_627_0,2001,Total,3,India,33,Tamil Nadu,627,Thoothukkudi,3.8,5.2,2.8
3_33_627_0,2001,Urban,3,India,33,Tamil Nadu,627,Thoothukkudi,2.4,4.5,1.3
3_33_628_0,2001,Rural,3,India,33,Tamil Nadu,628,Tirunelveli,4.4,5.4,3.5
3_33_628_0,2001,Total,3,India,33,Tamil Nadu,628,Tirunelveli,3.7,5.300000000000001,2.6
3_33_628_0,2001,Urban,3,India,33,Tamil Nadu,628,Tirunelveli,2.9,5,1.6
3_33_629_0,2001,Rural,3,India,33,Tamil Nadu,629,Kanniyakumari,6.300000000000001,14.3,2.3
3_33_629_0,2001,Total,3,India,33,Tamil Nadu,629,Kanniyakumari,5.4,13.1,1.8
3_33_629_0,2001,Urban,3,India,33,Tamil Nadu,629,Kanniyakumari,5,12.5,1.6
3_33_630_0,2001,Rural,3,India,33,Tamil Nadu,630,Dharmapuri,4.800000000000001,5.4,4.3
3_33_630_0,2001,Total,3,India,33,Tamil Nadu,630,Dharmapuri,4.4,5.300000000000001,3.8
3_33_630_0,2001,Urban,3,India,33,Tamil Nadu,630,Dharmapuri,2.2,4.2,1.3
3_33_631_0,2001,Rural,3,India,33,Tamil Nadu,631,Krishnagiri,4.800000000000001,5.4,4.3
3_33_631_0,2001,Total,3,India,33,Tamil Nadu,631,Krishnagiri,4.4,5.300000000000001,3.8
3_33_631_0,2001,Urban,3,India,33,Tamil Nadu,631,Krishnagiri,2.2,4.2,1.3
3_33_632_0,2001,Rural,3,India,33,Tamil Nadu,632,Coimbatore,2.8,3.5,2.4
3_33_632_0,2001,Total,3,India,33,Tamil Nadu,632,Coimbatore,2.4,4,1.6
3_33_632_0,2001,Urban,3,India,33,Tamil Nadu,632,Coimbatore,2.2,4.3,1.2
3_33_633_0,2001,Rural,3,India,33,Tamil Nadu,633,Tiruppur,2.7,3,2.5
3_33_633_0,2001,Total,3,India,33,Tamil Nadu,633,Tiruppur,2.3,3.2,1.8
3_33_633_0,2001,Urban,3,India,33,Tamil Nadu,633,Tiruppur,2,3.4,1.3
3_34_634_0,2001,Rural,3,India,34,Puducherry,634,Yanam,,,
3_34_634_0,2001,Total,3,India,34,Puducherry,634,Yanam,1.8,6.100000000000001,.7000000000000001
3_34_634_0,2001,Urban,3,India,34,Puducherry,634,Yanam,1.8,6.100000000000001,.7000000000000001
3_34_635_0,2001,Rural,3,India,34,Puducherry,635,Puducherry,4.5,6.9,3.1
3_34_635_0,2001,Total,3,India,34,Puducherry,635,Puducherry,2.8,5.2,1.6
3_34_635_0,2001,Urban,3,India,34,Puducherry,635,Puducherry,1.9,4.2,.9
3_34_636_0,2001,Rural,3,India,34,Puducherry,636,Mahe,,,
3_34_636_0,2001,Total,3,India,34,Puducherry,636,Mahe,3.8,8.9,1.3
3_34_636_0,2001,Urban,3,India,34,Puducherry,636,Mahe,3.8,8.9,1.3
3_34_637_0,2001,Rural,3,India,34,Puducherry,637,Karaikal,3.9,9.200000000000001,1.7
3_34_637_0,2001,Total,3,India,34,Puducherry,637,Karaikal,3.4,8,1.7
3_34_637_0,2001,Urban,3,India,34,Puducherry,637,Karaikal,2.8,6.100000000000001,1.6
3_35_638_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,638,Nicobars,5.300000000000001,11.6,2.5
3_35_638_0,2001,Total,3,India,35,Andaman & Nicobar Islands,638,Nicobars,5.300000000000001,11.6,2.5
3_35_638_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,638,Nicobars,,,
3_35_639_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,6.2,18.2,2.1
3_35_639_0,2001,Total,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,4.800000000000001,15.4,1.5
3_35_639_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,639,North  & Middle Andaman,2.6,10.1,.4
3_35_640_0,2001,Rural,3,India,35,Andaman & Nicobar Islands,640,South Andaman,6.2,18.2,2.1
3_35_640_0,2001,Total,3,India,35,Andaman & Nicobar Islands,640,South Andaman,4.800000000000001,15.4,1.5
3_35_640_0,2001,Urban,3,India,35,Andaman & Nicobar Islands,640,South Andaman,2.6,10.1,.4
3_3_35_0,2001,Rural,3,India,3,Punjab,35,Gurdaspur,5.9,16.9,2.2
3_3_35_0,2001,Total,3,India,3,Punjab,35,Gurdaspur,5.2,15.5,1.8
3_3_35_0,2001,Urban,3,India,3,Punjab,35,Gurdaspur,2.8,10.5,.7000000000000001
3_3_36_0,2001,Rural,3,India,3,Punjab,36,Kapurthala,4.100000000000001,11.8,1.5
3_3_36_0,2001,Total,3,India,3,Punjab,36,Kapurthala,3.5,10.8,1.2
3_3_36_0,2001,Urban,3,India,3,Punjab,36,Kapurthala,2.3,8.5,.7000000000000001
3_3_37_0,2001,Rural,3,India,3,Punjab,37,Jalandhar,4.7,10.6,2.5
3_3_37_0,2001,Total,3,India,3,Punjab,37,Jalandhar,3.8,9.200000000000001,2
3_3_37_0,2001,Urban,3,India,3,Punjab,37,Jalandhar,2.3,7.100000000000001,.9
3_3_38_0,2001,Rural,3,India,3,Punjab,38,Hoshiarpur,5.9,15.1,2.4
3_3_38_0,2001,Total,3,India,3,Punjab,38,Hoshiarpur,5.100000000000001,13.9,2
3_3_38_0,2001,Urban,3,India,3,Punjab,38,Hoshiarpur,2.4,8.700000000000001,.7000000000000001
3_3_39_0,2001,Rural,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,2.4,4.3,1.3
3_3_39_0,2001,Total,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,2.4,4.4,1.3
3_3_39_0,2001,Urban,3,India,3,Punjab,39,Shahid Bhagat Singh Nagar,2.3,5.7,1
3_3_40_0,2001,Rural,3,India,3,Punjab,40,Fatehgarh Sahib,3.7,8.5,1.8
3_3_40_0,2001,Total,3,India,3,Punjab,40,Fatehgarh Sahib,3.1,7.9,1.5
3_3_40_0,2001,Urban,3,India,3,Punjab,40,Fatehgarh Sahib,2,6.5,.8
3_3_41_0,2001,Rural,3,India,3,Punjab,41,Ludhiana,3.3,7.100000000000001,1.6
3_3_41_0,2001,Total,3,India,3,Punjab,41,Ludhiana,2.4,7.2,1
3_3_41_0,2001,Urban,3,India,3,Punjab,41,Ludhiana,1.6,7.300000000000001,.5
3_3_42_0,2001,Rural,3,India,3,Punjab,42,Moga,4.600000000000001,7.5,3.1
3_3_42_0,2001,Total,3,India,3,Punjab,42,Moga,4.2,7.5,2.8
3_3_42_0,2001,Urban,3,India,3,Punjab,42,Moga,2.7,6.9,1.2
3_3_43_0,2001,Rural,3,India,3,Punjab,43,Firozpur,5.100000000000001,10,3.2
3_3_43_0,2001,Total,3,India,3,Punjab,43,Firozpur,4.4,9.700000000000001,2.5
3_3_43_0,2001,Urban,3,India,3,Punjab,43,Firozpur,2,8.6,.6000000000000001
3_3_44_0,2001,Rural,3,India,3,Punjab,44,Muktsar,3.9,5.4,3.2
3_3_44_0,2001,Total,3,India,3,Punjab,44,Muktsar,3.5,5.7,2.6
3_3_44_0,2001,Urban,3,India,3,Punjab,44,Muktsar,2.2,7.7,.8
3_3_45_0,2001,Rural,3,India,3,Punjab,45,Faridkot,5.300000000000001,8.9,3.6
3_3_45_0,2001,Total,3,India,3,Punjab,45,Faridkot,4.4,9,2.6
3_3_45_0,2001,Urban,3,India,3,Punjab,45,Faridkot,2.6,9.4,.9
3_3_46_0,2001,Rural,3,India,3,Punjab,46,Bathinda,4.3,5.300000000000001,3.7
3_3_46_0,2001,Total,3,India,3,Punjab,46,Bathinda,3.7,5.5,2.9
3_3_46_0,2001,Urban,3,India,3,Punjab,46,Bathinda,2.1,6.600000000000001,.8
3_3_47_0,2001,Rural,3,India,3,Punjab,47,Mansa,3.8,5.4,3
3_3_47_0,2001,Total,3,India,3,Punjab,47,Mansa,3.5,5.7,2.6
3_3_47_0,2001,Urban,3,India,3,Punjab,47,Mansa,2.3,7.2,.9
3_3_48_0,2001,Rural,3,India,3,Punjab,48,Patiala,4.4,9.9,2.4
3_3_48_0,2001,Total,3,India,3,Punjab,48,Patiala,3.7,8.6,1.9
3_3_48_0,2001,Urban,3,India,3,Punjab,48,Patiala,2.2,5.7,1.1
3_3_49_0,2001,Rural,3,India,3,Punjab,49,Amritsar,4.800000000000001,9.700000000000001,2.8
3_3_49_0,2001,Total,3,India,3,Punjab,49,Amritsar,3.8,9.1,2
3_3_49_0,2001,Urban,3,India,3,Punjab,49,Amritsar,2.1,7.7,.7000000000000001
3_3_50_0,2001,Rural,3,India,3,Punjab,50,Tarn Taran,4.800000000000001,9.700000000000001,2.8
3_3_50_0,2001,Total,3,India,3,Punjab,50,Tarn Taran,3.8,9.1,2
3_3_50_0,2001,Urban,3,India,3,Punjab,50,Tarn Taran,2.1,7.7,.7000000000000001
3_3_51_0,2001,Rural,3,India,3,Punjab,51,Rupnagar,2.9,6.300000000000001,1.1
3_3_51_0,2001,Total,3,India,3,Punjab,51,Rupnagar,2.4,5.7,.9
3_3_51_0,2001,Urban,3,India,3,Punjab,51,Rupnagar,1.3,3.8,.4
3_3_52_0,2001,Rural,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,3.6,8.1,1.8
3_3_52_0,2001,Total,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,3,7.100000000000001,1.4
3_3_52_0,2001,Urban,3,India,3,Punjab,52,Sahibzada Ajit Singh Nagar,1.7,4.800000000000001,.8
3_3_53_0,2001,Rural,3,India,3,Punjab,53,Sangrur,2.9,4.4,2.1
3_3_53_0,2001,Total,3,India,3,Punjab,53,Sangrur,2.6,4.600000000000001,1.8
3_3_53_0,2001,Urban,3,India,3,Punjab,53,Sangrur,1.9,5.2,1
3_3_54_0,2001,Rural,3,India,3,Punjab,54,Barnala,2.9,4.4,2.1
3_3_54_0,2001,Total,3,India,3,Punjab,54,Barnala,2.6,4.600000000000001,1.8
3_3_54_0,2001,Urban,3,India,3,Punjab,54,Barnala,1.9,5.2,1
3_4_55_0,2001,Rural,3,India,4,Chandigarh,55,Chandigarh,1.7,11.7,.3
3_4_55_0,2001,Total,3,India,4,Chandigarh,55,Chandigarh,1.1,4.100000000000001,.3
3_4_55_0,2001,Urban,3,India,4,Chandigarh,55,Chandigarh,1,3.5,.3
3_5_56_0,2001,Rural,3,India,5,Uttarakhand,56,Uttarkashi,3.9,6,2
3_5_56_0,2001,Total,3,India,5,Uttarakhand,56,Uttarkashi,3.8,6,1.9
3_5_56_0,2001,Urban,3,India,5,Uttarakhand,56,Uttarkashi,1.7,5.4,.5
3_5_57_0,2001,Rural,3,India,5,Uttarakhand,57,Chamoli,9.300000000000001,13.6,4.600000000000001
3_5_57_0,2001,Total,3,India,5,Uttarakhand,57,Chamoli,8.800000000000001,13.9,3.9
3_5_57_0,2001,Urban,3,India,5,Uttarakhand,57,Chamoli,5.2,19.4,.7000000000000001
3_5_58_0,2001,Rural,3,India,5,Uttarakhand,58,Rudraprayag,4.7,6.600000000000001,2.4
3_5_58_0,2001,Total,3,India,5,Uttarakhand,58,Rudraprayag,4.7,6.7,2.3
3_5_58_0,2001,Urban,3,India,5,Uttarakhand,58,Rudraprayag,4.2,71.3,0
3_5_59_0,2001,Rural,3,India,5,Uttarakhand,59,Tehri Garhwal,5.9,8.700000000000001,2.7
3_5_59_0,2001,Total,3,India,5,Uttarakhand,59,Tehri Garhwal,5.600000000000001,9,2.3
3_5_59_0,2001,Urban,3,India,5,Uttarakhand,59,Tehri Garhwal,2.7,19.3,.2
3_5_60_0,2001,Rural,3,India,5,Uttarakhand,60,Dehradun,7.100000000000001,21.8,1.4
3_5_60_0,2001,Total,3,India,5,Uttarakhand,60,Dehradun,5.2,18.3,1
3_5_60_0,2001,Urban,3,India,5,Uttarakhand,60,Dehradun,3.5,14.3,.6000000000000001
3_5_61_0,2001,Rural,3,India,5,Uttarakhand,61,Garhwal,7.2,10.4,3.8
3_5_61_0,2001,Total,3,India,5,Uttarakhand,61,Garhwal,6.800000000000001,10.5,3.2
3_5_61_0,2001,Urban,3,India,5,Uttarakhand,61,Garhwal,3.1,14.2,.3
3_5_62_0,2001,Rural,3,India,5,Uttarakhand,62,Pithoragarh,7.4,10.9,3.6
3_5_62_0,2001,Total,3,India,5,Uttarakhand,62,Pithoragarh,7,11,3.2
3_5_62_0,2001,Urban,3,India,5,Uttarakhand,62,Pithoragarh,4.2,13,1.3
3_5_63_0,2001,Rural,3,India,5,Uttarakhand,63,Bageshwar,6,7.9,3.8
3_5_63_0,2001,Total,3,India,5,Uttarakhand,63,Bageshwar,5.9,7.9,3.7
3_5_63_0,2001,Urban,3,India,5,Uttarakhand,63,Bageshwar,3.6,13.2,.6000000000000001
3_5_64_0,2001,Rural,3,India,5,Uttarakhand,64,Almora,6,7.800000000000001,3.8
3_5_64_0,2001,Total,3,India,5,Uttarakhand,64,Almora,5.9,7.9,3.5
3_5_64_0,2001,Urban,3,India,5,Uttarakhand,64,Almora,3,11.7,.4
3_5_65_0,2001,Rural,3,India,5,Uttarakhand,65,Champawat,7.2,11.4,3.1
3_5_65_0,2001,Total,3,India,5,Uttarakhand,65,Champawat,7,12.2,2.6
3_5_65_0,2001,Urban,3,India,5,Uttarakhand,65,Champawat,5.4,30.8,.4
3_5_66_0,2001,Rural,3,India,5,Uttarakhand,66,Nainital,7.5,18.9,2.6
3_5_66_0,2001,Total,3,India,5,Uttarakhand,66,Nainital,6.300000000000001,18.9,1.9
3_5_66_0,2001,Urban,3,India,5,Uttarakhand,66,Nainital,3.4,18.9,.5
3_5_67_0,2001,Rural,3,India,5,Uttarakhand,67,Udham Singh Nagar,7.5,18.9,2.6
3_5_67_0,2001,Total,3,India,5,Uttarakhand,67,Udham Singh Nagar,6.300000000000001,18.9,1.9
3_5_67_0,2001,Urban,3,India,5,Uttarakhand,67,Udham Singh Nagar,3.4,18.9,.5
3_5_68_0,2001,Rural,3,India,5,Uttarakhand,68,Hardwar,5.4,28.6,.6000000000000001
3_5_68_0,2001,Total,3,India,5,Uttarakhand,68,Hardwar,4.7,24.5,.6000000000000001
3_5_68_0,2001,Urban,3,India,5,Uttarakhand,68,Hardwar,3.1,16.1,.5
3_6_69_0,2001,Rural,3,India,6,Haryana,69,Panchkula,5.100000000000001,15.7,1.5
3_6_69_0,2001,Total,3,India,6,Haryana,69,Panchkula,3.9,13,1.1
3_6_69_0,2001,Urban,3,India,6,Haryana,69,Panchkula,2.3,8.5,.6000000000000001
3_6_70_0,2001,Rural,3,India,6,Haryana,70,Ambala,6.4,30.2,1.2
3_6_70_0,2001,Total,3,India,6,Haryana,70,Ambala,5,22.8,1
3_6_70_0,2001,Urban,3,India,6,Haryana,70,Ambala,2.7,11.6,.6000000000000001
3_6_71_0,2001,Rural,3,India,6,Haryana,71,Yamunanagar,6.100000000000001,23.7,1.2
3_6_71_0,2001,Total,3,India,6,Haryana,71,Yamunanagar,5.2,23.1,.9
3_6_71_0,2001,Urban,3,India,6,Haryana,71,Yamunanagar,3.6,21.6,.4
3_6_72_0,2001,Rural,3,India,6,Haryana,72,Kurukshetra,4.100000000000001,9,2
3_6_72_0,2001,Total,3,India,6,Haryana,72,Kurukshetra,3.7,9.1,1.7
3_6_72_0,2001,Urban,3,India,6,Haryana,72,Kurukshetra,2.4,10.1,.6000000000000001
3_6_73_0,2001,Rural,3,India,6,Haryana,73,Kaithal,6.7,12.3,3.8
3_6_73_0,2001,Total,3,India,6,Haryana,73,Kaithal,6.600000000000001,13.8,3.4
3_6_73_0,2001,Urban,3,India,6,Haryana,73,Kaithal,6.100000000000001,29.4,1.4
3_6_74_0,2001,Rural,3,India,6,Haryana,74,Karnal,8,17.7,4
3_6_74_0,2001,Total,3,India,6,Haryana,74,Karnal,6.9,17,3.2
3_6_74_0,2001,Urban,3,India,6,Haryana,74,Karnal,3.8,13.9,1.2
3_6_75_0,2001,Rural,3,India,6,Haryana,75,Panipat,5.600000000000001,10.5,2.8
3_6_75_0,2001,Total,3,India,6,Haryana,75,Panipat,4.7,10.2,2.4
3_6_75_0,2001,Urban,3,India,6,Haryana,75,Panipat,3.4,9.300000000000001,1.7
3_6_76_0,2001,Rural,3,India,6,Haryana,76,Sonipat,7,12.7,3.5
3_6_76_0,2001,Total,3,India,6,Haryana,76,Sonipat,6.4,13,3
3_6_76_0,2001,Urban,3,India,6,Haryana,76,Sonipat,4.4,14.9,1.3
3_6_77_0,2001,Rural,3,India,6,Haryana,77,Jind,6.800000000000001,10.3,4.4
3_6_77_0,2001,Total,3,India,6,Haryana,77,Jind,6.300000000000001,10.7,3.8
3_6_77_0,2001,Urban,3,India,6,Haryana,77,Jind,3.9,13.8,1.2
3_6_78_0,2001,Rural,3,India,6,Haryana,78,Fatehabad,5.100000000000001,7.300000000000001,3.7
3_6_78_0,2001,Total,3,India,6,Haryana,78,Fatehabad,5,8.1,3.2
3_6_78_0,2001,Urban,3,India,6,Haryana,78,Fatehabad,4.4,18.7,1.3
3_6_79_0,2001,Rural,3,India,6,Haryana,79,Sirsa,4.9,7.7,3.2
3_6_79_0,2001,Total,3,India,6,Haryana,79,Sirsa,4.7,8.700000000000001,2.6
3_6_79_0,2001,Urban,3,India,6,Haryana,79,Sirsa,4,16.2,1.1
3_6_80_0,2001,Rural,3,India,6,Haryana,80,Hisar,4.2,7.300000000000001,2.2
3_6_80_0,2001,Total,3,India,6,Haryana,80,Hisar,4.100000000000001,7.800000000000001,2
3_6_80_0,2001,Urban,3,India,6,Haryana,80,Hisar,3.4,11.1,1.3
3_6_81_0,2001,Rural,3,India,6,Haryana,81,Bhiwani,5.300000000000001,9.1,2.6
3_6_81_0,2001,Total,3,India,6,Haryana,81,Bhiwani,5.2,9.800000000000001,2.3
3_6_81_0,2001,Urban,3,India,6,Haryana,81,Bhiwani,4.7,17.7,1.2
3_6_82_0,2001,Rural,3,India,6,Haryana,82,Rohtak,5.300000000000001,9.9,2.5
3_6_82_0,2001,Total,3,India,6,Haryana,82,Rohtak,4.800000000000001,10.6,1.9
3_6_82_0,2001,Urban,3,India,6,Haryana,82,Rohtak,3.6,13.6,.8
3_6_83_0,2001,Rural,3,India,6,Haryana,83,Jhajjar,6.100000000000001,11.1,2.9
3_6_83_0,2001,Total,3,India,6,Haryana,83,Jhajjar,5.7,11.4,2.5
3_6_83_0,2001,Urban,3,India,6,Haryana,83,Jhajjar,3.9,14.5,1.1
3_6_84_0,2001,Rural,3,India,6,Haryana,84,Mahendragarh,6.5,11,3.1
3_6_84_0,2001,Total,3,India,6,Haryana,84,Mahendragarh,6.2,11.1,2.8
3_6_84_0,2001,Urban,3,India,6,Haryana,84,Mahendragarh,3.4,12.1,1
3_6_85_0,2001,Rural,3,India,6,Haryana,85,Rewari,6.7,11.3,3.3
3_6_85_0,2001,Total,3,India,6,Haryana,85,Rewari,6.5,11.9,3
3_6_85_0,2001,Urban,3,India,6,Haryana,85,Rewari,5,21.5,1.5
3_6_86_0,2001,Rural,3,India,6,Haryana,86,Gurgaon,4.9,10,1.8
3_6_86_0,2001,Total,3,India,6,Haryana,86,Gurgaon,4.4,10,1.6
3_6_86_0,2001,Urban,3,India,6,Haryana,86,Gurgaon,2.6,10.1,.8
3_6_87_0,2001,Rural,3,India,6,Haryana,87,Mewat,4.9,10,1.8
3_6_87_0,2001,Total,3,India,6,Haryana,87,Mewat,4.4,10,1.6
3_6_87_0,2001,Urban,3,India,6,Haryana,87,Mewat,2.6,10.1,.8
3_6_88_0,2001,Rural,3,India,6,Haryana,88,Faridabad,5.5,10.8,2.2
3_6_88_0,2001,Total,3,India,6,Haryana,88,Faridabad,4.5,13.2,1.3
3_6_88_0,2001,Urban,3,India,6,Haryana,88,Faridabad,3.5,18.6,.6000000000000001
3_6_89_0,2001,Rural,3,India,6,Haryana,89,Palwal,5.5,10.8,2.2
3_6_89_0,2001,Total,3,India,6,Haryana,89,Palwal,4.5,13.2,1.3
3_6_89_0,2001,Urban,3,India,6,Haryana,89,Palwal,3.5,18.6,.6000000000000001
3_7_90_0,2001,Rural,3,India,7,NCT Of Delhi,90,North West,3.9,18.3,.8
3_7_90_0,2001,Total,3,India,7,NCT Of Delhi,90,North West,2,11.2,.4
3_7_90_0,2001,Urban,3,India,7,NCT Of Delhi,90,North West,1.9,10.4,.3
3_7_91_0,2001,Rural,3,India,7,NCT Of Delhi,91,North,2.9,19.5,.3
3_7_91_0,2001,Total,3,India,7,NCT Of Delhi,91,North,2,11.5,.4
3_7_91_0,2001,Urban,3,India,7,NCT Of Delhi,91,North,1.9,11.1,.4
3_7_92_0,2001,Rural,3,India,7,NCT Of Delhi,92,North East,2.1,12.4,.4
3_7_92_0,2001,Total,3,India,7,NCT Of Delhi,92,North East,2,14.5,.3
3_7_92_0,2001,Urban,3,India,7,NCT Of Delhi,92,North East,2,14.7,.3
3_7_93_0,2001,Rural,3,India,7,NCT Of Delhi,93,East,.7000000000000001,2.7,.2
3_7_93_0,2001,Total,3,India,7,NCT Of Delhi,93,East,1.6,8.800000000000001,.3
3_7_93_0,2001,Urban,3,India,7,NCT Of Delhi,93,East,1.6,8.9,.3
3_7_94_0,2001,Rural,3,India,7,NCT Of Delhi,94,New Delhi,,,
3_7_94_0,2001,Total,3,India,7,NCT Of Delhi,94,New Delhi,2.3,8.6,.5
3_7_94_0,2001,Urban,3,India,7,NCT Of Delhi,94,New Delhi,2.3,8.6,.5
3_7_95_0,2001,Rural,3,India,7,NCT Of Delhi,95,Central,,,
3_7_95_0,2001,Total,3,India,7,NCT Of Delhi,95,Central,1.8,9.300000000000001,.4
3_7_95_0,2001,Urban,3,India,7,NCT Of Delhi,95,Central,1.8,9.300000000000001,.4
3_7_96_0,2001,Rural,3,India,7,NCT Of Delhi,96,West,2.9,18.6,.4
3_7_96_0,2001,Total,3,India,7,NCT Of Delhi,96,West,2,10,.3
3_7_96_0,2001,Urban,3,India,7,NCT Of Delhi,96,West,1.9,9.700000000000001,.3
3_7_97_0,2001,Rural,3,India,7,NCT Of Delhi,97,South West,4.600000000000001,18.1,.9
3_7_97_0,2001,Total,3,India,7,NCT Of Delhi,97,South West,2.1,11.3,.4
3_7_97_0,2001,Urban,3,India,7,NCT Of Delhi,97,South West,1.8,9.9,.3
3_7_98_0,2001,Rural,3,India,7,NCT Of Delhi,98,South,3.4,16.4,.5
3_7_98_0,2001,Total,3,India,7,NCT Of Delhi,98,South,2.2,11.6,.4
3_7_98_0,2001,Urban,3,India,7,NCT Of Delhi,98,South,2,10.8,.3
3_8_100_0,2001,Rural,3,India,8,Rajasthan,100,Hanumangarh,2.7,4.600000000000001,1.5
3_8_100_0,2001,Total,3,India,8,Rajasthan,100,Hanumangarh,2.8,5.800000000000001,1.3
3_8_100_0,2001,Urban,3,India,8,Rajasthan,100,Hanumangarh,3.6,24.9,.5
3_8_101_0,2001,Rural,3,India,8,Rajasthan,101,Bikaner,3.6,5.7,2
3_8_101_0,2001,Total,3,India,8,Rajasthan,101,Bikaner,3.8,7.7,1.6
3_8_101_0,2001,Urban,3,India,8,Rajasthan,101,Bikaner,4.4,23.7,.7000000000000001
3_8_102_0,2001,Rural,3,India,8,Rajasthan,102,Churu,3.7,5.4,2.2
3_8_102_0,2001,Total,3,India,8,Rajasthan,102,Churu,3.9,6.9,1.8
3_8_102_0,2001,Urban,3,India,8,Rajasthan,102,Churu,4.5,22.9,.7000000000000001
3_8_103_0,2001,Rural,3,India,8,Rajasthan,103,Jhunjhunun,4.600000000000001,8.300000000000001,1.9
3_8_103_0,2001,Total,3,India,8,Rajasthan,103,Jhunjhunun,4.5,9.200000000000001,1.6
3_8_103_0,2001,Urban,3,India,8,Rajasthan,103,Jhunjhunun,4.100000000000001,22.3,.5
3_8_104_0,2001,Rural,3,India,8,Rajasthan,104,Alwar,3.4,5.9,1.6
3_8_104_0,2001,Total,3,India,8,Rajasthan,104,Alwar,3.4,6.4,1.5
3_8_104_0,2001,Urban,3,India,8,Rajasthan,104,Alwar,3.6,15.6,.9
3_8_105_0,2001,Rural,3,India,8,Rajasthan,105,Bharatpur,3.5,6.600000000000001,1.4
3_8_105_0,2001,Total,3,India,8,Rajasthan,105,Bharatpur,3.5,7.4,1.3
3_8_105_0,2001,Urban,3,India,8,Rajasthan,105,Bharatpur,3.8,17.7,.8
3_8_106_0,2001,Rural,3,India,8,Rajasthan,106,Dhaulpur,3.8,8,1.4
3_8_106_0,2001,Total,3,India,8,Rajasthan,106,Dhaulpur,4,9.200000000000001,1.3
3_8_106_0,2001,Urban,3,India,8,Rajasthan,106,Dhaulpur,5.2,21.7,.8
3_8_107_0,2001,Rural,3,India,8,Rajasthan,107,Karauli,3.8,6.2,2.1
3_8_107_0,2001,Total,3,India,8,Rajasthan,107,Karauli,4,7.2,2
3_8_107_0,2001,Urban,3,India,8,Rajasthan,107,Karauli,5.600000000000001,24.1,1.1
3_8_108_0,2001,Rural,3,India,8,Rajasthan,108,Sawai Madhopur,3.5,5.4,2.2
3_8_108_0,2001,Total,3,India,8,Rajasthan,108,Sawai Madhopur,4,7.100000000000001,2
3_8_108_0,2001,Urban,3,India,8,Rajasthan,108,Sawai Madhopur,6.7,32.8,1.2
3_8_109_0,2001,Rural,3,India,8,Rajasthan,109,Dausa,3.5,5.7,1.8
3_8_109_0,2001,Total,3,India,8,Rajasthan,109,Dausa,3.5,6.300000000000001,1.7
3_8_109_0,2001,Urban,3,India,8,Rajasthan,109,Dausa,4.2,17.8,1
3_8_110_0,2001,Rural,3,India,8,Rajasthan,110,Jaipur,3.3,5.4,1.8
3_8_110_0,2001,Total,3,India,8,Rajasthan,110,Jaipur,3.1,7.300000000000001,1.3
3_8_110_0,2001,Urban,3,India,8,Rajasthan,110,Jaipur,2.9,12.4,.8
3_8_111_0,2001,Rural,3,India,8,Rajasthan,111,Sikar,3.7,6.5,1.6
3_8_111_0,2001,Total,3,India,8,Rajasthan,111,Sikar,3.8,7.7,1.4
3_8_111_0,2001,Urban,3,India,8,Rajasthan,111,Sikar,4.4,27.6,.5
3_8_112_0,2001,Rural,3,India,8,Rajasthan,112,Nagaur,5.600000000000001,7.9,4
3_8_112_0,2001,Total,3,India,8,Rajasthan,112,Nagaur,5.4,8.4,3.5
3_8_112_0,2001,Urban,3,India,8,Rajasthan,112,Nagaur,3.4,17.3,.9
3_8_113_0,2001,Rural,3,India,8,Rajasthan,113,Jodhpur,6.800000000000001,10.2,4.4
3_8_113_0,2001,Total,3,India,8,Rajasthan,113,Jodhpur,5.600000000000001,10.9,3
3_8_113_0,2001,Urban,3,India,8,Rajasthan,113,Jodhpur,2.8,15.3,.5
3_8_114_0,2001,Rural,3,India,8,Rajasthan,114,Jaisalmer,8.800000000000001,14,6.100000000000001
3_8_114_0,2001,Total,3,India,8,Rajasthan,114,Jaisalmer,8,14.1,5.2
3_8_114_0,2001,Urban,3,India,8,Rajasthan,114,Jaisalmer,2.4,16.8,.4
3_8_115_0,2001,Rural,3,India,8,Rajasthan,115,Barmer,4.100000000000001,5.2,3.2
3_8_115_0,2001,Total,3,India,8,Rajasthan,115,Barmer,4,5.4,3
3_8_115_0,2001,Urban,3,India,8,Rajasthan,115,Barmer,2.5,14.7,.6000000000000001
3_8_116_0,2001,Rural,3,India,8,Rajasthan,116,Jalor,4.3,4.4,4.2
3_8_116_0,2001,Total,3,India,8,Rajasthan,116,Jalor,4.3,4.7,4
